"Description","Price"
"HIV-2 AB CONFIRM","131"
"HLA A & B","1248"
"HLA A/B TYPING CAMP","1248"
"HLA B27","149"
"HLA B8","149"
"HLA BONE MARROW","1248"
"HLA DR/DQ NARCOLEPSY","595"
"HLA KIDNEY","149"
"HLA MATCH","716"
"HLA PLATELET","1248"
"HOLTER MONITOR 24 HR","311"
"HOLTER MONITOR 48 HR","311"
"HOLTER SCAN 24 HR","440"
"HOLTER SCAN 48 HR","440"
"HOMATROP MBR/HYDRO 5ML LQ","6"
"HOMATROPINE HBR 5% 5ML OPS","36"
"HOME HEALTH CERT","100"
"HOME HEALTH RECERT","77"
"HOME HEALTH SUPERVIS","171"
"HOME MGMT TRN 15MIN OT","91"
"HOME MGMT TRN 15MIN PT","89"
"HOME MGMT TRN 15MIN PT","91"
"HOME MGMT TRN 15MIN SP","89"
"HOMOCYSTEINE PLASMA","76"
"HOMOCYSTEINE TOTAL","76"
"HOMOCYSTEINE URINE","137"
"HOMOVANILLIC ACID URINE","67"
"HPV GENOTYPES 16 & 18/45","123"
"HPV HIGH RISH PROBE","123"
"HPV-HIGH RISK","218"
"HSV 1 GLYCOPROTEIN G AB IGG","70"
"HSV 1/2 IGM","151"
"HSV BY PCR","156"
"HSV STAIN MONO AB","149"
"HSV TYPE 1/2 COMBINED AB IGG","151"
"HSV TYPE 2 IGG ABS","70"
"HSV-8 AB","182"
"HTLV I/II ANTIBODIES","182"
"HTLV I/II CONFIRMATION","131"
"HUMAN EPIDIDYMIS PROTEIN 4","154"
"HUMAN HERPES VIRUS 6 PCR","213"
"HUMAN HERPESVIRUS-8 IGG AB","182"
"HUMERUS 2VW LT","260"
"HUMERUS 2VW RT","260"
"HYALURONIC ACID","239"
"HYDRALAZINE 100MG TB","4"
"HYDRALAZINE 10MG TB","2"
"HYDRALAZINE 12.5MG TB","2"
"HYDRALAZINE 20MG 1ML IJ","52"
"HYDRALAZINE 25MG TB","3"
"HYDRALAZINE 50MG TB","4"
"HYDROCO 7.5/APAP 325/15MLLQ","28"
"HYDROCO/CPM 10-8MG/5ML 5ML LQ","40"
"HYDROCODONE/APAP 10-325MG TB","4"
"HYDROCODONE/APAP 5-325MG TB","2"
"HYDROCODONE/APAP 7.5/325MG TB","3"
"HYDROCODONE/IBUPR 7.5-200MG TB","3"
"HYDROCORTICOSTEROIDS UR 170H","88"
"HYDROCORTISONE 0.5% 30GM CR","5"
"HYDROCORTISONE 0.5% 30GM ONT","3"
"HYDROCORTISONE 1% 30GM ONT","8"
"HYDROCORTISONE 1% 4OZ LT","8"
"HYDROCORTISONE 100MG/60ML EN","40"
"HYDROCORTISONE 10MG TB","5"
"HYDROCORTISONE 2.5% 30GM CR","20"
"HYDROCORTISONE 20MG TB","1"
"HYDROCORTISONE 25MG 25ML DIL","56"
"HYDROCORTISONE ACET 25MG SUP","104"
"HYDROCORTISONE NA 100MG PF IJ","27"
"HYDROCORTISONE NA 1GM IJ","237"
"HYDROCORTISONE NA 250MG IJ","67"
"HYDROCORTISONE NA 500MG IJ","135"
"HYDROMORPHONE 0.5MG 0.5ML IJ","23"
"HYDROMORPHONE 10MG 1ML IJ","48"
"HYDROMORPHONE 1MG/1ML IJ","13"
"HYDROMORPHONE 2MG 1ML IJ","14"
"HYDROMORPHONE 2MG TB","3"
"HYDROMORPHONE 40MG 20ML IJ","64"
"HYDROMORPHONE 4MG TB","3"
"HYDROMORPHONE 50MG 5ML IJ","94"
"HYDROMORPHONE 5MG 5ML LQ","18"
"HYDROXOCOBALAMI 5G (CYANIDE KT","3475"
"HYDROXYCHLOROQUINE 200MG TB","2"
"HYDROXYPROG 17D","121"
"HYDROXYPROLINE URINE TOTAL","87"
"HYDROXYPROPYL METHYLCE 15MLOPS","23"
"HYDROXYUREA 500MG CP","5"
"HYDROXYZINE 50MG 1ML IJ","36"
"HYDROXYZINE HCL 60MG 30ML LQ","20"
"HYDROXYZINE PAM 25MG CP","1"
"HYDROXYZINE PAM 50MG CP","2"
"HYOSCYAMINE 0.125MG TB","6"
"HYOSCYAMINE 0.375MG TBLA","13"
"HYOSCYAMINE 0.5MG 1ML IJ","213"
"HYOSCYAMINE 1.8MG 15ML DPS","166"
"I & D ABSCESS COMPLEX OR MULTI","480"
"I & D ABSCESS SIMPLE OR SINGLE","167"
"I & D ABSCESS SIMPLE OR SINGLE","265"
"I & D OF VULVA/PERINEUM","510"
"I BUN","28"
"I CHLORIDE","25"
"I CREATININE","34"
"I GLUCOSE","37"
"I HEMATOCRIT","47"
"I IONIZED CALCIUM","129"
"I PH","201"
"I POTASSIUM","49"
"I SODIUM","47"
"I STAT TROPONIN I","151"
"I&D HEMATOMA/SEROMA/FLUID COLL","984"
"IBANDRONATE SOD 1MG IJ (3MG)","678.33"
"IBD FIRST STEP","239"
"IBUPROFEN","146"
"IBUPROFEN 400MG TB","1"
"IBUPROFEN 600MG TB","1"
"IBUPROFEN 800MG TB","1"
"IBUPROFEN LYSINE 20MG 2ML IJ","2354"
"IBUTILIDE 0.1MG/ML 10ML IV","658"
"ICATIBANT 1MGIJ (30MG)","486.06"
"ICU 1ST 30-74 MINUTE","353"
"ICU/CCU/HIGH RISK ROOM","1923"
"ID CORE XT","601"
"IDARUBICIN 5MG IV","419"
"IDARUCIZUMAB 2.5G 50ML IJ","8097"
"IFOSFAMIDE 1GM IJ","310"
"IFOSFAMIDE 3GM IJ","863"
"IGA","136"
"IGD","207"
"IGE","111"
"IGF BINDING PROTEIN","58"
"IGFBP-1 (BINDING PROTEIN)","140"
"IGF-II (GROWTH FACTOR II)","140"
"IGG","136"
"IGG4","98"
"IgH/BCL2","392"
"IGM","136"
"IgVH MUTATION ANALYSIS","1098"
"IHC STAIN","209"
"IMATINIB MES 100MG TB","651"
"IMIPENEM/CILAS 250MG IJ","192"
"IMIPENEM/CILAS 500MG IJ","318"
"IMIPRAMINE 25MG TB","3"
"IMIPRAMINE 50MG TB","4"
"IMIPRAMINE and DESIPRAMINE","146"
"IMIQUIMOD 5% 0.25GM CR UD PK","246"
"IMMOB KNEE 16 LG"","175"
"IMMOB KNEE 16 MED"","175"
"IMMOB KNEE 16 SM"","125"
"IMMOB KNEE 16 XLG"","175"
"IMMOB KNEE 16 XXLG"","200"
"IMMOB KNEE 20 LG"","200"
"IMMOB KNEE 20 MED"","200"
"IMMOB KNEE 20 SM"","88"
"IMMOB KNEE 20 XLG"","200"
"IMMOB KNEE 20 XXLG"","200"
"IMMOB KNEE 24 LG"","233"
"IMMOB KNEE 24 MED"","233"
"IMMOB KNEE 24 SM"","92"
"IMMOB KNEE 24 XLG"","233"
"IMMOB KNEE 24 XXLG"","233"
"IMMOB SHOULDER  MED","71"
"IMMOB SHOULDER LG","71"
"IMMOB SHOULDER SM","69"
"IMMOB SHOULDER XLG","71"
"IMMOB SHOULDER XX LG","71"
"IMMOBILIZER KNEE","149"
"IMMUNE A&B","108"
"IMMUNOCHEMICAL OCCULT BLD STOO","52"
"IMMUNOFIX ELECTROPHORESIS","54"
"IMMUNOFIXATION","162"
"IMMUNOFIXATION URINE 24 HR","182"
"IMMUNOFLUORESCENT STUDY","127"
"IMMUNOGLOBULIN A","45"
"IMMUNOGLOBULIN G","45"
"IMMUNOGLOBULIN M","45"
"IMMUNOHISTO ANTIBODY 1ST SLIDE","209"
"IMMUNUHISTO ANTIBOD ADD SLID","209"
"INCENTIVE SPIROMETRY","112"
"INCISE EXTERNAL HEMORRHOID","321"
"INCISION OF RECTAL ABSCESS","3344"
"INDAPAMIDE 2.5MG TB","2"
"INDIA INK PREP","125"
"INDICAN URINE","61"
"INDOCYANINE GREEN 25MG IJ","676"
"INDOMETHACIN 1MG IV","2484"
"INDOMETHACIN 25MG CP","2"
"INDOMETHACIN 50MG CP","3"
"INDOMETHACIN 75MG CPLA","26"
"INFANT BABYGRAM 1VW FOR FB","165"
"INFANT VENT FIRST DAY","2314"
"INFANT VENT SUBSEQUENT DAY","2098"
"INFLAMMATION PROF CSF","148"
"INFLIXIMAB 10MGIJ(100MG)","361"
"INFLIXIMAB 10MGIJ(100MG)INFLEC","399.2"
"INFLUENZA A","332"
"INFLUENZA A SCREEN","137"
"INFLUENZA A SUBTYPE 1","85"
"INFLUENZA A SUBTYPE 3","85"
"INFLUENZA A/B ANTIGEN","208"
"INFLUENZA B","129"
"INFRARED OT","101"
"INFUSION THER 1ST HR","308"
"INFUSION THER EA ADDTL HR","104"
"INHIBIN A","74"
"INHIBIN B","239"
"INIT TX 1ST DEG BURN LOCAL ONL","209"
"INITIAL TREATMENT OF BURN","209"
"INJ ANTIBIOTIC IM","77"
"INJ IV","230"
"INJ IV SUBSEQ EA ADDL NEW","134"
"INJ IV SUBSEQ EA ADDL SAME","126"
"INJ SIGL/MULT TRIG PNT 1 OR 2","85"
"INJ SIGL/MULT TRIG PNT 1 OR 2","714"
"INJ SINGLE/MULT TRIG PNTS 3+ M","95"
"INJ THER PROPHYLAC DIAG SQ/IM","77"
"INJ THER PROPHYLAC DIAG SQ/IM","26"
"INJ VACCINE/TOXOID","81"
"INJ VACCINE/TOXOID EA ADDTL","27"
"INJECT OCCIPITAL NERVE BLOCK","951"
"INJECT OTH PERIPHERAL NRV BLCK","310"
"INJECT TRIGEMINAL NERVE BLOCK","278"
"INS DETEMIR/UNIT","2"
"INS GLARGINE/UNIT","4"
"INS LIS U50/50/UNIT","1"
"INS NOVOLOG MIX 70/30/UNIT","1"
"INS NOVOLOG/UNIT","1"
"INSERT BLADDER CATH","111"
"INSERT BLADDER CATH - COMPLEX","255"
"INSERT TEMP BLADDER CATH","138"
"INSULIN ANTIBODIES","77"
"INSULIN ASPART (H) U100 10ML","485"
"INSULIN DETEMIR 100U/ML 10MLIJ","431"
"INSULIN FREE","65"
"INSULIN GLARGINE 100U/ML10MLIJ","711"
"INSULIN LIKE GF (SOMAT C)","95"
"INSULIN REG (H) U100 3ML","21"
"INSULIN TOTAL","77"
"INSULIN TOTAL","86"
"INTERFERON BETA -1B 0.3MG IJ","1477"
"INTERFERON NEUTRALIZING AB","586"
"INTERLEUKIN 1 BETA","239"
"INTERLEUKIN 6","239"
"INTERLEUKIN 8","239"
"INTERPHASES","122"
"INTERPHASES, >=100","140"
"INTERPHASES, 25-99","122"
"INTERPRETATION AND REPORT","52"
"INTERPRETATION AND REPORT","129"
"INTRINSIC FACTOR AB","63"
"INTRODUCER EMBO SAFE 15FR","320"
"INTUBATION","804"
"IODINE/KI LUGOL'S 14ML SOL","223"
"IONTOPHORESIS 15MIN PT","101"
"IP CONSULT 3, LOW COMPLEXITY","224"
"IP FOLLOW UP 3","119"
"IP H&P 3","225"
"IPECAC 30ML LQ","4"
"IPRATROPIUM 0.02% 2.5ML IS","2"
"IPRATROPIUM 0.03% 30ML N/S","75"
"IPRATROPIUM HFA 12.9GM INH","776"
"IPRATROPIUM HFA 12.9GM INH/PUF","10"
"IRBESARTAN 150MG TB","30"
"IRINOTECAN 100MG 5ML IJ","299"
"IRINOTECAN 40MG 2ML IJ","142"
"IRON","42"
"IRON - LIVER TISSUE","146"
"IRON BINDING (TIBC)","81"
"IRON SUCROSE 100MG 5ML IJ","387"
"IRRADIATION OF BLOOD PRODUCTS","288"
"IRRIG DRUG DELIVERY DEVICE","214"
"IRRIGATION OF BLADDER","268"
"ISLET CELL AB","69"
"ISOKINETIC TEST 15MIN PT","91"
"ISONIAZID 100MG TB","1"
"ISONIAZID 300MG TB","2"
"ISOPROPANOL","116"
"ISOPROTERENOL 0.2MG/ML 1ML IJ","5146"
"ISOPROTERENOL 1MG 5ML IJ","6256"
"ISOSORBIDE DIN 10MG TB","1"
"ISOSORBIDE DIN 20MG TB","1"
"ISOSORBIDE DIN 40MG TBLA","6"
"ISOSORBIDE DIN 5MG TB","1"
"ISOSORBIDE MON 120MG TBLA","4"
"ISOSORBIDE MON 20MG TB","5"
"ISOSORBIDE MON 30MG TBLA","3"
"ISOSORBIDE MON 60MG TBLA","3"
"ISRADIPINE 2.5MG CP","14"
"ISRADIPINE 5MG CP","19"
"ISTAT ACT (C)","45"
"ISTAT BETA HCG QUANT","55"
"ISTAT LACTATE","122"
"ITRACONAZOLE","142"
"ITRACONAZOLE 100MG CP","86"
"IUD COPPER (PARAGARD)","808.5"
"IUD ETONOGESTREL 68MG(NEXPL","890.3"
"IUD LEVONORGESTREL 18.6MCG(LIL","684.38"
"IV INF HYDRATION 1ST 31-60 MIN","252"
"IV INF HYDRATION EA ADDL HOUR","79"
"IV INFUSION CONCURRENT","98"
"IV INFUSION SEQUENTIAL ADDL","170"
"IVABRADINE 2.5MG TB","41"
"IVABRADINE 5MG TB","72"
"IVABRADINE 7.5MG TB","72"
"IVERMECTINE 3MG TB","62"
"IVP","579"
"JAK2 EXON 12-14 MUTATION","639"
"JAK2 GENE","342"
"JC VIRUS BY PCR","147"
"JOINT INJ ASPIR PROC INTERMED","122"
"JOINT INJ ASPIR PROC MAJOR","119"
"JOINT INJ ASPIR PROC SMALL","87"
"K ACETATE 40MEQ 20ML IJ","6"
"K CITRATE 10MEQ TBLA","2"
"K PHOS 250MG CP","2"
"K PHOS 45MM 15ML IJ","5"
"K PHOS 500MG TB","2"
"KCL 0.2MEQ 1ML DILUTION","14"
"KCL 10MEQ TB","5"
"KCL 10MEQ/100ML STER WATER","30"
"KCL 10MEQ/1L D5 0.2%NACL","22"
"KCL 10MEQ/1L D5 0.45%NACL IV","17"
"KCL 20MEQ 10ML IJ","4"
"KCL 20MEQ 15ML LQ","3"
"KCL 20MEQ PWD PKT","11"
"KCL 20MEQ/100ML IV","20"
"KCL 20MEQ/1L D5 0.2%NACL IV","20"
"KCL 20MEQ/1L D5 0.45%NACL IV","17"
"KCL 20MEQ/1L D5 0.9%NACL IV","19"
"KCL 20MEQ/1L D5LR IV","19"
"KCL 20MEQ/1L D5W IV","17"
"KCL 20MEQ/1L NACL 0.45% IV","20"
"KCL 20MEQ/1L NACL 0.9% IV","17"
"KCL 2MEQ/ML 30ML PO NICU","5"
"KCL 30MEQ/1L D5 0.2%NACL","17"
"KCL 30MEQ/1L D5 0.45%NACL IV","16"
"KCL 30MEQ/1L D5W IV","17"
"KCL 40MEQ 20ML IJ","18"
"KCL 40MEQ/1L D5 0.2%NACL IV","18"
"KCL 40MEQ/1L D5 0.45%NACL IV","17"
"KCL 40MEQ/1L D5 0.9%NACL IV","19"
"KCL 40MEQ/1L D5W IV","16"
"KCL 40MEQ/1L NACL 0.9% IV","17"
"KEPPRA/LEVETIRACETAM","142"
"KETAMINE 100MG/ML 5ML IJ","80"
"KETAMINE 500MG 10ML IJ","36"
"KETOCONAZOLE 2% 120ML SMP","115"
"KETOCONAZOLE 200MG TB","17"
"KETONE SCREEN SERUM QL","70"
"KETONES URINE","31"
"KETOROLAC 0.5% 3ML OPS","428"
"KETOROLAC 0.5% 5ML OPS","75"
"KETOROLAC 15MG IJ SYG","10"
"KETOROLAC 30MG IJ SYG","16"
"KETOROLAC 60MG IM SYG","37"
"KETOTIFEN 0.025% 5ML OPS","18"
"KIDNEY STONE PROTOCOL","2569"
"KINESIOTAPING BRIEF 15MIN PT","76"
"KINESIOTAPING EXT 30MIN","76"
"KIT CAVITY DRAIN CATH","864"
"KIT COLO/ILLEO 4 in","68"
"KIT CRANIAL ACCESS","2401"
"KIT GASTRIC LAVAGE ADULT","308"
"KIT INTRA-ABD PRESSURE MONITR","660"
"KIT MUTATION ANALYSIS","605"
"KIT PERCUT SHEATH INTRO 6FR","198"
"KIT PERCUT SHEATH INTRO 8.5FR","406"
"KIT PERICARDIOCENTESIS","691"
"KIT PNEUMOTHORAX","614"
"KIT REPAIR ADHESIVE HICK/BROVI","176"
"KIT REPAIR ASH SPLIT CATH","503"
"KIT REPAIR BROVIAC 4.2","821"
"KLEIHAUER-BETKE STAIN","249"
"KNEE COMP LT 4 OR MORE VWS","353"
"KNEE COMP RT 4 OR MORE VWS","353"
"KNEE LT 2VW","225"
"KNEE LT 3VW","299"
"KNEE RT 2VW","225"
"KNEE RT 3VW","299"
"KNEE SINGLE VW LT","225"
"KNEE SINGLE VW RT","225"
"KNEE STANDING AP LAT LT","225"
"KNEE STANDING AP LAT RT","225"
"KNEE SUNRISE VW ONLY LT","225"
"KNEE SUNRISE VW ONLY RT","225"
"KNEE W SUNRISE VW LT","299"
"KNEE W SUNRISE VW RT","299"
"KNEE W TUNNEL VW LT","299"
"KNEE W TUNNEL VW RT","299"
"KNEES STANDING AP BILAT","330"
"KOH PREP","125"
"KU AUTOANTIBODIES","166"
"KUB","236"
"L SPINE 2-3 VW","322"
"L SPINE FLEX EXT ONLY","322"
"L SPINE LAT VW ONLY","203"
"L SPINE W FLEX EXT","450"
"L SPINE W OBL","450"
"L SPINE W OBL FLEX EXT","499"
"L/S RATIO","227"
"L2-SURG PATH GROSS MICRO","141"
"L3-SURG PATH GROSS MICRO","177"
"L4-SURG PATH GROSS MICRO","264"
"L5-SURG PATH GROSS MICRO","421"
"L6-SURG PATH GROSS MICRO","591"
"LABETALOL 100MG 20ML IJ","126"
"LABETALOL 100MG TB","2"
"LABETALOL 200MG IJ","36"
"LABETALOL 200MG TB","4"
"LABETALOL 20MG 4ML IJ","27"
"LACOSAMIDE","200"
"LACOSAMIDE 200MG 20ML IJ","332"
"LACOSAMIDE 50MG TB","84"
"LACTATE CSF","122"
"LACTIC ACID","122"
"LACTOSE TOLERANCE","140"
"LACTULOSE 200GM 300ML LQ","32"
"LACTULOSE 20GM 30ML LQ","6"
"LAMELLAR BODY COUNTS","63"
"LAMIVUDINE 150MG TB","77"
"LAMIVUDINE 300MG 30ML LQ","141"
"LAMOTRIGINE","115"
"LAMOTRIGINE 100MG TB","2"
"LAMOTRIGINE 200MG TB","2"
"LAMOTRIGINE 25MG CHEWABLE","3"
"LAMOTRIGINE 25MG TB","59"
"LAN/MIN OIL/PETROL 3.5GM OPO","4"
"LAN/MIN OIL/PETROL 3.5GM OPO","11"
"LANSOPRAZOLE 15MG CPLA","24"
"LANSOPRAZOLE 30MG CPLA","13"
"LANTHANUM CARB 500MG TBCH","75"
"LATANOPROST 0.005% 2.5ML OPS","97"
"LD ISOENZYMES","60"
"LDH BF/URINE","40"
"LDH BLOOD","40"
"LDH CSF","40"
"LDL CHOLESTEROL","72"
"LEAD BLOOD","83"
"LEAD CAPILLARY","83"
"LEAD URINE","83"
"LECITHIN-SPHINGOMYELIN RATIO","82"
"LEFLUNOMIDE","142"
"LEFLUNOMIDE 10MG TB","3"
"LEFLUNOMIDE 20MG TB","3"
"LEG AG BY EIA URINE","140"
"LEG INFANT LT","226"
"LEG INFANT RT","226"
"LEG LWR AP LAT LT","233"
"LEG LWR AP LAT RT","233"
"LEG NONVAS COMP LT","472"
"LEG NONVAS COMP RT","472"
"LEG NONVAS LMTD LT","416"
"LEG NONVAS LMTD RT","416"
"LEGIONELLA AB IGG","106"
"LEGIONELLA AB IGM","106"
"LEGIONELLA CULTURE PRESUMPT ID","155"
"LEGIONELLA DFA AG","77"
"LEGIONELLA PNEUMOPHILIA TOTAL","61"
"LEPTOSPIRA ANTIBODY","68"
"LETROZOLE 2.5MG TB","145"
"LEUCOVORIN 100MG IJ","110"
"LEUCOVORIN 10MG TB","67"
"LEUCOVORIN 25MG TB","65"
"LEUCOVORIN 350MG IJ","159"
"LEUCOVORIN 500MG IJ","486"
"LEUCOVORIN 50MG IJ","62"
"LEUCOVORIN 5MG TB","29"
"LEUKO TEST","69"
"LEUKOCYTE ALKALINE PHO","107"
"LEUPROLIDE 7.5MG (30MG) KIT","4255"
"LEUPROLIDE 7.5MG SYG","4256"
"LEVALBUTEROL 0.63MG/3ML INH LQ","47"
"LEVALBUTEROL 1.25MG/0.5ML INH","32"
"LEVALBUTEROL 1.25MG/3ML","47"
"LEVEL 1 NON COMPLEX","15"
"LEVEL I FLUID/BLOOD WARME","652"
"LEVETIRACETAM 100MG 1ML LQ","2"
"LEVETIRACETAM 250MG TB","34"
"LEVETIRACETAM 500MG 5ML IJ","122"
"LEVETIRACETAM 500MG TB","5"
"LEVETIRACETAM 500MG TBXR","38"
"LEVOCARNITINE 1GM 5ML IJ","305"
"LEVODOPA/CARBID 12.5/50MG TB","5"
"LEVODOPA/CARBID 25-100MG TBLA","5"
"LEVODOPA/CARBID 50-200MG TBLA","11"
"LEVODOPA/CARBIDOPA 10-100MG TB","3"
"LEVODOPA/CARBIDOPA 25-100MG TB","12"
"LEVODOPA/CARBIDOPA 25-250MG TB","4"
"LEVOFLOXACIN 250MG TB","32"
"LEVOFLOXACIN 250MG/50ML IV","80"
"LEVOFLOXACIN 500MG IJ","148"
"LEVOFLOXACIN 500MG TB","32"
"LEVOFLOXACIN 500MG/100ML IV","148"
"LEVOFLOXACIN 750MG/150ML IV","138"
"LEVONORGESTREL 0.75MG PK2 TB","303"
"LEVONORGESTREL 1.5MG TB","317"
"LEVOTHYROXINE 0.025MG TB","2"
"LEVOTHYROXINE 0.05MG TB","2"
"LEVOTHYROXINE 0.075MG TB","2"
"LEVOTHYROXINE 0.088MG TB","2"
"LEVOTHYROXINE 0.112MG TB","2"
"LEVOTHYROXINE 0.125MG TB","2"
"LEVOTHYROXINE 0.137MG TB","2"
"LEVOTHYROXINE 0.15MG TB","2"
"LEVOTHYROXINE 0.175MG TB","3"
"LEVOTHYROXINE 0.1MG TB","2"
"LEVOTHYROXINE 0.2MG IJ","261"
"LEVOTHYROXINE 0.2MG TB","3"
"LEVOTHYROXINE 0.3MG TB","4"
"LEVOTHYROXINE 100MCG IJ","448"
"LIBRIUM and NORDIAZEPAM","146"
"LIDO/PRILOCAINE 2.5% 5GM KT","19"
"LIDOC/ADREN/TETRA 3ML TS GEL","113"
"LIDOCAINE (XYLOCAINE)","65"
"LIDOCAINE 0.5% 50ML IJ","35"
"LIDOCAINE 0.5% W/EP 50ML","27"
"LIDOCAINE 1% 10ML IJ","11"
"LIDOCAINE 1% 20ML IJ","6"
"LIDOCAINE 1% 50ML IJ","12"
"LIDOCAINE 1% W/EP 20ML IJ","17"
"LIDOCAINE 1% W/EP 30ML IJ","26"
"LIDOCAINE 1% W/EP 50ML IJ","27"
"LIDOCAINE 100MG SYG IV","36"
"LIDOCAINE 1GM 250ML IV","36"
"LIDOCAINE 2% 100ML VISC","19"
"LIDOCAINE 2% 10ML SYG","65"
"LIDOCAINE 2% 15ML VISC","10"
"LIDOCAINE 2% 20ML IJ","5"
"LIDOCAINE 2% 30ML GL","70"
"LIDOCAINE 2% 50ML IJ","12"
"LIDOCAINE 2% 5ML GL","32"
"LIDOCAINE 2% W/EP 20ML IJ","19"
"LIDOCAINE 2GM 500ML IV","32"
"LIDOCAINE 4% 4ML LARJET","114"
"LIDOCAINE 4% 50ML TS","440"
"LIDOCAINE 4% 5ML PF IJ","24"
"LIDOCAINE 5% 37GM ONT","100"
"LIDOCAINE 5% PATCH","78"
"LIDOCAINE DTK 4% 5ML SYG","24"
"LIDOCAINE MF 0.5% 50ML IJ","61"
"LIDOCAINE MF 1% 2ML IJ","13"
"LIDOCAINE MF 1% 30ML IJ","59"
"LIDOCAINE MF 1% 5ML IJ","16"
"LIDOCAINE MF 1% W/EP 10ML IJ","42"
"LIDOCAINE MF 1.5% 20ML IJ","280"
"LIDOCAINE MF 1.5% W/EP 5ML IJ","26"
"LIDOCAINE MF 2% 10ML IJ","18"
"LIDOCAINE MF 2% 2ML IJ","5"
"LIDOCAINE MF 2% 5ML IJ","18"
"LIDOCAINE MF 2% W/EP 10ML IJ","43"
"LIDOCAINE MF 2% W/EP 20ML IJ","19"
"LIDOCAINE MF 5% W/D7.5W 2ML IJ","42"
"LIDOCAINE/TETRACAINE 70/70 TDP","145"
"LINAGLIPTIN 5MG TB","90"
"LINEZOLID 600MG 30ML LQ","353"
"LINEZOLID 600MG TB","628"
"LINEZOLID 600MG/300ML IJ","767"
"LIOTHYRONINE 25MCG TB","14"
"LIOTHYRONINE 5MCG TB","11"
"LIPASE BLOOD","126"
"LIPASE FLUID","50"
"LIPID PANEL","92"
"LIPOPROTEIN A","65"
"LIPOPROTEIN ELECT","63"
"LIPOPROTEIN ELECT-LIPID PANEL","48"
"LISDEXAMFETAMINE DIMESY 10MGCP","94"
"LISDEXAMFETAMINE DIMESY 20MGCP","94"
"LISDEXAMFETAMINE DIMESY 30MGCP","94"
"LISINOPRIL 10MG TB","1"
"LISINOPRIL 2.5MG TB","1"
"LISINOPRIL 20MG TB","1"
"LISINOPRIL 5MG TB","1"
"LITHIUM","73"
"LITHIUM CARB 150MG CP","1"
"LITHIUM CARB 300MG CP","1"
"LITHIUM CARB 300MG TB","3"
"LITHIUM CARB 300MG TBLA","2"
"LITHIUM CARB 450MG TBLA","3"
"LIVER FIBRO CHRONIC HEPATITIS","172"
"LKM-1 IGG AB LIVER-KIDNEY MICR","69"
"LOPINAVIR/RITONAVIR 200-50MGTB","71"
"LORAZEPAM 0.5MG TB","1"
"LORAZEPAM 1MG TB","2"
"LORAZEPAM 20MG 10ML IJ","60"
"LORAZEPAM 20MG 20ML LQ","24"
"LORAZEPAM 2MG IJ","26"
"LORAZEPAM 2MG TB","1"
"LORAZEPAM 4MG IJ","40"
"LOSARTAN 25MG TB","20"
"LOSARTAN 50MG TB","29"
"LOSARTAN/HCTZ 50-12.5MG TB","30"
"LOTEPREDNOL 0.5% 5ML OPS","470"
"LSO ULTRALIGN LARGE TAPERED","2789"
"LSO ULTRALIGN MEDIUM TAPERED","2789"
"LSO ULTRALIGN SMALL TAPERED","2789"
"LSO ULTRALIGN XLARGE TAPERED","2789"
"LSO ULTRALIGN XXLARGE TAPERED","2789"
"LUBIPROSTONE 24MCG CAP","46"
"LUBIPROSTONE 8MCG CAP","66"
"LUPUS COAG SCREEN","141"
"LUTENIZING HORMONE","159"
"LYME CONF (WEST BLOT)","104"
"LYME DISEASE AB REFLEX TO WB","60"
"LYMES IGG BY WESTERN BLOT","104"
"LYMES IGM BY WESTERN BLOT","106"
"LYMPHOCYTE IMM GLOB 250MG5MLIJ","9035"
"LYNCH SYNDROME","1190"
"LYSOZYME (MURAMIDASE)","84"
"M AVIUM DNA PROBE ISOLATE","285"
"M TB DNA PROBE ISOLATE","285"
"M TUBERCULOSIS RRNA","262"
"MAG CITRATE 300ML LQ","2"
"MAG SULFATE 1GM 100ML D5W","67"
"MAG SULFATE 1GM 2ML IJ","4"
"MAG SULFATE 20GM 500ML IV","64"
"MAG SULFATE 25GM 50ML IJ","13"
"MAG SULFATE 2GM 50ML IV","67"
"MAG SULFATE 4GM 100ML IV","56"
"MAG SULFATE 5GM 10ML IJ","10"
"MAG SULFATE GRN 454GM","2"
"MAGIC MOUTHWASH 240ML","314"
"MAGNESIUM BLOOD","86"
"MAGNESIUM STOOL","90"
"MAGNESIUM URINE","86"
"MALARIA AB TOTAL","120"
"MALARIA SMEAR","65"
"MANDIBLE","323"
"MANDIBLE 1-3 VWS","285"
"MANGANESE","110"
"MANNITOL 20% 100GM 500ML","148"
"MANNITOL 25% 12.5GM 50ML","13"
"MANNOSE-BINDING LECTIN BLD","239"
"MANUAL THERAPY PT 15MIN","66"
"MAPROTILINE 50MG TB","10"
"MASSAGE 15MIN PT","94"
"MASSAGE SOFT TISSUE OT 15MIN","95"
"MASSAGE SOFT TISSUE PT","92"
"MASTOIDS","365"
"MATERNAL SCREEN AFP, HCG,EST","516"
"MATERNAL SCREENING, SEQ SPEC 1","516"
"MATERNAL SCREENING, SEQ, SPEC","516"
"MDI INITIAL","104"
"MDI SUBSEQUENT","104"
"MEASLES (RUBEOLA)","88"
"MEASLES/RUBEOLA IGG","88"
"MECHLORETHAMINE 10MG IJ","759"
"MECP2 GENE DUP/DELET VARIANT","456"
"MEDROXYPROGEST 150MG 1ML IJ","203"
