"Description","Price"
"RAMUCIRUMAB 5MGIJ(100MG)","455.89"
"RAMUCIRUMAB 5MGIJ(500MG)","143.25"
"RANITIDINE 150MG 10ML LQ","116"
"RANITIDINE 50MG 2ML IJ","47"
"RANOLAZINE 500MG TB","83"
"RAPAMYCIN (SIROLIMUS)","203"
"RAPID RHINO 5.0","297"
"RAPID RHINO 7.5","313"
"RAPID RHINO 7.5","411"
"RASBURICASE 0.5MG IJ (1.5MG)","1781.26"
"RASBURICASE 0.5MG IJ(7.5MG)","1781.04"
"RBC ALIQ PROC FEE","266"
"RBC COUNT","33"
"RBC DEGLY PROC FEE","1153"
"RBC IRR PROC FEE","475"
"RBC LEUKOPR IRR PROC FEE","535"
"RBC PREFILTERED IRR PROC FEE","578"
"RBC PROC FEE","453"
"RBC SOLUBILITY","167"
"RBC WASHED ALIQ PROC FEE","697"
"RBC WASHED IRR PROC FEE","697"
"RBC WASHED PROC FEE","697"
"RC PREFILTERED PROC FEE","578"
"RECOMBINANT FACTOR VIII","301"
"RECOMBINANT IMMUNOBLOT RIBA","228"
"REDUCING SUBSTANCE","205"
"REDUCING SUBSTANCES, FECAL","71"
"REF ABID","499"
"REF ABO","116"
"REF ADSORP","407"
"REF DAT","124"
"REF ELUTE","235"
"REF PHENO","224"
"REF RETIC","411"
"REF RHPHEN","146"
"REF RHTYPE","141"
"REF SC/ELU","193"
"REGADENOSON 0.4MG 5ML IJ","1767"
"REHAB ROOM PRIVATE","1468"
"REHAB SEMI-PRIVATE","1399"
"REMOV BODY FROM EYE - CONJUNCT","399"
"REMOV BODY FROM EYE - CORNEAL","399"
"REMOV FOOT FOREIGN BODY","1182"
"REMOVAL/REVISION OF CAST","316"
"REMOVE FOREIGN BODY - SIMPLE","537"
"REMOVE IMPACTED EAR WAX","141"
"REMOVE NAIL PLATE - SIMPLE","504"
"REMOVE NASAL FOREIGN BODY","323"
"RENAL FUNCTION PANEL","377"
"RENAL HTN MULTI","2674"
"RENAL SCAN","2265"
"RENAL W WASHOUT","2620"
"RENIN","177"
"REP DEV URINARY W SLING GRAFT","3121"
"REP DEV URINARY W SLING GRAFT","3364"
"REP DEV URINARY W SLING GRAFT","5254"
"REP DEV URINARY W SLING GRAFT","5405"
"REP DEV URINARY W SLING GRAFT","6901"
"REP DEV URINARY W SLING GRAFT","7257"
"REP DEV URINARY W SLING GRAFT","7549"
"REP DEV URINARY W SLING GRAFT","7766"
"REP DEV URINARY W SLING GRAFT","8265"
"REP DEV URINARY W SLING GRAFT","8407"
"REP DEV URINARY W SLING GRAFT","8645"
"REP DEV URINARY W SLING GRAFT","8709"
"REP DEV URINARY W SLING GRAFT","8759"
"REP DEV URINARY W SLING GRAFT","8807"
"REP DEV URINARY W SLING GRAFT","8872"
"REP DEV URINARY W SLING GRAFT","9593"
"REP DEV URINARY W SLING GRAFT","9691"
"REP DEV URINARY W SLING GRAFT","9957"
"REP DEV URINARY W SLING GRAFT","10947"
"REP DEV URINARY W SLING GRAFT","11703"
"REP DEV URINARY W SLING GRAFT","12096"
"REP DEV URINARY W SLING GRAFT","12584"
"REP DEV URINARY W SLING GRAFT","13480"
"REP DEV URINARY W SLING GRAFT","14649"
"REP DEV URINARY W SLING GRAFT","15397"
"REP DEV URINARY W SLING GRAFT","40980"
"REP DEV URINARY W SLING GRAFT","44965"
"REP DEV URINARY W SLING GRAFT","53471"
"REP DEV URINARY WO SLING","1459"
"REP DEV URINARY WO SLING","3008"
"REP DEV URINARY WO SLING","3769"
"REP DEV URINARY WO SLING","5107"
"REP DEV URINARY WO SLING","5651"
"REP DEV URINARY WO SLING","5807"
"REP DEV URINARY WO SLING","9244"
"REP DEV URINARY WO SLING","12584"
"REP DEV URINARY WO SLING","13346"
"REPAGLINIDE 0.5MG TB","28"
"REPAGLINIDE 1MG TB","28"
"REPAGLINIDE 2MG TB","28"
"REPAIR FACE WOUND <2.5CM","488"
"REPAIR FACE WOUND 12.6-20.0CM","1245"
"REPAIR FACE WOUND 2.6-5.0CM","614"
"REPAIR FACE WOUND 5.1-7.5CM","742"
"REPAIR FACE WOUND 7.6-12.5CM","963"
"REPAIR WOUND <2.5CM","458"
"REPAIR WOUND 12.6-20.0CM","860"
"REPAIR WOUND 2.6-7.5CM","465"
"REPAIR WOUND 20.1-30.0CM","1044"
"REPAIR WOUND 7.6-12.5CM","606"
"REPTILASE TIME REFLEX","90"
"RESET DISLOCATED JAW","449"
"RESPIRATORY VIRAL PANEL","2144"
"RESPIRATORY VIRUS PANEL","303"
"RETICULIN AB IGA","196"
"RETICULIN AB IGA TITER","313"
"RETICULOCYTE COUNT","143"
"RETINOL BINDING PROTEIN","297"
"RETRIEVAL DEVICE","3636"
"RETROGRADE","1216"
"RH IMMUNE GLOBULIN","1153"
"RH TYPE","148"
"RHEUMATOID FACTOR","93"
"RHEUMATOID FACTOR","141"
"RHEUMATOID FACTOR QUAL","110"
"RHO(D) IMMGLOB 300MCGIJ(RHOPH","1153"
"RIBOSOMAL P PROTEIN IGG AB","215"
"RIBS ONLY BILATERAL","680"
"RIBS ONLY LT","430"
"RIBS ONLY RT","430"
"RIBS W CHEST BILAT","715"
"RIBS W CHEST LT","643"
"RIBS W CHEST RT","643"
"RIFAMPIN 300MG CP","8"
"RIFAMPIN 600MG IJ","549"
"RIFAXIMIN 200MG TB","332"
"RIFAXIMIN 550MG TB","558"
"RISEDRONATE 35MG TB","423"
"RISPERIDONE 0.25MG TB","24"
"RISPERIDONE 0.5MG TB","8"
"RISPERIDONE 1MG TB","8"
"RISPERIDONE 2MG TB","32"
"RISPERIDONE 3MG TB","211"
"RISTOCETIN COFACTOR","133"
"RITUXIMAB 100MG 10ML IJ","5271"
"RITUXIMAB 100MGIJ (500MG)","5270.39"
"RITUXIMAB/HYAL 10MGIJ(1400MG)","127.1"
"RITUXIMAB/HYAL 10MGIJ(1600MG)","127.1"
"RIVAROXABAN 10MG TB","130"
"RIVAROXABAN 15MG TB","117"
"RIVAROXABAN 20MG TB","117"
"RIVASTIGMINE 1.5MG CP","88"
"RIVASTIGMINE 4.6MG/DAY TDP","372"
"RIVASTIGMINE 9.5MG/DAY TDP","372"
"RIVASTIGMINE TART 4.5MG CP","88"
"RNA POLYMERASE III AB","165"
"ROCKY MT SPOTTED FEVER IGM","239"
"ROCKY MTN SPOTTED FEV","239"
"ROCURONIUM 100MG 10ML IJ","691"
"ROCURONIUM 50MG 5ML IJ","119"
"ROFLUMILAST 500MCG TB","120"
"ROMIDEPSIN 1MG IJ (10MG)","1691.16"
"ROMIPLOSTIM 10MCG IJ(250MCG)","385.3"
"ROMIPLOSTIM 10MCG IJ(500MCG)","385.26"
"ROPINIROLE 0.25MG TB","19"
"ROPINIROLE 1MG TB","19"
"ROPIVACAINE 150MG 30ML IJ","210"
"ROPIVACAINE 200MG 100ML IJ","549"
"ROPIVACAINE 20MG 10ML IJ","86"
"ROPIVACAINE 400MG 200ML IJ","515"
"ROS1 FISH","703"
"ROSUVASTATIN 10MG TB","105"
"ROSUVASTATIN CALCIUM 20MG TB","105"
"ROTAVIRUS ANTIGEN","239"
"RPR","35"
"RPR TITER","214"
"RSV AG SCREEN","337"
"RSV DFA","130"
"RSV TITER","130"
"RUBELLA AB IGG","267"
"RUBELLA IGG","124"
"RUBELLA IGM","106"
"RUFINAMIDE, SERUM OR PLASMA","265"
"RUNX1 MUTATION ANALYSIS","891"
"S CONFIRM BENZODIAZEPINES","263"
"S CONFIRM MARIJUANA","300"
"S CONFIRM METHADONE","263"
"S CONFIRM PHENCYCLIDINE","191"
"S CONFIRM PROPOXYPHENE","259"
"S PNEUMO AG","252"
"S/R 7.5CM FA COMPLEX13152","1651"
"SACROILIAC JOINTS 1-2 VWS","388"
"SACROILIAC JOINTS 3 OR MORE VW","564"
"SACRUM AND COCCYX","462"
"SACRUM ONLY","462"
"SACUBITRIL/VALSARTN 24/26MG TB","129"
"SACUBITRIL/VALSARTN 49/51MG TB","129"
"SACUBITRIL/VALSARTN 97/103MGTB","129"
"SAF CLENS ADVANCE FORMULA","15"
"SAF CLENS ADVANCE FORMULA","17"
"SALICYLATE","290"
"SALIVA SUBST 120ML LQ","7"
"SALIVA SUBST 45GM GL","8"
"SALSALATE 500MG TB","1"
"SALSALATE 750MG TB","1"
"SANDAL COMFO-EZE MED 2004-03","120"
"SANE EXAM CHARGE","373"
"SCAPULA 2VW LT","596"
"SCAPULA 2VW RT","596"
"SCAPULA LT","4128"
"SCAPULA LT WWO CONT","4674"
"SCAPULA RT","4128"
"SCAPULA RT WWO CONT","4674"
"SCHLICTER TEST","208"
"SCISSOR HARMONIC LCSB-5","3519"
"SCLERODERMA","221"
"SCOLIOSIS COMP 1 VW","384"
"SCOLIOSIS COMP 2-3 VWS","636"
"SCOLIOSIS COMP 4-5 VWS","1212"
"SCOPOLAMINE 1MG/DAY TDP","380"
"SDPLP ALQ PROC FEE","3360"
"SDPLPI ALQ PROC FEE","3360"
"SED RATE MANUAL","110"
"SEDIMENTATION RATE","33"
"SEL DEBRIDE FIRST 20 CM 15MIN","422"
"SEL DEBRIDE FIRST 20 CM 30MIN","422"
"SEL DEBRIDE FIRST 20 CM 45MIN","422"
"SELECT DEBRIDMT EACH ADDL 20","871"
"SELEGILINE 5MG TB","40"
"SELENIUM URINE","204"
"SEMEN ANALYSIS COMPLETE","210"
"SEMEN ANALYSIS SCREEN","169"
"SEMI PRIVATE ROOM","1024"
"SEMI-PRIVATE","932"
"SEMI-PRIVATE","2529"
"SEMI-PRIVATE ROOM","1024"
"SEMI-PRIVATE ROOM OVF/SNF","647"
"SENSITIVITY (MIC)","150"
"SENSOR BIS MONITOR 186-0106","282"
"SENSORY INTEGRATION 15MIN OT","116"
"SENSORY INTEGRATION 15MIN PT","116"
"SEROTONIN","138"
"SEROTONIN RELEASE ASSAY","455"
"SERTRALINE","263"
"SERTRALINE 100MG TB","4"
"SERTRALINE 25MG TB","1"
"SERTRALINE 50MG TB","1"
"SESTAMIBI PER DOSE","634"
"SET ABBOTT SOLUSET","160"
"SET ABBT ENTERAL","156"
"SET BLOOD WARMER","286"
"SET COLOSTOMY 100MM","286"
"SET COLOSTOMY 70MM","156"
"SET EXT W/A-S VALVE","199"
"SET EXTENSION W/T","199"
"SET PERC SUPRAPUBIC CAT","610"
"SEVELAMER CARBONATE 800MG TB","44"
"SEWHO W/O JNTS, CSTM, W/FIT","1708"
"SEX HORMONE BINDING GLOBULIN","175"
"SEX HORMONE BINDING GLOBULIN","146"
"SGPG ANTIBODY IGM","299"
"SHOE POST WOMEN LG1991-06","293"
"SHOULDER ARTHROGRAM LT","1281"
"SHOULDER ARTHROGRAM RT","1281"
"SHOULDER INJ PROC ARTHRO","1515"
"SHOULDER LT","564"
"SHOULDER RT","564"
"SHOULDER SINGLE VW LT","363"
"SHOULDER SINGLE VW RT","363"
"SHUNTOGRAM","840"
"SI JOINT BI INJ/ARTHRO W GUIDE","3134"
"SI JOINT LT INJ/ARTHRO W GUIDE","2090"
"SI JOINT RT INJ/ARTHRO W GUIDE","2090"
"SICKLE CELL SCREEN","133"
"SIGMOID W BANDING","2156"
"SIGMOID W DILATION","2156"
"SILDENAFIL 20MG TB","280"
"SILVER DRESSING 45GM GEL","345"
"SILVER NITRATE STK","4"
"SILVER NITRATE STK PK10","66"
"SILVER SULFADIAZINE 400GM CR","249"
"SILVER SULFADIAZINE 50GM CR","87"
"SIMETHICONE 2GM 30ML DPS","5"
"SIMVASTATIN 10MG TB","3"
"SIMVASTATIN 20MG TB","3"
"SIMVASTATIN 40MG TB","3"
"SIN NOMBRE VIRUS IGG","326"
"SIN NOMBRE VIRUS IGM","326"
"SINCALIDE 5MCG IJ","1120"
"SINEMET","606"
"SINUSES","823"
"SINUSES LIMITED","438"
"SIROLIMUS 1MG TB","217"
"SITAGLIPTIN PHOSPHATE 100MG TB","134"
"SITAGLIPTIN PHOSPHATE 25MG TB","134"
"SITAGLIPTIN PHOSPHATE 50MG TB","134"
"SIX TO TWELVE MINUTE WALK TEST","500"
"SKULL LTD LESS THAN 4 VWS","591"
"SKULL SERIES 4 OR MORE VWS","921"
"SLEEVE DVT CALF REGULAR L501M","140"
"SLEEVE KNEE ELAST LG 1214-05","138"
"SLEEVE SCD KNEE LARGE","327"
"SLEEVE SCD KNEE REG","228"
"SLEEVE SCD KNEE X-LG","276"
"SLEEVE SCD THIGH MED","355"
"SLEEVE SCD THIGH XLGE","408"
"SLING HANGING CAST LG","77"
"SLING HANGING CAST MED","77"
"SLING HANGING CAST SM","77"
"SLING HANGING CAST XL","77"
"SMALL BOWEL","969"
"SMITH LEMLI OPITZ SCRN","271"
"SMOKING CESS 10 PLUS","159"
"SMOKING CESS 3-10 MIN","82"
"SMOOTH MUSCLE AB IGG","215"
"SMOOTH MUSCLE AB TITER IGG","313"
"SNARE MICRO OVAL M00562301","1516"
"SNARE SENSATION OVAL 30MM 6265","372"
"SNP MICROARRAY","11488"
"SNRPN/UBE3A GENE","370"
"SO CONSULT","773"
"SOCK FRACTURE 9X39","282"
"SOCK FRACTURE 9X42","311"
"SOCK FRACTURE 9X46","337"
"SODIUM BLOOD","85"
"SODIUM STOOL","64"
"SODIUM TETRADECYL SULF 1% 2ML","1156"
"SODIUM TETRADECYL SULF 3% 2ML","130"
"SODIUM URINE","107"
"SOLARPROBE 7FR CD-B422LA","1691"
"SORBITOL 3000ML IRR","215"
"SOTOLOL 120MG TB","4"
"SOTOLOL 80MG TB","23"
"SP SOUND & LANG COMP EVAL 15 M","745"
"SP SOUND & LANG COMP EVAL 30 M","745"
"SP SOUND & LANG COMP EVAL 45 M","745"
"SP SOUND & LANG COMP EVAL 60 M","745"
"SPANDAGE 2 in","901"
"SPEC STAIN GRP 1","269"
"SPECIAL COAG INTERP","162"
"SPECIFIC GRAVITY BF","39"
"SPECIFIC GRAVITY URINE","56"
"SPEECH FLUENCY EVAL 15 MIN","500"
"SPEECH FLUENCY EVAL 30 MIN","500"
"SPEECH FLUENCY EVAL 45 MIN","500"
"SPEECH FLUENCY EVAL 60 MIN","500"
"SPEECH SOUND PROD EVAL 15 MIN","500"
"SPEECH SOUND PROD EVAL 30 MIN","500"
"SPEECH SOUND PROD EVAL 45 MIN","500"
"SPEECH SOUND PROD EVAL 60 MIN","500"
"SPEECH THER 15MIN","347"
"SPEECH THER 30MIN","347"
"SPEECH THER 45MIN","347"
"SPEECH THER 60MIN","347"
"SPERM CHK POST VASECTOMY","119"
"SPHINCTEROTOMY","1519"
"SPINAL FLUID TAP, DIAGNOSTIC","2021"
"SPINAL TRAY","229"
"SPINE 1 VIEW","365"
"SPINE, DIS DEV","55957"
"SPINE,DIS DEV","5500"
"SPINE,DIS DEV","14772"
"SPINE,DIS DEV","20947"
"SPINE,DIS DEV","21995"
"SPINE,DIS DEV","24151"
"SPINE,DIS DEV","25710"
"SPINE,DIS DEV","26994"
"SPINE,DIS DEV","32494"
"SPINE,DIS DEV","35538"
"SPINE,DIS DEV","37233"
"SPINE,DIS DEV","39491"
"SPINE,DIS DEV","43990"
"SPINOSAD 0.9% TOP SUSP 120ML","1939"
"SPIROLOLACTONE 12.5MG TB","2"
"SPIROMETRY P&P BRONCHODILATOR","1009"
"SPIROMETRY W MVV","449"
"SPIRONOLACTONE 25MG TB","3"
"SPIRONOLACTONE 50MG TB","7"
"SPLINT ALUM LEG LG","384"
"SPLINT ALUM LEG SM","384"
"SPLINT ANKLE VELCRO LG","153"
"SPLINT ANKLE VELCRO MED","160"
"SPLINT ANKLE VELCRO XLG","150"
"SPLINT ELBOW ALUM LG","153"
"SPLINT ELBOW ALUM MED","153"
"SPLINT ELBOW ALUM SM","153"
"SPLINT ELBOW ALUM XLG","160"
"SPLINT FG 3X12""","65"
"SPLINT FG 4X15""","93"
"SPLINT FG 5X30""","217"
"SPLINT LEG ALUM MED","384"
"SPLINT LEG ALUM XLONG","384"
"SPUTUM INDUCT INIT","188"
"SPUTUM INDUCT SUBSEQ","188"
"SRP AUTO ANTIBODIES","217"
"SSA SJOGREN AB","221"
"SSB SJOGREN AB","221"
"SSKI 30ML LQ","90"
"STAPH COAGULASE ID","133"
"STAPLER","607"
"STAPLER","958"
"STAPLER","448"
"STAPLER","918"
"STAPLER","801"
"STAPLER","1462"
"STAPLER","299"
"STAPLER","520"
"STAPLER","679"
"STAPLER","1381"
"STAPLER","1068"
"STAPLER","1840"
"STAPLER","1905"
"STAPLER","4176"
"STAPLER","114"
"STAPLER","126"
"STAPLER","142"
"STAPLER","149"
"STAPLER","196"
"STAPLER","218"
"STAPLER","319"
"STAPLER","326"
"STAPLER","349"
"STAPLER","421"
"STAPLER","470"
"STAPLER","479"
"STAPLER","484"
"STAPLER","528"
"STAPLER","547"
"STAPLER","566"
"STAPLER","587"
"STAPLER","635"
"STAPLER","833"
"STAPLER","870"
"STAPLER","900"
"STAPLER","901"
"STAPLER","942"
"STAPLER","982"
"STAPLER","1015"
"STAPLER","1046"
"STAPLER","1080"
"STAPLER","1146"
"STAPLER","1164"
"STAPLER","1174"
"STAPLER","1182"
"STAPLER","1201"
"STAPLER","1218"
"STAPLER","1251"
"STAPLER","1264"
"STAPLER","1292"
"STAPLER","1324"
"STAPLER","1508"
"STAPLER","1581"
"STAPLER","1669"
"STAPLER","1727"
"STAPLER","1747"
"STAPLER","1999"
"STAPLER","2125"
"STAPLER","2172"
"STAPLER","2262"
"STAPLER","2305"
"STAPLER","2376"
"STAPLER","2449"
"STAPLER","2508"
"STAPLER","2587"
"STAPLER","2660"
"STAPLER","2717"
"STAPLER","2805"
"STAPLER","2865"
"STAPLER","2946"
"STAPLER","2975"
"STAPLER","3060"
"STAPLER","3146"
"STAPLER","3270"
"STAPLER","3321"
"STAPLER","3554"
"STAPLER","3601"
"STAPLER","3658"
"STAPLER","3771"
"STAPLER","3844"
"STAPLER","3985"
"STAPLER","4054"
"STAPLER","4103"
"STAPLER","4279"
"STAPLER","4334"
"STAPLER","4415"
"STAPLER","4571"
"STAPLER","4684"
"STAPLER","4727"
"STAPLER","4874"
"STAPLER","4955"
"STAPLER","5210"
"STAPLER","5317"
"STAPLER","5407"
"STAPLER","5451"
"STAPLER","5593"
"STAPLER","6539"
"STAPLER 25W","274"
"STAPLER HERNIA","1501"
"STAPLER SKIN 5 SHOT","96"
"STAPLER SKIN DISP 35","199"
"STAPLER SKIN DISP 35R","253"
"STENT COATED W DELIVERY SYS","10368"
"STENT COATED W DELIVERY SYS","10474"
"STENT COATED W DELIVERY SYS","12744"
"STENT COATED W DELIVERY SYS","15939"
"STENT COATED W DELIVERY SYS","16845"
"STENT COATED W DELIVERY SYS","18936"
"STENT COATED W DELIVERY SYS","19519"
"STENT COATED W DELIVERY SYS","19716"
"STENT COATED W DELIVERY SYS","19898"
"STENT COATED W DELIVERY SYS","20472"
"STENT COATED W DELIVERY SYS","20892"
"STENT COATED W DELIVERY SYS","21962"
"STENT COATED W DELIVERY SYS","22660"
"STENT COATED W DELIVERY SYS","22893"
"STENT COATED W DELIVERY SYS","23847"
"STENT COATED W DELIVERY SYS","24030"
"STENT COATED W DELIVERY SYS","24958"
"STENT COATED W DELIVERY SYS","25597"
"STENT COATED W DELIVERY SYS","26346"
"STENT COATED W DELIVERY SYS","26613"
"STENT COATED W DELIVERY SYS","26762"
"STENT COATED W DELIVERY SYS","27054"
"STENT COATED W DELIVERY SYS","27732"
"STENT COATED W DELIVERY SYS","28291"
"STENT COATED W DELIVERY SYS","28939"
"STENT COATED W DELIVERY SYS","29622"
"STENT COATED W DELIVERY SYS","30824"
"STENT COATED W DELIVERY SYS","31444"
"STENT COATED W DELIVERY SYS","31943"
"STENT COATED W DELIVERY SYS","32191"
"STENT COATED W DELIVERY SYS","33288"
"STENT COATED W DELIVERY SYS","34932"
"STENT COATED W DELIVERY SYS","41088"
"STENT COATED W DELIVERY SYS","44934"
"STENT COATED W DELIVERY SYS","46330"
"STENT COATED W DELIVERY SYS","53635"
"STENT COATED W DELIVERY SYS","58151"
"STENT COATED W DELIVERY SYS","59945"
"STENT COATED W DELIVERY SYS","60540"
"STENT COATED W DELIVERY SYS","62211"
"STENT COATED W DELIVERY SYS","63517"
"STENT COATED W DELIVERY SYS","66508"
"STENT COATED W DELIVERY SYS","71450"
"STENT COATED W DELIVERY SYS","91494"
"STENT COATED W DELIVERY SYS","98828"
"STENT COATED W DELIVERY SYS","108759"
"STENT COATED W DELIVERY SYS","117684"
"STENT COATED W DELIVERY SYS","150374"
"STENT COATED WO DELIVERY SYS","20961"
"STENT NONCOATED W DELIVERY SYS","1395"
"STENT NONCOATED W DELIVERY SYS","4665"
"STENT NONCOATED W DELIVERY SYS","5178"
"STENT NONCOATED W DELIVERY SYS","7746"
"STENT NONCOATED W DELIVERY SYS","9332"
"STENT NONCOATED W DELIVERY SYS","9490"
"STENT NONCOATED W DELIVERY SYS","9958"
"STENT NONCOATED W DELIVERY SYS","10320"
"STENT NONCOATED W DELIVERY SYS","10378"
"STENT NONCOATED W DELIVERY SYS","10997"
"STENT NONCOATED W DELIVERY SYS","11249"
"STENT NONCOATED W DELIVERY SYS","11479"
"STENT NONCOATED W DELIVERY SYS","11655"
"STENT NONCOATED W DELIVERY SYS","11835"
"STENT NONCOATED W DELIVERY SYS","12003"
"STENT NONCOATED W DELIVERY SYS","12270"
"STENT NONCOATED W DELIVERY SYS","12545"
"STENT NONCOATED W DELIVERY SYS","12559"
"STENT NONCOATED W DELIVERY SYS","12665"
"STENT NONCOATED W DELIVERY SYS","13958"
"STENT NONCOATED W DELIVERY SYS","13973"
"STENT NONCOATED W DELIVERY SYS","14485"
"STENT NONCOATED W DELIVERY SYS","14508"
"STENT NONCOATED W DELIVERY SYS","14656"
"STENT NONCOATED W DELIVERY SYS","15402"
"STENT NONCOATED W DELIVERY SYS","15556"
"STENT NONCOATED W DELIVERY SYS","15938"
"STENT NONCOATED W DELIVERY SYS","16003"
"STENT NONCOATED W DELIVERY SYS","16188"
"STENT NONCOATED W DELIVERY SYS","17444"
"STENT NONCOATED W DELIVERY SYS","17952"
"STENT NONCOATED W DELIVERY SYS","18091"
"STENT NONCOATED W DELIVERY SYS","18255"
"STENT NONCOATED W DELIVERY SYS","18910"
"STENT NONCOATED W DELIVERY SYS","19497"
"STENT NONCOATED W DELIVERY SYS","20054"
"STENT NONCOATED W DELIVERY SYS","21440"
"STENT NONCOATED W DELIVERY SYS","22377"
"STENT NONCOATED W DELIVERY SYS","22951"
"STENT NONCOATED W DELIVERY SYS","23000"
"STENT NONCOATED W DELIVERY SYS","23320"
"STENT NONCOATED W DELIVERY SYS","23480"
"STENT NONCOATED W DELIVERY SYS","23958"
"STENT NONCOATED W DELIVERY SYS","23995"
"STENT NONCOATED W DELIVERY SYS","24067"
"STENT NONCOATED W DELIVERY SYS","24855"
"STENT NONCOATED W DELIVERY SYS","26360"
"STENT NONCOATED W DELIVERY SYS","38467"
"STENT NONCOATED WO DELIVERY SY","8502"
"STENT NONCOATED WO DELIVERY SY","14944"
"STENT NONCOR W DELIVERY SYS","973"
"STENT NONCOR W DELIVERY SYS","1245"
"STENT NONCOR W DELIVERY SYS","1395"
"STENT NONCOR W DELIVERY SYS","8667"
"STENT NONCOR W DELIVERY SYS","11044"
"STENT NONCOR W DELIVERY SYS","12127"
"STENT NONCOR W DELIVERY SYS","12287"
"STENT NONCOR W DELIVERY SYS","12576"
"STENT NONCOR WO DELIVERY SYS","563"
"STENT NONCOR WO DELIVERY SYS","654"
"STENT NONCOR WO DELIVERY SYS","728"
"STENT NONCOR WO DELIVERY SYS","819"
"STENT NONCOR WO DELIVERY SYS","1030"
"STENT NONCOR WO DELIVERY SYS","1124"
"STENT NONCOR WO DELIVERY SYS","1205"
"STENT NONCOR WO DELIVERY SYS","1260"
"STENT NONCOR WO DELIVERY SYS","1363"
"STENT NONCOR WO DELIVERY SYS","1444"
"STENT NONCOR WO DELIVERY SYS","1569"
"STENT NONCOR WO DELIVERY SYS","1641"
"STENT NONCOR WO DELIVERY SYS","1684"
"STENT NONCOR WO DELIVERY SYS","1799"
"STENT NONCOR WO DELIVERY SYS","1893"
"STENT NONCOR WO DELIVERY SYS","1988"
"STENT NONCOR WO DELIVERY SYS","2029"
"STENT NONCOR WO DELIVERY SYS","2175"
"STENT NONCOR WO DELIVERY SYS","2297"
"STENT NONCOR WO DELIVERY SYS","2691"
"STENT, NASAL W STEROID","7946"
"STENT, NASOLACRIMAL","784"
"STERILITY CHECK","294"
"STERNOCLAVICULAR JT","569"
"STERNUM","456"
"STOCKINETTE 4 in","901"
"STONE ANALYSIS","127"
"STOOL CULTURE VIBRIO","150"
"STOOL PH","123"
"STRAP ELBOW OR WRIST","461"
"STRAP HAND OR FINGER","386"
"STRAP KNEE","387"
"STRAP SHOULDER","351"
"STRAP TOES","351"
"STREP PNEUM DISC METHOD","133"
"STREP PNEUMO","184"
"STREP PNUEM C MIC STRIP","150"
"STREP SCREEN GROUP A","201"
"STREP SCREEN GROUP B","252"
"STRIATED MUSCLE AB IGG SCREEN","329"
"STRIATED MUSCLE AB IGG TITER","313"
"STRIATED MUSCLE AB TITER","313"
"STRONGYLOIDES IGG ANTIBODY","222"
"STRYCHNINE PLASMA","263"
"SUB MAXILLARY GLAND","393"
"SUCCINYLCHOLINE 200MG 10ML IJ","340"
"SUCCINYLCHOLINE 200MG 10ML SYG","483"
"SUCRALFATE 1GM 10ML LQ","54"
"SUCRALFATE 1GM TB","4"
"SUCROSE HEMOLYSIS","162"
"SUDAN BLACK B STAIN","311"
"SUFENTANIL 100MCG 2ML IJ","98"
"SUGAMMADEX 200MG 2ML IJ","1316"
"SUGAMMADEX 500MG 5ML IJ","1453"
"SULFACETAMIDE 10% 15ML OPS","27"
"SULFASALAZINE 500MG TB","1"
"SUMATRIPTAN 25MG TB","44"
"SUMATRIPTAN 50MG TB","44"
"SUMATRIPTAN 6MG 0.5ML IJ","405"
"SUPPLEMENT PER CAN","4"
"SUPPORT KNEECAP ELASTIC","149"
"SUPPORT LUMBAR SACRAL MED","268"
"SURGICEL 2X14 VIAL","612"
"SUTR PK","51"
"SUTURE","89"
"SUTURE","128"
"SUTURE","220"
"SUTURE","326"
"SUTURE","774"
"SUTURE","154"
"SUTURE","1039"
"SUTURE","99"
"SUTURE","142"
"SUTURE","181"
"SUTURE","259"
"SUTURE","291"
"SUTURE","505"
"SUTURE","495"
"SUTURE","277"
"SUTURE","344"
"SUTURE","47"
"SUTURE","71"
"SUTURE","440"
"SUTURE","24"
"SUTURE","63"
"SUTURE","31"
"SUTURE","7"
"SUTURE","114"
"SUTURE","168"
"SUTURE","195"
"SUTURE","208"
"SUTURE","235"
"SUTURE","248"
"SUTURE","303"
"SUTURE","315"
"SUTURE","356"
"SUTURE","363"
"SUTURE","383"
"SUTURE","394"
"SUTURE","400"
"SUTURE","412"
"SUTURE","457"
"SUTURE","473"
"SUTURE","515"
"SUTURE","525"
"SUTURE","543"
"SUTURE","589"
"SUTURE","658"
"SUTURE","679"
"SUTURE","712"
"SUTURE","725"
"SUTURE","738"
"SUTURE","901"
"SUTURE","923"
"SUTURE","1027"
"SUTURE","1066"
"SUTURE","1321"
"SUTURE","1689"
"SUTURE","1993"
"SUTURE","2718"
"SUTURE","2791"
"SUTURE","3528"
"SUTURE","3712"
"SUTURE 25W AUTO","296"
"SWALLOW FUNCT. EVAL/MBS 45MIN","650"
"SWALLOW FUNCT. EVAL/MBS 60MIN","650"
"SWALLOW/ORAL EVAL 15MIN","493"
"SWALLOW/ORAL EVAL 30MIN","493"
"SWALLOW/ORAL EVAL 45MIN","493"
"SWALLOW/ORAL EVAL 60MIN","493"
"SWING BED - ORTHO","1222"
"SWING BED ORTHO","1222"
"SWING BED PRIVATE","1106"
"SWING BED SEMI PRIVATE","966"
