"Facility","Description","Price"
"WYTHE COUNTY COMMUNITY HOSP","PAIN CLINIC PROCEDURE",850
"WYTHE COUNTY COMMUNITY HOSP","LYR CLOSE 7.6-12.5CM INT",581
"WYTHE COUNTY COMMUNITY HOSP","LAYR CLOSE 5.1-7.5CM INT",549
"WYTHE COUNTY COMMUNITY HOSP","AMPUTATION SIMPLE",736
"WYTHE COUNTY COMMUNITY HOSP","LAC REPAIR SIMPLE TYPE 2",471
"WYTHE COUNTY COMMUNITY HOSP","CLOSD TX JOINT DISLOC SM",491
"WYTHE COUNTY COMMUNITY HOSP","STRAP\CAST\SPLINT APPLY",245
"WYTHE COUNTY COMMUNITY HOSP","LAYR CLOSE 20.1-30CM INT",1430
"WYTHE COUNTY COMMUNITY HOSP","LAYR CLOS 7.6-12.5CM INT",654
"WYTHE COUNTY COMMUNITY HOSP","LAC REPAIR LAYER TYPE 4",1329
"WYTHE COUNTY COMMUNITY HOSP","HERNIA MANIPULATION",487
"WYTHE COUNTY COMMUNITY HOSP","FB REMOVE DEEP TISSUE",504
"WYTHE COUNTY COMMUNITY HOSP","LAYR CLOSE 2.6-7.5CM INT",464
"WYTHE COUNTY COMMUNITY HOSP","I&D COMPLEX",881
"WYTHE COUNTY COMMUNITY HOSP","LAC REPAIR LAYER TYPE 3",409
"WYTHE COUNTY COMMUNITY HOSP","LAC REPAIR COMPLEX",1329
"WYTHE COUNTY COMMUNITY HOSP","TX BURN MEDIUM WO ANESTH",328
"WYTHE COUNTY COMMUNITY HOSP","I&D GYN",2266
"WYTHE COUNTY COMMUNITY HOSP","REPR WOND 2.6-5CM SIMPLE",490
"WYTHE COUNTY COMMUNITY HOSP","CLOSD TX JOINT DISLOC LG",733
"WYTHE COUNTY COMMUNITY HOSP","LAC REPAIR SIMPLE TYPE 1",429
"WYTHE COUNTY COMMUNITY HOSP","LAC REPAIR LAYER TYPE 5",1560
"WYTHE COUNTY COMMUNITY HOSP","CLSD TX METACARPAL DISLO",462
"WYTHE COUNTY COMMUNITY HOSP","REPR WND 2.6-7.5CM CMPLX",3538
"WYTHE COUNTY COMMUNITY HOSP","LAC REPAIR DERMABOND",1560
"WYTHE COUNTY COMMUNITY HOSP","REPR WND 2.6-7.5CM CMPLX",644
"WYTHE COUNTY COMMUNITY HOSP","CLOSED TX FRACTURE",577
"WYTHE COUNTY COMMUNITY HOSP","TX BURN SMALL WO ANESTH",261
"WYTHE COUNTY COMMUNITY HOSP","LAYR CLOSE 12.6-20CM INT",950
"WYTHE COUNTY COMMUNITY HOSP","THORACENT\PARCENT\LAVAGE",621
"WYTHE COUNTY COMMUNITY HOSP","LAYR CLOS 7.6-12.5CM INT",1329
"WYTHE COUNTY COMMUNITY HOSP","TX BURN LG WO ANESTHESIA",554
"WYTHE COUNTY COMMUNITY HOSP","REPR WND 5.1-7.5CM SIMPL",506
"WYTHE COUNTY COMMUNITY HOSP","CLSD TX JT DISLOC INTERM",718
"WYTHE COUNTY COMMUNITY HOSP","FB REMOVE SKIN SIMPLE",1668
"WYTHE COUNTY COMMUNITY HOSP","LAYR CLOSE 2.6-5.0CM INT",549
"WYTHE COUNTY COMMUNITY HOSP","SKIN LC F/S/E >25",222
"WYTHE COUNTY COMMUNITY HOSP","SKIN LC T/A/L INF >",367
"WYTHE COUNTY COMMUNITY HOSP","SKIN LC T/A/L INF <",1300
"WYTHE COUNTY COMMUNITY HOSP","SKIN LC T/A/L>25",222
"WYTHE COUNTY COMMUNITY HOSP","SKIN LC F/S/E INF >",222
"WYTHE COUNTY COMMUNITY HOSP","CPR INSTRUCTION",25.5
"WYTHE COUNTY COMMUNITY HOSP","PRE-EMPLOYMNT PHYSICAL D",107
"WYTHE COUNTY COMMUNITY HOSP","HAIR/DRUG SCREEN",72.25
"WYTHE COUNTY COMMUNITY HOSP","RAPID URINE DRUG",17
"WYTHE COUNTY COMMUNITY HOSP","DRUG SCREEN DOT W/MRO",61.2
"WYTHE COUNTY COMMUNITY HOSP","HAIR SPECIMEN COLLECTION",25.5
"WYTHE COUNTY COMMUNITY HOSP","DRUG COLLECT ORAL W MRA",38.25
"WYTHE COUNTY COMMUNITY HOSP","DOT PHYSICAL",127.5
"WYTHE COUNTY COMMUNITY HOSP","PRE-EMPLOYMNT PHYSICAL B",246.1
"WYTHE COUNTY COMMUNITY HOSP","PRE-EMPLOYMNT PHYSICAL A",139.1
"WYTHE COUNTY COMMUNITY HOSP","QUAL RESPRTR FIT TEST",42.5
"WYTHE COUNTY COMMUNITY HOSP","DRUG CONFIRM-MRO REVIEW",34
"WYTHE COUNTY COMMUNITY HOSP","PRE-EMPLOYMNT PHYSICAL C",267.5
"WYTHE COUNTY COMMUNITY HOSP","DRUG COLLECT ORAL ONLY",21.25
"WYTHE COUNTY COMMUNITY HOSP","OXYGEN PER DAY",443
"WYTHE COUNTY COMMUNITY HOSP","COOL MIST SETUP",63
"WYTHE COUNTY COMMUNITY HOSP","SIROLIUMS 2 MG",43
"WYTHE COUNTY COMMUNITY HOSP","BX OF LIVER-NEEDLE",1570
"WYTHE COUNTY COMMUNITY HOSP","BIOPSY PROSTATE-NEEDLE",1353
"WYTHE COUNTY COMMUNITY HOSP","INJ PERC ANTEGR PYELOGRA",747
"WYTHE COUNTY COMMUNITY HOSP","CATH PLACE RENAL PELVIS",2707
"WYTHE COUNTY COMMUNITY HOSP","LUMBAR PUNCTURE DIAGNSTC",918
"WYTHE COUNTY COMMUNITY HOSP","PERC GASTROSTOMY TUBE",1875
"WYTHE COUNTY COMMUNITY HOSP","CATH PLC 1ST ORD UP ART",1620
"WYTHE COUNTY COMMUNITY HOSP","INJ CYSTOGRAM",362
"WYTHE COUNTY COMMUNITY HOSP","INJ RETRO URETHROCYSTO",491
"WYTHE COUNTY COMMUNITY HOSP","CATH PLC 1ST ORD LOW ART",1245
"WYTHE COUNTY COMMUNITY HOSP","GASTROSTOMY TUBE CHANGE",398
"WYTHE COUNTY COMMUNITY HOSP","SUBTRACTION STUDIES",381
"WYTHE COUNTY COMMUNITY HOSP","INJ CHOLANGIO TRANSHEP",644
"WYTHE COUNTY COMMUNITY HOSP","PERCUTANEOUS NEPHROSTOM",2907
"WYTHE COUNTY COMMUNITY HOSP","INJ HYSTEROSALPINGO",361
"WYTHE COUNTY COMMUNITY HOSP","CATH PLC 2ND ORD UP ART",1850
"WYTHE COUNTY COMMUNITY HOSP","BX DEEP TISSUE PLVS/HIP",2810
"WYTHE COUNTY COMMUNITY HOSP","BX SOFT TISSUE PLVIS/HIP",856
"WYTHE COUNTY COMMUNITY HOSP","BIOPSY NDL CORE BREAST",2136
"WYTHE COUNTY COMMUNITY HOSP","SPLINT WRIST COCKUP",119
"WYTHE COUNTY COMMUNITY HOSP","OST SKIN BARRIER",117
"WYTHE COUNTY COMMUNITY HOSP","SET IV T-PORT",47
"WYTHE COUNTY COMMUNITY HOSP","DRAIN CHEST PEDI",448
"WYTHE COUNTY COMMUNITY HOSP","TUBING BLOOD",117
"WYTHE COUNTY COMMUNITY HOSP","BRACE KNEE IROM LONG",412
"WYTHE COUNTY COMMUNITY HOSP","TUBING IV CONNECTOR",120
"WYTHE COUNTY COMMUNITY HOSP","TUBING EXTENSION",17
"WYTHE COUNTY COMMUNITY HOSP","CATH ERCP GLO TIP",888
"WYTHE COUNTY COMMUNITY HOSP","GUIDE WIRE DUOFLEX",492
"WYTHE COUNTY COMMUNITY HOSP","TUBE ENDO NASAL RAE",141
"WYTHE COUNTY COMMUNITY HOSP","SUCT CATH W/O CONTRO",5
"WYTHE COUNTY COMMUNITY HOSP","NDL PROSTATIC BIO",588
"WYTHE COUNTY COMMUNITY HOSP","OST POUCH OSTOMY",45
"WYTHE COUNTY COMMUNITY HOSP","GUIDE WIRE HYDRA JAG",879
"WYTHE COUNTY COMMUNITY HOSP","SUCT CATH W/CONTROL",28
"WYTHE COUNTY COMMUNITY HOSP","GUIDE WIRE STIFF XTR",565
"WYTHE COUNTY COMMUNITY HOSP","UNDERPAD AIR BED",246
"WYTHE COUNTY COMMUNITY HOSP","DEVICE GASTRO RPLC",363
"WYTHE COUNTY COMMUNITY HOSP","CATH THERMAL BALLOON",3081
"WYTHE COUNTY COMMUNITY HOSP","CATH SECURE STRAP",89
"WYTHE COUNTY COMMUNITY HOSP","GUIDE WIRE CYSTO",1099
"WYTHE COUNTY COMMUNITY HOSP","BANDAGE ELASTIC NS",20
"WYTHE COUNTY COMMUNITY HOSP","CANNULA NASAL PEDI",37
"WYTHE COUNTY COMMUNITY HOSP","TUBE TRACH",44
"WYTHE COUNTY COMMUNITY HOSP","SYSTEM SUCTION DRAIN",127
"WYTHE COUNTY COMMUNITY HOSP","PLUG BONE",273
"WYTHE COUNTY COMMUNITY HOSP","OST BELT",72
"WYTHE COUNTY COMMUNITY HOSP","TUBE ENDO BRONCH",462
"WYTHE COUNTY COMMUNITY HOSP","SPLINT FINGER",85
"WYTHE COUNTY COMMUNITY HOSP","MASK ANES FACE",41
"WYTHE COUNTY COMMUNITY HOSP","TUBE TRACH NIMS",1284
"WYTHE COUNTY COMMUNITY HOSP","SOLN NS IRRI 3M BG",135
"WYTHE COUNTY COMMUNITY HOSP","TUBE ENDO ORAL RAE",119
"WYTHE COUNTY COMMUNITY HOSP","CATH BALLOON STONE E",736
"WYTHE COUNTY COMMUNITY HOSP","TRAY CATH W/O FOLEY",44
"WYTHE COUNTY COMMUNITY HOSP","CATH FOLEY",38
"WYTHE COUNTY COMMUNITY HOSP","COLLAR CERVICAL",112
"WYTHE COUNTY COMMUNITY HOSP","BAG LEG",41
"WYTHE COUNTY COMMUNITY HOSP","PROGRAMMER PATIENT",4985
"WYTHE COUNTY COMMUNITY HOSP","OST POUCH FECAL",150
"WYTHE COUNTY COMMUNITY HOSP","PUMP BREAST DISP",317
"WYTHE COUNTY COMMUNITY HOSP","SET EXT W/T CON LL",52
"WYTHE COUNTY COMMUNITY HOSP","IMMOB KNEE",145
"WYTHE COUNTY COMMUNITY HOSP","SHOE POST-OP",106
"WYTHE COUNTY COMMUNITY HOSP","KIT SUTURE PASSER",462
"WYTHE COUNTY COMMUNITY HOSP","CATH IV JELCO",31
"WYTHE COUNTY COMMUNITY HOSP","CATH SUCT MUCUS TRAP",89
"WYTHE COUNTY COMMUNITY HOSP","SUPPORT ANKLE",163
"WYTHE COUNTY COMMUNITY HOSP","CATH PERITONEAL",317
"WYTHE COUNTY COMMUNITY HOSP","BAG URINARY DRAIN",88
"WYTHE COUNTY COMMUNITY HOSP","TRAY CYSTO IRRI",75
"WYTHE COUNTY COMMUNITY HOSP","KIT DRESSING CHANGE",109
"WYTHE COUNTY COMMUNITY HOSP","ANTENNA EXTERNAL PATIENT",588
"WYTHE COUNTY COMMUNITY HOSP","SET IRRI VAGINAL",58
"WYTHE COUNTY COMMUNITY HOSP","SET TUBE URODYNAMIC",190
"WYTHE COUNTY COMMUNITY HOSP","SPLINT LEG",274
"WYTHE COUNTY COMMUNITY HOSP","GUIDE WIRE BALL TIP",762
"WYTHE COUNTY COMMUNITY HOSP","SPLINT FINGER BASKET",21
"WYTHE COUNTY COMMUNITY HOSP","GLOVE EXAM STR EA",7
"WYTHE COUNTY COMMUNITY HOSP","CATH FOLEY 2-WAY 30C",118
"WYTHE COUNTY COMMUNITY HOSP","TRAY IRRIGATION",22
"WYTHE COUNTY COMMUNITY HOSP","DRAIN CHEST SINGLE",355
"WYTHE COUNTY COMMUNITY HOSP","SYRINGE IRRIGATION",7
"WYTHE COUNTY COMMUNITY HOSP","DSG EYE PAD",2
"WYTHE COUNTY COMMUNITY HOSP","KIT SUCT WOUND",373
"WYTHE COUNTY COMMUNITY HOSP","IMP MIDDLE EAR G01",112
"WYTHE COUNTY COMMUNITY HOSP","OST POUCH STOMA",35
"WYTHE COUNTY COMMUNITY HOSP","SPLINT ELBOW",445
"WYTHE COUNTY COMMUNITY HOSP","SPLINT AIR ANKLE",404
"WYTHE COUNTY COMMUNITY HOSP","ENDO CLOSURE DEVICE",792
"WYTHE COUNTY COMMUNITY HOSP","DSG COMPOSITE",139
"WYTHE COUNTY COMMUNITY HOSP","TUBING SUCT KAM VAC",222
"WYTHE COUNTY COMMUNITY HOSP","PACK EXTREMITY LOWER",229
"WYTHE COUNTY COMMUNITY HOSP","TRAY BONE MARROW W/N",261
"WYTHE COUNTY COMMUNITY HOSP","NDL BX CO AXIAL",1368
"WYTHE COUNTY COMMUNITY HOSP","SHOE ORTHO",399
"WYTHE COUNTY COMMUNITY HOSP","TUBE STOMACH LEVIN",17
"WYTHE COUNTY COMMUNITY HOSP","OST PWD KARAYA",72
"WYTHE COUNTY COMMUNITY HOSP","CATH FOLEY COUDE",185
"WYTHE COUNTY COMMUNITY HOSP","KIT SUTURE REMOVAL",40
"WYTHE COUNTY COMMUNITY HOSP","UNDERPAD DISP PACK",39
"WYTHE COUNTY COMMUNITY HOSP","CATH BALLOON DILATOR",1196
"WYTHE COUNTY COMMUNITY HOSP","TUBING BLOOD WARMER",178
"WYTHE COUNTY COMMUNITY HOSP","NDL BIOP BONE MARROW",186
"WYTHE COUNTY COMMUNITY HOSP","KIT CATH FEMORAL",273
"WYTHE COUNTY COMMUNITY HOSP","SLEEVE KNEE COMPRESS",1300
"WYTHE COUNTY COMMUNITY HOSP","CUFF B/P DISP",71
"WYTHE COUNTY COMMUNITY HOSP","SET TURP IRRIGATION",31
"WYTHE COUNTY COMMUNITY HOSP","TUBING BLOOD PUMP",315
"WYTHE COUNTY COMMUNITY HOSP","BUTTON NASAL SEPTAL",771
"WYTHE COUNTY COMMUNITY HOSP","OST FLANGE",58
"WYTHE COUNTY COMMUNITY HOSP","CATH FILIFORM DISP",345
"WYTHE COUNTY COMMUNITY HOSP","HOLDER NASAL DSG",107
"WYTHE COUNTY COMMUNITY HOSP","KIT ORAL SUCTION",272
"WYTHE COUNTY COMMUNITY HOSP","BAG URINE PEDI",186
"WYTHE COUNTY COMMUNITY HOSP","KIT CATH INFANT",37
"WYTHE COUNTY COMMUNITY HOSP","CATH SUCTION",7
"WYTHE COUNTY COMMUNITY HOSP","GUIDE WIRE NITENOL",237
"WYTHE COUNTY COMMUNITY HOSP","TUBE ET CUFFED",46
"WYTHE COUNTY COMMUNITY HOSP","SET TUBING TPN LIPID",64
"WYTHE COUNTY COMMUNITY HOSP","SET EXTENSION 12 Ft",15
"WYTHE COUNTY COMMUNITY HOSP","NDL BIOPSY TRU-CUT",230
"WYTHE COUNTY COMMUNITY HOSP","SYSTEM INJECTATE DEL",139
"WYTHE COUNTY COMMUNITY HOSP","KIT VENA CAVA ENTRY",530
"WYTHE COUNTY COMMUNITY HOSP","NDL BIOPSY BRONCH",462
"WYTHE COUNTY COMMUNITY HOSP","TUBE ENDO MLT",150
"WYTHE COUNTY COMMUNITY HOSP","CATH SILICONE",124
"WYTHE COUNTY COMMUNITY HOSP","CATH FOLEY 3-WAY 30C",295
"WYTHE COUNTY COMMUNITY HOSP","TUBING IRRI ENT",261
"WYTHE COUNTY COMMUNITY HOSP","RESTRAINT VEST",139
"WYTHE COUNTY COMMUNITY HOSP","SET BLOOD COLLECTION",21
"WYTHE COUNTY COMMUNITY HOSP","KIT TRACH CLEANING",140
"WYTHE COUNTY COMMUNITY HOSP","GUIDE WIRE ERCP",462
"WYTHE COUNTY COMMUNITY HOSP","DSG GAUZE 2X2 ST",1
"WYTHE COUNTY COMMUNITY HOSP","DSG GAUZE 3X3 ST",2
"WYTHE COUNTY COMMUNITY HOSP","CATH FOLEY 2-WAY 5CC",118
"WYTHE COUNTY COMMUNITY HOSP","BLANKET LOWER EXT",150
"WYTHE COUNTY COMMUNITY HOSP","PUMP BREAST MANU DIS",274
"WYTHE COUNTY COMMUNITY HOSP","TUBING IV PRIMARY",75
"WYTHE COUNTY COMMUNITY HOSP","CATH PLUG",35
"WYTHE COUNTY COMMUNITY HOSP","KIT TRACH CARE",26
"WYTHE COUNTY COMMUNITY HOSP","CATH GUIDING DCA",282
"WYTHE COUNTY COMMUNITY HOSP","TUBING IV NITRO",129
"WYTHE COUNTY COMMUNITY HOSP","OST PASTE",103
"WYTHE COUNTY COMMUNITY HOSP","SLEEVE THIGH COMPRES",365
"WYTHE COUNTY COMMUNITY HOSP","POUCH DRAIN WOUND",222
"WYTHE COUNTY COMMUNITY HOSP","CATH STRAP",68
"WYTHE COUNTY COMMUNITY HOSP","CANNULA INNER SHILEY",67
"WYTHE COUNTY COMMUNITY HOSP","TRAY CATH FOLEY",184
"WYTHE COUNTY COMMUNITY HOSP","BELT RIB",152
"WYTHE COUNTY COMMUNITY HOSP","CATH PACING BIPOLAR",402
"WYTHE COUNTY COMMUNITY HOSP","SET IV EXTENSION",15
"WYTHE COUNTY COMMUNITY HOSP","CATH EXTERNAL MALE",92
"WYTHE COUNTY COMMUNITY HOSP","TUBE STOMACH",143
"WYTHE COUNTY COMMUNITY HOSP","IV INJECTION SITE",21
"WYTHE COUNTY COMMUNITY HOSP","CATH IV",118
"WYTHE COUNTY COMMUNITY HOSP","PACK EYE CUSTOM",823
"WYTHE COUNTY COMMUNITY HOSP","SYSTEM FLUID MGMT",3176
"WYTHE COUNTY COMMUNITY HOSP","DSG ADHESIVE LIQUID",139
"WYTHE COUNTY COMMUNITY HOSP","SOLN ST WATER 1000ML",30
"WYTHE COUNTY COMMUNITY HOSP","KO ELAST STAYS",588
"WYTHE COUNTY COMMUNITY HOSP","IMP PACEMAKER GRPZD SNGL",9942
"WYTHE COUNTY COMMUNITY HOSP","IMP VASCULAR GO1",269
"WYTHE COUNTY COMMUNITY HOSP","FO FNGR KNUCL BND",310
"WYTHE COUNTY COMMUNITY HOSP","LIFT HEEL P/INCH",112
"WYTHE COUNTY COMMUNITY HOSP","AFO PLAS RIGID MLD",349
"WYTHE COUNTY COMMUNITY HOSP","ADD PLVHPJTCLEV LOCK",3168
"WYTHE COUNTY COMMUNITY HOSP","IMP FOOT JOINT GRP Z",3907
"WYTHE COUNTY COMMUNITY HOSP","ADD KNEE LOCK ADJ FL",1435
"WYTHE COUNTY COMMUNITY HOSP","IMP SHLD JOINT GRP Z",4102
"WYTHE COUNTY COMMUNITY HOSP","IMP MESH GRP Z",2725
"WYTHE COUNTY COMMUNITY HOSP","IMP PACEMAKER GRPZF",10565
"WYTHE COUNTY COMMUNITY HOSP","IMP NEURO LEAD G05",2089
"WYTHE COUNTY COMMUNITY HOSP","TLSO HYPEREXT BRACE",1032
"WYTHE COUNTY COMMUNITY HOSP","ADD JOINT TO UP EXT",237
"WYTHE COUNTY COMMUNITY HOSP","IMP PM LEADS GRP Z",12579
"WYTHE COUNTY COMMUNITY HOSP","AFO TIBIAL SIMI RIGI",16339
"WYTHE COUNTY COMMUNITY HOSP","HEEL WEDGE",146
"WYTHE COUNTY COMMUNITY HOSP","LSO FLX",260
"WYTHE COUNTY COMMUNITY HOSP","HFO FNGR W/SPRG",219
"WYTHE COUNTY COMMUNITY HOSP","IMP PACEMAKER GRPW",11186
"WYTHE COUNTY COMMUNITY HOSP","BLLN CATH DILATATION",528
"WYTHE COUNTY COMMUNITY HOSP","BONE FILLER",2828
"WYTHE COUNTY COMMUNITY HOSP","IMP PACEMAKER GRP W SNGL",8316
"WYTHE COUNTY COMMUNITY HOSP","CATH BIL DRN FLEXIMA",403
"WYTHE COUNTY COMMUNITY HOSP","IMP TISSUE PERICARDIUM",905
"WYTHE COUNTY COMMUNITY HOSP","IMP EYE SCLERA",811
"WYTHE COUNTY COMMUNITY HOSP","IV DEXTROSE 10% 250ML",26
"WYTHE COUNTY COMMUNITY HOSP","NS 100ML MINI BAG PLUS",23
"WYTHE COUNTY COMMUNITY HOSP","CIPRO IV PREMIX 400MG",139
"WYTHE COUNTY COMMUNITY HOSP","D5 1/4 NS W/ 20 KCL",23
"WYTHE COUNTY COMMUNITY HOSP","IV D5 .33 NS 1000ML",19
"WYTHE COUNTY COMMUNITY HOSP","IV NS KCL 40MEQ 1000",39
"WYTHE COUNTY COMMUNITY HOSP","IV D5W NACL .45% 500",22
"WYTHE COUNTY COMMUNITY HOSP","IR NACL 0.9% 3000ML",27
"WYTHE COUNTY COMMUNITY HOSP","D5 1/2 W/ 30MEQ KCL",23
"WYTHE COUNTY COMMUNITY HOSP","D5-1/3 NS 250",88
"WYTHE COUNTY COMMUNITY HOSP","IV D5 NS 40KCL 1000",37
"WYTHE COUNTY COMMUNITY HOSP","1/2 NS W/ 20 MEQ KCL",22
"WYTHE COUNTY COMMUNITY HOSP","NS 50ML MINI BAG PLUS",23
"WYTHE COUNTY COMMUNITY HOSP","NS 500CC + HEPARIN",43
"WYTHE COUNTY COMMUNITY HOSP","IV D5.9NS 20KCL 1000",37
"WYTHE COUNTY COMMUNITY HOSP","IR WATER ST 1000ML",33
"WYTHE COUNTY COMMUNITY HOSP","IR WATER ST 3000ML",41
"WYTHE COUNTY COMMUNITY HOSP","IV AMINO AC 10% 500",124
"WYTHE COUNTY COMMUNITY HOSP","D5W 500CC",50
"WYTHE COUNTY COMMUNITY HOSP","OSMITROL 20% 1000CC",192
"WYTHE COUNTY COMMUNITY HOSP","ZANTAC 50MG IV PREMIX",169
"WYTHE COUNTY COMMUNITY HOSP","IV AMIN AC 5.5% 500",118
"WYTHE COUNTY COMMUNITY HOSP","PEPCID 20MG TABLET",18
"WYTHE COUNTY COMMUNITY HOSP","PROTEIN POW",32
"WYTHE COUNTY COMMUNITY HOSP","WARFARIN SOD 1MG T",13
"WYTHE COUNTY COMMUNITY HOSP","FOLIC ACID 1MG T",78
"WYTHE COUNTY COMMUNITY HOSP","ZING SULF 220MG C",20
"WYTHE COUNTY COMMUNITY HOSP","TAMOXIFEN 10MG T",14
"WYTHE COUNTY COMMUNITY HOSP","PROGESTERONE 100MG C",13
"WYTHE COUNTY COMMUNITY HOSP","ACETYLCYSTEINE",17
"WYTHE COUNTY COMMUNITY HOSP","FUROSEMIDE 20MG T",13
"WYTHE COUNTY COMMUNITY HOSP","KENALOG 0.025% CREAM",50
"WYTHE COUNTY COMMUNITY HOSP","IBUPROFEN 50MG/1.25ML GT",43
"WYTHE COUNTY COMMUNITY HOSP","AYR GEL 14.1GM",9
"WYTHE COUNTY COMMUNITY HOSP","ALBUTEROL 2MG T",13
"WYTHE COUNTY COMMUNITY HOSP","CORTIS AC 25MG T",18
"WYTHE COUNTY COMMUNITY HOSP","PILOCARPINE 1% HCL",18
"WYTHE COUNTY COMMUNITY HOSP","ANAGRELIDE HCL 0.5MG C",8
"WYTHE COUNTY COMMUNITY HOSP","OFLOXICIN 0.3%% OTIC 5ML",65
"WYTHE COUNTY COMMUNITY HOSP","XOPENEX",17
"WYTHE COUNTY COMMUNITY HOSP","CROMOLYN 200 AER",56
"WYTHE COUNTY COMMUNITY HOSP","ALBUTEROL 17GM INH",86
"WYTHE COUNTY COMMUNITY HOSP","BUMETANIDE 0.5MG T",10
"WYTHE COUNTY COMMUNITY HOSP","CLOZAPINE 100MG T",8
"WYTHE COUNTY COMMUNITY HOSP","MESALAMINE DR 400MG C",11
"WYTHE COUNTY COMMUNITY HOSP","TERBUTALINE 2.5MG T",18
"WYTHE COUNTY COMMUNITY HOSP","GUAIFENESIN AC 5ML OL",14
"WYTHE COUNTY COMMUNITY HOSP","VALPR AC 250MG C",14
"WYTHE COUNTY COMMUNITY HOSP","CAPSAICIN 0.075% 60GM",47
"WYTHE COUNTY COMMUNITY HOSP","DRONABINOL 2.5MG C",29
"WYTHE COUNTY COMMUNITY HOSP","OLANZAPINE 5MG ODT",42
"WYTHE COUNTY COMMUNITY HOSP","SOD PHOS ENEMA AD",14
"WYTHE COUNTY COMMUNITY HOSP","PHENYLEPH NSS 0.5 30ML",19
"WYTHE COUNTY COMMUNITY HOSP","SOD BICARB 650MG T",17
"WYTHE COUNTY COMMUNITY HOSP","VANCOMYCIN 125MG C",49
"WYTHE COUNTY COMMUNITY HOSP","MORPHINE 20MG/ML OL",23
"WYTHE COUNTY COMMUNITY HOSP","METHADONE 10MG T",26
"WYTHE COUNTY COMMUNITY HOSP","AZELATINE NS 137 MCG",410
"WYTHE COUNTY COMMUNITY HOSP","FOLIC ACID 2MG\.4ML J",45
"WYTHE COUNTY COMMUNITY HOSP","LORAZEPAM 0.5MG T",13
"WYTHE COUNTY COMMUNITY HOSP","LIDOCAINE TS 4% 50ML",61
"WYTHE COUNTY COMMUNITY HOSP","POT AC 40MEQ\20ML J",20
"WYTHE COUNTY COMMUNITY HOSP","SODIUM CL CONC 120MEQ",22
"WYTHE COUNTY COMMUNITY HOSP","DIVALPRO ER 250MG T",19
"WYTHE COUNTY COMMUNITY HOSP","CYANIDE ANTIDOTE KIT",1643
"WYTHE COUNTY COMMUNITY HOSP","PREMARIN VAG CREAM",338
"WYTHE COUNTY COMMUNITY HOSP","ARFORMOTEROL 15MCG/2ML",19
"WYTHE COUNTY COMMUNITY HOSP","EXENATIDE 5MCG PEN",1070
"WYTHE COUNTY COMMUNITY HOSP","METHYLPHEN ER 18MG T",20
"WYTHE COUNTY COMMUNITY HOSP","DIAZEPAM 2.5MG RECT GEL",767
"WYTHE COUNTY COMMUNITY HOSP","SOD BICARB 8.4%50MLSYR",24
"WYTHE COUNTY COMMUNITY HOSP","CLONIDINE TTS-2 TDP",119
"WYTHE COUNTY COMMUNITY HOSP","DYPHYLLINE 400MG T",17
"WYTHE COUNTY COMMUNITY HOSP","TOBRAMYCIN POWDER",325
"WYTHE COUNTY COMMUNITY HOSP","WARFARIN SOD 5MG T",14
"WYTHE COUNTY COMMUNITY HOSP","IV ETOH 10% D5W 1000ML",22
"WYTHE COUNTY COMMUNITY HOSP","FLUOROURACIL CR 5%",378
"WYTHE COUNTY COMMUNITY HOSP","NS 50ML INJ",21
"WYTHE COUNTY COMMUNITY HOSP","KENALOG 40MG/ML",138
"WYTHE COUNTY COMMUNITY HOSP","CEVIMELINE HCL 30MG C",18
"WYTHE COUNTY COMMUNITY HOSP","FENTANYL TD 12MCG\HR",40
"WYTHE COUNTY COMMUNITY HOSP","HUMALOG 75/25 5(60)P",138
"WYTHE COUNTY COMMUNITY HOSP","DEEP SEA NS SPRAY 45M",29
"WYTHE COUNTY COMMUNITY HOSP","PEN VK 250MG T",13
"WYTHE COUNTY COMMUNITY HOSP","ARIPIPRAZOLE 10MG T",64
"WYTHE COUNTY COMMUNITY HOSP","NAFCILLIN 2GM J",68
"WYTHE COUNTY COMMUNITY HOSP","NICOTINE 14MG TDP",45
"WYTHE COUNTY COMMUNITY HOSP","METHADONE 5MG T",22
"WYTHE COUNTY COMMUNITY HOSP","DDAVP 0.2MG T",24
"WYTHE COUNTY COMMUNITY HOSP","FUROSEMIDE 40MG T",13
"WYTHE COUNTY COMMUNITY HOSP","MAGNESIUM SULFA 120ML",17
"WYTHE COUNTY COMMUNITY HOSP","KETOROL TR 10MG T",43
"WYTHE COUNTY COMMUNITY HOSP","PHENYLEPH NSS 1% 30ML",29
"WYTHE COUNTY COMMUNITY HOSP","IBUPROFEN 600MG T",15
"WYTHE COUNTY COMMUNITY HOSP","SOTALOL AF 80MG T",20
"WYTHE COUNTY COMMUNITY HOSP","TRANEXAMIC AC 100MG J",260
"WYTHE COUNTY COMMUNITY HOSP","PYRIDOSTIG BR 60MG",17
"WYTHE COUNTY COMMUNITY HOSP","FELODIPINE 5MG ER",15
"WYTHE COUNTY COMMUNITY HOSP","MORPHINE 100MG SRT",69
"WYTHE COUNTY COMMUNITY HOSP","DOLASETRON 100MG T",181
"WYTHE COUNTY COMMUNITY HOSP","DIAZEPAM 5MG REC GEL",2345
"WYTHE COUNTY COMMUNITY HOSP","LIDOCAIN EPI 2% MDV 10 J",24
"WYTHE COUNTY COMMUNITY HOSP","NICOTINE 21MG TDP",11
