PROC #,Procedure Description,IP Price,OP Price,Note (*)
1398,SODIUM BORATE-BORIC ACID-SODIUM CHLORIDE-WATER EYE WASH SOLN,19,19,*
1399,TETANUS AND DIPHTHERIA TOX (PF) 5 LF UNIT-2 LF UNIT/0.5 ML IM SYRINGE,158,158,*
1400,THIAMINE HCL (VITAMIN B1) 100 MG/ML INJECTION SOLUTION,39.5,39.5,*
1401,THIAMINE MONONITRATE (VITAMIN B1) 100 MG TABLET,5,5,*
1402,THIORIDAZINE 10 MG TABLET,3,3,*
1403,ERYTHROMYCIN 500 MG/NS 250 ML LOADABLE MIXTURE,121,121,*
1404,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,22,22,*
1405,TOBRAMYCIN 0.3 % EYE DROPS,50,50,*
1406,TRAZODONE 50 MG TABLET,3,3,*
1407,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL CREAM,11,11,*
1408,TRIAMCINOLONE ACETONIDE 0.1 % LOTION,59,59,*
1409,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL OINTMENT,4.5,4.5,*
1410,LINEZOLID IN 5% DEXTROSE IN WATER 600 MG/300 ML INTRAVENOUS PIGGYBACK,511,511,*
1411,TRIAMTERENE 37.5 MG-HYDROCHLOROTHIAZIDE 25 MG TABLET,3,3,*
1412,PROPOFOL 10 MG/ML IV EMUL 50 ML (FOR ANESTH USE ONLY),201,201,*
1413,TRIHEXYPHENIDYL 2 MG TABLET,3,3,*
1414,"LIDOCAINE-EPINEPHRINE 0.5 %-1:200,000 INJECTION SOLUTION",47.5,47.5,*
1415,VALPROIC ACID (AS SODIUM SALT) 250 MG/5 ML (5 ML) ORAL SOLUTION,3,3,*
1416,"VANCOMYCIN 1,000 MG INTRAVENOUS INJECTION",55,55,*
1417,VANCOMYCIN 500 MG INTRAVENOUS SOLUTION,27,27,*
1418,VASOPRESSIN 20 UNIT/ML INTRAVENOUS SOLUTION,916.5,916.5,*
1419,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,321,321,*
1420,VERAPAMIL 80 MG TABLET,3,3,*
1421,"VITAMIN E (DL, ACETATE) 400 UNIT CAPSULE",3,3,*
1422,WARFARIN 10 MG TABLET,3,3,*
1423,WARFARIN 2 MG TABLET,3,3,*
1424,WARFARIN 2.5 MG TABLET,3,3,*
1425,WARFARIN 5 MG TABLET,3,3,*
1426,WARFARIN 7.5 MG TABLET,3,3,*
1427,ZINC OXIDE 20 % TOPICAL OINTMENT,4,4,*
1428,"RANOLAZINE ER 500 MG TABLET,EXTENDED RELEASE,12 HR",9,9,*
1429,BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50 MG-325 MG-40 MG TABLET,3,3,*
1430,ACYCLOVIR 200 MG CAPSULE,3,3,*
1431,ADENOSINE 3 MG/ML INTRAVENOUS SOLUTION,39.5,39.5,*
1432,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",360.5,360.5,*
1433,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,43,43,*
1434,AMIODARONE 200 MG TABLET,3,3,*
1435,AZATHIOPRINE 50 MG TABLET,5,5,*
1436,BETAXOLOL 0.5 % EYE DROPS,338.5,338.5,*
1437,NICOTINE (POLACRILEX) 2 MG BUCCAL MINI LOZENGE,5,5,*
1438,BUMETANIDE 0.25 MG/ML INJECTION SOLUTION,25.5,25.5,*
1439,BUMETANIDE 1 MG TABLET,3,3,*
1440,BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IN 8.25 % DEXTROSE INJECTION,31,31,*
1441,BUSPIRONE 10 MG TABLET,3,3,*
1442,NICOTINE (POLACRILEX) 4 MG BUCCAL MINI LOZENGE,5,5,*
1443,CALCITRIOL 0.25 MCG CAPSULE,3,3,*
1444,CALCIUM CARBONATE 200 MG CALCIUM (500 MG) CHEWABLE TABLET,3,3,*
1445,CAPTOPRIL 12.5 MG TABLET,3,3,*
1446,CAPTOPRIL 25 MG TABLET,3,3,*
1447,CARBIDOPA 10 MG-LEVODOPA 100 MG TABLET,3,3,*
1448,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,3,3,*
1449,CARBIDOPA 25 MG-LEVODOPA 250 MG TABLET,3,3,*
1450,CARTEOLOL 1 % EYE DROPS,53.5,53.5,*
1451,CERTOLIZUMAB PEGOL 400 MG (200 MG X 2 VIALS) SUBCUTANEOUS KIT,10170.5,10170.5,*
1452,CEFTRIAXONE 250 MG SOLUTION FOR INJECTION,17.5,17.5,*
1453,CEFTRIAXONE 500 MG SOLUTION FOR INJECTION,26,26,*
1454,AZTREONAM 1 GRAM SOLUTION FOR INJECTION,332.5,332.5,*
1455,AZTREONAM (AZACTAM) 1 G IN 50 ML NS LOADABLE MIXTURE,334,334,*
1456,CEFUROXIME AXETIL 250 MG TABLET,3,3,*
1457,CEPHALEXIN 250 MG CAPSULE,3,3,*
1458,ORPHENADRINE CITRATE 30 MG/ML INJECTION SOLUTION,119.5,119.5,*
1459,CEPHALEXIN 250 MG/5 ML ORAL SUSPENSION,25,25,*
1460,CHOLESTYRAMINE-ASPARTAME 4 GRAM ORAL POWDER FOR SUSP IN A PACKET,3,3,*
1461,CIPROFLOXACIN 0.3 % EYE DROPS,5.5,5.5,*
1462,CLARITHROMYCIN 500 MG TABLET,3,3,*
1463,AZTREONAM (AZACTAM) 2 G IN 100 ML NS LOADABLE MIXTURE,707.5,707.5,*
1464,CEFAZOLIN 1 G/50 ML NS (LOADABLE MIXTURE),63,63,*
1465,CLINDAMYCIN IN NS 300 MG/50 ML IVPB (LOADABLE MIXTURE),108,108,*
1466,CLOBETASOL 0.05 % TOPICAL CREAM,127.5,127.5,*
1467,CLOBETASOL 0.05 % TOPICAL OINTMENT,14,14,*
1468,CLONAZEPAM 0.5 MG TABLET,3,3,*
1469,CLONAZEPAM 1 MG TABLET,3,3,*
1470,CLOTRIMAZOLE 10 MG TROCHE,3,3,*
1471,TUBE FEEDING BOLUS (ADULT),0,0,*
1472,VANCOMYCIN 50 MG/ML ORAL SOLUTION,3,3,*
1473,PIPERACILLIN/TAZOBACTAM 3.375 GM IVPB D5W LOADABLE MIXTURE,139,139,*
1474,LORAZEPAM 2 MG/ML INJECTION SOLUTION,18,18,*
1475,DEFEROXAMINE 500 MG SOLUTION FOR INJECTION,105.5,105.5,*
1476,DESMOPRESSIN 4 MCG/ML INJECTION SOLUTION,408,408,*
1477,DEXTROSE 5 % AND LACTATED RINGERS INTRAVENOUS SOLUTION,42.5,42.5,*
1478,DIHYDROERGOTAMINE 1 MG/ML INJECTION SOLUTION,808.5,808.5,*
1479,DILTIAZEM 5 MG/ML INTRAVENOUS SOLUTION,48.5,48.5,*
1480,DIPYRIDAMOLE 5 MG/ML INTRAVENOUS SOLUTION,51.5,51.5,*
1481,DOXAZOSIN 2 MG TABLET,3,3,*
1482,MINERAL OIL,15.5,15.5,*
1483,ESMOLOL 100 MG/10 ML (10 MG/ML) INTRAVENOUS SOLUTION,4.5,4.5,*
1484,FLUCONAZOLE 50 MG TABLET,3,3,*
1485,ETHAMBUTOL 400 MG TABLET,3,3,*
1486,FAMOTIDINE 20 MG TABLET,3,3,*
1487,FINASTERIDE 5 MG TABLET,3,3,*
1488,FLECAINIDE 100 MG TABLET,3,3,*
1489,FLUCONAZOLE 100 MG TABLET,3,3,*
1490,FLUCONAZOLE 200 MG/100 ML IN SOD. CHLORIDE (ISO) INTRAVENOUS PIGGYBACK,54,54,*
1491,FLUCONAZOLE 400 MG/200 ML IN SOD. CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,62.5,62.5,*
1492,FLUDROCORTISONE 0.1 MG TABLET,3,3,*
1493,FLUMAZENIL 0.1 MG/ML INTRAVENOUS SOLUTION,133.5,133.5,*
1494,FLUOXETINE 20 MG CAPSULE,3,3,*
1495,FLURBIPROFEN 0.03 % EYE DROPS,39.5,39.5,*
1496,GLIPIZIDE 5 MG TABLET,3,3,*
1497,GLYBURIDE 2.5 MG TABLET,3,3,*
1498,GLYCOPYRROLATE 1 MG TABLET,3,3,*
1499,"HEPARIN (PORCINE) 1,000 UNIT/ML INJECTION SOLUTION",15,15,*
1500,"HEPARIN (PORCINE) 5,000 UNIT/ML INJECTION SOLUTION",15.5,15.5,*
1501,HYDROXYCHLOROQUINE 200 MG TABLET,3,3,*
1502,HYDROXYUREA 500 MG CAPSULE,3,3,*
1503,IBUPROFEN 100 MG/5 ML ORAL SUSPENSION,3,3,*
1504,ISOSORBIDE MONONITRATE 20 MG TABLET,3,3,*
1505,ITRACONAZOLE 100 MG CAPSULE,9,9,*
1506,KETOCONAZOLE 2 % TOPICAL CREAM,31.5,31.5,*
1507,KETOROLAC 10 MG TABLET,3,3,*
1508,LABETALOL 5 MG/ML INTRAVENOUS SOLUTION,2.5,2.5,*
1509,LABETALOL 100 MG TABLET,3,3,*
1510,LABETALOL 200 MG TABLET,3,3,*
1511,AMMONIUM LACTATE 12 % LOTION,6,6,*
1512,LEVOBUNOLOL 0.5 % EYE DROPS,198,198,*
1513,LEVOTHYROXINE 88 MCG TABLET,3,3,*
1514,LEVOTHYROXINE 112 MCG TABLET,3,3,*
1515,LEVOTHYROXINE 175 MCG TABLET,3,3,*
1516,SWFI DILUENT FOR ALTEPLASE,0,0,*
1517,LISINOPRIL 10 MG TABLET,3,3,*
1518,LORATADINE 10 MG TABLET,3,3,*
1519,MAGNESIUM OXIDE 400 MG (241.3 MG MAGNESIUM) TABLET,3,3,*
1520,MEGESTROL 400 MG/10 ML (10 ML) ORAL SUSPENSION,4,4,*
1521,METFORMIN 500 MG TABLET,3,3,*
1522,METHIMAZOLE 5 MG TABLET,3,3,*
1523,METHYLPREDNISOLONE SOD SUCC (PF) 40 MG/ML SOLUTION FOR INJECTION,57.5,57.5,*
1524,PROMETHAZINE 6.25 MG/50 ML NS IVPB,11.5,11.5,*
1525,METOLAZONE 2.5 MG TABLET,3,3,*
1526,MORPHINE (PF) 0.5 MG/ML INJECTION SOLUTION,23.5,23.5,*
1527,MIDAZOLAM (PF) 1 MG/ML INJECTION SOLUTION,25.5,25.5,*
1528,"DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",126.5,126.5,*
1529,MIDODRINE 5 MG TABLET,3,3,*
1530,MISOPROSTOL 100 MCG TABLET,3,3,*
1531,MUPIROCIN 2 % TOPICAL OINTMENT,112,112,*
1532,NABUMETONE 500 MG TABLET,3,3,*
1533,NALTREXONE 50 MG TABLET,3,3,*
1534,NICOTINE (POLACRILEX) 2 MG GUM,3,3,*
1535,SEVELAMER HCL 400 MG TABLET,41.5,41.5,*
1536,NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 100 MG CAPSULE,3.5,3.5,*
1537,NOREPINEPHRINE BITARTRATE 1 MG/ML INTRAVENOUS SOLUTION,252,252,*
1538,OXYCODONE 5 MG TABLET,5,5,*
1539,PAROXETINE 20 MG TABLET,3,3,*
1540,PANTOPRAZOLE 40 MG INTRAVENOUS SOLUTION,59.5,59.5,*
1541,SILDENAFIL (ANTIHYPERTENSIVE) 20 MG TABLET,3,3,*
1542,POLYSACCHARIDE IRON COMPLEX 150 MG IRON CAPSULE,3,3,*
1543,POTASSIUM CHLORIDE 20 MEQ/100ML IN STERILE WATER INTRAVENOUS PIGGYBACK,34,34,*
1544,PRAVASTATIN 20 MG TABLET,3,3,*
1545,PRIMIDONE 50 MG TABLET,3,3,*
1546,PROCHLORPERAZINE 25 MG RECTAL SUPPOSITORY,10.5,10.5,*
1547,PROMETHAZINE 12.5 MG RECTAL SUPPOSITORY,16.5,16.5,*
1548,PROMETHAZINE 25 MG RECTAL SUPPOSITORY,12.5,12.5,*
1549,PROPOFOL 10 MG/ML INTRAVENOUS EMULSION,143,143,*
1550,VITAMIN B COMPLEX-VITAMIN C-FOLIC ACID 0.8 MG TABLET,3,3,*
1551,PYRIDOSTIGMINE BROMIDE 60 MG TABLET,3,3,*
1552,RANITIDINE 150 MG TABLET,3,3,*
1553,RIFAMPIN 300 MG CAPSULE,3,3,*
1554,SENNOSIDES 8.6 MG TABLET,3,3,*
1555,SERTRALINE 50 MG TABLET,3,3,*
1556,SIMVASTATIN 10 MG TABLET,3,3,*
1557,SIMVASTATIN 20 MG TABLET,3,3,*
1558,SIMVASTATIN 40 MG TABLET,3,3,*
1559,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION,42.5,42.5,*
1560,SOTALOL 80 MG TABLET,3,3,*
1561,SUCRALFATE 100 MG/ML ORAL SUSPENSION,10.5,10.5,*
1562,SUCRALFATE 1 GRAM TABLET,3,3,*
1563,HYDROCORTISONE SODIUM SUCCINATE 100 MG SOLUTION FOR INJECTION,78.5,78.5,*
1564,TERBUTALINE 1 MG/ML SUBCUTANEOUS SOLUTION,22,22,*
1565,TERBUTALINE 2.5 MG TABLET,3,3,*
1566,TETRACAINE HCL (PF) 1 % (10 MG/ML) INJECTION SOLUTION,337.5,337.5,*
1567,TIMOLOL MALEATE 0.25 % EYE DROPS,32.5,32.5,*
1568,TIMOLOL MALEATE 0.5 % EYE DROPS,255,255,*
1569,ARIPIPRAZOLE 2 MG TABLET,55,55,*
1570,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,91,91,*
1571,WARFARIN 1 MG TABLET,3,3,*
1572,MECLIZINE 25 MG TABLET,3,3,*
1573,"THEOPHYLLINE ER 400 MG TABLET,EXTENDED RELEASE 24 HR",10.5,10.5,*
1574,"THEOPHYLLINE ER 300 MG TABLET,EXTENDED RELEASE,12 HR",3,3,*
1575,IPRATROPIUM BROMIDE 0.02 % SOLUTION FOR INHALATION,5,5,*
1576,NICARDIPINE 20 MG/200 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,809.5,809.5,*
1577,BARIUM SULFATE 96 % (W/W) ORAL POWDER FOR SUSPENSION,0,0,*
1578,CLARITHROMYCIN 250 MG/5 ML ORAL SUSPENSION,2.5,2.5,*
1579,NURSING MAR MESSAGE,0,0,*
1580,"VERAPAMIL ER (SR) 240 MG TABLET,EXTENDED RELEASE",3,3,*
1581,LISINOPRIL 2.5 MG TABLET,3,3,*
1582,PANTOPRAZOLE INFUSION 40 MG/100 ML NS,62.5,62.5,*
1583,"POTASSIUM CHLORIDE ER 10 MEQ CAPSULE,EXTENDED RELEASE",3,3,*
1584,"ASPIRIN 325 MG TABLET,DELAYED RELEASE",3,3,*
1585,BACITRACIN 500 UNIT/GRAM TOPICAL PACKET,5,5,*
1586,HYDROXYZINE HCL 50 MG/ML INTRAMUSCULAR SOLUTION,59,59,*
1587,"ASPIRIN 81 MG TABLET,DELAYED RELEASE",3,3,*
1588,PAMIDRONATE 90 MG/10 ML (9 MG/ML) INTRAVENOUS SOLUTION,594,594,*
1589,FLUCONAZOLE 10 MG/ML ORAL SUSPENSION,19,19,*
1590,ACETAMINOPHEN 120 MG-CODEINE 12 MG/5 ML (5 ML) ORAL SOLUTION,14.5,14.5,*
1591,TERAZOSIN 1 MG CAPSULE,3,3,*
1592,TERAZOSIN 5 MG CAPSULE,3,3,*
1593,"VERAPAMIL ER (SR) 180 MG TABLET,EXTENDED RELEASE",3,3,*
1594,TRAMADOL 50 MG TABLET,3,3,*
1595,GLYBURIDE MICRONIZED 3 MG TABLET,3,3,*
1596,TIZANIDINE 4 MG TABLET,3,3,*
1597,POTASSIUM CHLORIDE 20 MEQ/L IN D5-0.9 % SODIUM CHLORIDE INTRAVENOUS,20,20,*
1598,POTASSIUM CHLORIDE 40 MEQ/L IN D5-0.9 % SODIUM CHLORIDE INTRAVENOUS,22.5,22.5,*
1599,METHYLPREDNISOLONE ACETATE 80 MG/ML SUSPENSION FOR INJECTION,137,137,*
1600,POTASSIUM CHLORIDE 10 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15.5,15.5,*
1601,POTASSIUM CHLORIDE 20 MEQ/L IN DEXTROSE 5 %-0.2 % SODIUM CHLORIDE IV,15,15,*
1602,POTASSIUM CHLORIDE 20 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15,15,*
1603,POTASSIUM CHLORIDE 40 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15.5,15.5,*
1604,FLU VACCINE QS 2018-19(6 MOS UP)(PF)60 MCG(15 MCGX4)/0.5 ML IM SYRINGE,20,20,*
1605,"THROMBIN (BOVINE) 5,000 UNIT TOPICAL SOLUTION",528.5,528.5,*
1606,GLYCERIN (ADULT) RECTAL SUPPOSITORY,3,3,*
1607,DEXTROMETHORPHAN-GUAIFENESIN 30 MG-600 MG TABLET EXTENDED RELEASE12 HR,3,3,*
1608,"IMMUNE GLOB,GAMM(IGG) 10 %-PRO-IGA 0 TO 50 MCG/ML INTRAVENOUS SOLUTION",2887.5,2887.5,*
1609,"DICLOFENAC SODIUM 75 MG TABLET,DELAYED RELEASE",3,3,*
1610,BENZOCAINE-MENTHOL 15 MG-3.6 MG LOZENGES,3,3,*
1611,KETOCONAZOLE 200 MG TABLET,3,3,*
1612,AZITHROMYCIN 200 MG/5 ML ORAL SUSPENSION,1,1,*
1613,DEXTROMETHORPHAN-GUAIFENESIN 10 MG-100 MG/5 ML SYRUP,3,3,*
1614,SACCHAROMYCES BOULARDII 250 MG CAPSULE,3,3,*
1615,TACROLIMUS 0.5 MG CAPSULE,7.5,7.5,*
1616,DEXTROSE 5 % AND 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,42.5,42.5,*
1617,DEXTROSE 5 % AND 0.2 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,42.5,42.5,*
1618,DEXTROSE 5 % AND 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,42,42,*
1619,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",38.5,38.5,*
1620,LIDOCAINE (PF) 20 MG/ML (2 %) INTRAVENOUS SOLUTION,20.5,20.5,*
1621,POTASSIUM CHLORIDE 20 MEQ/L-LACTATED RINGERS-5 % DEXTROSE INTRAVENOUS,20,20,*
1622,MEGESTROL 10 MG PO TAB,3,3,*
1623,IPRATROPIUM BROMIDE 42 MCG (0.06 %) NASAL SPRAY,29.5,29.5,*
1624,TESTOSTERONE CYPIONATE 200 MG/ML INTRAMUSCULAR OIL,332,332,*
1625,GLIMEPIRIDE 2 MG TABLET,3,3,*
1626,POTASSIUM CHLORIDE 20 MEQ/L IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,18.5,18.5,*
1627,POTASSIUM CHLORIDE 40 MEQ/L IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,18.5,18.5,*
1628,PAROXETINE 10 MG TABLET,3,3,*
1629,HYOSCYAMINE 0.125 MG SUBLINGUAL TABLET,3,3,*
1630,SELEGILINE 5 MG CAPSULE,3,3,*
1631,MIRTAZAPINE 15 MG TABLET,3,3,*
1632,NEBIVOLOL 5 MG TABLET,6,6,*
1633,TORSEMIDE 20 MG TABLET,3,3,*
1634,GABAPENTIN 400 MG CAPSULE,3,3,*
1635,GABAPENTIN 300 MG CAPSULE,3,3,*
1636,GABAPENTIN 100 MG CAPSULE,3,3,*
1637,"BUPROPION HCL SR 100 MG TABLET,12 HR SUSTAINED-RELEASE",3,3,*
1638,"BUPROPION HCL SR 150 MG TABLET,12 HR SUSTAINED-RELEASE",3,3,*
1639,ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL SOLUTION,0,0,*
1640,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,2776,2776,*
1641,WARFARIN 3 MG TABLET,3,3,*
1642,WARFARIN 6 MG TABLET,3,3,*
1643,"CALCIUM CARBONATE 500 MG (1,250 MG)-VITAMIN D3 200 UNIT TABLET",3,3,*
1644,"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG/ML-10,000 UNIT/ML-0.1% EYE DROPS",205.5,205.5,*
1645,"NEOMYCIN 3.5 MG/G-POLYMYXIN B 10,000 UNIT/G-DEXAMETH 0.1 % EYE OINT",255,255,*
1646,MEDROXYPROGESTERONE 150 MG/ML INTRAMUSCULAR SUSPENSION,522.5,522.5,*
1647,METRONIDAZOLE 0.75 % TOPICAL GEL,214.5,214.5,*
1648,OFLOXACIN 0.3 % EYE DROPS,13.5,13.5,*
1649,ATROPINE 1 MG/ML INJECTION SOLUTION,73,73,*
1650,ETOMIDATE 2 MG/ML INTRAVENOUS SOLUTION,74.5,74.5,*
1651,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,34.5,34.5,*
1652,"MORPHINE ER 15 MG TABLET,EXTENDED RELEASE",5,5,*
1653,AZITHROMYCIN 250 MG TABLET,3,3,*
1654,CITALOPRAM 20 MG TABLET,3,3,*
1655,"PENTOXIFYLLINE ER 400 MG TABLET,EXTENDED RELEASE",3,3,*
1656,WARFARIN 4 MG TABLET,3,3,*
1657,LIDOCAINE (PF) 100 MG/5 ML (2 %) INTRAVENOUS SYRINGE,35,35,*
1658,FEXOFENADINE 60 MG TABLET,3,3,*
1659,DILTIAZEM 100 MG INTRAVENOUS SOLUTION,129,129,*
1660,KETOROLAC 15 MG/ML INJECTION SOLUTION,11.5,11.5,*
1661,KETOROLAC 30 MG/ML (1 ML) INJECTION SOLUTION,10,10,*
1662,SULFAMETHOXAZOLE 200 MG-TRIMETHOPRIM 40 MG/5 ML ORAL SUSPENSION,7,7,*
1663,ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION,71.5,71.5,*
1664,MIDAZOLAM 2 MG/ML SYRUP,1.5,1.5,*
1665,"ISOSORBIDE MONONITRATE ER 60 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1666,CILOSTAZOL 100 MG TABLET,3,3,*
1667,"ISOSORBIDE MONONITRATE ER 30 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1668,POLYETHYLENE GLYCOL 3350 17 GRAM/DOSE ORAL POWDER,17,17,*
1669,FLUOXETINE 10 MG CAPSULE,3,3,*
1670,CIPROFLOXACIN 500 MG TABLET,3,3,*
1671,OCTREOTIDE ACETATE 500 MCG/ML INJECTION SOLUTION,26,26,*
1672,HETASTARCH 6 % IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,172.5,172.5,*
1673,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION,3,3,*
1674,ALFENTANIL 500 MCG/ML INJECTION SOLUTION,43,43,*
1675,CLINDAMYCIN IN NS 600 MG/50 ML IVPB (LOADABLE MIXTURE),155.5,155.5,*
1676,POLYETHYLENE GLYCOL 3350 17 GRAM ORAL POWDER PACKET,3,3,*
1677,FEXOFENADINE 180 MG TABLET,3,3,*
1678,"CARBIDOPA ER 50 MG-LEVODOPA 200 MG TABLET,EXTENDED RELEASE",3,3,*
1679,VITAMINS A AND D-WHITE PETROLATUM-LANOLIN TOPICAL OINTMENT,3,3,*
1680,MILRINONE 1 MG/ML INTRAVENOUS SOLUTION,51,51,*
1681,NITROGLYCERIN 0.1 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1682,NITROGLYCERIN 0.2 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1683,NITROGLYCERIN 0.4 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1684,"FELODIPINE ER 5 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1685,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,16.5,16.5,*
1686,NICOTINE 14 MG/24 HR DAILY TRANSDERMAL PATCH,3,3,*
1687,NICOTINE 21 MG/24 HR DAILY TRANSDERMAL PATCH,3,3,*
1688,FENTANYL 25 MCG/HR TRANSDERMAL PATCH,39.5,39.5,*
1689,FENTANYL 50 MCG/HR TRANSDERMAL PATCH,64,64,*
1690,FENTANYL 75 MCG/HR TRANSDERMAL PATCH,118,118,*
1691,FENTANYL 100 MCG/HR TRANSDERMAL PATCH,146,146,*
1692,"OXYCODONE ER 10 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",35.5,35.5,*
1693,"OXYCODONE ER 20 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",66,66,*
1694,"OXYCODONE ER 40 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",112.5,112.5,*
1695,POLYVINYL ALCOHOL 1.4 % EYE DROPS,4.5,4.5,*
1696,SODIUM POLYSTYRENE SULFONATE 15 GRAM/60 ML ORAL SUSPENSION,12,12,*
1697,CLINDAMYCIN IN NS 900 MG/50 ML IVPB (LOADABLE MIXTURE),212,212,*
1698,"WATER FOR INJECTION, STERILE INTRAVENOUS SOLUTION",0.5,0.5,*
1699,"NEOMYCIN-POLYMYXIN-HYDROCORT 3.5 MG-10,000 UNIT/ML-1 % EAR DROPS,SUSP",36,36,*
1700,HYDROCORTISONE 2.5 % TOPICAL CREAM WITH PERINEAL APPLICATOR,50.5,50.5,*
1701,"METFORMIN ER 500 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1702,"DILTIAZEM CD 120 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1703,INSULIN PROTOCOL: ENDOTOOL-DIRECTED HYPOGLYCEMIA MANAGEMENT,0,0,*
1704,"DILTIAZEM CD 240 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1705,"DILTIAZEM CD 300 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1706,MULTIVITAMIN-IRON 9 MG-FOLIC ACID 400 MCG-CALCIUM AND MINERALS TABLET,3,3,*
1707,CLOTRIMAZOLE-BETAMETHASONE 1 %-0.05 % TOPICAL CREAM,28.5,28.5,*
1708,SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL,3,3,*
1709,AMOXICILLIN 600 MG-POTASSIUM CLAVULANATE 42.9 MG/5 ML ORAL SUSPENSION,1,1,*
1710,INFLIXIMAB 100 MG INTRAVENOUS SOLUTION,4592,4592,*
1711,AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION,24.5,24.5,*
1712,AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION,39,39,*
1713,AMOXICILLIN 500 MG-POTASSIUM CLAVULANATE 125 MG TABLET,3,3,*
1714,AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET,3,3,*
1715,PHYTONADIONE (VITAMIN K1) 1 MG/0.5 ML INJECTION SOLUTION,113.5,113.5,*
1716,IRON DEXTRAN 50 MG/ML INJECTION SOLUTION,339.5,339.5,*
1717,"NEOMYCIN 3.5 MG-POLYMYXIN 10,000 UNIT-HYDROCORT 10 MG/ML EYE DROP,SUSP",956,956,*
1718,ZONISAMIDE 100 MG CAPSULE,3,3,*
1719,"POTASSIUM CHLORIDE ER 20 MEQ TABLET,EXTENDED RELEASE(PART/CRYST)",3,3,*
1720,POTASSIUM CHLORIDE 20 MEQ/L IN 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLN,24,24,*
1721,CODEINE 10 MG-GUAIFENESIN 100 MG/5 ML ORAL LIQUID,6,6,*
1722,MESALAMINE 400 MG CAPSULE (WITH DELAYED RELEASE TABLETS INSIDE),45.5,45.5,*
1723,HYDROMORPHONE (PF) 1 MG/ML INJECTION SOLUTION,22,22,*
1724,METOPROLOL TARTRATE 25 MG TABLET,3,3,*
1725,"GLIPIZIDE ER 2.5 MG TABLET, EXTENDED RELEASE 24 HR",3,3,*
1726,"GLIPIZIDE ER 5 MG TABLET, EXTENDED RELEASE 24 HR",3,3,*
1727,MELOXICAM 7.5 MG TABLET,3,3,*
1728,"GUAIFENESIN ER 600 MG TABLET, EXTENDED RELEASE 12 HR",3,3,*
