"SVCCD","Description","PRICE1","As of Date"
"1670413","DEXA AXIAL          ",415.75,"12/20/2018"
"1670448","US-HEAD NECK SFT TIS",1917.00,"12/20/2018"
"1670449","US-CHEST MEDIASTINUM",908.50,"12/20/2018"
"1670451","US-ABDOMEN COMP WO  ",4440.75,"12/20/2018"
"1670452","US-ABDOMEN LTD WO   ",2166.75,"12/20/2018"
"1670453","US-ABDOMEN RETROPER ",2697.75,"12/20/2018"
"1670470","US-GUIDE NEEDLE PLAC",1457.50,"12/20/2018"
"1670519","BR-DIG MAMMO SCRN BI",1056.50,"12/20/2018"
"1670520","BR-DIG MAMMO BILAT  ",1495.25,"12/20/2018"
"1670521","BR-DIG MAMMO UNILAT ",1275.25,"12/20/2018"
"1670606","US-ABDOMN AAA SCREEN",885.75,"12/20/2018"
"1670617","US-BREAST COMPLETE  ",2555.50,"12/20/2018"
"1670618","US-BREAST LIMITED   ",2555.75,"12/20/2018"
"1670623","US-BREAST LIMITED BI",5111.25,"12/20/2018"
"1680003","HE-MANDIBLE 4VPLS DR",1733.00,"12/20/2018"
"1680007","HE-FACIAL BNS LTD DR",1696.00,"12/20/2018"
"1680009","HE-NASAL BONES DR   ",1423.50,"12/20/2018"
"1680012","HE-ORBITS 4V DR     ",1740.25,"12/20/2018"
"1680016","HE-SKULL LIMITED DR ",1145.25,"12/20/2018"
"1680025","SP-NECK SOFT TISS DR",1007.75,"12/20/2018"
"1680026","CH-RIBS UNILAT DR   ",1097.25,"12/20/2018"
"1680027","CH-RIB UNI PA CXR DR",1306.75,"12/20/2018"
"1680028","CH-RIBS BILATERAL DR",560.25,"12/20/2018"
"1680029","CH-RIBS BI PA CXR DR",1996.00,"12/20/2018"
"1680033","SP-CERV SP 2TO3VW DR",1161.75,"12/20/2018"
"1680034","SP-CERV SP 4TO5VW DR",1866.25,"12/20/2018"
"1680036","SP-T SPINE 2 VIEW DR",1129.50,"12/20/2018"
"1680037","SP-T SPINE 3 VIEW DR",1416.50,"12/20/2018"
"1680044","SP-LS SPN 2 TO 3V DR",1201.75,"12/20/2018"
"1680045","SP-LS SPNE 4VPLUS DR",2027.50,"12/20/2018"
"1680047","SP-LS SPINE BND DR  ",1171.00,"12/20/2018"
"1680048","LE-PELVIS DR        ",1064.00,"12/20/2018"
"1680049","LE-PELVIS 3V PLUS DR",2763.25,"12/20/2018"
"1680051","SP-SI JNTS 3VPLUS DR",1634.75,"12/20/2018"
"1680052","SP-SCRM COCCYX 2V DR",1064.00,"12/20/2018"
"1680055","UE-CLAVICLE DR      ",1064.00,"12/20/2018"
"1680057","UE-SCAPULA DR       ",1064.00,"12/20/2018"
"1680059","UE-SHLDR 2VW PLUS DR",1399.00,"12/20/2018"
"1680061","UE-AC JTS BILAT DR  ",1217.75,"12/20/2018"
"1680063","UE-HUMERUS DR       ",1217.75,"12/20/2018"
"1680064","UE-ELBOW 2V DR      ",956.50,"12/20/2018"
"1680065","UE-ELBOW 3V DR      ",1064.00,"12/20/2018"
"1680066","UE-FOREARM 2V DR    ",1064.00,"12/20/2018"
"1680068","UE-WRIST 2V DR      ",1210.50,"12/20/2018"
"1680069","UE-WRIST 3V PLUS DR ",1319.25,"12/20/2018"
"1680070","UE-HAND 2V DR       ",891.00,"12/20/2018"
"1680071","UE-HAND 3V DR       ",1306.75,"12/20/2018"
"1680072","UE-FINGER S 2VPLS DR",997.75,"12/20/2018"
"1680074","LE-HIP PV UN2OR3V DR",1333.75,"12/20/2018"
"1680081","LE-FEMUR 2V DR      ",1366.25,"12/20/2018"
"1680082","LE-KNEE 1 TO 2V DR  ",754.75,"12/20/2018"
"1680083","LE-KNEE 3V DR       ",1657.75,"12/20/2018"
"1680084","LE-KNEE 4V PLUS DR  ",1849.50,"12/20/2018"
"1680086","LE-TIB FIB 2V DR    ",1088.00,"12/20/2018"
"1680088","LE-ANKLE 2V DR      ",1007.75,"12/20/2018"
"1680089","LE-ANKLE 3VPLUS DR  ",1135.25,"12/20/2018"
"1680090","LE-FOOT 2V DR       ",1007.75,"12/20/2018"
"1680091","LE-FOOT 3V PLUS DR  ",1135.25,"12/20/2018"
"1680093","LE-TOE S 2VPLUS DR  ",793.25,"12/20/2018"
"1680094","CH-ABD SER PA CXR DR",1930.75,"12/20/2018"
"1680110","CH-BABYGRAM FB DR   ",1064.00,"12/20/2018"
"1680140","LE-KNEE 4VWPLS BI DR",2774.50,"12/20/2018"
"1680156","CH-CHEST 1V DR      ",868.00,"12/20/2018"
"1680157","CH-CHEST 2V DR      ",1890.50,"12/20/2018"
"1680160","CH-ABDOMEN 1 VIEW DR",1064.00,"12/20/2018"
"1680161","CH-ABDOMEN 2 VWS DR ",1504.25,"12/20/2018"
"1680162","CH-ABDOMEN 3VWS DR  ",1366.25,"12/20/2018"
"1680164","CT-HEAD WO          ",6103.25,"12/20/2018"
"1680165","CT-HEAD W           ",8145.50,"12/20/2018"
"1680166","CT-HEAD WWO         ",10006.50,"12/20/2018"
"1680167","CT-ORBIT EAR WO     ",4768.75,"12/20/2018"
"1680170","CT-MAXILLOFACIAL WO ",5341.00,"12/20/2018"
"1680171","CT-MAXILLOFACIAL W  ",3966.50,"12/20/2018"
"1680173","CT-NECK SOFT TIS WO ",9126.00,"12/20/2018"
"1680174","CT-NECK SOFT TIS W  ",9126.00,"12/20/2018"
"1680175","CT-NECK SOFT TIS WWO",4956.25,"12/20/2018"
"1680176","CTA-HEAD            ",3470.50,"12/20/2018"
"1680177","CTA-NECK            ",3470.50,"12/20/2018"
"1680208","CT-CHEST WO         ",5313.75,"12/20/2018"
"1680209","CT-CHEST W          ",9412.25,"12/20/2018"
"1680211","CTA-CHEST           ",6873.25,"12/20/2018"
"1680231","CT-CERV SPINE WO    ",6267.75,"12/20/2018"
"1680234","CT-THOR SPINE WO    ",6267.75,"12/20/2018"
"1680237","CT-LUMB SPINE WO    ",7392.25,"12/20/2018"
"1680253","CT-PELVIS WO        ",6267.75,"12/20/2018"
"1680254","CT-PELVIS W         ",8268.00,"12/20/2018"
"1680291","CT-UPPER EXT WO     ",4974.00,"12/20/2018"
"1680293","CT-UPPER EXT W      ",7008.50,"12/20/2018"
"1680339","CT-LOWER EXT WO     ",5569.25,"12/20/2018"
"1680341","CT-LOWER EXT W      ",8636.00,"12/20/2018"
"1680359","CT-ABDOMEN WO       ",7063.50,"12/20/2018"
"1680360","CT-ABDOMEN W        ",9583.25,"12/20/2018"
"1681154","US-HEAD NECK SFT TIS",1917.00,"12/20/2018"
"1681157","US-ABDOMEN COMP WO  ",4440.75,"12/20/2018"
"1681158","US-ABDOMEN LTD WO   ",2166.75,"12/20/2018"
"1681159","US-ABDOMEN RETROPER ",2697.75,"12/20/2018"
"1681160","US-ABDOMEN RETRO LMT",997.75,"12/20/2018"
"1681166","US-PELVIS PREG LTD  ",2258.75,"12/20/2018"
"1681168","US-TRANSVAGINAL     ",3043.25,"12/20/2018"
"1681170","US-PELVIS NON OB    ",3043.25,"12/20/2018"
"1681171","US-SCROTUM          ",2159.25,"12/20/2018"
"1681186","US-PELV PREG 14 WKS ",1080.25,"12/20/2018"
"1681296","US-PLV PRG TRNSV    ",4311.75,"12/20/2018"
"1681344","CT-ABD PELVIS WO    ",6665.00,"12/20/2018"
"1681345","CT-ABD PELVIS W     ",8925.50,"12/20/2018"
"1681346","CT-ABD PELVIS WWO   ",9617.00,"12/20/2018"
"1681347","US-EXT COMP JNT UNI ",817.25,"12/20/2018"
"1681348","US-EXT LTD JNT UNI  ",408.25,"12/20/2018"
"1681351","CTA-ABDOMEN PELVIS  ",6428.75,"12/20/2018"
"1681377","CT-LOW DOSE CNCR SCR",4913.00,"12/20/2018"
"1681634","US-PELVIS NON OB FU ",1523.25,"12/20/2018"
"1690009","FL-FLUORO 1 HOUR DR ",1873.75,"12/20/2018"
"1691001","FL-NEDL GUIDE FLUORO",908.50,"12/20/2018"
"1691003","IR-REPLACE G C TUBE ",2739.50,"12/20/2018"
"1691010","IR-ABD AORTA SERIAL ",10853.00,"12/20/2018"
"1691021","IR-ANGIO EXTREM UNI ",10853.00,"12/20/2018"
"1691022","IR-ANGIO EXTREM BI  ",10853.00,"12/20/2018"
"1691025","IR-ANGIO VISCERAL SE",19013.25,"12/20/2018"
"1691053","IR-TRANSCATH BX     ",5443.25,"12/20/2018"
"1691062","UNLISTED DX RAD EXAM",919.75,"12/20/2018"
"1691065","FL-GI TUBE PLACEMENT",1268.50,"12/20/2018"
"1691070","IR-VENOGRAM EXT BI  ",3111.25,"12/20/2018"
"1691073","IR-VENGRM JUGULAR   ",5484.25,"12/20/2018"
"1691079","IR-ABSC DRN CATH PLA",3872.50,"12/20/2018"
"1691080","IR-INJ W FLUR CV DEV",1023.25,"12/20/2018"
"1691083","FL-FLUORO GUIDE SPIN",1298.75,"12/20/2018"
"1691087","IR-VENOGRAM EXT UNI ",3483.75,"12/20/2018"
"1691090","IR-DRAIN TUBE CHANGE",1366.25,"12/20/2018"
"1691097","IR-VENACAVAGRAM SUP ",4940.50,"12/20/2018"
"1691099","IR-VENGRM HEPAT HEM ",10853.00,"12/20/2018"
"1691100","FL-FLUORO CVAD ANY  ",1993.00,"12/20/2018"
"1691124","IR-RM RENAL TUB W FL",3165.50,"12/20/2018"
"1691127","IR-RMV TUN CVC WO SQ",3993.75,"12/20/2018"
"1691128","IR-RMVL TU CVAD W SQ",4987.25,"12/20/2018"
"1691141","US-VAS ACCSS SITES  ",2663.25,"12/20/2018"
"1691142","US-GUIDE NEEDLE PLAC",1457.50,"12/20/2018"
"1691157","IR-ILIAC REVAS W SNT",38415.75,"12/20/2018"
"1691158","IR-FEM POP REVAS TLA",25209.25,"12/20/2018"
"1691170","IR-TRANSEPI INJ L S ",2618.25,"12/20/2018"
"1691172","IR-INS TUN IP CATH P",10180.75,"12/20/2018"
"1691173","IR-PERC CHOLECYSTOST",7533.25,"12/20/2018"
"1691175","IR-INS CATH RENAR 1U",11200.75,"12/20/2018"
"1691179","IR-INS ENDO VENA CAV",13151.50,"12/20/2018"
"1691181","IR-REM ENDO VENA CAV",9884.25,"12/20/2018"
"1691183","IR-ABD PARACEN W IMG",8155.50,"12/20/2018"
"1691194","IR-THORACNTSIS W IMG",8446.00,"12/20/2018"
"1691195","IR-THORCNT W TUB IMG",6607.50,"12/20/2018"
"1691196","IR-RETRIEVAL CATHETE",10118.25,"12/20/2018"
"1691197","IR-TRNSCTH THROM ART",18839.00,"12/20/2018"
"1691198","IR-TRNSCTH THROM VEN",18839.00,"12/20/2018"
"1691200","IR-TRNCTH CES CTH RM",17515.75,"12/20/2018"
"1691242","IR-CATH FLUID COLXN ",5153.00,"12/20/2018"
"1691243","IR-CTH FLUID PER RET",5285.25,"12/20/2018"
"1691245","IR-VASC EMB OCC VENO",37249.25,"12/20/2018"
"1691246","IR-VASC EMB OCC ARTY",37249.25,"12/20/2018"
"1691247","IR-VASC EMB OCC ORGN",37249.25,"12/20/2018"
"1691248","IR-VASC EMB OCC BLED",37249.25,"12/20/2018"
"1691249","IR-TC PLC STN ART IN",38415.75,"12/20/2018"
"1691256","IR-PERC LUMBSCRL INJ",10068.00,"12/20/2018"
"1691257","IR-PERC VRT AUG THOR",25432.50,"12/20/2018"
"1691258","IR-PERC VRT AUG LUMB",25432.50,"12/20/2018"
"1691266","IR-ABL BONE TMR PERC",15782.25,"12/20/2018"
"1691274","FL-INJ PERC CHOL EXT",1541.00,"12/20/2018"
"1691277","IR-PLC BIL DRCT INEX",21991.50,"12/20/2018"
"1691279","IR-EXCHG BIL DR CATH",11070.00,"12/20/2018"
"1691285","IR-INJ NEPH URT EXST",10287.25,"12/20/2018"
"1691286","IR-PLC NPHROSTMY CTH",12128.00,"12/20/2018"
"1691287","IR-PLC NPHRURTRL CTH",12128.00,"12/20/2018"
"1691288","IR-CNVT NPHSTMY CTH ",12128.00,"12/20/2018"
"1691289","IR-EXCHG NPHSTMY CTH",8475.00,"12/20/2018"
"1691292","IR-PLC URTL ST NEW W",15258.00,"12/20/2018"
"1691335","S-TRANS BD PERIPROST",14827.00,"12/20/2018"
"1691701","IR-CAT DIAL DIAG ANG",12195.50,"12/20/2018"
"1691702","IR-CAT DIAL TRAN BAL",18360.25,"12/20/2018"
"1691704","IR-THRMBC DIAG ANGIO",18964.75,"12/20/2018"
"1691705","IR-THRMBC TRAN BAL  ",22140.50,"12/20/2018"
"1691801","IR-TLUM BAL ANG 1STA",14808.00,"12/20/2018"
"1691802","IR-TLUM BAL ANG 1STV",30569.50,"12/20/2018"
"1691902","IR-DI L-S INJ W IM  ",3864.75,"12/20/2018"
"1710900","SPIROMETRY          ",884.50,"12/20/2018"
"1710901","INTUBATION          ",1180.50,"12/20/2018"
"1710902","SUCTION PROC-NASOTRA",387.75,"12/20/2018"
"1710903","ARTERIAL PUNCTURE   ",414.25,"12/20/2018"
"1710906","BRONCHO EVAL PRE/PST",2275.00,"12/20/2018"
"1710907","METHACHOLINE CHALLEN",1348.25,"12/20/2018"
"1710908","VITAL CAPACITY      ",241.25,"12/20/2018"
"1710917","FLOW VOLUME LOOPS   ",911.25,"12/20/2018"
"1710933","MECH VENT INITIAL   ",1471.00,"12/20/2018"
"1710934","MECH VENT DAILY SUBS",1471.00,"12/20/2018"
"1710935","BIPAP/CPAP          ",929.00,"12/20/2018"
"1710937","MANIP CHST WALL INIT",329.25,"12/20/2018"
"1710938","MANIP CHST WALL SBSQ",208.00,"12/20/2018"
"1710943","PULSE OXIMTRY SINGLE",153.50,"12/20/2018"
"1710944","PULSE OX MULTI/EXERC",396.00,"12/20/2018"
"1710945","PULSE OX OVERNIGHT  ",669.75,"12/20/2018"
"1710946","END-TIDAL CO2       ",1027.00,"12/20/2018"
"1710948","BLD GAS W-O2 SAT    ",837.25,"12/20/2018"
"1710948","BLD GAS W-O2 SAT DIR",837.25,"12/20/2018"
"1710953","CPR ASSIST (NON ER) ",3434.50,"12/20/2018"
"1710964","INH BRON CHALL TEST ",1027.00,"12/20/2018"
"1710968","SURFACTANT ENDO TUBE",458.00,"12/20/2018"
"1710969","NEWBORN RESUCITATION",1207.00,"12/20/2018"
"1719000","TRACH TUBE CHANGE   ",570.25,"12/20/2018"
"1719002","BEHAV CHG SMOKE U 10",85.00,"12/20/2018"
"1719003","BEHAV CHG SMOKE GR10",180.25,"12/20/2018"
"1719004","GASES BLOOD PH      ",72.25,"12/20/2018"
"1719007","CALCIUM IONIZED     ",155.00,"12/20/2018"
"1719010","BRONCHO/LAVAGE WO-FL",5151.50,"12/20/2018"
"1719017","PF TST PLETHYSMOGRA ",1599.25,"12/20/2018"
"1719018","PF TEST BY GAS      ",1599.25,"12/20/2018"
"1719020","CO2-MEMBANE DIFF CAP",1599.25,"12/20/2018"
"1719023","INHALATION TRTMT INI",348.00,"12/20/2018"
"1719024","INHALATION TRTMT SUB",329.25,"12/20/2018"
"1719025","EVAL-DEMO INHL DEVCE",644.25,"12/20/2018"
"1719028","SODIUM,SER PL OR WB ",123.75,"12/20/2018"
"1719029","POTASSIUM SER PL WB ",123.75,"12/20/2018"
"1719034","INIT STAB NB ATTEND ",572.50,"12/20/2018"
"1730901","INTUBATION          ",1180.50,"12/20/2018"
"1730902","SUCTION PROC-NASOTRA",387.75,"12/20/2018"
"1730933","MECH VENT INITIAL   ",1471.00,"12/20/2018"
"1730944","PULSE OX MULTI/EXERC",396.00,"12/20/2018"
"1739023","INHALATION TRTMT INI",348.00,"12/20/2018"
"1739024","INHALATION TRTMT SUB",329.25,"12/20/2018"
"1739025","EVAL-DEMO INHL DEVCE",644.25,"12/20/2018"
"1811001","PT EVAL- LOW COMP   ",600.00,"12/20/2018"
"1811002","PT EVAL- MOD COMP   ",600.00,"12/20/2018"
"1811003","PT EVAL- HGH COMP   ",600.00,"12/20/2018"
"1812233","PT RE-EVAL-VISIT    ",524.75,"12/20/2018"
"1812238","HOT-COLD PACKS      ",123.75,"12/20/2018"
"1812243","WHIRLPOOL THRPY-VIST",533.25,"12/20/2018"
"1812253","THERAP EXERCS-15 MIN",897.00,"12/20/2018"
"1812256","GAIT TRAINING-15 MIN",359.00,"12/20/2018"
"1812261","GROUP THRP PROC-VIST",286.25,"12/20/2018"
"1812262","THERAP ACTVTS-15 MIN",582.50,"12/20/2018"
"1812273","DEBRIDE NON-SELC-VIS",352.75,"12/20/2018"
"1821001","PT EVAL- LOW COMP   ",600.00,"12/20/2018"
"1821002","PT EVAL- MOD COMP   ",600.00,"12/20/2018"
"1821003","PT EVAL- HGH COMP   ",600.00,"12/20/2018"
"1822233","PT RE-EVAL-VISIT    ",524.75,"12/20/2018"
"1822238","HOT-COLD PACKS      ",123.75,"12/20/2018"
"1822239","MECH TRACTION-VISIT ",327.75,"12/20/2018"
"1822243","WHIRLPOOL THRPY-VIST",533.25,"12/20/2018"
"1822250","ULTRASOUND-15 MIN   ",533.25,"12/20/2018"
"1822253","THERAP EXERCS-15 MIN",508.25,"12/20/2018"
"1822254","NEURO RE-ED-15 MIN  ",508.25,"12/20/2018"
"1822256","GAIT TRAINING-15 MIN",359.00,"12/20/2018"
"1822260","MANUAL THRPY-15 MIN ",451.25,"12/20/2018"
"1822261","GROUP THRP PROC-VIST",286.25,"12/20/2018"
"1822262","THERAP ACTVTS-15 MIN",582.50,"12/20/2018"
"1822268","WRK HAR-CND 1ST 2HRS",3190.50,"12/20/2018"
"1822269","WRK HAR-CND-ADD HR  ",1176.00,"12/20/2018"
"1822270","DEBRIDE LE 20 SQ CM ",715.50,"12/20/2018"
"1822276","PHYSICAL PERF-15 MIN",922.75,"12/20/2018"
"1822303","ELEC STIM-UNATTND-VI",508.25,"12/20/2018"
"182500","OBSERVATION 1ST HOUR",757.25,"12/20/2018"
"182501","OBSRVATION ADDL HOUR",76.00,"12/20/2018"
"182502","DIRECT ADMIT TO OBS ",1381.00,"12/20/2018"
"1831001","PT EVAL- LOW COMP   ",600.00,"12/20/2018"
"1831002","PT EVAL- MOD COMP   ",600.00,"12/20/2018"
"1831003","PT EVAL- HGH COMP   ",600.00,"12/20/2018"
"1832233","PT RE-EVAL-VISIT    ",524.75,"12/20/2018"
"1832238","HOT-COLD PACKS      ",123.75,"12/20/2018"
"1832239","MECH TRACTION-VISIT ",327.75,"12/20/2018"
"1832247","ELEC STIM-MAN-15 MIN",572.25,"12/20/2018"
"1832250","ULTRASOUND-15 MIN   ",533.25,"12/20/2018"
"1832253","THERAP EXERCS-15 MIN",508.25,"12/20/2018"
"1832254","NEURO RE-ED-15 MIN  ",508.25,"12/20/2018"
"1832256","GAIT TRAINING-15 MIN",359.00,"12/20/2018"
"1832260","MANUAL THRPY-15 MIN ",451.25,"12/20/2018"
"1832262","THERAP ACTVTS-15 MIN",582.50,"12/20/2018"
"1832303","ELEC STIM-UNATTND-VI",508.25,"12/20/2018"
"1851001","OT EVAL- LOW COMP   ",594.25,"12/20/2018"
"1851002","OT EVAL- MOD COMP   ",594.25,"12/20/2018"
"1851003","OT EVAL- HGH COMP   ",594.25,"12/20/2018"
"1852235","OT RE-EVAL-VISIT    ",524.75,"12/20/2018"
"1852238","HOT-COLD PACKS      ",123.75,"12/20/2018"
"1852242","PARAFFIN BATH-VISIT ",336.00,"12/20/2018"
"1852247","ELEC STIM-MAN-15 MIN",572.25,"12/20/2018"
"1852250","ULTRASOUND-15 MIN   ",533.25,"12/20/2018"
"1852253","THERAP EXERCS-15 MIN",897.00,"12/20/2018"
"1852254","NEURO RE-ED-15 MIN  ",508.25,"12/20/2018"
"1852262","THERAP ACTVTS-15 MIN",582.50,"12/20/2018"
"1852265","SELF CARE MGT-15 MIN",451.25,"12/20/2018"
"1852278","ORTH TRAIN INI-15 MI",533.25,"12/20/2018"
"1852303","ELEC STIM-UNATTND-VI",508.25,"12/20/2018"
"1872190","SP EVAL VOICE PROS D",319.75,"12/20/2018"
"1872202","SP EVAL SWL WO RADOP",932.25,"12/20/2018"
"1872204","EVAL SWALLO W-RADOPQ",1135.25,"12/20/2018"
"1872222","EV SP FLUENCY       ",650.25,"12/20/2018"
"1872223","EV SP PROD          ",650.25,"12/20/2018"
"1872224","SP SOUND LANG COMP  ",812.00,"12/20/2018"
"1872225","BEHAV QL ANAL VOICE ",650.25,"12/20/2018"
"1872263","COG SKILL DEV-15 MIN",321.50,"12/20/2018"
"1872308","SP-HEAR-TX-INDI VIST",1044.00,"12/20/2018"
"1872314","ORAL FUNCTION TX-VIS",636.00,"12/20/2018"
"1912001","MSED SAME U5 1ST15  ",915.75,"12/20/2018"
"1912002","MSED SAMEGT5 1ST15  ",915.75,"12/20/2018"
"1912003","MODSED SAME ADD15MIN",440.75,"12/20/2018"
"1913203","L3 TRAUMA CTR L3 ACT",4050.25,"12/20/2018"
"1913221","BRIEF ED VISIT      ",963.00,"12/20/2018"
"1913222","LIMITED ED VISIT    ",1448.00,"12/20/2018"
"1913223","INTERMEDIATE ED VIST",2282.25,"12/20/2018"
"1913224","EXTENDED ED VISIT   ",3477.25,"12/20/2018"
"1913225","COMPREHENSIVE ED VST",5434.50,"12/20/2018"
"1913226","CRITICAL CARE LT 74M",15177.25,"12/20/2018"
"1913227","CRIT CARE EA 30 MIN ",7592.75,"12/20/2018"
"1913228","THER AD IVP SAME MED",442.00,"12/20/2018"
"1913229","IMM ADM EA ADD VACC ",419.50,"12/20/2018"
"1913230","MINOR PROCEDURE     ",2021.50,"12/20/2018"
"1913231","INTERMEDIATE PROCEDR",4472.25,"12/20/2018"
"1913232","MAJOR PROCEDURE     ",7220.75,"12/20/2018"
"1913233","CPR                 ",3434.50,"12/20/2018"
"1913239","NI-CARDIOVERSION    ",5273.75,"12/20/2018"
"1913241","G TUBE REPLACEMENT  ",1252.25,"12/20/2018"
"1913242","IMM ADM 1ST VACCINE ",353.75,"12/20/2018"
"1913246","BLOOD TRANSFUSION   ",2027.50,"12/20/2018"
"1913247","BLOOD PUSH TRAN U2YR",2027.50,"12/20/2018"
"1913248","THERAPEUTIC DX SQ IM",353.75,"12/20/2018"
"1913249","INJECTION IV PUSH   ",446.50,"12/20/2018"
"1913252","TRIAGE ONLY         ",341.00,"12/20/2018"
"1913253","SUTURE REMOVAL/RECHE",850.50,"12/20/2018"
"1913254","SIMPLE PROCEDURE    ",415.50,"12/20/2018"
"1913256","IV HYDRATION 1 HR   ",663.75,"12/20/2018"
"1913257","IV HYDRAT EA ADD HR ",243.25,"12/20/2018"
"1913258","THERA EA AD IV PUSH ",353.75,"12/20/2018"
"1913259","IV THERAPY DX 1 HR  ",1297.50,"12/20/2018"
"1913260","IV THERAPY EA AD HR ",243.25,"12/20/2018"
"1913261","CONCURRENT IV THER  ",243.25,"12/20/2018"
"1913262","IV THER AD SEQ 1 HR ",353.75,"12/20/2018"
"1913271","IMM ADM HEP B VACCIN",243.25,"12/20/2018"
"1914135","L3 TRAUMA CTR FULL  ",7000.00,"12/20/2018"
"1914136","L3 TRAUMA CTR PART  ",6000.00,"12/20/2018"
"1914213","POST AR TRA EM LV 3F",840.00,"12/20/2018"
"1914215","POST AR TRA EM LV 5F",2000.00,"12/20/2018"
"195120","R&B M/S SEMI PRIVATE",2616.25,"12/20/2018"
"195207","R&B SEMI PVT TELEM  ",3687.00,"12/20/2018"
"1972002","MSED SAMEGT5 1ST15  ",915.75,"12/20/2018"
"1973221","BRIEF ED VISIT      ",963.00,"12/20/2018"
"1973222","LIMITED ED VISIT    ",1448.00,"12/20/2018"
"1973223","INTERMEDIATE ED VIST",2282.25,"12/20/2018"
"1973224","EXTENDED ED VISIT   ",3477.25,"12/20/2018"
"1973225","COMPREHENSIVE ED VST",5434.50,"12/20/2018"
"1973226","CRITICAL CARE LT 74M",15177.25,"12/20/2018"
"1973227","CRIT CARE EA 30 MIN ",7592.75,"12/20/2018"
"1973228","THER AD IVP SAME MED",442.00,"12/20/2018"
"1973229","IMM ADM EA ADD VACC ",419.50,"12/20/2018"
"1973230","MINOR PROCEDURE     ",2021.50,"12/20/2018"
"1973231","INTERMEDIATE PROCEDR",4472.25,"12/20/2018"
"1973232","MAJOR PROCEDURE     ",7220.75,"12/20/2018"
"1973242","IMM ADM 1ST VACCINE ",353.75,"12/20/2018"
"1973245","THERAPEUTIC DX SQ IM",353.75,"12/20/2018"
"1973249","INJECTION IV PUSH   ",446.50,"12/20/2018"
"1973252","TRIAGE ONLY         ",341.00,"12/20/2018"
"1973253","SUTURE REMOVAL/RECHE",850.50,"12/20/2018"
"1973254","SIMPLE PROCEDURE    ",415.50,"12/20/2018"
"1973256","IV HYDRATION 1 HR   ",663.75,"12/20/2018"
"1973257","IV HYDRAT EA ADD HR ",243.25,"12/20/2018"
"1973258","THERA EA AD IV PUSH ",353.75,"12/20/2018"
"1973259","IV THERAPY DX 1 HR  ",1297.50,"12/20/2018"
"1973260","IV THERAPY EA AD HR ",243.25,"12/20/2018"
"1973261","CONCURRENT IV THER  ",243.25,"12/20/2018"
"1973262","IV THER AD SEQ 1 HR ",353.75,"12/20/2018"
"2010220","MNT INITIAL EA 15 MN",140.25,"12/20/2018"
"2041000","HEMODIALY SING EVAL ",10357.50,"12/20/2018"
"2041006","DIALYSIS EMERGENT   ",21957.25,"12/20/2018"
"2070201","LEVEL 1 EP          ",442.00,"12/20/2018"
"2070202","LEVEL 2 EP          ",495.75,"12/20/2018"
"2070203","LEVEL 3 EP          ",604.00,"12/20/2018"
"2070204","LEVEL 4 EP          ",675.75,"12/20/2018"
"2070205","LEVEL 5 EP          ",730.00,"12/20/2018"
"2070211","LEVEL 1 NP          ",442.00,"12/20/2018"
"2070212","LEVEL 2 NP          ",495.75,"12/20/2018"
"2070213","LEVEL 3 NP          ",604.00,"12/20/2018"
"2070214","LEVEL 4 NP          ",675.75,"12/20/2018"
"2070215","LEVEL 5 NP          ",851.50,"12/20/2018"
"2070222","PROC WND CARE SIMPLE",415.50,"12/20/2018"
"2070223","PROC WND CARE MINOR ",2021.50,"12/20/2018"
"2070224","PROC WND CARE INTERM",4472.25,"12/20/2018"
"2070225","PROC WND CARE MAJOR ",7220.75,"12/20/2018"
"2070226","PROC WND CARE COMPLX",5614.00,"12/20/2018"
"2070230","DEBRIDE LE 20 SQ CM ",715.50,"12/20/2018"
"2070232","NON SELECTIVE DEBRID",352.75,"12/20/2018"
"2072333","DEBRIDE EA ADD 20CM ",358.25,"12/20/2018"
"2080001","HBO MEDICARE FB 30MN",1225.00,"12/20/2018"
"2080002","HBO COMM PER SESSION",4902.25,"12/20/2018"
"215112","R&B OB PRIVATE      ",2739.50,"12/20/2018"
"245171","R&B NURSERY LEVEL 1 ",2262.50,"12/20/2018"
"245172","R&B NURSERY LEVEL 2 ",4065.25,"12/20/2018"
"245173","R&B NURSERY LEVEL 3 ",6009.00,"12/20/2018"
"245191","R&B SICK BABY LVL 1 ",2297.75,"12/20/2018"
"255173","R&B NURSERY LEVEL 3 ",6009.00,"12/20/2018"
"2811167","INJ GAD-MR1 CONTR ML",3.00,"12/20/2018"
"2811170","S-PLACE RT MARKER   ",4365.50,"12/20/2018"
"2811178","TC-99M SESTA / DOSE ",1620.25,"12/20/2018"
"2811180","TC99M MEDRO TO 30MCI",243.25,"12/20/2018"
"2811182","TL-201, PER MCI     ",582.50,"12/20/2018"
"2811189","I123 CAP,DX /100UCI ",359.25,"12/20/2018"
"2811190","TC99M EXAME / DOSE  ",12111.00,"12/20/2018"
"2811191","TC99M MEBROF /15MCI ",64.75,"12/20/2018"
"2811194","TC99M BICISATE/DOSE ",6574.75,"12/20/2018"
"2811196","TC99M LABL RBC/30MCI",70.25,"12/20/2018"
"2811212","TC99M PENTETAT/25MCI",428.75,"12/20/2018"
"2811214","TC99M SULF COL/20MCI",243.25,"12/20/2018"
"2811220","IN111 OXYQUINO/.5MCI",7042.75,"12/20/2018"
