"PROC
#",Procedure Description,"IP
Price","OP
Price",
1234,MINERAL OIL,16,16,*
1235,NITROGLYCERIN 0.1 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1236,NITROGLYCERIN 0.2 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1237,NITROGLYCERIN 0.4 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1238,"METHYLPREDNISOLONE SOD SUCC (PF) 1,000 MG/8 ML INTRAVENOUS SOLUTION",213,213,*
1239,GENTAMICIN 80 MG/100 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,38,38,*
1240,ZONISAMIDE 100 MG CAPSULE,3,3,*
1241,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,17,17,*
1242,NICOTINE 7 MG/24 HR DAILY TRANSDERMAL PATCH,4,4,*
1243,NICOTINE 14 MG/24 HR DAILY TRANSDERMAL PATCH,3,3,*
1244,NICOTINE 21 MG/24 HR DAILY TRANSDERMAL PATCH,3,3,*
1245,NICARDIPINE 20 MG/200 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,810,810,*
1246,FENTANYL 25 MCG/HR TRANSDERMAL PATCH,40,40,*
1247,FENTANYL 50 MCG/HR TRANSDERMAL PATCH,64,64,*
1248,FENTANYL 75 MCG/HR TRANSDERMAL PATCH,118,118,*
1249,FENTANYL 100 MCG/HR TRANSDERMAL PATCH,146,146,*
1250,POLYVINYL ALCOHOL 1.4 % EYE DROPS,5,5,*
1251,SODIUM POLYSTYRENE SULFONATE 15 GRAM/60 ML ORAL SUSPENSION,12,12,*
1252,GASTRIC RESIDUALS NURSING MESSAGE,0,0,*
1253,VANCOMYCIN 750 MG INTRAVENOUS SOLUTION,136,136,*
1254,"CARBIDOPA ER 25 MG-LEVODOPA 100 MG TABLET,EXTENDED RELEASE",3,3,*
1255,THYROID (PORK) 30 MG TABLET,3,3,*
1256,"WATER FOR INJECTION, STERILE INTRAVENOUS SOLUTION",1,1,*
1257,PPN MESSAGE - THIS PATIENT IS ON PPN/LIPIDS PER PHARMACY,0,0,*
1258,AZTREONAM (AZACTAM) 2 G IN 100 ML NS LOADABLE MIXTURE,708,708,*
1259,SODIUM BICARBONATE 1 MEQ/ML (8.4 %) INTRAVENOUS SOLUTION,123,123,*
1260,HYDROCORTISONE 2.5 % TOPICAL CREAM WITH PERINEAL APPLICATOR,51,51,*
1261,CYCLOSPORINE MODIFIED 25 MG CAPSULE,6,6,*
1262,INSULIN DETEMIR (U-100) 100 UNIT/ML (3 ML) SUBCUTANEOUS PEN,59,59,*
1263,"METFORMIN ER 500 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1264,INSULIN ASPART U-100  100 UNIT/ML SUBCUTANEOUS PEN,33,33,*
1265,"DILTIAZEM CD 120 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1266,TUBE FEEDING BOLUS (ADULT),0,0,*
1267,"DILTIAZEM CD 180 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1268,"DILTIAZEM CD 240 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1269,LEVOFLOXACIN 500 MG/100 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,67,67,*
1270,PREDNISOLONE SODIUM PHOSPHATE 15 MG/5 ML (3 MG/ML) ORAL SOLUTION,6,6,*
1271,PROPRANOLOL 1 MG/ML INTRAVENOUS SOLUTION,29,29,*
1272,CLOTRIMAZOLE-BETAMETHASONE 1 %-0.05 % TOPICAL CREAM,29,29,*
1273,SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL,3,3,*
1274,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,81,81,*
1275,MORPHINE 30 MG PER 30 ML PCA(OPIOID TOLERANT),12,12,*
1276,OXYCODONE-ACETAMINOPHEN 10 MG-325 MG TABLET,9,9,*
1277,AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION,25,25,*
1278,AMOXICILLIN 500 MG-POTASSIUM CLAVULANATE 125 MG TABLET,3,3,*
1279,AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET,3,3,*
1280,BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJECTION SOLUTION,19,19,*
1281,PANTOPRAZOLE DR 40 MG GRANULES DELAYED-RELEASE FOR SUSP IN PACKET,19,19,*
1282,PHENOL 1.4 % MUCOSAL AEROSOL SPRAY,4,4,*
1283,THIAMINE HCL (VITAMIN B1) 100 MG/ML INJECTION SOLUTION,40,40,*
1284,"POTASSIUM CHLORIDE ER 10 MEQ TABLET,EXTENDED RELEASE(PART/CRYST)",3,3,*
1285,"POTASSIUM CHLORIDE ER 20 MEQ TABLET,EXTENDED RELEASE(PART/CRYST)",3,3,*
1286,POTASSIUM CHLORIDE 20 MEQ/L IN 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLN,24,24,*
1287,"THEOPHYLLINE ER 400 MG TABLET,EXTENDED RELEASE 24 HR",11,11,*
1288,HYDROXOCOBALAMIN 5 GRAM INTRAVENOUS SOLUTION,"3,750","3,750",*
1289,PHENYLEPHRINE 0.5 % NASAL SPRAY,7,7,*
1290,METOPROLOL TARTRATE 25 MG TABLET,3,3,*
1291,"GLIPIZIDE ER 2.5 MG TABLET, EXTENDED RELEASE 24 HR",3,3,*
1292,"GLIPIZIDE ER 5 MG TABLET, EXTENDED RELEASE 24 HR",3,3,*
1293,PIPERACILLIN/TAZOBACTAM 3.375 GM IVPB NS LOADABLE MIXTURE,139,139,*
1294,"NIFEDIPINE ER 30 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1295,"GUAIFENESIN ER 600 MG TABLET, EXTENDED RELEASE 12 HR",3,3,*
1296,PIPERACILLIN-TAZOBACTAM 4.5 G IVPB NS LOADABLE MIXTURE,148,148,*
1297,"PROPRANOLOL ER 60 MG CAPSULE,24 HR,EXTENDED RELEASE",3,3,*
1298,"PROPRANOLOL ER 80 MG CAPSULE,24 HR,EXTENDED RELEASE",4,4,*
1299,"VIT A 1,000 UNIT-C 200 MG-E 60 UNIT-LUTEIN 2 MG AND MINERALS TABLET",3,3,*
1300,FENTANYL (PF) 50 MCG/ML INJECTION SOLUTION,14,14,*
1301,"NYSTATIN 100,000 UNIT/GRAM TOPICAL POWDER",14,14,*
1302,FLUTICASONE FUROATE 200 MCG/ACTUATION BLISTER POWDER FOR INHALATION,156,156,*
1303,SENNOSIDES 8.6 MG-DOCUSATE SODIUM 50 MG TABLET,3,3,*
1304,"DIPHTH,PERTUS(ACEL)TETANUS(PF)2LF-(2.5-5-3-5MCG)-5 LF/0.5 ML IM SUSP",193,193,*
1305,BACITRACIN 500 UNIT/GRAM TOPICAL PACKET,5,5,*
1306,OXYCODONE 5 MG TABLET,5,5,*
1307,"FLUTICASONE 50 MCG/ACTUATION NASAL SPRAY,SUSPENSION",12,12,*
1308,ERYTHROMYCIN LACTOBIONATE 500 MG INTRAVENOUS SOLUTION,584,584,*
1309,"NEOMYCIN-BACITRACN ZN-POLYMYXN 3.5 MG-400 UNIT-5,000 UNIT TOP OINT PKT",5,5,*
1310,NITROPRUSSIDE 50 MG/100 ML (0.5 MG/ML) IN 0.9% SODIUM CHLORIDE IV SOLN,808,808,*
1311,ARIPIPRAZOLE 5 MG TABLET,32,32,*
1312,LOSARTAN 50 MG TABLET,3,3,*
1313,QUETIAPINE 25 MG TABLET,3,3,*
1314,INSULIN PROTOCOL: LANTUS OR LEVEMIR BASAL,0,0,*
1315,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",7,7,*
1316,PRAMIPEXOLE 1 MG TABLET,3,3,*
1317,EDETATE CALCIUM DISODIUM 200 MG/ML INJECTION SOLUTION,"13,464","13,464",*
1318,RIVASTIGMINE 1.5 MG CAPSULE,3,3,*
1319,LATANOPROST 0.005 % EYE DROPS,78,78,*
1320,VANCOMYCIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
1321,CHOLESTYRAMINE-ASPARTAME 4 GRAM ORAL POWDER FOR SUSP IN A PACKET,3,3,*
1322,LIDOCAINE 2 % MUCOSAL JELLY,3,3,*
1323,DIMERCAPROL 100 MG/ML INTRAMUSCULAR SOLUTION,"1,044","1,044",*
1324,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,49,49,*
1325,ANASTROZOLE 1 MG TABLET,3,3,*
1326,TICAGRELOR 90 MG TABLET,10,10,*
1327,CLINDAMYCIN IN NS 300 MG/50 ML IVPB (LOADABLE MIXTURE),108,108,*
1328,"BUPROPION HCL XL 150 MG 24 HR TABLET, EXTENDED RELEASE",3,3,*
1329,"ASPIRIN 25 MG-DIPYRIDAMOLE 200 MG CAPSULE,EXT.RELEASE 12 HR MULTIPHASE",12,12,*
1330,OXCARBAZEPINE 150 MG TABLET,3,3,*
1331,"VENLAFAXINE ER 37.5 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1332,CALCIUM ACETATE 667 MG TABLET,3,3,*
1333,"VENLAFAXINE ER 75 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1334,MILRINONE 1 MG/ML INTRAVENOUS SOLUTION,51,51,*
1335,AMIODARONE 150 MG IN 100 ML D5W LOADABLE MIXTURE,86,86,*
1336,LEVONORGESTREL 1.5 MG TABLET,39,39,*
1337,MEMANTINE 5 MG TABLET,11,11,*
1338,ATORVASTATIN 40 MG TABLET,3,3,*
1339,CARVEDILOL 12.5 MG TABLET,3,3,*
1340,ROPINIROLE 1 MG TABLET,3,3,*
1341,FOMEPIZOLE 1 GRAM/ML INTRAVENOUS SOLUTION,"3,029","3,029",*
1342,IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML NEBULIZATION SOLN,5,5,*
1343,DONEPEZIL 5 MG TABLET,3,3,*
1344,NAPHAZOLINE 0.025 %-PHENIRAMINE 0.3 % EYE DROPS,11,11,*
1345,PROPOFOL 10 MG/ML IV EMUL 20ML,33,33,*
1346,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,63,63,*
1347,CLONIDINE 0.1 MG/24 HR WEEKLY TRANSDERMAL PATCH,32,32,*
1348,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",260,260,*
1349,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,8,8,*
1350,SODIUM PHOSPHATES 19 GRAM-7 GRAM/118 ML ENEMA,3,3,*
1351,ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION,934,934,*
1352,"DIVALPROEX 250 MG TABLET,DELAYED RELEASE",3,3,*
1353,RACEPINEPHRINE 2.25 % SOLUTION FOR NEBULIZATION,18,18,*
1354,PHYTONADIONE (VITAMIN K1) 10 MG/ML INJECTION SOLUTION,339,339,*
1355,ATORVASTATIN 10 MG TABLET,3,3,*
1356,DANTROLENE 20 MG INTRAVENOUS SOLUTION,648,648,*
1357,CLONIDINE 0.2 MG/24 HR WEEKLY TRANSDERMAL PATCH,55,55,*
1358,FLUTICASONE FUROATE 100 MCG/ACTUATION BLISTER POWDER FOR INHALATION,117,117,*
1359,"DOBUTAMINE 500 MG/250 ML (2,000 MCG/ML) IN 5 % DEXTROSE IV",153,153,*
1360,L.E.T(LIDOCAINE/EPI/TETRA) SOLUTION,22,22,*
1361,"METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1362,AMPICILLIN-SULBACTAM 1.5 G/50 ML NS LOADABLE MIXTURE,67,67,*
1363,LIOTHYRONINE 25 MCG TABLET,3,3,*
1364,TENECTEPLASE 50 MG INTRAVENOUS KIT,"21,356","21,356",*
1365,AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 62.5 MG/5 ML ORAL SUSPENSION,1,1,*
1366,INSULIN BOLUS FROM PATIENT'S OWN SQ PUMP,0,0,*
1367,GADOBUTROL 10 MMOL/10 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
1368,VANCOMYCIN 750 MG/250 ML NS LOADABLE MIXTURE,98,98,*
1369,RIFAXIMIN 200 MG TABLET,28,28,*
1370,MEROPENEM 1 G/50 ML NS LOADABLE MIXTURE,369,369,*
1371,LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLUTION,6,6,*
1372,"DULOXETINE 20 MG CAPSULE,DELAYED RELEASE",3,3,*
1373,"DULOXETINE 30 MG CAPSULE,DELAYED RELEASE",4,4,*
1374,GADOBUTROL 15 MMOL/15 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
1375,MAR MESSAGE - INSULIN U500,0,0,*
1376,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,124,124,*
1377,SUMATRIPTAN 50 MG TABLET,3,3,*
1378,"ESMOLOL 2,500 MG/250 ML (10 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV","1,512","1,512",*
1379,OMEGA-3 ACID ETHYL ESTERS 1 GRAM CAPSULE,3,3,*
1380,CIPROFLOXACIN 400 MG/200 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,29,29,*
1381,DEXTROSE 40 % ORAL GEL,8,8,*
1382,DRONEDARONE 400 MG TABLET,15,15,*
1383,DEXAMETHASONE 0.5 MG/5 ML ORAL SOLUTION,1,1,*
1384,GADOBUTROL 7.5 MMOL/7.5 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
1385,IRON POLYSACCH CPLX 150 MG IRON-VIT B12 25 MCG-FOLIC ACID 1 MG CAPSULE,3,3,*
1386,FERROUS GLUCONATE 324 MG (38 MG IRON) TABLET,3,3,*
1387,GLYBURIDE MICRONIZED 3 MG TABLET,3,3,*
1388,SODIUM DI- AND MONOPHOSPHATE-POTASSIUM PHOS MONOBASIC 250 MG TABLET,3,3,*
1389,MEDROXYPROGESTERONE 10 MG TABLET,3,3,*
1390,RADIOPAQUE PVC MARKERS-BARIUM SULFATE 24 MARKERS CAPSULE,"1,221","1,221",*
1391,CALCIUM GLUCONATE 1 G/50 ML NS LOADABLE MIXTURE,109,109,*
1392,"HEPATITIS B IMMUNE GLOBULIN > 1,560 UNIT/5 ML INTRAMUSCULAR SOLUTION","3,540","3,540",*
1393,RALTEGRAVIR 400 MG TABLET,41,41,*
1394,EMTRICITABINE 200 MG-TENOFOVIR DISOPROXIL FUMARATE 300 MG TABLET,87,87,*
1395,PHYSOSTIGMINE 1 MG/ML INJECTION SOLUTION,140,140,*
1396,SEVELAMER CARBONATE 800 MG TABLET,67,67,*
1397,PRASUGREL 10 MG TABLET,22,22,*
1398,"DIVALPROEX ER 250 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1399,BARIUM SULFATE 95 % ORAL SUSPENSION,0,0,*
1400,DIATRIZOATE MEGLUMINE-DIATRIZOATE SODIUM 66 %-10 % ORAL SOLUTION,1,1,*
1401,SOLIFENACIN 5 MG TABLET,16,16,*
1402,PIPERACILLIN/TAZOBACTAM 2.25 GM IVPB NS LOADABLE MIXTURE,104,104,*
1403,LIDOCAINE 4 % TOPICAL CREAM,46,46,*
1404,HYDROCODONE-HOMATROPINE 5 MG-1.5 MG/5 ML SYRUP,5,5,*
1405,CARILION CLINIC OPIOID PAIN GUIDELINES LINK,0,0,*
1406,NEBIVOLOL 5 MG TABLET,6,6,*
1407,ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL SOLUTION,0,0,*
1408,GI COCKTAIL WITH DICYCLOMINE,3,3,*
1409,NS + MVI KIT FOR RALLY PACK (1000 ML NS + 10 ML MVI),139,139,*
1410,TEMAZEPAM 7.5 MG CAPSULE,56,56,*
1411,PROCHLORPERAZINE MALEATE 5 MG TABLET,3,3,*
1412,NICOTINE (POLACRILEX) 2 MG GUM,3,3,*
1413,CYANOCOBALAMIN (VIT B-12) 500 MCG TABLET,3,3,*
1414,HYDROCORTISONE SOD SUCCINATE (PF) 100 MG/2 ML SOLUTION FOR INJECTION,110,110,*
1415,BENZOCAINE 20 % MUCOSAL SPRAY,37,37,*
1416,SULFACETAMIDE SODIUM 10 % EYE DROPS,257,257,*
1417,SODIUM BICARBONATE 650 MG TABLET,3,3,*
1418,HUM PROTHROMBIN CPLX (PCC) 4FACTOR 500 UNIT (400-620 UNIT) IV SOLUTION,24,24,*
1419,"EMPTY VIAFLEX BAG, NON-SPECIFIC VOLUME",0,0,*
1420,OSELTAMIVIR 6 MG/ML ORAL SUSPENSION,212,212,*
1421,MELATONIN 3 MG TABLET,5,5,*
1422,LABETALOL 5 MG/ML INTRAVENOUS SOLUTION,3,3,*
1423,PAMIDRONATE 90 MG/10 ML (9 MG/ML) INTRAVENOUS SOLUTION,594,594,*
1424,"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJECTION SOLUTION",35,35,*
1425,FLU VACCINE QS 2018-19(6 MOS UP)(PF)60 MCG(15 MCGX4)/0.5 ML IM SYRINGE,20,20,*
1426,ACETIC ACID 0.25 % IRRIGATION SOLUTION,42,42,*
1427,MEGESTROL 20 MG TABLET,3,3,*
1428,FLUCONAZOLE 100 MG/50 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,63,63,*
1429,NICOTINE (POLACRILEX) 4 MG GUM,3,3,*
1430,METRONIDAZOLE 500 MG TABLET,3,3,*
1431,INSULIN LISPRO BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
1432,INSULIN REGULAR 100 UNITS/ML VIAL FOR PUMP REFILL,3,3,*
1433,IODIXANOL 320 MG IODINE/ML INTRAVENOUS SOLUTION,5,5,*
1434,PATIENT HAS A HOME MED(S) STORED IN THE PHARMACY/MED ROOM,0,0,*
1435,BUPRENORPHINE 2 MG-NALOXONE 0.5 MG SUBLINGUAL TABLET,34,34,*
1436,VANCOMYCIN 1250 MG IN 250 ML NS VIAL2BAG LOADABLE,104,104,*
1437,VANCOMYCIN 1500 MG IN 250 ML NS VIAL2BAG LOADABLE,104,104,*
1438,VANCOMYCIN 1750 MG IN 500 ML NS VIAL2WBAG LOADABLE,127,127,*
1439,INSULIN SUBCUTANEOUS PUMP (PATIENT'S OWN DEVICE),0,0,*
1440,INSULIN PUMP (PT'S OWN) USING REGULAR INSULIN (100 UNITS/ML),0,0,*
1441,INSULIN REGULAR BOLUS(100 UNITS/ML) FROM PATIENT'S OWN SQ PUMP,0,0,*
1442,INSULIN PUMP (PT'S OWN) USING ASPART INSULIN (100 UNITS/ML),0,0,*
1443,INSULIN ASPART BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
1444,INSULIN PUMP (PT'S OWN) USING LISPRO INSULIN (100 UNITS/ML),0,0,*
1445,"DOPAMINE 800 MG/500 ML (1,600 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS SOLN",246,246,*
1446,RIFAXIMIN 550 MG TABLET,53,53,*
1447,ROCURONIUM 100 MG/10 ML (10 MG/ML) INTRAVENOUS SYRINGE,18,18,*
,,,,
"*Items with asterisk represent pharmacy-related items. Price is based on standard charge quantity. If you have any questions,  please contact Billing Customer Service at 540-510-6300 or 866-720-3742.",,,,
