"Facility","Description","Price"
"Danville Regional","SET TUBE COLLECTION",86
"Danville Regional","DEVICE COMPRESS HAND",66
"Danville Regional","SPLINT ELBOW",62
"Danville Regional","ENDO CLOSURE DEVICE",1076
"Danville Regional","PROGRAMMER PATIENT",7389
"Danville Regional","TRAY CHEST TUBE",2212
"Danville Regional","TUBING IRRIG ENDO",64
"Danville Regional","NDL BX CO AXIAL",756
"Danville Regional","TUBE TRACH X-LONG",822
"Danville Regional","CATH CT DRAINAGE",1030
"Danville Regional","OST POUCH URO",20
"Danville Regional","TUBING BLOOD PUMP",140
"Danville Regional","SET EXT L/S",258
"Danville Regional","SET BLOOD COLLECTION",20
"Danville Regional","TUBING IRRI TRUMPET",215
"Danville Regional","KIT MEDTRONIC REFILL",1483
"Danville Regional","KIT ACCESSORY PNL IMP",4936
"Danville Regional","TRAY CATH W/O FOLEY",20
"Danville Regional","CATH ANGIO STR",184
"Danville Regional","CATH FOLEY 2-WAY 30CC",102
"Danville Regional","TUBING IRRI ENT",399
"Danville Regional","INJECTOR INF PUMP SYRING",99
"Danville Regional","BRACE KNEE TROM LONG",1378
"Danville Regional","TRAY CUSTOM CATH NE",318
"Danville Regional","CATH FOLEY 3-WAY 30CC",112
"Danville Regional","TRAY BONE MARROW W/N",398
"Danville Regional","KIT CATH INFANT",20
"Danville Regional","KIT CATH CRICOTHYROT",2471
"Danville Regional","CATH FOLEY 2-WAY 5CC",97
"Danville Regional","CATH IV JELCO",31
"Danville Regional","KIT INFLATION DEVICE",545
"Danville Regional","BAG URINARY DRAIN",42
"Danville Regional","SET IV BURETTE 150ML",32
"Danville Regional","KIT DRAIN LUMBAR EDM",1517
"Danville Regional","BRUSH SCOPE CLEANING",75
"Danville Regional","NDL SYR SOFT BIOPSY",310
"Danville Regional","OST FLANGE",23
"Danville Regional","SET TUBING CARD OP",117
"Danville Regional","SYSTEM CO SET DELVRY",148
"Danville Regional","SOLN ACETIC ACID IRR",14
"Danville Regional","PLUG BONE",2094
"Danville Regional","BAG URINE PEDI",25
"Danville Regional","SET IV T-PORT",127
"Danville Regional","NDL BIOPSY TRU-CUT",494
"Danville Regional","TUBING BLOOD WARMER",490
"Danville Regional","OST POUCH COLOSTOMY",8
"Danville Regional","TUBE TRACH DISP CANN",425
"Danville Regional","KIT IV LATEX FREE",20
"Danville Regional","SET PRESSURE MONITOR",707
"Danville Regional","SET EXTENSION W/SITE",236
"Danville Regional","CATH SUCTION",211
"Danville Regional","OST BELT",39
"Danville Regional","CATH FOLEY SILASTIC",111
"Danville Regional","TUBE TRACH",392
"Danville Regional","OST PASTE",26
"Danville Regional","DEVICE SUTURE PROSTA",1644
"Danville Regional","SUPPORT LEG FOAM",860
"Danville Regional","CATH SECURE STRAP",257
"Danville Regional","KIT ORAL SUCTION",213
"Danville Regional","OST SET OR",23
"Danville Regional","TRAY CATH INTRODUCER",1098
"Danville Regional","CATH FOLEY",360
"Danville Regional","IMPTSGERLYFITBK CSCH",5002
"Danville Regional","IMP VASCULAR G25",25038
"Danville Regional","IMP VASCULAR G11",6651
"Danville Regional","PNEU WALKING SPLT",2762
"Danville Regional","IMP EYE SCLERA",2715
"Danville Regional","ADD KNEE LOCK ADJ FL",1297
"Danville Regional","PROS SCK MLT PLY ANK",242
"Danville Regional","IMP VASCULAR G01",183
"Danville Regional","IMP MIDDLE EAR G04",4038
"Danville Regional","BONE FILLER PLAST",2247
"Danville Regional","IMP VASCULAR G05",4264
"Danville Regional","ADD L EXSFT MLDABKNE",1031
"Danville Regional","ADD KNEE JT DRP LOCL",1713
"Danville Regional","EO DBL W/CUFF FREE",3627
"Danville Regional","KOELST W/COND PDS/JT",2538
"Danville Regional","STATIC AFO FOR POSIT",1430
"Danville Regional","ADD LE BKNE TOTL CNT",2192
"Danville Regional","ADD L EXKNEE COND PD",968
"Danville Regional","COMPSTCK BK 30-40 MM",968
"Danville Regional","IMP MIDDLE EAR G05",4936
"Danville Regional","HALOADD MRICOMP SYS",5002
"Danville Regional","ADD LE AK/KDIS PLVJT",1555
"Danville Regional","CERV COLLR MLD",1422
"Danville Regional","IMP VASCULAR G13",7389
"Danville Regional","HARD PROT HELMET PREFAB",1672
"Danville Regional","CERV PSTC/M SUPP ADJ",2299
"Danville Regional","IMP VASCULAR G22",19512
"Danville Regional","AFO POST PLAS MLD",3868
"Danville Regional","WHFO SPRG SWV THUMB",442
"Danville Regional","KAFO FEM CAST SEMIRI",4504
"Danville Regional","ADD LMT MOTION KNEE",1936
"Danville Regional","PROS SHRINKR B KNEE",1098
"Danville Regional","IMP VASCULAR G09",2555
"Danville Regional","VENTRICULAR ASST DEVICE",102200
"Danville Regional","LSO FLX LS SUPP PFAB",2971
"Danville Regional","IMP VASCULAR G10",3324
"Danville Regional","SO VEST ABD CNVS/WEB",1926
"Danville Regional","TLSO HYPEREXT BRACE",2187
"Danville Regional","SEWHO ABD AIRPLANE",3341
"Danville Regional","ADD PLVHPJT ADJ FLEX",2286
"Danville Regional","IMP VASCULAR G04",1534
"Danville Regional","TRACHEOST SPEAK VALV",331
"Danville Regional","IMP VASCULAR G18",11884
"Danville Regional","HALO CERV JKT",6530
"Danville Regional","HO ABDCTRL PLVTHI CF",5791
"Danville Regional","IMP VASCULAR G06",3949
"Danville Regional","HO ABDCTRL PTOP HIP",5791
"Danville Regional","IMP VASCULAR G03",740
"Danville Regional","IMP VASCULAR G07",4936
"Danville Regional","ADD L EXSFT MLDBLKNE",953
"Danville Regional","IMP VASCULAR G20",11891
"Danville Regional","BRACE TLSO",2632
"Danville Regional","BONE FILLER",5431
"Danville Regional","IMP VASCULAR G33",5849
"Danville Regional","IMP VASCULAR G17",14308
"Danville Regional","ADD ADJ MOTION KNEE",1672
"Danville Regional","IMP VASCULAR G08",4936
"Danville Regional","IMP VASCULAR G02",1430
"Danville Regional","CERVPSTC/MSUPADJTHOR",3868
"Danville Regional","KAFO FEM CAST RIGID",5791
"Danville Regional","IMP MIDDLE EAR G01",134
"Danville Regional","IMP VASCULAR G16",12264
"Danville Regional","IMP MIDDLE EAR G03",1621
"Danville Regional","SHOE DIABETIC CUSTOM",986
"Danville Regional","IMP RIB BONE",3057
"Danville Regional","AFO MULTI GAMENT",1297
"Danville Regional","IMP VASCULAR G12",7389
"Danville Regional","IMP VASCULAR G35",6092
"Danville Regional","ADD L EX FEM SOCK FX",621
"Danville Regional","ADD PLST INSRT ANKLE",1297
"Danville Regional","ADD BK ALIGN SYS",3868
"Danville Regional","IVPB NACL 50ML VIAL",18
"Danville Regional","IV D5 NS 40KCL 1000",243
"Danville Regional","IV SODIUM CHLORIDE 50M",157
"Danville Regional","IR SALT SOLN 30ML",62
"Danville Regional","IR WATER ST 3000ML",157
"Danville Regional","IR NACL 0.9% 3000ML",157
"Danville Regional","IR NACL 0.9% 1000ML",113
"Danville Regional","IR LR 3000",157
"Danville Regional","SOLN DIANEAL 1.5% 2000ML",131
"Danville Regional","IV D5.9NS 20KCL 1000",257
"Danville Regional","D5 .45%NSW/30MEQ KCL 100",238
"Danville Regional","IR RENACIDIN 10% 1L",63
"Danville Regional","IR ACET AC .25% 1000",38
"Danville Regional","IV D5.45NS 30KCL 1L",382
"Danville Regional","IV AMINO AC 15% 2000ML",139
"Danville Regional","RISPERIDONE 3MG T",61
"Danville Regional","PAPAIN UREA OI",231
"Danville Regional","DICLOFEN SOD 50MG T",20
"Danville Regional","ROPIVACAINE 2MG INFUS BO",145
"Danville Regional","ARIPIPRAZOLE 5MG T",83
"Danville Regional","VANCOMYCIN 125MG C",107
"Danville Regional","TRANEXAMIC AC 650MGT",38
"Danville Regional","OXALIPLATIN 50MG",3643
"Danville Regional","RANITIDINE 75MG T",20
"Danville Regional","DICLOFEN SOD 75MG T",23
"Danville Regional","LEVODOPA 250MG C",57
"Danville Regional","ACTIQ LOLLPOP 200MCG",197
"Danville Regional","METHYLPHEN ER 27MG T",35
"Danville Regional","DIVALPROEX ER 500MG",27
"Danville Regional","CLARITHRO ER 500MG T",40
"Danville Regional","BENZO 20% GEL",27
"Danville Regional","IV HESPAN 6/.9% NS",199
"Danville Regional","IV AMINO AC 5.5% 500ML",157
"Danville Regional","TORSEMIDE 20MG T",40
"Danville Regional","IV AMINO AC 10% 500ML",139
"Danville Regional","NAFCILLIN 1GM J",48
"Danville Regional","LURASIDONE HCL 40MG",174
"Danville Regional","RANITIDINE 400MG TAB",11
"Danville Regional","RISPERIDONE 1MG\ML OL",20
"Danville Regional","DOBUT HCL 250MG SDV",76
"Danville Regional","CROMOLYN INH 14.2 G",578
"Danville Regional","ATOVAQUONE 750/5 SUS",153
"Danville Regional","DEXAMETH 0.1% 5ML OS",188
"Danville Regional","MAALOX SUSP 150ML",18
"Danville Regional","DIGOXIN 50MCG CAP.",13
"Danville Regional","ETHACRYNI ACID 50MG J",453
"Danville Regional","FLUOCIN 0.05 TS 20ML",88
"Danville Regional","PROCAIN 1000MG ER T",11
"Danville Regional","SOD BICARB 325MG T",18
"Danville Regional","FOLIC ACID 1MG T",20
"Danville Regional","TIMOLOL 0.25% 5ML GEL OS",165
"Danville Regional","EXEMESTANE 25MG T",81
"Danville Regional","ACYCLOVIR 5% OINT 15G",1511
"Danville Regional","GENTAMICIN OS 5ML",102
"Danville Regional","DEXTROSE 15GM GEL TUBE",29
"Danville Regional","ALBUTEROL 2MG T",18
"Danville Regional","HYDROMORPHONE 3MG SUPP",30
"Danville Regional","FOLIC ACID 400MCG T",20
"Danville Regional","TAMOXIFEN 20MG T",20
"Danville Regional","CIT AC SOD CIT 30ML",10
"Danville Regional","LIDOCAINE EPI 1.5% SP J",26
"Danville Regional","PYRIDOXINE  T",20
"Danville Regional","CHLORPROMAZINE 10MG T",18
"Danville Regional","HYDROXYZINE 50MG J",34
"Danville Regional","OLANZAPINE 2.5MG T",77
"Danville Regional","METOCLOP HCL 5MG T",20
"Danville Regional","MEPENZOL BR 25MG T",18
"Danville Regional","AMPICILLIN 500MG C",20
"Danville Regional","METHADONE 1MG\ML 5ML",18
"Danville Regional","LIDOCAINE URO 2% 5ML",55
"Danville Regional","PHENYLEPH PED 5ML",145
"Danville Regional","PROGESTERONE 200MG C",26
"Danville Regional","PYRIDOSTIG BR 60MG",20
"Danville Regional","PYRIDOSTIGMINE BROMIDE 5",36
"Danville Regional","LIDOCAINE 2% JELLY 10ML",51
"Danville Regional","CHLORPROMAZINE 30MG C",11
"Danville Regional","AZELATINE NS 137 MCG",629
"Danville Regional","PRENATAL VIT W/ FE",6
"Danville Regional","PROCHLORPERAZINE 25MG T",9
"Danville Regional","MEGESTR AC 40MG T",20
"Danville Regional","SOD BICARB 4.2%",20
"Danville Regional","SOD AC 40MEQ\20ML J",21
"Danville Regional","CLONIDINE TTS-2 TDP",255
"Danville Regional","OLANZAPINE 20MG TAB",197
"Danville Regional","HYDROXYZINE PAM 25MG C",20
"Danville Regional","SOD PHOS 3MM J",44
"Danville Regional","CORTIS AC 5MG T",18
"Danville Regional","TACRINE HCL 10MG C",20
"Danville Regional","DRONABINOL 2.5MG C",45
"Danville Regional","ZING SULF 220MG C",20
"Danville Regional","AMICAR 500MG T",26
"Danville Regional","IBUPROFEN 100MG 10ML",3
"Danville Regional","PRE PEN SKIN TEST",535
"Danville Regional","RIMANTADINE 50MG OL",11
"Danville Regional","CHLORPROMAZINE 50MG T",18
"Danville Regional","ACLIDN BROM 400 MCG INH",733
"Danville Regional","QUINAPRIL HCL 5MG T",18
"Danville Regional","ZINC SULF ANY DOSE",13
"Danville Regional","CIPRO HC OTIC",394
"Danville Regional","DOXERCALCIFEROL 2.5MCG C",123
"Danville Regional","MORPHINE 2MG\5ML 5ML",20
"Danville Regional","ZIDOVUDINE 100MG C",19
"Danville Regional","LOTEPREDNOL 0.5% GEL",894
"Danville Regional","FUROSEMIDE 10MG OL",58
"Danville Regional","DIAZEPAM 5MG J",753
"Danville Regional","FUROSEMIDE 40MG/5ML",20
"Danville Regional","SODIUM CHLORIDE / LA 7.5",104
"Danville Regional","IPRATROPIUM BR 0.02%",20
"Danville Regional","DIAZEPAM 5MG T",20
"Danville Regional","IR GLYCINE 3000ML",141
"Danville Regional","NAFCILLIN 2GM J",150
"Danville Regional","CLINDAM 900MG D5W 50",157
"Danville Regional","RANITIDINE 150MG T",2
"Danville Regional","FUROSEMIDE 10MG J",20
"Danville Regional","CIMETIDINE 300MG T",20
"Danville Regional","MAGNESIUM SULFA 120ML",20
"Danville Regional","ALBUTEROL 0.063MG/3ML",20
"Danville Regional","ATROPINE GTTS 1%-5ML",94
"Danville Regional","BENAZEPRIL HCL 5MG T",14
"Danville Regional","PROGESTERONE 100MG C",20
"Danville Regional","ALBUTEROL 0.5% 10.5M",10
"Danville Regional","ZIPRASIDONE 20MG C",47
"Danville Regional","HYDROXYZINE 25MG T",20
"Danville Regional","SOD BICARB 1MEQ J",22
"Danville Regional","OXYMET NS 20ML",23.92
"Danville Regional","FENTANYL TD 50MCG\HR",195
"Danville Regional","SOD BICARB 650MG T",20
"Danville Regional","GEL FOAM SPONGE 12X3",304
"Danville Regional","MINOXIDIL 2.5MG T",20
"Danville Regional","NOREPINEP 4MG/250 NS",157
"Danville Regional","QUINAPRIL HCL 20MG T",18
"Danville Regional","DOXERCALCIFEROL 0.5MCG C",84
"Danville Regional","FUROSEMIDE 20MG T",20
"Danville Regional","PHENYLEPH 0.5% 15ML NS",29
"Danville Regional","NICOTINE 14MG TDP",40
"Danville Regional","UROKINASE 5000 VIAL",320
"Danville Regional","DIANEAL 4.25 DEXT 3000ML",139
"Danville Regional","IV AMINO AC 8.5/500",131
"Danville Regional","RISPERIDONE M 1MG T",37
"Danville Regional","ACYCLOVIR 200MG C",20
"Danville Regional","BUDESONIDE 3MG C",54
"Danville Regional","FAMOTIDINE 20MG/50 IVPB",30
"Danville Regional","RANITIDINE 300MG T",32
"Danville Regional","ALBUTEROL 4MG SRT",14
"Danville Regional","FERRIC SUBS SOLN",118
"Danville Regional","RIMANTADINE 100MG T",19
"Danville Regional","PROPRANOLOL SA 160MG C",21
"Danville Regional","DIGOXIN 0.25MG T",20
"Danville Regional","LIDO 2% JEL 30ML",193
"Danville Regional","LORAZEPAM 1MG T",15
"Danville Regional","TIMOLOL 0.5% 5ML GEL OS",177
"Danville Regional","NACL 7% NEB",20
"Danville Regional","DYPHYLLINE 400MG T",32
"Danville Regional","VORICONAZOLE 200MG T",301
"Danville Regional","DYPHYLLINE 200MG T",21
"Danville Regional","AMOX 400/5 SUSP 50ML",15
"Danville Regional","LIDOCAINE 1% EPI 50CC J",49
"Danville Regional","TETRACAINE 1% 2 ML AMP",234
"Danville Regional","ALBUTEROL 2MG\5ML OL",20
"Danville Regional","MORPHINE 60MG SRT",35
"Danville Regional","AYR GEL 14.1GM",20
"Danville Regional","LEVONORGESTREL 0.75 TAB",96
"Danville Regional","HALOP LAC CONC 2MG 120ML",20
"Danville Regional","LIDOCAINE EPI 1% MDV J",31
"Danville Regional","METRONID V GEL 0.75",753
"Danville Regional","MEGESTR AC 40\ML 5ML OL",44
"Danville Regional","PEN VK 250MG T",18
"Danville Regional","TIMOLOL MAL 5MG T",20
"Danville Regional","ETHACRYNIC ACID 50MG T",6
"Danville Regional","DEXAMETH 0.5/5ML EL",82
"Danville Regional","BETA DIP .5% CR 50GM",49
"Danville Regional","PANTOPRAZOLE 40MG T",0.15
"Danville Regional","LEUCOVORIN 5MG T",20
"Danville Regional","CYCLOSPORIN 0.05% OS",31
"Danville Regional","LOVASTATIN 60MG ER T",36
"Danville Regional","HUALURONATE SOD 14MG J",770
"Danville Regional","PHENOBARBITAL 20MG 15ML",5
"Danville Regional","THEOPHYLLINE 80MG/15ML",6
"Danville Regional","UREA 10% 2.5OZ CR",51
"Danville Regional","CLONIDINE 0.1MG T",20
"Danville Regional","TRIFLUOPERAZINE CONC",846
"Danville Regional","CHLORPROMAZINE 100MG SUP",27
"Danville Regional","ARIPIPRAZOLE 2MG T",100
"Danville Regional","ACYCLOVIR 200/5 5ML",20
"Danville Regional","ROSIGLIT MAL 2MG T",21
"Danville Regional","NACL 3% 15ML NEB",19
"Danville Regional","NICOTINE NS 10\ML 10",56
"Danville Regional","RISPERIDONE 0.5MG T",33
"Danville Regional","PARICALC 1MCG CA",71
"Danville Regional","OXACILLIN 250MG C",17
"Danville Regional","FERRIC SUBSLFT 500ML BTL",237
"Danville Regional","MINOXIDIL 10MG T",20
"Danville Regional","LINEZOLID 600MG/30ML OL",793
"Danville Regional","CLOZAPINE 15MG T",23
"Danville Regional","FLEET BE PREP KIT #3",41
"Danville Regional","ISOETHARINE NEB EA",16
"Danville Regional","NUTRITIONAL SUPP 1 DOSE",6
"Danville Regional","DIVALPRO ER 250MG T",20
"Danville Regional","BORIC ACID C DOSE",11
"Danville Regional","HALOPERIDOL 2MG T",20
"Danville Regional","AZITHROMYCIN 1% OS",676
"Danville Regional","ARGATROBAN 100MG VIAL",1634
"Danville Regional","NICOTINE 7MG TDP",40
"Danville Regional","MEGESTROL 20MG T",18
"Danville Regional","AMOX SUSP 400MG\5ML",32
"Danville Regional","OLANZAPINE 5MG T",92
"Danville Regional","ACYCLOVIR 800MG T",27
"Danville Regional","DEXTROSE 50% 50ML SDV",51
"Danville Regional","IV DEX .9% 40KCL",359
"Danville Regional","AMIODARONE 100MG T",23
"Danville Regional","MEPERIDINE 50MG T",20
"Danville Regional","FOLIC ACID 5MG/1ML J",109
"Danville Regional","ARIPIPRAZOLE 20MG T",112
"Danville Regional","METHERGINE .2MG T",20
"Danville Regional","PHENYLEPH 0.25% 15ML NS",29
"Danville Regional","AZTREONAM 500MG J",79
"Danville Regional","IPRATROP 18MCG AER",203
"Danville Regional","FLUNISOLIDE 250MCG AER",414
"Danville Regional","PILOCAR OS 4% GEL 4ML",330
"Danville Regional","HALOPERIDOL 10MG T",20
"Danville Regional","PREDNISONE 1MG T",6
"Danville Regional","RANITIDINE 15MG OL",53
"Danville Regional","TERBUTALINE 5MG T",20
"Danville Regional","LIDOCAINE 5% 35GM OI",448
"Danville Regional","FLURAZEPAM HCL 15MG",18
"Danville Regional","CA CIT EFF 500MG T",17
"Danville Regional","LIDOCAINE 3.5% OPTH GEL",166
"Danville Regional","ALBUTEROL 0.5% NEB",18
"Danville Regional","DICYCLOMINE 10 MG C",20
"Danville Regional","PEG 3350 17GM POWDER",31
"Danville Regional","IBUPROFEN 300MG T",6
"Danville Regional","FENTANYL TD 100MCG\HR",527
"Danville Regional","TRIM/SULF SUSP 100ML",73
"Danville Regional","LEVODOPA 100MG T",6
"Danville Regional","DRONABINOL 5 MG C",62
"Danville Regional","LACTIC ACID 113.4 TUBE",212
"Danville Regional","KETOROL TR 10MG T",20
"Danville Regional","FAMOTIDINE 20\2ML J",76
"Danville Regional","PROCHLOR 2.5MG RS",14
"Danville Regional","HYDROXYZINE 10MG\5ML OL",20
"Danville Regional","AZTREONAM 2GM J",418
"Danville Regional","HALOPERIDOL 5MG T",20
"Danville Regional","LIDOCAINE 4% 5ML TS",141
"Danville Regional","CHLORPROMAZINE 100MG T",16
"Danville Regional","CROMOLYN INH 8.1G",393
"Danville Regional","SOD MORRUHUAT 50MG J",488
"Danville Regional","PREDNISOLONE 120ML",14
"Danville Regional","DEXTROSE 50% PFS",38
"Danville Regional","IBUPROFEN 400MG T",20
"Danville Regional","BENZTROPINE 1MG T",20
"Danville Regional","BENOXINATE HCL EYE DROPS",66
"Danville Regional","HALOPERIDOL 5MG J",70
"Danville Regional","BECAPLERMIN GEL 15GM",2650
"Danville Regional","LIDOCAINE TDP 5%",49
"Danville Regional","LACOSAMIDE 50MG T",52
"Danville Regional","OLANZAPINE 7.5MG T",92
"Danville Regional","SOD LACTATE 5MEQ J",18
"Danville Regional","NACL 3% 4ML NEB",20
"Danville Regional","PROCHLOR 5MG\5ML OL",102
"Danville Regional","VANCOMYCIN 250/5 OL",56
"Danville Regional","ALBUTEROL 2/5 60ML",94
"Danville Regional","IV D5 .33 NS 500ML",157
"Danville Regional","TRIPLE SULF V T",183
"Danville Regional","BUMETANIDE 0.5MG T",20
"Danville Regional","APRACL HCL 0.5% OS",533
"Danville Regional","BACLOFEN 10MG T",20
"Danville Regional","SOD PHOS PED EN 66ML",20
"Danville Regional","AMOXIL PED 50ML/MG",60
"Danville Regional","MEFENAMIC ACID 250MG C",38
"Danville Regional","AZTREONAM 2GM/NS100",735
"Danville Regional","OSELTAMIR PHOS 30MG C",70
"Danville Regional","ARIPIPRAZOLE 10MG T",87
"Danville Regional","CHLORPROMAZINE 10MG 5ML",162
"Danville Regional","LIDOCAINE 10% SPRY",456
"Danville Regional","CHLORAMBUCIL 2MG T",29
"Danville Regional","CAPSAICIN 0.075% 60GM",31
"Danville Regional","OLANZAPINE 10MG T",124
"Danville Regional","ROSIGLIT MAL 4MG T",25
"Danville Regional","LINEZOLID 200MG(0.5OL",1950
"Danville Regional","AMINOPHYLLINE 25MG J",6
"Danville Regional","DIAZOXIDE 300MG J",775
"Danville Regional","ETOPOSIDE 20MG VIAL",916
"Danville Regional","CLONIDINE TTS-1 TDP",223
"Danville Regional","RISPERIDONE 2MG ODT",56
"Danville Regional","ATROPINE DROP 1%",17
"Danville Regional","K PHOS 10MM OL",141
"Danville Regional","PHENYTOIN 50MG T",20
"Danville Regional","CLOZAPINE 100MG T",57
"Danville Regional","ZIPRASIDONE 80MG C",55
"Danville Regional","ABACAV SULF 300MG T",57
"Danville Regional","PEN VK 250\5 100ML",20
"Danville Regional","GEL FOAM PWD ABSORB",534
"Danville Regional","SOD BICARB 50 MEQ J",48
"Danville Regional","ROLAPITANT 166.5MG J",1788
"Danville Regional","THIOTHIXENENE 5MG CONC",521
"Danville Regional","LOMUSTINE 10MG C",67
"Danville Regional","CHLOROTHIAZIDE 500MG T",16
"Danville Regional","DIGOXIN 0.125MG T",20
"Danville Regional","IBUPROFEN 200MG T",20
"Danville Regional","COLYMYCIN S OTIC 5ML",243
"Danville Regional","HYDROMORPH ER 8MG T",56
"Danville Regional","DEXTROSE SYR 25% 10ML",96
"Danville Regional","LIDOCAIN EPI 2% MDV 50 J",42
"Danville Regional","METAPROTERENOL 20MG 10ML",13
"Danville Regional","CROMOLYN 20MG NTX",20
"Danville Regional","FAMOTIDINE 10MG T",18
"Danville Regional","WARFARIN SOD 1MG T",20
"Danville Regional","LIDOCAINE 2% VISC 20ML",20
"Danville Regional","CANDIDA SK TS 0.1ML",70
"Danville Regional","IBUPROFEN 20ML 5ML OL",1
"Danville Regional","DROPERIDOL 2.5MG AMP",33
"Danville Regional","POVIDONE IODINE 1 APPL",117
"Danville Regional","ISOPROTERENOL .2MG",44
"Danville Regional","IBUPROFEN 600MG T",0.15
"Danville Regional","INVANZ 1 GM VIAL",6
"Danville Regional","ARFORMOTEROL 15MCG/2ML",66
"Danville Regional","TRYP BALS CAS TS 56GM",97
"Danville Regional","MORPHINE IR 15MG T",20
"Danville Regional","CIPROFLOX SUSP 100ML",772
"Danville Regional","CLONIDINE TTS-3 TDP",352
"Danville Regional","IBUPROFEN 800MG T",0.2
"Danville Regional","DEXAMETH 20MG/5ML J",10
"Danville Regional","EPINEPH HCL OS 2% 15ML",239
"Danville Regional","DICLOFEN SOD 25MG T",6
"Danville Regional","TETRACYCLINE HC 3.5GM",135
"Danville Regional","CROMOLYN INH 10MG SOL",262
"Danville Regional","CLONIDINE 0.3MG T",20
"Danville Regional","IODINE TINCT 2% TIN",18
"Danville Regional","ALBUTEROL 17GM INH",34
"Danville Regional","RISPERIDONE M 0.5MG T",35
"Danville Regional","DIGOXIN 0.2MG C",13
"Danville Regional","TRIPLE SULF VCR 78GM",51
"Danville Regional","STRONG IODINE",49
"Danville Regional","FE SULF 220/5 5ML",20
"Danville Regional","AZITHRO 1GM PACK SUSP",295
"Danville Regional","DESOXIM 0.5% GEL 15GM",237
"Danville Regional","TOLAZOLINE 25MG AMP",98
"Danville Regional","DROTRECOGIN ALFA 5MG J",2283
"Danville Regional","PENTAMIDINE 300MG J",797
"Danville Regional","OLANZAPINE 10MG ODT",102
"Danville Regional","ALUM OH GEL 30ML",18
"Danville Regional","TRIM/SULF SUSP 20ML",9
"Danville Regional","LORAZEPAM 0.5MG T",20
"Danville Regional","DIAZEPAM SOL 5MG\5ML",18
"Danville Regional","ALBUTEROL 0.083 3ML",20
"Danville Regional","SOD PHOS ENEMA AD",20
"Danville Regional","BUDESONIDE SOL",252
"Danville Regional","NOVOLOG 70/30 PEN (INSUL",140
"Danville Regional","ACETOHYRDOX AC 250MG C",18
"Danville Regional","MORPHINE 30MG SRT",21
"Danville Regional","LIDOCAIN MPF\EPI 2% 20 J",140
"Danville Regional","HYDROXYZINE 50MG J",47
"Danville Regional","MORPHINE 10MG T",12
"Danville Regional","SODIUM PERBORATE 150ML",72
"Danville Regional","CAPSAICIN 0.025% 60GM",25
"Danville Regional","FERR SULF 300MG\5ML OL",39
"Danville Regional","ACETIC ACID ANY %",380
"Danville Regional","SUMATRIPTAN 25MG T",1
"Danville Regional","THIAMINE 50MG T",20
"Danville Regional","PEN VK 125\5 100ML",34
"Danville Regional","K SORB\HE-CE CONCEN PKT",12
"Danville Regional","ALBUTEROL 2.5MG\.5ML",20
"Danville Regional","LET GEL 3ML SYR",33
"Danville Regional","FER SULFATE 200MG 120 OL",18
"Danville Regional","FELODIPINE 5MG ER",18
"Danville Regional","NAFCILLIN 500MG ADV",40
"Danville Regional","RACEPINEPHRINE SOLN NEB",20
"Danville Regional","SOD BICARB 4.2% 5ML J",18
"Danville Regional","SOD POLYSTRENE 15GM\60ML",40
"Danville Regional","LIDOCAINE 2.5% 30GM OI",77
"Danville Regional","FLUTAMIDE 125MG C",19
"Danville Regional","PROPRANOLOL LA 120MG",35
"Danville Regional","CLONIDINE 0.2MG T",20
"Danville Regional","CHLORPROMAZINE 25MG RS",25
"Danville Regional","CHLOROTHIAZIDE 250MG SUS",55
"Danville Regional","MORPHINE 15MG SRT",20
"Danville Regional","SOD BICARB 50MG J",73
"Danville Regional","HYDROMORPHONE H ER 16MG",59
"Danville Regional","CHLORAMPHENICOL 1 TUBE",155
"Danville Regional","SODIUM TETRADEC 2ML J",98
"Danville Regional","DONEPEZIL HCL 10MG T",57
"Danville Regional","COLESEVEL HCL 625MG T",20
"Danville Regional","FINASTERIDE 5MG T",30
"Danville Regional","IBUPROFEN 20/M 120ML",8
"Danville Regional","DIAZEPAM 2.5MG KIT",719
"Danville Regional","WARFARIN SOD 10MG T",20
"Danville Regional","LET SOLN TS 15ML",56
"Danville Regional","COCAINE TS 10% 4ML TS",218
"Danville Regional","AMOX/CLAV 400MG SUS",343
"Danville Regional","DICYCLOMINE 20MG T",18
"Danville Regional","TETRACAINE DROPS 1ML",38
"Danville Regional","APREPITANT 80MG CAP",720
"Danville Regional","DIAZEPAM 10MG T",13
"Danville Regional","QUININE SULF 325MG T",13
"Danville Regional","FENTANYL TD 25MCG\HR",132
"Danville Regional","LIDOCAINE EPI 1.5% 30M J",118
"Danville Regional","FLUOROURACIL CR 5%",646
"Danville Regional","RISPERIDONE 2MG T",58
"Danville Regional","GEMFIBROZIL 300MG CA C",14
"Danville Regional","METAPROTERENOL 50MG 1 ML",13
"Danville Regional","FAMOTIDINE 40MG T",52
"Danville Regional","BUMETANIDE 1MG T",20
"Danville Regional","TAMOXIFEN 10MG T",14
"Danville Regional","MED CH TRIGLY 120ML",43
"Danville Regional","AZTREONAM 1GM/NS 100ML",447
"Danville Regional","PHENYTOIN XR 300MG C",12
"Danville Regional","CALCITRIOL 0.25MCG C",20
"Danville Regional","LORAZEPAM 2MG\1ML OL",20
"Danville Regional","HYDROXYZINE 10MG T",20
"Danville Regional","DROTRECOGIN ALFA 20MG J",4309
"Danville Regional","LIDOCAINE 2%",17
