"PROC
#",Procedure Description,"IP
Price","OP
Price",
7161,IRBESARTAN 150 MG-HYDROCHLOROTHIAZIDE 12.5 MG TABLET,5,5,*
7162,TRANDOLAPRIL 2 MG TABLET,3,3,*
7163,PHYTONADIONE (VITAMIN K1) 10 MG/ML INJECTION SOLUTION,339,339,*
7164,BENZOCAINE 20 % TOPICAL OINTMENT,52,52,*
7165,IOPAMIDOL 61 % INTRAVENOUS SOLUTION,578,578,*
7166,POTASSIUM CHLORIDE (KCL) 20 MEQ IN NS 100 ML IV PGBK LOADABLE MIXTURE,26,26,*
7167,CETIRIZINE 10 MG TABLET,3,3,*
7168,ATORVASTATIN 10 MG TABLET,3,3,*
7169,DANTROLENE 20 MG INTRAVENOUS SOLUTION,648,648,*
7170,CLONIDINE 0.2 MG/24 HR WEEKLY TRANSDERMAL PATCH,55,55,*
7171,ARSENIC TRIOXIDE 2 MG/ML IV SOLN,"4,161","4,161",*
7172,HEMIN 313 MG INTRAVENOUS POWDER FOR SOLUTION,"18,079","18,079",*
7173,"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",6,6,*
7174,ESTRADIOL CYPIONATE 5 MG/ML INTRAMUSCULAR OIL,854,854,*
7175,TOBRAMYCIN MESSAGE - DOSING BY INFECTIOUS DISEASE BASED ON LEVELS,0,0,*
7176,PEDIATRIC MULTIVITAMIN NO.81 750 UNIT-35 MG-400 UNIT/ML ORAL DROPS,5,5,*
7177,"METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
7178,LIOTHYRONINE 25 MCG TABLET,3,3,*
7179,WARFARIN  1.25 MG PO TAB,3,3,*
7180,RITONAVIR 80 MG/ML ORAL SOLUTION,56,56,*
7181,ONABOTULINUMTOXINA 100 UNIT SOLUTION FOR INJECTION,"2,790","2,790",*
7182,TENECTEPLASE 50 MG INTRAVENOUS KIT,"21,356","21,356",*
7183,MEPIVACAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,54,54,*
7184,AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 62.5 MG/5 ML ORAL SUSPENSION,5,5,*
7185,ETHACRYNATE SODIUM 50 MG INTRAVENOUS SOLUTION,"3,696","3,696",*
7186,UREA 20 % TOPICAL CREAM,16,16,*
7187,"TOLTERODINE ER 4 MG CAPSULE,EXTENDED RELEASE 24 HR",12,12,*
7188,CHLORAMBUCIL 2 MG TABLET,20,20,*
7189,MIDAZOLAM 10 MG/5 ML (2 MG/ML) SYRUP,108,108,*
7190, TC 99M TILMANOCEPT,"3,652.50","3,652.50",*
7191,MELPHALAN 2 MG TABLET,53,53,*
7192,MYCOPHENOLATE MOFETIL 250 MG CAPSULE,5,5,*
7193,IMIPENEM-CILASTATIN 500 MG INTRAVENOUS SOLUTION,135,135,*
7194,TOLTERODINE 1 MG TABLET,4,4,*
7195,LEVOFLOXACIN IV PEDIATRIC,5,5,*
7196,PHENELZINE 15 MG TABLET,3,3,*
7197,METHACHOLINE CHLORIDE 100 MG SOLUTION FOR INHALATION,36,36,*
7198,AMIFOSTINE CRYSTALLINE 500 MG INTRAVENOUS SOLUTION,"1,798","1,798",*
7199,ALDESLEUKIN 22 MILLION UNIT INTRAVENOUS SOLUTION,"13,512.50","13,512.50",*
7200,FLUCYTOSINE 250 MG CAPSULE,144,144,*
7201,DONEPEZIL 10 MG TABLET,3,3,*
7202,ETHANOLAMINE OLEATE 5 % INTRAVENOUS SOLUTION,"2,079","2,079",*
7203,TOPIRAMATE ORAL SUSP 6 MG/ML,3,3,*
7204,"CARBAMAZEPINE ER 100 MG TABLET,EXTENDED RELEASE,12 HR",3,3,*
7205,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,124,124,*
7206,RISEDRONATE 5 MG TABLET,64,64,*
7207,SUMATRIPTAN 25 MG TABLET,3,3,*
7208,METRONIDAZOLE 0.75 % VAGINAL GEL,198,198,*
7209,DIPHENHYDRAMINE-ZINC ACETATE 2 %-0.1 % TOPICAL CREAM,3,3,*
7210,ONDANSETRON HCL 4 MG TABLET,3,3,*
7211,DINOPROSTONE 20 MG VAGINAL SUPPOSITORY,"9,255.50","9,255.50",*
7212,ALENDRONATE 70 MG TABLET,3,3,*
7213,NITROGLYCERIN 0.3 MG/HR TRANSDERMAL 24 HOUR PATCH,10,10,*
7214,TACROLIMUS 5 MG CAPSULE,47,47,*
7215,"ESMOLOL 2,500 MG/250 ML (10 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV","1,511.50","1,511.50",*
7216,FLUOROURACIL 5 % TOPICAL CREAM,758,758,*
7217,CIPROFLOXACIN 400 MG/200 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,29,29,*
7218,INSULIN PROTOCOL: LANTUS OR LEVEMIR BASAL,0,0,*
7219,"METOPROLOL SUCCINATE ER 100 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
7220,DEXTROSE 40 % ORAL GEL,8,8,*
7221,SULFACETAMIDE-PREDNISOLONE 10 %-0.2 % EYE OINTMENT,805,805,*
7222,PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM ORAL POWDER PACKET,3,3,*
7223,CISATRACURIUM CONCENTRATE 10 MG/ML (ICU USE ONLY) INTRAVENOUS SOLUTION,"1,166","1,166",*
7224,QUETIAPINE 200 MG TABLET,3,3,*
7225,LIDOCAINE 4 % TOPICAL CREAM,46,46,*
7226,OLANZAPINE 5 MG TABLET,3,3,*
7227,NIMODIPINE 30 MG CAPSULE,20,20,*
7228,CEFTAZIDIME 1 GRAM INTRAVENOUS SOLUTION,90,90,*
7229,AMINO ACID 4.25 % IN 10 % DEXTROSE INTRAVENOUS SOLUTION,219,219,*
7230,AMLODIPINE 2.5 MG-BENAZEPRIL 10 MG CAPSULE,3,3,*
7231,NEVIRAPINE 200 MG TABLET,3,3,*
7232,RSCH CF-301/PLACEBO 10 MG/ML VIAL,0,0,*
7233,DOFETILIDE 250 MCG CAPSULE,16,16,*
7234,GALANTAMINE 4 MG TABLET,3,3,*
7235,ACARBOSE 50 MG TABLET,3,3,*
7236,MORPHINE 30 MG IN 30 ML NS SYRINGE FOR INFUSION,141,141,*
7237,FLUORESCEIN 500 MG/5 ML (10 %) INTRAVENOUS SOLUTION,453,453,*
7238,ARIPIPRAZOLE 2 MG TABLET,55,55,*
7239,PIMECROLIMUS 1 % TOPICAL CREAM,"1,230","1,230",*
7240,UREA 10 % LOTION,15,15,*
7241,TRETINOIN (CHEMOTHERAPY) 10 MG CAPSULE,40,40,*
7242,SACUBITRIL 97 MG-VALSARTAN 103 MG TABLET,94,94,*
7243,PANTOPRAZOLE 40 MG INTRAVENOUS SOLUTION,60,60,*
7244,MTX 36HR INFUSION CALCULATION WORKSHEET LINK,0,0,*
7245,"EPINEPHRINE 0.15 MG/0.3 ML INJECTION,AUTO-INJECTOR",551,551,*
7246,MONTELUKAST 4 MG CHEWABLE TABLET,3,3,*
7247,"POTASSIUM, SODIUM PHOSPHATES 280 MG-160 MG-250 MG ORAL POWDER PACKET",3,3,*
7248,ITRACONAZOLE 10 MG/ML ORAL SOLUTION,17,17,*
7249,DOFETILIDE 125 MCG CAPSULE,16,16,*
7250,"METHYLPHENIDATE ER 10 MG TABLET,EXTENDED RELEASE",56,56,*
7251,INSULIN PROTOCOL: BEDTIME CORRECTIVE COVERAGE,5,5,*
7252,FELBAMATE 400 MG TABLET,21,21,*
7253,FLUOROMETHOLONE 0.1 % EYE OINTMENT,226,226,*
7254,NOREPINEPHRINE INFUSION 4MG/250ML (ANES ONLY),206,206,*
7255,METHYLERGONOVINE 0.2 MG TABLET,39,39,*
7256,TIAGABINE 4 MG TABLET,13,13,*
7257,VALSARTAN 80 MG TABLET,3,3,*
7258,PARICALCITOL 5 MCG/ML INTRAVENOUS SOLUTION,139,139,*
7259,RSCH NELARABINE (COG AALL0434) 5 MG/ML INFUSION,0,0,*
7260,IRON 66.6 MG-FOLIC ACID 1 MG-VIT B COMPLEX-VIT C-DOCUSATE 75 MG TABLET,3,3,*
7261,TOBRAMYCIN-DEXAMETHASONE 0.3 %-0.1 % EYE OINTMENT,"1,363","1,363",*
7262,OLANZAPINE 10 MG TABLET,3,3,*
7263,GABAPENTIN 250 MG/5 ML ORAL SOLUTION,2,2,*
7264,PERFLUTREN PROTEIN-TYPE A MICROSPHERES 0.22 MG/ML INTRAVENOUS SUSP,"1,053","1,053",*
7265,TOPIRAMATE 25 MG TABLET,3,3,*
7266,PHENOBARBITAL 97.2 MG TABLET,12,12,*
7267,"PENICILLIN G POTASSIUM 10,000 UNITS/ML IN NS",27,27,*
7268,ROCURONIUM 10 MG/ML INTRAVENOUS SOLUTION,44,44,*
7269,TBO-FILGRASTIM 480 MCG/0.8 ML SUBCUTANEOUS SYRINGE,"2,538.50","2,538.50",*
7270,ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,317,317,*
7271,RISPERIDONE 0.25 MG TABLET,3,3,*
7272,"ERYTHROMYCIN 250 MG TABLET,DELAYED RELEASE",11,11,*
7273,COMPOUNDING VEHICLE SUSPENSION NO.19 ORAL,5,5,*
7274,AMLODIPINE 2.5 MG TABLET,3,3,*
7275,"SULFACETAMIDE 10 %-PREDNISOLONE 0.2 % EYE DROPS,SUSPENSION",845,845,*
7276,OXCARBAZEPINE 300 MG TABLET,3,3,*
7277,FILGRASTIM 300 MCG/ML INJECTION SOLUTION,"2,097","2,097",*
7278,PHENYTOIN SODIUM EXTENDED 100 MG CAPSULE,3,3,*
7279,PHENYTOIN 50 MG CHEWABLE TABLET,3,3,*
7280,CLOPIDOGREL 75 MG TABLET,3,3,*
7281,GELATIN ABSORBABLE 100 TOPICAL SPONGE,267,267,*
7282,DP-B99/PLACEBO IV BOLUS,0,0,*
7283,SENNOSIDES 8.8 MG/5 ML SYRUP,3,3,*
7284,AMLODIPINE 5 MG TABLET,3,3,*
7285,LEVOTHYROXINE 150 MCG TABLET,3,3,*
7286,CAPECITABINE 500 MG TABLET,81,81,*
7287,"DIVALPROEX 500 MG TABLET,DELAYED RELEASE",3,3,*
7288,ESTRADIOL 0.05 MG/24 HR SEMIWEEKLY TRANSDERMAL PATCH,114,114,*
7289,HYDROCORTISONE 2.5 %-PRAMOXINE 1 % LOTION,"1,467.50","1,467.50",*
7290,NICARDIPINE 25 MG/10 ML INTRAVENOUS SOLUTION,224,224,*
7291,VALACYCLOVIR 500 MG TABLET,5,5,*
7292,MORPHINE 10 MG/ML INTRAVENOUS SOLUTION,15,15,*
7293,TPN NEONATAL LIPIDS 20% 30 ML,8,8,*
7294,FELBAMATE 600 MG TABLET,8,8,*
7295,OLANZAPINE 2.5 MG TABLET,3,3,*
7296,IRON POLYSACCH CPLX 150 MG IRON-VIT B12 25 MCG-FOLIC ACID 1 MG CAPSULE,3,3,*
7297,INDIGOTINDISULFONATE SODIUM 8 MG/ML (0.8 %) INJECTION SOLUTION,310,310,*
7298,GRANISETRON HCL 1 MG TABLET,3,3,*
7299,LIOTHYRONINE 5 MCG TABLET,3,3,*
7300,RSCH TICAGRELOR/ASPIRIN/PLACEBO STUDY,0,0,*
7301,QUETIAPINE 100 MG TABLET,3,3,*
7302,DEXAMETHASONE 1 MG/ML DROPS (CONCENTRATE),11,11,*
7303,RISPERIDONE 3 MG TABLET,3,3,*
7304,CHONDROITIN-SOD HYALURON 3 %-4 %(0.35 ML)1 %(0.4 ML)INTRAOCULAR SYRING,784,784,*
7305,ZOLMITRIPTAN 5 MG TABLET,16,16,*
7306,GELATIN ABSORBABLE 4 TOPICAL SPONGE,174,174,*
7307,MAFENIDE 85 MG/G TOPICAL CREAM,495,495,*
7308,SINCALIDE 5 MCG SOLUTION FOR INJECTION,827,827,*
7309,PROCARBAZINE 50 MG CAPSULE,335,335,*
7310,TENOFOVIR ALAFENAMIDE FUMARATE 25 MG TABLET,399,399,*
7311,GUAR GUM ORAL PACKET,9,9,*
7312,CARVEDILOL 3.125 MG TABLET,3,3,*
7313,"NIACIN ER 750 MG TABLET,EXTENDED RELEASE 24 HR",7,7,*
7314,FLUORESCEIN 1 MG EYE STRIPS,5,5,*
7315,TRACE ELEMENTS CR-CU-MN-SE-ZN 10 MCG-1 MG-0.5 MG-60 MCG-5MG/ML IV SOLN,159,159,*
7316,LAMOTRIGINE 25 MG TABLET,3,3,*
7317,RSCH PIONEER-HF IN-HOUSE DOSE LEVEL 2,0,0,*
7318,ESTERIFIED ESTROGENS 0.3 MG TABLET,3,3,*
7319,ROPIVACAINE (PF) 2 MG/ML (0.2 %) INJECTION SOLUTION,103,103,*
7320,DISULFIRAM 250 MG TABLET,4,4,*
7321,PARICALCITOL 2 MCG/ML INTRAVENOUS SOLUTION,56,56,*
7322,NITROFURANTOIN 25 MG/5 ML ORAL SUSPENSION,25,25,*
7323,ROPIVACAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,137,137,*
7324,ALTEPLASE 50 MG INTRAVENOUS SOLUTION,"17,921.50","17,921.50",*
7325,ESTRADIOL 0.5 MG TABLET,3,3,*
7326,"PREDNISOLONE ACETATE 0.12 % EYE DROPS,SUSPENSION",815,815,*
7327,"WATER FOR INJECTION, STERILE INJECTION SOLUTION",8,8,*
7328,"THROMBIN (BOVINE) 20,000 UNIT TOPICAL SPRAY","1,367.50","1,367.50",*
7329,LUTETIUM LU 177 DOTATATE 10 MCI/ML (370 MBQ/ML) INTRAVENOUS SOLUTION,"95,000","95,000",*
7330,DRONABINOL 2.5 MG CAPSULE,58,58,*
7331,LEUPROLIDE 11.25 MG INTRAMUSCULAR KIT,"10,092.50","10,092.50",*
7332,PAROXETINE 10 MG/5 ML ORAL SUSPENSION,12,12,*
7333,NATEGLINIDE 60 MG TABLET,3,3,*
7334,MANNITOL 20 % INTRAVENOUS SOLUTION,160,160,*
7335,RISPERIDONE 2 MG TABLET,3,3,*
7336,LAMIVUDINE 150 MG-ZIDOVUDINE 300 MG TABLET,26,26,*
7337,TACROLIMUS 5 MG/ML INTRAVENOUS SOLUTION,882,882,*
7338,METHYLERGONOVINE 0.2 MG/ML (1 ML) INJECTION SOLUTION,48,48,*
7339,BETAMETHASONE ACETATE AND SODIUM PHOS 6 MG/ML SUSPENSION FOR INJECTION,99,99,*
7340,MESALAMINE 400 MG CAPSULE (WITH DELAYED RELEASE TABLETS INSIDE),46,46,*
7341,CEFAZOLIN 2 G IN NS 0.9% 100ML IV IVPB (LOADABLE MIXTURE),84,84,*
7342,PARENTERAL AMINO ACID 15 % COMBINATION NO.2 INTRAVENOUS SOLUTION,528,528,*
7343,IOHEXOL 350 MG/ML ORAL USE IV SOLN,2,2,*
7344,TETANUS IMMUNE GLOBULIN (PF) 250 UNIT INTRAMUSCULAR SYRINGE,"2,839.50","2,839.50",*
7345,PENTOBARBITAL SODIUM 50 MG/ML INJECTION SOLUTION,752,752,*
7346,CYTOMEGALOVIRUS IMMUNE GLOBULIN 50 MG/ML INTRAVENOUS SOLUTION,"5,918","5,918",*
7347,TERBINAFINE HCL 250 MG TABLET,3,3,*
7348,DEXTRAN 40 10 % IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,299,299,*
7349,RIBAVIRIN 6 GRAM SOLUTION FOR INHALATION,"6,991","6,991",*
7350,ZOLMITRIPTAN 2.5 MG TABLET,9,9,*
7351,AMPICILLIN-SULBACTAM (UNASYN) 1.5 G IN NS 50 ML (SMARTEZ DEVICE),67,67,*
7352,ENTACAPONE 200 MG TABLET,6,6,*
7353,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,30,30,*
7354,PREDNISONE 10 MG TABLET,5,5,*
7355,PROPOFOL 10 MG/ML IV EMUL 20ML SYRINGE (FOR ANES USE ONLY),33,33,*
7356,BUPRENORPHINE HCL 0.3 MG/ML INJECTION SOLUTION,127,127,*
7357,POTASSIUM IODIDE 1 GRAM/ML ORAL SOLUTION,5,5,*
7358,SUMATRIPTAN 6 MG/0.5 ML SUBCUTANEOUS SOLUTION,17,17,*
7359,"THROMBIN (BOVINE) 20,000 UNIT TOPICAL SOLUTION","1,302.50","1,302.50",*
7360,CLINDAMYCIN 75 MG/5 ML ORAL SOLUTION,4,4,*
7361,COMPOUNDING VEHICLE SUSPENSION SUGAR-FREE NO.20 ORAL,5,5,*
7362,ALTEPLASE 100 MG INTRAVENOUS SOLUTION,"18,017.50","18,017.50",*
7363,HYDROCORTISONE-PRAMOXINE 2.5 %-1 % TOPICAL CREAM,336,336,*
7364,ZIPRASIDONE 20 MG CAPSULE,6,6,*
7365,HYOSCYAMINE 0.5 MG/ML INJECTION SOLUTION,514,514,*
7366,CONJ ESTROGEN-MEDROXYPROGESTERONE 0.625 MG-5 MG TABLET,90,90,*
7367,TRANEXAMIC ACID 650 MG TABLET,5,5,*
7368,TOLTERODINE 2 MG TABLET,4,4,*
7369,"EPOETIN ALFA 20,000 UNIT/ML INJECTION SOLUTION","2,703.50","2,703.50",*
7370,RALTEGRAVIR 25 MG CHEWABLE TABLET,27,27,*
7371,ONDANSETRON HCL 4 MG/5 ML ORAL SOLUTION,16,16,*
7372,DOCETAXEL 80 MG/4 ML (20 MG/ML) INTRAVENOUS SOLUTION,752,752,*
7373,HYDROCORTISONE SODIUM SUCCINATE 100 MG SOLUTION FOR INJECTION,79,79,*
7374,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,209,209,*
7375,MAGNESIUM HYDROXIDE 400 MG/5 ML ORAL SUSPENSION,0,0,*
7376,"LYMPHOCYTE,ANTI-THYMO IMMUNE GLOBULIN 50 MG/ML INTRAVENOUS SOLUTION","1,554.50","1,554.50",*
7377,SIROLIMUS 1 MG TABLET,42,42,*
7378,REPAGLINIDE 0.5 MG TABLET,3,3,*
7379,TAMSULOSIN 0.4 MG CAPSULE,3,3,*
7380,LINEZOLID 600 MG TABLET,125,125,*
7381,TOPIRAMATE 25 MG SPRINKLE CAPSULE,3,3,*
7382,LEVETIRACETAM 250 MG TABLET,3,3,*
7383,AMLODIPINE 5 MG-BENAZEPRIL 10 MG CAPSULE,3,3,*
7384,ROPINIROLE 0.25 MG TABLET,3,3,*
7385,HEPATITIS B IMMUNE GLOBULIN GREATR THAN 312 UNIT/ML INTRAMUSCULAR SOLN,"1,035.50","1,035.50",*
7386,CALCITONIN (SALMON) 200 UNIT/ACTUATION NASAL SPRAY,46,46,*
7387,"EPOETIN ALFA 40,000 UNIT/ML INJECTION SOLUTION","2,866.50","2,866.50",*
7388,GEMCITABINE 200 MG INTRAVENOUS SOLUTION,26,26,*
7389,IODIPAMIDE AND DIATRIZOATE MEGLUMINE 52.7 %-26.8 % INJECTION SOLUTION,507,507,*
7390,RALTEGRAVIR 100 MG CHEWABLE TABLET,81,81,*
7391,EMTRICITABINE 200 MG-RILPIVIRINE 25 MG-TENOFOVIR ALAFENAM 25 MG TABLET,167,167,*
7392,PIPERACILLIN-TAZOBACTAM 3.375 GRAM INTRAVENOUS SOLUTION,97,97,*
7393,FOMEPIZOLE 1 GRAM/ML INTRAVENOUS SOLUTION,"3,029","3,029",*
7394,GELATIN ABSORBABLE EYE FILM,"1,432","1,432",*
7395,AMLODIPINE 5 MG-BENAZEPRIL 20 MG CAPSULE,3,3,*
7396,"CARBAMAZEPINE ER 200 MG TABLET,EXTENDED RELEASE,12 HR",3,3,*
7397,COLESEVELAM 625 MG TABLET,5,5,*
7398,AMLODIPINE 10 MG TABLET,3,3,*
7399,SODIUM HYALURONATE 10 MG/ML INTRAOCULAR SYRINGE,497,497,*
7400,ETOMIDATE 2 MG/ML IV SOLN 10 ML (FOR ANESTH USE ONLY),75,75,*
7401,OSELTAMIVIR 30 MG CAPSULE,23,23,*
7402,BIVALIRUDIN 250 MG INTRAVENOUS SOLUTION,"7,845.50","7,845.50",*
7403,INDINAVIR 200 MG CAPSULE,23,23,*
7404,FENTANYL CITRATE-0.9%NACL (PF) 1500 MCG/30 ML IJ PCA CC OPIOID NAIVE,315,315,*
7405,DP-B99/PLACEBO 90 MG IN 0.9% NS IVPB TOTAL VOLUME 224.5 ML,0,0,*
7406,TRIAMCINOLONE ACETONIDE 40 MG/ML SUSPENSION FOR INJECTION,120,120,*
7407,PHENYLEPHRINE 1 % NASAL SPRAY,9,9,*
7408,DORNASE ALFA 1 MG/ML SOLUTION FOR INHALATION,879,879,*
7409,PHENYLEPHRINE (PF) 50 MG/250 ML (200 MCG/ML) IN 0.9% SOD. CHLORIDE IV,177,177,*
7410,GELATIN ABSORBABLE IMPLANT FILM,"8,637.50","8,637.50",*
7411,NELFINAVIR 250 MG TABLET,7,7,*
7412,PIPERACILLIN-TAZOBACTAM 4.5 GRAM INTRAVENOUS SOLUTION,105,105,*
7413,"VITAMIN E (DL, ACETATE) 400 UNIT CAPSULE",3,3,*
7414,IOPAMIDOL 51 % INTRAVENOUS SOLUTION,514,514,*
7415,"PANTOPRAZOLE 40 MG TABLET,DELAYED RELEASE",3,3,*
7416,"CIPROFLOXACIN 0.2 %-HYDROCORTISONE 1 % EAR DROPS,SUSPENSION",486,486,*
7417,METRONIDAZOLE 500 MG/100 ML-SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,13,13,*
7418,TRANDOLAPRIL 1 MG TABLET,5,5,*
7419,OSELTAMIVIR 75 MG CAPSULE,25,25,*
7420,EDARAVONE 30 MG/100 ML INTRAVENOUS PIGGYBACK,"2,715","2,715",*
7421,CONJUGATED ESTROGENS 0.625 MG/GRAM VAGINAL CREAM,646,646,*
7422,DICLOFENAC 0.1 % EYE DROPS,33,33,*
7423,VODKA,0,0,*
7424,GEMCITABINE 1 GRAM INTRAVENOUS SOLUTION,113,113,*
7425,CROTALIDAE POLYVAL IMMUNE FAB SOLUTION FOR INJECTION,"12,090","12,090",*
7426,BISMUTH SUBSALICYLATE 262 MG/15 ML ORAL SUSPENSION,1,1,*
7427,MEROPENEM 500 MG INTRAVENOUS SOLUTION,171,171,*
7428,TALC-CALAMINE TOPICAL POWDER,8,8,*
7429,CISATRACURIUM 2 MG/ML INTRAVENOUS SOLUTION,108,108,*
7430,ROPINIROLE 0.5 MG TABLET,3,3,*
7431,HYDROCORTISONE 1 %-PRAMOXINE 1 % RECTAL FOAM,211,211,*
7432,CLINDAMYCIN 300 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,60,60,*
7433,DILUENT FOR EPOPROSTENOL (GLYCINE) INTRAVENOUS SOLUTION,449,449,*
7434,DEXAMETHASONE 0.1 % EYE DROPS,15,15,*
7435,OLOPATADINE 0.1 % EYE DROPS,439,439,*
7436,RSCH CLOPIDOGREL/PLACEBO CAP 150 MG,0,0,*
7437,EPHEDRINE SULFATE 50 MG/ML IJ SOLN 1 ML AMPULE (FOR ANESTH USE ONLY),339,339,*
7438,HEPATITIS B VIRUS VACCINE RECOMB (PF) 20 MCG/ML INTRAMUSCULAR SUSP,115,115,*
7439,CYCLOPENTOLATE 2 % EYE DROPS,111,111,*
7440,RAMIPRIL 2.5 MG CAPSULE,3,3,*
7441,STAVUDINE 1 MG/ML ORAL SOLUTION,935,935,*
7442,PROMETHAZINE 25 MG/ML INJECTION SOLUTION,11,11,*
7443,INSULIN U-100 REGULAR HUMAN 100 UNIT/ML INJECTION SOLUTION,9,9,*
7444,"LANSOPRAZOLE 30 MG CAPSULE,DELAYED RELEASE",3,3,*
7445,MORPHINE 100 MG IN 100 ML D5W (LOADABLE MIXTURE),160,160,*
7446,ISOSULFAN BLUE 1 % SUBCUTANEOUS SOLUTION,"1,997.50","1,997.50",*
7447,"POLYMYXIN B SULFATE 10,000 UNIT-TRIMETHOPRIM 1 MG/ML EYE DROPS",28,28,*
7448,C1 ESTERASE INHIBITOR 500 UNIT (10 ML) INTRAVENOUS KIT,"11,725","11,725",*
7449,CARBACHOL 0.01 % INTRAOCULAR SOLUTION,179,179,*
7450,DIGOXIN 100 MCG/ML INJECTION SOLUTION,99,99,*
7451,TELMISARTAN 80 MG TABLET,5,5,*
7452,MEROPENEM 1 GRAM INTRAVENOUS SOLUTION,327,327,*
7453,BUPRENORPHINE 2 MG-NALOXONE 0.5 MG SUBLINGUAL FILM,64,64,*
7454,FLUTICASONE 100 MCG-SALMETEROL 50 MCG/DOSE BLISTR POWDR FOR INHALATION,241,241,*
7455,DEXMEDETOMIDINE 100 MCG/ML INTRAVENOUS SOLUTION,337,337,*
7456,IRON SUCROSE 100 MG IRON/5 ML INTRAVENOUS SOLUTION,347,347,*
7457,FLUTICASONE 44 MCG/ACTUATION HFA AEROSOL INHALER,282,282,*
7458,DELFLEX W/ 2.5% DEXTROSE BOLUS FROM BAG FOR DPR,0,0,*
7459,FENTANYL PCA 1500 MCG IN NS 30 ML PCA PEDS(>50 KG),315,315,*
7460,CONJUGATED ESTROGENS 0.625 MG TABLET,8,8,*
7461,LOSARTAN 25 MG TABLET,3,3,*
7462,STAVUDINE 15 MG CAPSULE,12,12,*
7463,DIGOXIN IMMUNE FAB 40 MG INTRAVENOUS SOLUTION,"12,003","12,003",*
7464,EDETATE CALCIUM DISODIUM 200 MG/ML INJECTION SOLUTION,"13,464","13,464",*
7465,"DIVALPROEX 125 MG TABLET,DELAYED RELEASE",3,3,*
7466,CALCIUM POLYCARBOPHIL 625 MG TABLET,3,3,*
7467,INSULIN NPH ISOPHANE U-100 HUMAN 100 UNIT/ML SUBCUTANEOUS SUSPENSION,16,16,*
7468,"MEASLES,MUMPS,RUBELLA VACCINE LIVE(PF)1,000-12,500TCID50/0.5 ML SUBCUT",136,136,*
7469,FLUVASTATIN 20 MG CAPSULE,51,51,*
7470,EPTIFIBATIDE 0.75 MG/ML INTRAVENOUS SOLUTION,309,309,*
7471,EUCALYPTUS-PEPPERMINT OIL IN A NASAL SOLUTION,19,19,*
7472,PROGESTERONE MICRONIZED 200 MG CAPSULE,4,4,*
7473,"FERROUS SULFATE ER 140 MG (45 MG IRON) TABLET,EXTENDED RELEASE",3,3,*
7474,SALMETEROL 50 MCG/DOSE BLISTER POWDER FOR INHALATION,352,352,*
7475,DEXAMETHASONE 10 MG/ML INJECTION SOLUTION,18,18,*
7476,"DINOPROSTONE ER 10 MG VAGINAL INSERT,CONTROLLED RELEASE","2,112","2,112",*
7477,ZOLEDRONIC ACID 5 MG/100 ML IN MANNITOL 5 %-WATER INTRAVENOUS PIGGYBCK,"2,920.50","2,920.50",*
7478,CETIRIZINE 1 MG/ML ORAL SOLUTION,5,5,*
7479,ABCIXIMAB 10 MG/5 ML INTRAVENOUS SOLUTION,"5,713.50","5,713.50",*
7480,PRALIDOXIME 1 GRAM SOLUTION FOR INJECTION,810,810,*
7481,DIMETHYL SULFOXIDE-EXTRAVASATION TOPICAL (DMSO;RIMSO-50),"2,655","2,655",*
7482,EPHEDRINE SULFATE 50 MG/ML IJ SOLN 1 ML VIAL (FOR ANESTH ONLY),339,339,*
7483,TRIAMTERENE 100 MG CAPSULE,20,20,*
7484,RSCH PIONEER-HF TAKE-HOME DOSE LEVEL 3,0,0,*
7485,TRIAMTERENE 50 MG CAPSULE,19,19,*
7486,TBO-FILGRASTIM 300 MCG/0.5 ML SUBCUTANEOUS SYRINGE,"1,588","1,588",*
7487,LISDEXAMFETAMINE 10 MG CAPSULE,127,127,*
7488,SEVELAMER HCL 400 MG TABLET,42,42,*
7489,IRINOTECAN 100 MG/5 ML INTRAVENOUS SOLUTION,151,151,*
7490,ETHANOL 70% LOCK SOLUTION,98,98,*
7491,MUPIROCIN 2 % TOPICAL CREAM,502,502,*
7492,GLUCAGON (HUMAN RECOMBINANT) 1 MG/ML SOLUTION FOR INJECTION,992,992,*
7493,ACETYLCHOLINE CHLORIDE 1 % (10 MG/ML) INTRAOCULAR KIT,553,553,*
7494,KETAMINE 10 MG/ML INJECTION SOLUTION,8,8,*
