PROC #,Procedure Description,IP Price,OP Price,Note (*)
7759,BORTEZOMIB 3.5 MG SOLUTION FOR INJECTION,8050,8050,*
7760,DEXMEDETOMIDINE 200 MCG/50 ML (4 MCG/ML) IN 0.9 % SODIUM CHLORIDE IV,494.5,494.5,*
7761,LEVOFLOXACIN 500 MG/100 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,66.5,66.5,*
7762,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,80.5,80.5,*
7763,"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 INJECTION SOLUTION",31.5,31.5,*
7764,"BUPIVACAINE-EPINEPHRINE (PF) 0.75 %-1:200,000 INJECTION SOLUTION",60,60,*
7765,"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJECTION SOLUTION",34.5,34.5,*
7766,BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJECTION SOLUTION,18,18,*
7767,BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJECTION SOLUTION,36.5,36.5,*
7768,MORPHINE (PF) 10 MG/ML INJECTION SOLUTION,1624,1624,*
7769,ELECTROLYTE-R IV SOLP 1000 ML (FOR ANESTHESIA USE ONLY),42.5,42.5,*
7770,IMATINIB 100 MG TABLET,175,175,*
7771,PHENOL 1.4 % MUCOSAL AEROSOL SPRAY,4,4,*
7772,PHENYLEPHRINE 0.25 % NASAL SPRAY,8,8,*
7773,PHENYLEPHRINE 0.5 % NASAL SPRAY,7,7,*
7774,PHENYLEPHRINE 1 % NASAL DROPS,4,4,*
7775,EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) INJECTION SOLUTION,123,123,*
7776,ATAZANAVIR 200 MG CAPSULE,40.5,40.5,*
7777,PHENYLEPHRINE 0.125 % NASAL DROPS,7,7,*
7778,FLUCONAZOLE IV PEDIATRIC (MIXTURE),5,5,*
7779,"LANSOPRAZOLE 15 MG DELAYED RELEASE,DISINTEGRATING TABLET",21.5,21.5,*
7780,EMTRICITABINE 200 MG CAPSULE,34,34,*
7781,BACITRACIN 500 UNIT/GRAM TOPICAL PACKET,5,5,*
7782,"NEOMYCIN-BACITRACN ZN-POLYMYXN 3.5 MG-400 UNIT-5,000 UNIT TOP OINT PKT",5,5,*
7783,ASCORBIC ACID (VITAMIN C) 500 MG/5 ML SYRUP,3,3,*
7784,EDROPHONIUM CHLORIDE 10 MG/ML INJECTION SOLUTION,577.5,577.5,*
7785,POTASSIUM CHLORIDE 2 MEQ/ML INTRAVENOUS SOLUTION,11.5,11.5,*
7786,FERROUS FUM-B12-C-STOMACH CONC 200 MG (66 MG)-10 MCG-250 MG CAPSULE,3,3,*
7787,ARIPIPRAZOLE 5 MG TABLET,32,32,*
7788,GLYCERIN-BENZYL ALCOHOL-WT PET LOTION,15,15,*
7789,CHOLESTYRAMINE-ASPARTAME 4 GRAM ORAL POWDER FOR SUSP IN A PACKET,3,3,*
7790,PH TEST 15 FEET,438,438,*
7791,ROSUVASTATIN 5 MG TABLET,14,14,*
7792,ROSUVASTATIN 20 MG TABLET,14,14,*
7793,MINERAL OIL-LANOLIN OIL-PROPYLENE GLYCOL LOTION,155.5,155.5,*
7794,AMINOPHYLLINE 500 MG/20 ML INTRAVENOUS SOLUTION,171,171,*
7795,LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLUTION,6,6,*
7796,CLOBAZAM 2.5 MG/ML ORAL SUSPENSION,360,360,*
7797,"MULTIVITAMIN,TX-IRON-MINERALS 27 MG-0.33 MG TABLET",3,3,*
7798,EMOLLIENT COMBINATION NO.108 LOTION,3,3,*
7799,PARABEN-CETYL ALCOHOL-STEARYL ALCOHOL-PROPY GLYCOL-SLS TOPICAL CLEANER,13,13,*
7800,FOSAMPRENAVIR 700 MG TABLET,32,32,*
7801,DAPTOMYCIN 500 MG INTRAVENOUS SOLUTION,2139.5,2139.5,*
7802,MERCAPTOPURINE SYRUP 50 MG/ML,20,20,*
7803,GENTAMICIN 120 MG/100 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,47.5,47.5,*
7804,SACCHAROMYCES BOULARDII 250 MG CAPSULE,3,3,*
7805,CONJ ESTROGEN-MEDROXYPROGESTERONE 0.3 MG-1.5 MG TABLET,9.5,9.5,*
7806,PANTOPRAZOLE (PROTONIX) 40 MG/20 ML ORAL SOLUTION,2,2,*
7807,HYDROCORTISONE ACETATE 10 % (80 MG) RECTAL FOAM,580,580,*
7808,BEVACIZUMAB 25 MG/ML INTRAVENOUS SOLUTION,11840,11840,*
7809,CINACALCET 30 MG TABLET,280,280,*
7810,OLANZAPINE 10 MG INTRAMUSCULAR SOLUTION,336,336,*
7811,KIT FOR THE PREPARATION OF GA-68-DOTATATE 40 MCG INTRAVENOUS SOLN,14691,14691,*
7812,LIDOCAINE 2 % MUCOSAL JELLY,3,3,*
7813,ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION,933.5,933.5,*
7814,AZACITIDINE 100 MG SOLUTION FOR INJECTION,2926.5,2926.5,*
7815,PHENYLEPHRINE 0.25 %-MINERAL OIL 14 %-PETROLATM 74.9 % RECTAL OINTMENT,12,12,*
7816,RACEPINEPHRINE 2.25 % SOLUTION FOR NEBULIZATION,17.5,17.5,*
7817,RIFAXIMIN 200 MG TABLET,28,28,*
7818,ARTIFICIAL TEARS (HYPROMELLOSE) 0.3 % EYE GEL,14,14,*
7819,ACTIVATED CHARCOAL-SORBITOL 25 GRAM/120 ML ORAL SUSPENSION,19.5,19.5,*
7820,CALCIUM ACETATE 667 MG CAPSULE,7,7,*
7821,"HEPATITIS B IMMUNE GLOBULIN > 1,560 UNIT/5 ML INTRAMUSCULAR SOLUTION",3540,3540,*
7822,FLUCONAZOLE IN SODIUM CHLORIDE 100 MG/50ML IVPB (LOADABLE MIXTURE),96.5,96.5,*
7823,ZONISAMIDE (ZONEGRAN) 10 MG/ML ORAL SYRUP,1,1,*
7824,PENTOBARBITAL BOLUS,0,0,*
7825,EMTRICITABINE 200 MG-TENOFOVIR DISOPROXIL FUMARATE 300 MG TABLET,86.5,86.5,*
7826,"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",3,3,*
7827,"DULOXETINE 20 MG CAPSULE,DELAYED RELEASE",3,3,*
7828,"DULOXETINE 30 MG CAPSULE,DELAYED RELEASE",4,4,*
7829,"DULOXETINE 60 MG CAPSULE,DELAYED RELEASE",3.5,3.5,*
7830,ALLERGENIC EXTRACT-TRICHOPHYTON MENTAGROPHYTES 1:200 INTRADERMAL,867.5,867.5,*
7831,CANDIDA ALBICANS SKIN TEST FDA STANDARD INTRADERMAL,25,25,*
7832,ACETAMINOPHEN (TYLENOL) 32 MG/ML ORAL SYRINGE,0,0,*
7833,"MVI, PEDI NO.1 WITH VIT K 80 MG-400 UNIT-200 MCG/5 ML INTRAVENOUS SOLN",183.5,183.5,*
7834,"MVI, ADULT NO.4, VIT K (VIAL 2 OF 2) 600 MCG-60 MCG-5 MCG/5 ML IV SOLN",52.5,52.5,*
7835,NORFLURANE-PENTAFLUOROPROPANE TOPICAL SPRAY,313.5,313.5,*
7836,GRANISETRON (PF) 100 MCG/ML (0.1 MG/ML) INTRAVENOUS SOLUTION,188.5,188.5,*
7837,LANTHANUM 500 MG CHEWABLE TABLET,126,126,*
7838,OMEGA-3 ACID ETHYL ESTERS 1 GRAM CAPSULE,3,3,*
7839,CLOFARABINE 20 MG/20 ML INTRAVENOUS SOLUTION,13352,13352,*
7840,MAGNESIUM SULFATE IN LR 40 GRAM/500 ML INTRAVENOUS SOLUTION,344.5,344.5,*
7841,OXYTOCIN 20 UNIT/1000 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,70.5,70.5,*
7842,PARENTERAL AMINO ACID 10 % COMBINATION NO.7 INTRAVENOUS SOLUTION,5,5,*
7843,"VITAMIN A PALMITATE 50,000 UNIT/ML INTRAMUSCULAR SOLUTION",931.5,931.5,*
7844,IPRATROPIUM BROMIDE 17 MCG/ACTUATION HFA AEROSOL INHALER,585.5,585.5,*
7845,FENTANYL 12 MCG/HR TRANSDERMAL PATCH,167.5,167.5,*
7846,SILDENAFIL (ANTIHYPERTENSIVE) 20 MG TABLET,3,3,*
7847,PALIVIZUMAB 50 MG/0.5 ML INTRAMUSCULAR SOLUTION,3213,3213,*
7848,"BACLOFEN 40,000 MCG/20 ML (2,000 MCG/ML) INTRATHECAL SYRINGE",3310,3310,*
7849,TIGECYCLINE 50 MG INTRAVENOUS SOLUTION,990.5,990.5,*
7850,FLUCONAZOLE IN NS 800MG/400ML IVPB (MIXTURE),172.5,172.5,*
7851,TIPRANAVIR 250 MG CAPSULE,174,174,*
7852,MORPHINE 25 MG/25 ML IN 0.9 % SODIUM CHLORIDE PCA SYRINGE,54.5,54.5,*
7853,"FENTANYL (PF) 1,250 MCG/25 ML (50 MCG/ML) IN 0.9 % NACL PCA SYRINGE",121,121,*
7854,PREGABALIN 25 MG CAPSULE,74.5,74.5,*
7855,PREGABALIN 75 MG CAPSULE,88.5,88.5,*
7856,RAMELTEON 8 MG TABLET,17.5,17.5,*
7857,INSULIN DETEMIR (U-100) 100 UNIT/ML SUBCUTANEOUS SOLUTION,63.5,63.5,*
7858,GLYCERIN-WITCH HAZEL 12.5 %-50 % TOPICAL PADS,4,4,*
7859,MEDROXYPROGESTERONE 400 MG/ML INTRAMUSCULAR SUSPENSION,3149.5,3149.5,*
7860,INFLIXIMAB 100 MG INTRAVENOUS SOLUTION,4592,4592,*
7861,MEPERIDINE (PF) 25 MG/ML INJECTION SYRINGE,99,99,*
7862,MEPERIDINE (PF) 50 MG/ML INJECTION SYRINGE,101,101,*
7863,SURGICAL LUBRICANT JELLY TOPICAL,5,5,*
7864,MEPERIDINE (PF) 100 MG/ML INJECTION SYRINGE,95,95,*
7865,PANCURONIUM 1 MG/ML INTRAVENOUS SOLUTION,63.5,63.5,*
7866,PROPOFOL 10 MG/ML IV EMUL 100 ML - MCG/KG/MIN (FOR ANESTH USE ONLY),176.5,176.5,*
7867,SODIUM CHLORIDE 0.9 % INTRAVENOUS PIGGYBACK,17,17,*
7868,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS PIGGYBACK,24,24,*
7869,LOPINAVIR-RITONAVIR 200 MG-50 MG TABLET,14,14,*
7870,VITAMIN B COMPLEX-VITAMIN C 100 MG-FOLIC ACID 1 MG TABLET,3,3,*
7871,ABATACEPT (WITH MALTOSE) 250 MG INTRAVENOUS SOLUTION,3712.5,3712.5,*
7872,IBANDRONATE 3 MG/3 ML INTRAVENOUS SYRINGE,584,584,*
7873,"HEPARIN, PORCINE (PF) 10 UNIT/ML INTRAVENOUS SOLUTION",105.5,105.5,*
7874,"HEPARIN, PORCINE (PF) 1,000 UNIT/ML INJECTION SOLUTION",67,67,*
7875,"RANOLAZINE ER 500 MG TABLET,EXTENDED RELEASE,12 HR",9,9,*
7876,LUBIPROSTONE 24 MCG CAPSULE,10,10,*
7877,WHITE PETROLATUM-MINERAL OIL 83 %-15 % EYE OINTMENT,29.5,29.5,*
7878,PROPOFOL 10 MG/ML IV EMUL 50 ML (FOR ANESTH USE ONLY),201,201,*
7879,INSULIN DETEMIR (U-100) 100 UNIT/ML (3 ML) SUBCUTANEOUS PEN,58.5,58.5,*
7880,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,41,41,*
7881,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,10.5,10.5,*
7882,LIDOCAINE (PF) 50 MG/5 ML (1 %) INTRAVENOUS SYRINGE,75.5,75.5,*
7883,LIDOCAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,54.5,54.5,*
7884,LIDOCAINE (PF) 20 MG/ML (2 %) INTRAVENOUS SOLUTION,20.5,20.5,*
7885,LIDOCAINE (PF) 4 MG/ML (0.4 %) IN 5 % DEXTROSE INTRAVENOUS SOLUTION,73.5,73.5,*
7886,VARENICLINE 1 MG TABLET,9.5,9.5,*
7887,VARENICLINE 0.5 MG TABLET,9.5,9.5,*
7888,"ZOSTER VACCINE LIVE (PF) 19,400 UNIT/0.65 ML SUBCUTANEOUS SUSPENSION",460.5,460.5,*
7889,"VARICELLA VIRUS VACCINE LIVE (PF) 1,350 UNIT/0.5 ML SUBCUTANEOUS SUSP",231.5,231.5,*
7890,"H PAPILLOMAVIRUS VAC,QVAL(PF) 20MCG-40MCG-40MCG-20MCG/0.5ML IM SUSP",689,689,*
7891,IBUPROFEN LYSINE (PF) 20 MG/2 ML INTRAVENOUS SOLUTION,2521,2521,*
7892,DARUNAVIR ETHANOLATE 600 MG TABLET,40,40,*
7893,MENTHOL 0.44 %-ZINC OXIDE 20.6 % TOPICAL OINTMENT,7.5,7.5,*
7894,RSCH PIONEER-HF TAKE-HOME DOSE LEVEL 2,0,0,*
7895,FENOFIBRATE NANOCRYSTALLIZED 48 MG TABLET,3,3,*
7896,FENOFIBRATE NANOCRYSTALLIZED 145 MG TABLET,4.5,4.5,*
7897,BENZOCAINE 20 % MUCOSAL SPRAY,37,37,*
7898,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,28.5,28.5,*
7899,ZINC SULFATE 220 MG (50 MG) CAPSULE,3,3,*
7900,METHYL SALICYLATE-MENTHOL 30 %-10 % TOPICAL CREAM,9,9,*
7901,POSACONAZOLE 200 MG/5 ML (40 MG/ML) ORAL SUSPENSION,2461,2461,*
7902,SODIUM HYPOCHLORITE 0.125 % SOLUTION,14.5,14.5,*
7903,ONDANSETRON HCL (PF) 4 MG/2 ML INJECTION SOLUTION,10,10,*
7904,FERROUS GLUCONATE 324 MG (38 MG IRON) TABLET,3,3,*
7905,"CALCIUM CARBONATE 600 MG (1,500 MG)-VITAMIN D3 400 UNIT TABLET",3,3,*
7906,"CARVEDILOL PHOSPHATE ER 10 MG CAPSULE,EXT.RELEASE24HR MULTIPHASE",14,14,*
7907,"CARVEDILOL PHOSPHATE ER 20 MG CAPSULE,EXT.RELEASE24HR MULTIPHASE",14,14,*
7908,"CARVEDILOL PHOSPHATE ER 40 MG CAPSULE,EXT.RELEASE24HR MULTIPHASE",14,14,*
7909,"CARVEDILOL PHOSPHATE ER 80 MG CAPSULE,EXT.RELEASE24HR MULTIPHASE",14,14,*
7910,"PALIPERIDONE ER 3 MG TABLET,EXTENDED RELEASE 24 HR",52,52,*
7911,"PALIPERIDONE ER 6 MG TABLET,EXTENDED RELEASE 24 HR",53.5,53.5,*
7912,EPINEPHRINE 1 MG/ML (1 ML) INJECTION SOLUTION,23.5,23.5,*
7913,NEBIVOLOL 10 MG TABLET,6,6,*
7914,GENTAMICIN 80 MG/100 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,37.5,37.5,*
7915,GENTAMICIN 100 MG/100 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,49,49,*
7916,ALVIMOPAN 12 MG CAPSULE,224,224,*
7917,SILVER NITRATE APPLICATORS 75 %-25 % TOPICAL STICK,55,55,*
7918,RSCH OLICERIDINE (TREVENA) IV,0,0,*
7919,BUDESONIDE 180 MCG/ACTUATION BREATH ACTIVATED POWDER INHALER,347,347,*
7920,HEPATITIS B IMMUNE GLOBULIN 110 UNIT/0.5 ML INTRAMUSCULAR SYRINGE,849.5,849.5,*
7921,ANTITHROMBIN III (HUMAN) 500 (+/-) UNIT INTRAVENOUS SOLUTION,38.5,38.5,*
7922,AGALSIDASE BETA 5 MG INTRAVENOUS SOLUTION,3361.5,3361.5,*
7923,PEG 3350-ELECTROLYTES 236 GRAM-22.74 GRAM-6.74 GRAM-5.86 GRAM SOLUTION,18,18,*
7924,"NEOMYCIN 1.75 MG-POLYMYXIN 10,000 UNIT-GRAMICIDIN 0.025MG/ML EYE DROPS",500,500,*
7925,GLYCERIN 99.5 % TOPICAL SOLUTION,5,5,*
7926,LEVOCARNITINE (WITH SUGAR) 100 MG/ML ORAL SOLUTION,3,3,*
7927,BENZOIN-ALOE VERA-STORAX-TOLU BALSAM 10 %-2 %-8 %-4 % TOPICAL TINCTURE,3,3,*
7928,GOLIMUMAB 12.5 MG/ML INTRAVENOUS SOLUTION,6260,6260,*
7929,HYDROMORPHONE 1 MG/ML INJECTION SYRINGE,28,28,*
7930,INSULIN GLARGINE (U-100) 100 UNIT/ML (3 ML) SUBCUTANEOUS PEN,46,46,*
7931,IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML NEBULIZATION SOLN,5,5,*
7932,"FENTANYL (PF) 1,500 MCG/30 ML (50 MCG/ML) IN 0.9 % NACL PCA INJ SOLN",29,29,*
7933,MARAVIROC 150 MG TABLET,38.5,38.5,*
7934,MIDAZOLAM (VERSED) 100 MG IN NS 100 ML BOLUS FROM BAG,0,0,*
7935,GENTAMICIN SULFATE (PEDIATRIC) (PF) 20 MG/2 ML INJECTION SOLUTION,21.5,21.5,*
7936,"THROMBIN (BOVINE) 5,000 UNIT TOPICAL SOLUTION",528.5,528.5,*
7937,RALTEGRAVIR 400 MG TABLET,40.5,40.5,*
7938,FAMOTIDINE (PF) 20 MG/2 ML INTRAVENOUS SOLUTION,10.5,10.5,*
7939,MAGNESIUM SULFATE 1 GRAM/100 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,61,61,*
7940,CLOPIDOGREL 300 MG TABLET,25,25,*
7941,GRANISETRON HCL 1 MG/ML (1 ML) INTRAVENOUS SOLUTION,41.5,41.5,*
7942,"TETANUS,DIPHTHERIA TOXOID PED (PF) 5 LF UNIT-25 LF UNIT/0.5 ML IM SUSP",558,558,*
7943,ETRAVIRINE 100 MG TABLET,16,16,*
7944,FOSPHENYTOIN 100 MG PE/2 ML INJECTION SOLUTION,79.5,79.5,*
7945,FOSPHENYTOIN 500 MG PE/10 ML INJECTION SOLUTION,294.5,294.5,*
7946,"MVI,ADULT NO.4,VIT K,COMP(VIAL 1 OF 2) 3,300 UNIT-150 MCG/5 ML IV SOLN",52.5,52.5,*
7947,AMPICILLIN 1 G/50 ML NS (SMARTEZ DEVICE),71,71,*
7948,PROPOFOL 10 MG/ML IV EMUL 50 ML - MCG/KG/MIN (FOR ANESTH USE ONLY) ,88,88,*
7949,HYDROMORPHONE 1 MG IN 1 ML NS SYRINGE,5,5,*
7950,AMPICILLIN-SULBACTAM 15 GRAM SOLUTION FOR INJECTION,226.5,226.5,*
7951,TPN (CYCLIC) MAR MESSAGE,0,0,*
7952,BENZYLPENICILLOYL POLYLYSINE 0.25 ML INTRADERMAL INJECTION SOLUTION,3538.5,3538.5,*
7953, ELECTROLYTE-R IV SOLP 500 ML (FOR ANESTHESIA USE ONLY),42.5,42.5,*
7954,"INSULIN REGULAR HUMAN U-500 ""CONCENTRATE"" 500 UNIT/ML(3 ML) SUBCUT PEN",1846.5,1846.5,*
7955,ADENOSINE (DIAGNOSTIC) 3 MG/ML INTRAVENOUS SOLUTION,882,882,*
7956,LIDOCAINE 4 % TOPICAL PATCH,16.5,16.5,*
7957,ARGATROBAN 50 MG/50 ML (1 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV,1903.5,1903.5,*
7958,AMINO ACID 50 G/500 ML (100 MG/ML) INTRAVENOUS SOLUTION,900,900,*
7959,DARUNAVIR ETHANOLATE 800 MG TABLET,79.5,79.5,*
7960,METHYLERGONOVINE 0.2 MG/ML IJ 1 ML VIAL (ANES ONLY),155.5,155.5,*
7961,ATROPINE 0.05 MG/ML INJECTION SYRINGE,197.5,197.5,*
7962,RSCH: NEBULIZED ACETYLCYSTEINE(NAC) 10% OR PLACEBO,0,0,*
7963,DILTIAZEM 100MG/100ML NS (LOADABLE MIXTURE),96.5,96.5,*
7964,TUBE FEEDING BOLUS (ADULT),0,0,*
7965,BUPRENORPHINE 8 MG-NALOXONE 2 MG SUBLINGUAL FILM,114.5,114.5,*
7966,"MENINGOC VAC A,C,Y,W-135 DIP (PF) 4 MCG/0.5 ML INTRAMUSCULAR SOLUTION",321.5,321.5,*
7967,"HEPARIN (PORCINE) 30,000 UNIT/1,000 ML IN 0.9 % SOD CHLORIDE IV",304,304,*
7968,"CEFOTETAN 1 GRAM/50 ML IN DEXTROSE, ISO-OSMOTIC INTRAVENOUS PIGGYBACK",205,205,*
7969,CEFOTETAN 2 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,292.5,292.5,*
7970,FAT EMULSION 20 % IV EMUL 1000 ML FOR COMPOUNDING,5,5,*
7971,SODIUM CITRATE 4 GRAM/100 ML (4 %) SOLUTION,355.5,355.5,*
7972,"DIPH,PERTUS(ACEL),TET PED(PF) 25 LF UNIT-58 MCG-10 LF/0.5ML IM SYRINGE",297,297,*
7973,HYDROMORPHONE 0.5 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SYRINGE,64,64,*
7974,RSCH BEVACIZUMAB (TESARO GYN 3000-03-004) 25MG/ML INJECTION,3087.5,3087.5,*
7975,NICARDIPINE 40 MG/200 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,926.5,926.5,*
7976,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION,5,5,*
7977,OXYTOCIN 30 UNIT/500 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,171,171,*
7978,SODIUM CHLORIDE 4 MEQ/ML ORAL SYRINGE (PEDS),1,1,*
7979,FLUTICASONE 250 MCG-SALMETEROL 50 MCG/DOSE BLISTR POWDR FOR INHALATION,240.5,240.5,*
7980,PROTOCOL RAPID RESPONSE,0,0,*
7981,PROTOCOL ICU SURGERY POTASSIUM/PHOSPHORUS REPLACEMENT,0,0,*
7982,EDROPHONIUM (ENLON) / PLACEBO A,578.5,578.5,*
7983,EDROPHONIUM (ENLON) / PLACEBO B ,0,0,*
7984,EDROPHONIUM TEST SCHEDULED,0,0,*
7985,TPN PEDIATRIC LIPIDS 20% 100 ML,158,158,*
7986,TPN PEDIATRIC LIPIDS 20% 250 ML,292,292,*
7987,ACETIC ACID (BULK) 5 % LIQUID,233,233,*
7988,ACETIC ACID 0.5%,54.5,54.5,*
7989,ACETIC ACID 3%,285,285,*
7990,ACETIC ACID 1%,58,58,*
7991,METRONIDAZOLE IN SODIUM CHLORIDE 1000 MG/200 ML IVPB (MIXTURE),39.5,39.5,*
7992,ALLOPURINOL(ZYLOPRIM) SUSPENSION 20 MG/ML,5,5,*
7993,AMLODIPINE(NORVASC) SUSPENSION 1 MG/ML,5,5,*
7994,EPOETIN ALFA IV PEDIATRIC,5,5,*
7995,METOPROLOL TARTRATE(LOPRESSOR) SUSP  10 MG/ML,5,5,*
7996,BACITRACIN ORAL SOLUTION 1000 UNITS/ML,215.5,215.5,*
7997,BIVALIRUDIN (ANGIOMAX) BOLUS FROM BAG FOR USE IN CATH LAB,0,0,*
7998,BETADINE/SALINE 1:1  1000ML,187.5,187.5,*
7999,DEXMEDETOMIDINE (PRECEDEX) 20 MCG/5 ML SYRINGE (ANESTHESIA),62,62,*
8000,NITROGLYCERIN 200MCG/ML BAG,281.5,281.5,*
8001,FUROSEMIDE 10 MG/ML IJ SOLN  10 ML (FOR ANESTH USE ONLY),56.5,56.5,*
8002,"THROMBIN (BOVINE) 5,000 UNIT NASAL SPRAY SYRINGE",539,539,*
8003,CAPTOPRIL(CAPOTEN) SOLUTION 1 MG/ML,5,5,*
8004,CEFAZOLIN(ANCEF) EYE DROPS 33 MG/ML,17,17,*
8005,CEFTAZIDIME (FORTAZ) EYE DROPS 50 MG/ML,132.5,132.5,*
8006,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION,0.5,0.5,*
8007,SUFENTA 0.5 MCG/ML W/BUPIVACAINE 0.125% 100ML EPIDURAL,37,37,*
8008,DAPSONE SUSPENSION  2 MG/ML,36,36,*
8009,DILTIAZEM HYDROCHLORIDE(CARDIZEM) 2% TOPICAL GEL,278.5,278.5,*
8010,CARDIOPLEGIC SOLUTION SET (RMH CSORX),275,275,*
8011,D5 %-0.45 %NS IV SOLP 500 ML (FOR ANESTH USE ONLY),51.5,51.5,*
8012,CEFTAZIDIME (FORTAZ) 50 MG/ML SUBCONJUNCTIVAL INJECTION,133.5,133.5,*
8013,CEFTAZIDIME (FORTAZ) 9 MG/0.4 ML INTRVITREOUS INJECTION,133.5,133.5,*
8014,DEXAMETHASONE 2 MG/0.5 ML OPHTHALMIC INJECTION,26.5,26.5,*
8015,"HYALURONIDASE, HUMAN RECOMBINANT 150 UNIT/ML INJECTION SOLUTION",450.5,450.5,*
8016,ETOPOSIDE(VEPESID) ORAL SOLUTION  10 MG/ML,376,376,*
8017,TRANEXAMIC ACID 3 G IN 250 ML NS BOLUS FROM BAG (ANESTHESIA ONLY),0,0,*
8018,"LIPASE-PROTEASE-AMYLASE 24,000-76,000-120,000 UNIT CAPSULE,DELAYED REL",10,10,*
8019,GI COCKTAIL WITH DICYCLOMINE,3,3,*
8020,L.E.T(LIDOCAINE/EPI/TETRA) SOLUTION,22,22,*
8021,HEP B-DP(A)T-POLIO VACC (PF) 10 MCG-25LF-25 MCG-10LF/0.5 ML IM SYRINGE,330,330,*
8022,LEVONORGESTREL 20 MCG/24 HR (5 YEARS) INTRAUTERINE DEVICE,3691,3691,*
8023,NURSING MAR MESSAGE,0,0,*
8024,MISOPROSTOL 25MCG TAB,3,3,*
8025,MAGIC MOUTHWASH  90 ML,10,10,*
8026,MAGIC MOUTHWASH W/ NYSTATIN 120 ML,11,11,*
8027,VANCOMYCIN 50 ML/ML SUBCONJUNTIVAL INJECTION,50.5,50.5,*
8028,SODIUM CITRATE 4% 2000 ML,1324.5,1324.5,*
8029,METRONIDAZOLE(FLAGYL) SUSPENSION 50 MG/ML,10,10,*
8030,MIRACLE CREAM  60 GM,10,10,*
8031,"LEECHES, MEDICINAL",169,169,*
8032,MONSEL'S PASTE,17.5,17.5,*
8033,SILDENAFIL (REVATIO) SUSPENSION 2 MG/ML,1,1,*
8034,GLUTAMINE 1 GRAM POWDER (PEDS),3,3,*
8035,VANCOMYCIN 5 MG/ 0.5 ML INTRAVITREOUS INJECTION,5,5,*
8036,NICU SKIN BALM,75,75,*
8037,MIDAZOLAM (VERSED) 0.5 MG/ML IV PEDIATRIC SYRINGE,20.5,20.5,*
8038,NORMOSOL 50 ML / PAPAVERINE 60 MG TOP,39.5,39.5,*
8039,"LORATADINE 5 MG-PSEUDOEPHEDRINE ER 120 MG TABLET,EXTENDED RELEASE,12HR",3,3,*
8040,ALTEPLASE 50 MCG/0.1ML SUBRETINAL INJECTION,730,730,*
8041,INSULIN REGULAR IV TREATMENT KIT,3,3,*
8042,DOXORUBICIN 50 MG INTRAVENOUS SOLUTION,1228.5,1228.5,*
8043,PEROXIDE/SALINE 1:1 (1/2 STR) 120 ML,22.5,22.5,*
8044,PEROXIDE/SALINE 1:1 (1/2 STR) 1000 ML,22.5,22.5,*
8045,PEROXIDE/WATER 1:1 (1/2 STR),30.5,30.5,*
8046,PEROXIDE/WATER 1:1 (1/2 STR) 1000 ML,22.5,22.5,*
8047,CARBAMAZEPINE 100 MG/5 ML ORAL SUSPENSION,7.5,7.5,*
8048,ZINC CHLORIDE 1 MG/ML INTRAVENOUS SOLUTION,346.5,346.5,*
8049,RABIES IMMUNE GLOBULIN (PF) 300 UNIT/ML INTRAMUSCULAR SOLUTION,2361,2361,*
8050,AMIODARONE(CORDARONE) SUSPENSION 5 MG/ML,10,10,*
8051,TOTAL CALORIES,0,0,*
8052,SERTRALINE 20 MG/ML ORAL CONCENTRATE,54,54,*
8053,SITAGLIPTIN 50 MG TABLET,7.5,7.5,*
