Medication,Package Size,Package Unit,UOM charge 
PEDIATRIC MULTIVITAMINS CHEWABLE TAB,100,Each,0.122
PEDIATRIC MULTIVITAMINS ORAL DROPS,50,mL,14.421
PEDIATRIC MULTIVITAMINS-IRON CHEWABLE TAB,100,Each,0.092
PEDIATRIC MULTIVITAMINS-IRON ORAL DROPS,50,mL,14.421
PEG 3350-ELECTROLYTES ORAL SOLUTION,4000,mL,87.4
PEG 3350-ELECTROLYTES ORAL SOLUTION,4000,mL,87.4
PEG 3350-ELECTROLYTES-VITAMIN C 100 G-7.5 G-2.691 G-4.7 G POWDER PKT,1,Each,185.461
PEGFILGRASTIM 6 MG/0.6ML SC SYRG,0.6,mL,11589.772
PEMETREXED 100 MG IV SOLUTION,1,Each,1258.328
PEMETREXED 500 MG IV SOLUTION,1,Each,6291.636
PENCICLOVIR 1 % TOPICAL CREAM,5,g,1510.302
"PENICILLIN G BENZATHINE & PROC 1,200,000 UNIT/2 ML IM SYRG",2,mL,233.323
"PENICILLIN G BENZATHINE & PROC 1,200,000 UNIT/2 ML IM SYRG",2,mL,233.323
"PENICILLIN G BENZATHINE 1,200,000 UNIT/2 ML IM SYRG",2,mL,292.701
"PENICILLIN G BENZATHINE 1,200,000 UNIT/2 ML IM SYRG",2,mL,292.701
"PENICILLIN G BENZATHINE 2,400,000 UNIT/4 ML IM SYRG",4,mL,599.791
"PENICILLIN G BENZATHINE 600,000 UNIT/ML IM SYRG",1,mL,169
PENICILLIN G POT 3 MILLION UNIT/50 ML-DEXTROSE INTRAVENOUS PIGGYBACK,50,mL,31.934
"PENICILLIN G POTASSIUM 20,000,000 UNIT IJ SOLR",1,Each,94.172
"PENICILLIN G POTASSIUM 5,000,000 UNIT IJ SOLR",1,Each,40.126
"PENICILLIN G POTASSIUM 5,000,000 UNIT IJ SOLR",1,Each,40.126
"PENICILLIN G POTASSIUM 5,000,000 UNIT IJ SOLR",1,Each,40.126
"PENICILLIN G PROCAINE 1,200,000 UNIT IM SYRG",2,mL,102.81
"PENICILLIN G PROCAINE 600,000 UNIT IM SYRG",1,mL,61.752
"PENICILLIN G PROCAINE 600,000 UNIT IM SYRG",1,mL,61.752
"PENICILLIN G SODIUM 5,000,000 UNIT IJ SOLR",1,Each,85.706
PENICILLIN V POTASSIUM 125 MG/5 ML ORAL SUSP,100,mL,31.901
PENICILLIN V POTASSIUM 250 MG/5 ML ORAL SUSP,100,mL,35.834
PENICILLIN V-K 250 MG TAB,100,Each,0.354
PENICILLIN V-K 250 MG TAB,100,Each,0.656
PENICILLIN V-K 250 MG TAB,100,Each,2.399
PENICILLIN V-K 500 MG TAB,100,Each,4.077
PENTAMIDINE 300 MG IJ SOLR,1,Each,310.416
PENTAMIDINE 300 MG SOLUTION FOR INHALATION,1,Each,310.416
PENTOSAN POLYSULFATE SODIUM 100 MG CAP,100,Each,38.744
PENTOSTATIN 10 MG IV SOLUTION,1,Each,4103.737
PENTOXIFYLLINE SR 400 MG TAB,100,Each,0.857
PENTOXIFYLLINE SR 400 MG TAB,1,Each,0.857
PEPPERMINT SPIRIT,30,mL,34.48
PERAMIVIR (PF) 200 MG/20 ML (10 MG/ML) INTRAVENOUS SOLUTION,20,mL,1003.813
PERAMIVIR (PF) 200 MG/20 ML (10 MG/ML) INTRAVENOUS SOLUTION,20,mL,1003.813
PERFLUTREN LIPID MICROSPHERES 1.1 MG/ML IV,2,mL,427.767
PERITONEAL DIALYSIS SOLN 13 & DEX 2.5 % CA+ (3.5 MEQ/L)&LOW MAG (0.5),2000,mL,131.085
PERITONEAL DIALYSIS SOLN 13 & DEX 2.5 % CA+ (3.5 MEQ/L)&LOW MAG (0.5),2500,mL,134.104
PERITONEAL DIALYSIS SOLN 3 & DEX 4.25 % CA+ (3.5 MEQ/L)&LOW MAG (0.5),2000,mL,132.271
PERITONEAL DIALYSIS SOLN 3 & DEX 4.25 % CA+ (3.5 MEQ/L)&LOW MAG (0.5),2500,mL,136.983
PERITONEAL DIALYSIS SOLN 4 & DEX 1.5 % CA+ (3.5MEQ/L)&LOW MAG (0.5),2000,mL,117.474
PERITONEAL DIALYSIS SOLN 4 & DEX 1.5 % CA+ (3.5MEQ/L)&LOW MAG (0.5),2500,mL,130.352
PERITONEAL DIALYSIS SOLN 6 & DEX 1.5 % LOW CA+ (2.5 MEQ/L)&MAG (0.5),2000,mL,117.474
PERMETHRIN 1 % TOPICAL LIQUID,59,mL,28.62
PERMETHRIN 5 % TOPICAL CREAM,60,g,432.63
PERPHENAZINE 2 MG TAB,100,Each,6.87
PERPHENAZINE 4 MG TAB,1,Each,7.661
PERPHENAZINE 4 MG TAB,100,Each,9.396
PERTUZUMAB 420 MG/14 ML (30 MG/ML) IV,14,mL,9323.362
PHENAZOPYRIDINE 100 MG TAB,100,Each,3.715
PHENAZOPYRIDINE 100 MG TAB,100,Each,7.669
PHENAZOPYRIDINE 100 MG TAB,100,Each,7.669
PHENAZOPYRIDINE 100 MG TAB,100,Each,7.669
PHENAZOPYRIDINE 200 MG TAB,100,Each,7.211
PHENAZOPYRIDINE 200 MG TAB,100,Each,11.362
PHENAZOPYRIDINE 200 MG TAB,100,Each,11.362
PHENELZINE 15 MG TAB,60,Each,2.906
PHENOBARB-BELLADONNA ALKALOIDS 16.2 MG TAB,100,Each,41.532
PHENOBARB-BELLADONNA ALKALOIDS 16.2 MG/5 ML ELIXIR,480,mL,6215.189
PHENOBARB-BELLADONNA ALKALOIDS 16.2 MG/5 ML ELIXIR,480,mL,6215.189
PHENOBARB-BELLADONNA ALKALOIDS 16.2 MG/5 ML ELIXIR,480,mL,
PHENOBARBITAL 16.2 MG TAB,100,Each,1.57
PHENOBARBITAL 20 MG/5 ML ELIXIR,473,mL,194.985
PHENOBARBITAL 32.4 MG TAB,100,Each,1.463
PHENOBARBITAL 32.4 MG TAB,100,Each,1.927
PHENOBARBITAL 97.2 MG TAB,1,Each,5.526
PHENOBARBITAL 97.2 MG TAB,30,Each,5.526
PHENOBARBITAL 97.2 MG TAB,100,Each,2.599
PHENOBARBITAL SODIUM 130 MG/ML INJECTION,1,mL,64.782
PHENOBARBITAL SODIUM 130 MG/ML INJECTION,1,mL,64.782
PHENOBARBITAL SODIUM 65 MG/ML INJECTION,1,mL,24.962
PHENOBARBITAL SODIUM 65 MG/ML INJECTION,1,mL,24.962
PHENOL 1.4 % MUCOSAL AEROSOL SPRAY,20,mL,6.992
PHENOL 1.4 % MUCOSAL AEROSOL SPRAY,177,mL,7.735
PHENTOLAMINE 5 MG IJ SOLR,1,Each,790.5
PHENTOLAMINE 5 MG IJ SOLR,1,Each,790.5
PHENYLEPHRINE 0.125 % NASAL DROPS,15,mL,13.176
PHENYLEPHRINE 0.25 % NASAL SPRAY AEROSOL,15,mL,13.832
PHENYLEPHRINE 0.25 % NASAL SPRAY AEROSOL,15,mL,13.832
PHENYLEPHRINE 0.25 % NASAL SPRAY AEROSOL,15,mL,13.832
PHENYLEPHRINE 0.25 %-MINERAL OIL 14 %-PETROLATM 74.9 % RECTAL OINTMENT,57,g,10.711
PHENYLEPHRINE 0.25 %-MINERAL OIL 14 %-PETROLATM 74.9 % RECTAL OINTMENT,28,g,24.472
PHENYLEPHRINE 0.5 % NASAL SPRAY AEROSOL,15,mL,13.832
PHENYLEPHRINE 0.5 % NASAL SPRAY AEROSOL,15,mL,13.832
PHENYLEPHRINE 1 % NASAL SPRAY AEROSOL,30,mL,7.735
PHENYLEPHRINE 1 % NASAL SPRAY AEROSOL,30,mL,7.735
PHENYLEPHRINE 1 % NASAL SPRAY AEROSOL,15,mL,15.536
PHENYLEPHRINE 1 % NASAL SPRAY AEROSOL,15,mL,15.536
PHENYLEPHRINE 10 % EYE DROPS,5,mL,174.8
PHENYLEPHRINE 10 % EYE DROPS,5,mL,174.8
PHENYLEPHRINE 10 MG/ML INJECTION,1,mL,9.088
PHENYLEPHRINE 10 MG/ML INJECTION,1,mL,9.088
PHENYLEPHRINE 10 MG/ML INJECTION,1,mL,17.04
PHENYLEPHRINE 10 MG/ML INJECTION,1,mL,17.04
PHENYLEPHRINE 10 MG/ML INJECTION,5,mL,62.679
PHENYLEPHRINE 10 MG/ML INJECTION,10,mL,122.83
PHENYLEPHRINE 2.5 % EYE DROPS,2,mL,103.025
PHENYLEPHRINE 2.5 % EYE DROPS,5,mL,135.995
PHENYLEPHRINE 2.5 % EYE DROPS,15,mL,393.3
PHENYLEPHRINE 20 MG/500 ML IN D5W (PF) INFUSION,500,mL,90.74
PHENYLEPHRINE 50 MG/250 ML IN D5W (PF) INFUSION,250,mL,88.995
PHENYTOIN 100 MG/4 ML ORAL SUSP,4,mL,27.968
PHENYTOIN 100 MG/4 ML ORAL SUSP,237,mL,104.605
PHENYTOIN 50 MG CHEWABLE TAB,100,Each,7.176
PHENYTOIN SODIUM 50 MG/ML IV,2,mL,3.59
PHENYTOIN SODIUM 50 MG/ML IV,2,mL,3.59
PHENYTOIN SODIUM 50 MG/ML IV,5,mL,5.155
PHENYTOIN SODIUM 50 MG/ML IV,2,mL,6.248
PHENYTOIN SODIUM 50 MG/ML IV,2,mL,6.248
PHENYTOIN SODIUM EXTENDED 100 MG CAP,100,Each,2.478
PHENYTOIN SODIUM EXTENDED 100 MG CAP,1,Each,2.478
PHENYTOIN SODIUM EXTENDED 100 MG CAP,100,Each,5.956
PHENYTOIN SODIUM EXTENDED 30 MG CAP,100,Each,4.654
PHYSOSTIGMINE 1 MG/ML INJECTION,2,mL,124.087
PHYTONADIONE 1 MG/0.5 ML INJECTION,0.5,mL,12.07
PHYTONADIONE 1 MG/0.5 ML PF INJECTION,0.5,mL,41.85
PHYTONADIONE 10 MG/ML INJECTION,1,mL,89.729
PHYTONADIONE 5 MG TAB,30,Each,99.676
PHYTONADIONE 5 MG TAB,100,Each,109.294
PILOCARPINE 1 % EYE DROPS,15,mL,344.597
PILOCARPINE 1 % EYE DROPS,15,mL,406.607
PILOCARPINE 2 % EYE DROPS,15,mL,352.463
PILOCARPINE 2 % EYE DROPS,15,mL,415.915
PILOCARPINE 4 % EYE DROPS,15,mL,369.506
PILOCARPINE 4 % EYE DROPS,15,mL,435.777
PILOCARPINE 5 MG TAB,100,Each,5.24
PILOCARPINE 5 MG TAB,100,Each,7.342
PILOCARPINE 5 MG TAB,30,Each,9.942
PILOCARPINE 5 MG TAB,1,Each,9.942
PIMOZIDE 1 MG TABLET,100,Each,8.762
PINDOLOL 5 MG TAB,100,Each,4.615
PIOGLITAZONE 15 MG TAB,100,Each,4.077
PIOGLITAZONE 15 MG TAB,1,Each,4.078
PIOGLITAZONE 15 MG TAB,100,Each,7.097
PIOGLITAZONE 15 MG TAB,1,Each,7.097
PIOGLITAZONE 30 MG TAB,30,Each,1.879
PIOGLITAZONE 30 MG TAB,30,Each,1.879
PIOGLITAZONE 30 MG TAB,90,Each,2.443
PIOGLITAZONE 30 MG TAB,100,Each,14.189
PIOGLITAZONE 30 MG TAB,1,Each,14.19
PIPERACILLIN-TAZOBACTAM 2.25 GRAM IV SOLR,1,Each,15.62
PIPERACILLIN-TAZOBACTAM 2.25 GRAM IV SOLR,1,Each,19.503
PIPERACILLIN-TAZOBACTAM 2.25 GRAM IV SOLR,1,Each,20.818
PIPERACILLIN-TAZOBACTAM 2.25 GRAM IV SOLR,1,Each,26.27
PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR,1,Each,16.188
PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR,1,Each,27.776
PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR,1,Each,32.655
PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR,1,Each,34.87
PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR,1,Each,34.87
PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR,1,Each,37.838
PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR,1,Each,43.968
PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR,1,Each,43.968
PIPERACILLIN-TAZOBACTAM 4.5 GRAM IV SOLR,1,Each,21.584
PIPERACILLIN-TAZOBACTAM 4.5 GRAM IV SOLR,1,Each,38.862
PIPERACILLIN-TAZOBACTAM 4.5 GRAM IV SOLR,1,Each,43.537
PIPERACILLIN-TAZOBACTAM 4.5 GRAM IV SOLR,1,Each,55.666
PIROXICAM 10 MG CAP,100,Each,2.679
PIROXICAM 20 MG CAP,100,Each,9.225
PIROXICAM 20 MG CAP,100,Each,9.225
PITAVASTATIN 2 MG TAB,90,Each,40.248
PNEUMOCOCCAL 13-VAL CONJ VACCINE-DIP CRM (PF) 0.5 ML IM SYRINGE,0.5,mL,333.495
PNEUMOCOCCAL 13-VAL CONJ VACCINE-DIP CRM (PF) 0.5 ML IM SYRINGE,0.5,mL,333.495
PNEUMOCOCCAL 23-VALPS VACCINE 25 MCG/0.5 ML INJECTION,0.5,mL,175.797
PNEUMOCOCCAL 23-VALPS VACCINE 25 MCG/0.5 ML INJECTION,0.5,mL,175.797
PODOPHYLLUM RESIN 25 % TOPICAL LIQUID,15,mL,428.239
POLYCARBOPHIL CALCIUM 625 MG TAB,90,Each,0.245
POLYCARBOPHIL CALCIUM 625 MG TAB,90,Each,0.245
POLYETHYLENE GLYCOL 3350 17 GRAM (100 %) ORAL POWDER PACKET,10,Each,3.854
POLYETHYLENE GLYCOL 3350 17 GRAM (100 %) ORAL POWDER PACKET,10,Each,3.854
POLYETHYLENE GLYCOL 3350 17 GRAM (100 %) ORAL POWDER PACKET,14,Each,7.364
POLYETHYLENE GLYCOL 3350 17 GRAM (100 %) ORAL POWDER PACKET,14,Each,7.364
POLYETHYLENE GLYCOL 3350 17 GRAM (100 %) ORAL POWDER PACKET,14,Each,8.976
"POLYMYXIN B SULFATE 500,000 UNIT IJ SOLR",1,Each,34.87
"POLYMYXIN B SULFATE 500,000 UNIT IJ SOLR",1,Each,35.663
"POLYMYXIN B SULFATE 500,000 UNIT IJ SOLR",1,Each,40.259
POLYSACCHARIDE IRON COMPLEX 150 MG CAP,100,Each,0.459
POLYVINYL ALCOHOL-POVIDONE 1.4 %-0.6 % EYE DROPPERETTE,30,Each,1.254
POLYVINYL ALCOHOL-POVIDONE 1.4 %-0.6 % EYE DROPPERETTE,50,Each,1.149
PORACTANT ALFA 120 MG/1.5 ML INTRATRACHEAL SUSP,1.5,mL,757.095
PORACTANT ALFA 240 MG/3 ML INTRATRACHEAL SUSP,3,mL,1492.874
"POSACONAZOLE 100 MG TABLET,DELAYED RELEASE",60,Each,121.402
POSACONAZOLE 200 MG/5 ML ORAL SUSP,105,mL,4347.021
POSACONAZOLE 300 MG/16.7 ML INTRAVENOUS SOLUTION,16.7,mL,986.623
POTASSIUM & SODIUM PHOSPHATES 280 MG-160 MG-250 MG ORAL POWDER PACKET,100,Each,1.901
POTASSIUM & SODIUM PHOSPHATES 280 MG-160 MG-250 MG ORAL POWDER PACKET,1,Each,1.901
POTASSIUM ACETATE 2 MEQ/ML IV,20,mL,9.032
POTASSIUM ACETATE 2 MEQ/ML IV,50,mL,27.832
POTASSIUM BICARBONATE-CITRIC ACID 25 MEQ EFFERVESCENT TAB,1,Each,0.874
POTASSIUM BICARBONATE-CITRIC ACID 25 MEQ EFFERVESCENT TAB,1,Each,2.767
POTASSIUM CHLORIDE 10 % ORAL LIQUID,15,mL,19.731
POTASSIUM CHLORIDE 10 % ORAL LIQUID,15,mL,60.241
POTASSIUM CHLORIDE 10 % ORAL LIQUID,15,mL,60.241
POTASSIUM CHLORIDE 10 MEQ/100 ML IV PIGGY BACK,100,mL,10.121
POTASSIUM CHLORIDE 10 MEQ/100 ML IV PIGGY BACK,100,mL,11.866
POTASSIUM CHLORIDE 10 MEQ/100 ML IV PIGGY BACK,100,mL,35.598
POTASSIUM CHLORIDE 10 MEQ/50 ML IV PIGGY BACK,50,mL,11.168
POTASSIUM CHLORIDE 10 MEQ/50 ML IV PIGGY BACK,50,mL,11.517
POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN,10,mL,2.84
POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN,5,mL,3.607
POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN,20,mL,4.488
POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN,10,mL,8.435
POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN,5,mL,10.991
POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN,5,mL,10.991
POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN,20,mL,11.758
POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN,20,mL,11.758
POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN,250,mL,41.89
POTASSIUM CHLORIDE 20 MEQ/100 ML IV PIGGY BACK,100,mL,9.423
POTASSIUM CHLORIDE 20 MEQ/100 ML IV PIGGY BACK,100,mL,12.215
POTASSIUM CHLORIDE 20 MEQ/100 ML IV PIGGY BACK,100,mL,15.007
POTASSIUM CHLORIDE 20 MEQ/50 ML IV PIGGY BACK,50,mL,9.249
POTASSIUM CHLORIDE SR 10 MEQ TAB,1,Each,2.203
POTASSIUM CHLORIDE SR 10 MEQ TAB,80,Each,2.272
POTASSIUM CHLORIDE SR 10 MEQ TAB,1,Each,2.273
POTASSIUM CHLORIDE SR 10 MEQ TAB,1,Each,2.382
"POTASSIUM CHLORIDE SR 20 MEQ TAB, PARTICLES/CRYSTALS",100,Each,2.377
"POTASSIUM CHLORIDE SR 20 MEQ TAB, PARTICLES/CRYSTALS",1,Each,2.378
"POTASSIUM CHLORIDE SR 20 MEQ TAB, PARTICLES/CRYSTALS",100,Each,2.6
"POTASSIUM CHLORIDE SR 20 MEQ TAB, PARTICLES/CRYSTALS",1,Each,2.911
"POTASSIUM CHLORIDE SR 20 MEQ TAB, PARTICLES/CRYSTALS",100,Each,3.251
POTASSIUM CITRATE ER 5 MEQ (540 MG) TAB,100,Each,4.387
POTASSIUM CITRATE ER 5 MEQ (540 MG) TAB,100,Each,4.409
"POTASSIUM CITRATE SR 10 MEQ (1,080 MG) TAB",100,Each,6.149
"POTASSIUM CITRATE SR 10 MEQ (1,080 MG) TAB",1,Each,10.541
POTASSIUM IODIDE 1 GRAM/ML ORAL SOLN,30,mL,50.212
POTASSIUM PHOSPHATE DIBASIC 3 MMOLE/ML IV,15,mL,41.365
POTASSIUM PHOSPHATE DIBASIC 3 MMOLE/ML IV,15,mL,86.01
POTASSIUM PHOSPHATE DIBASIC 4.4 MEQ/ML IV (TPN),15,mL,41.365
"POTASSIUM PHOSPHATE, MONOBASIC 500 MG TAB",100,Each,2.119
PRALIDOXIME 1 GRAM IJ SOLR,1,Each,161.262
PRALIDOXIME 1 GRAM IJ SOLR,6,Each,161.262
PRAMIPEXOLE 0.25 MG TAB,90,Each,0.642
PRAMIPEXOLE 0.25 MG TAB,100,Each,0.931
PRAMIPEXOLE 0.5 MG TAB,30,Each,3.234
PRAMIPEXOLE 1 MG TAB,90,Each,0.642
PRAMIPEXOLE 1 MG TAB,30,Each,3.684
PRAMIPEXOLE 1 MG TAB,1,Each,3.684
PRAMIPEXOLE 1 MG TAB,100,Each,29.825
PRAMOXINE 1 % TOPICAL FOAM,15,g,340.467
PRAMOXINE-CAMPHOR-ZINC ACETATE LOTION,180,mL,11.799
PRAMOXINE-HYDROCORTISONE 1 %-1 % RECTAL CREAM,30,g,530.169
PRASUGREL 10 MG TAB,30,Each,2.841
PRASUGREL 10 MG TAB,1,Each,48.501
PRASUGREL 10 MG TAB,90,Each,48.501
PRAVASTATIN 10 MG TAB,100,Each,1.717
PRAVASTATIN 40 MG TAB,100,Each,3.631
PRAVASTATIN 40 MG TAB,100,Each,3.631
PRAVASTATIN 40 MG TAB,100,Each,3.631
PRAVASTATIN 40 MG TAB,1,Each,3.632
PRAZOSIN 1 MG CAP,90,Each,1.761
PRAZOSIN 1 MG CAP,100,Each,6.503
PRAZOSIN 1 MG CAP,1,Each,6.503
PRAZOSIN 1 MG CAP,100,Each,6.599
PRAZOSIN 1 MG CAP,1,Each,6.599
PRAZOSIN 5 MG CAP,1,Each,15.689
PREDNISOLONE 15 MG/5 ML ORAL SOLN,480,mL,190.882
"PREDNISOLONE ACETATE 1 % EYE DROPS, SUSP",5,mL,192.28
"PREDNISOLONE ACETATE 1 % EYE DROPS, SUSP",5,mL,193.373
PREDNISOLONE SODIUM PHOSPHATE 1 % EYE DROPS,10,mL,230.343
PREDNISONE 1 MG TAB,100,Each,0.839
PREDNISONE 1 MG TAB,100,Each,0.883
PREDNISONE 1 MG TAB,100,Each,0.975
PREDNISONE 10 MG TAB,100,Each,0.839
PREDNISONE 10 MG TAB,100,Each,0.935
PREDNISONE 2.5 MG TAB,100,Each,0.634
PREDNISONE 20 MG TAB,100,Each,0.865
PREDNISONE 20 MG TAB,1,Each,0.866
PREDNISONE 20 MG TAB,100,Each,0.905
PREDNISONE 20 MG TAB,100,Each,0.996
PREDNISONE 5 MG TAB,1000,Each,0.782
PREDNISONE 5 MG TAB,100,Each,0.87
PREDNISONE 5 MG/5 ML ORAL SOLN,5,mL,4.895
PREDNISONE 5 MG/5 ML ORAL SOLN,120,mL,349.775
PREDNISONE 5 MG/5 ML ORAL SOLN,500,mL,1354.7
PREGABALIN 25 MG CAP,90,Each,20.289
PREGABALIN 300 MG CAP,90,Each,20.289
PREGABALIN 50 MG CAP,100,Each,22.315
PREGABALIN 75 MG CAP,100,Each,22.315
PRENATAL VITAMIN WITHOUT CALCIUM #5-IRON-FA 106.5 MG-1 MG CAP,100,Each,2.653
PRIMAQUINE 26.3 MG TAB,100,Each,5.847
PRIMIDONE 250 MG TAB,100,Each,2.841
PRIMIDONE 50 MG TAB,100,Each,2.377
PRIMIDONE 50 MG TAB,1,Each,2.627
PROBENECID 500 MG TAB,100,Each,2.753
PROBENECID 500 MG TAB,30,Each,5.952
PROBENECID 500 MG TAB,1,Each,5.952
PROCAINAMIDE 100 MG/ML INJECTION,10,mL,245.32
PROCAINAMIDE 100 MG/ML INJECTION,10,mL,397.518
PROCAINAMIDE 500 MG/ML INJECTION,2,mL,133.333
PROCARBAZINE 50 MG CAP,100,Each,182.131
PROCHLORPERAZINE 25 MG RECTAL SUPPOSITORY,12,Each,38.076
PROCHLORPERAZINE 25 MG RECTAL SUPPOSITORY,12,Each,42.857
PROCHLORPERAZINE EDISYLATE 5 MG/ML INJECTION,2,mL,52.54
PROCHLORPERAZINE EDISYLATE 5 MG/ML INJECTION,2,mL,52.54
PROCHLORPERAZINE EDISYLATE 5 MG/ML INJECTION,2,mL,52.54
PROCHLORPERAZINE EDISYLATE 5 MG/ML INJECTION,2,mL,52.54
PROCHLORPERAZINE MALEATE 10 MG TAB,100,Each,1.241
PROCHLORPERAZINE MALEATE 10 MG TAB,100,Each,1.245
PROCHLORPERAZINE MALEATE 10 MG TAB,1,Each,3.54
PROCHLORPERAZINE MALEATE 5 MG TAB,1,Each,1.77
PROGESTERONE 50 MG/ML IM OIL,10,mL,88.864
PROGESTERONE MICRONIZED 100 MG CAP,100,Each,3.234
PROGESTERONE MICRONIZED 100 MG CAP,100,Each,4.296
PROGESTERONE MICRONIZED 100 MG CAP,100,Each,4.296
PROGESTERONE MICRONIZED 100 MG CAP,100,Each,7.451
PROGESTERONE MICRONIZED 100 MG CAP,100,Each,14.674
PROMETHAZINE 12.5 MG RECTAL SUPPOSITORY,12,Each,42.599
PROMETHAZINE 12.5 MG RECTAL SUPPOSITORY,12,Each,42.599
PROMETHAZINE 25 MG RECTAL SUPPOSITORY,12,Each,25.971
PROMETHAZINE 25 MG RECTAL SUPPOSITORY,12,Each,25.971
PROMETHAZINE 25 MG RECTAL SUPPOSITORY,12,Each,42.599
PROMETHAZINE 25 MG RECTAL SUPPOSITORY,1,Each,42.599
PROMETHAZINE 25 MG TAB,100,Each,0.507
PROMETHAZINE 25 MG TAB,100,Each,1.805
PROMETHAZINE 25 MG/ML INJECTION,1,mL,2.687
PROMETHAZINE 25 MG/ML INJECTION,1,mL,2.687
PROMETHAZINE 25 MG/ML INJECTION,1,mL,5.249
PROMETHAZINE 25 MG/ML INJECTION,1,mL,5.249
PROMETHAZINE 25 MG/ML INJECTION,1,mL,5.249
PROMETHAZINE 25 MG/ML INJECTION,1,mL,5.249
PROMETHAZINE 25 MG/ML INJECTION,1,mL,5.68
PROMETHAZINE 25 MG/ML INJECTION,1,mL,5.68
PROMETHAZINE 25 MG/ML INJECTION,1,mL,9.128
PROMETHAZINE 25 MG/ML INJECTION,1,mL,9.128
PROMETHAZINE 25 MG/ML INJECTION,1,mL,9.128
PROMETHAZINE 25 MG/ML INJECTION,1,mL,9.128
PROMETHAZINE 50 MG/ML INJECTION,1,mL,10.923
PROMETHAZINE 6.25 MG/5 ML SYRUP,118,mL,15.986
PROMETHAZINE 6.25 MG/5 ML SYRUP,473,mL,47.542
PROMETHAZINE-CODEINE 6.25 MG-10 MG/5 ML SYRUP,118,mL,9.987
PROMETHAZINE-DM 6.25 MG-15 MG/5 ML SYRUP,118,mL,11.345
PROMETHAZINE-DM 6.25 MG-15 MG/5 ML SYRUP,473,mL,28.939
PROPAFENONE 150 MG TAB,100,Each,2.001
PROPAFENONE 150 MG TAB,1,Each,3.304
PROPAFENONE SR 225 MG 12 HR CAP,1,Each,25.089
PROPAFENONE SR 225 MG 12 HR CAP,60,Each,25.551
PROPAFENONE SR 225 MG 12 HR CAP,60,Each,25.551
PROPAFENONE SR 225 MG 12 HR CAP,1,Each,35.345
PROPAFENONE SR 425 MG 12 HR CAP,60,Each,32.369
PROPARACAINE 0.5 % EYE DROPS,15,mL,153.322
PROPARACAINE 0.5 % EYE DROPS,15,mL,153.387
PROPARACAINE 0.5 % EYE DROPS,15,mL,153.387
PROPOFOL 10 MG/ML IV EMUL,20,mL,6.816
PROPOFOL 10 MG/ML IV EMUL,20,mL,16.188
PROPOFOL 10 MG/ML IV EMUL,20,mL,16.586
PROPOFOL 10 MG/ML IV EMUL,50,mL,20.94
PROPOFOL 10 MG/ML IV EMUL,100,mL,41.88
PROPOFOL 10 MG/ML IV EMUL,50,mL,49.733
PROPOFOL 10 MG/ML IV EMUL,50,mL,50.954
PROPOFOL 10 MG/ML IV EMUL,100,mL,99.465
PROPOFOL 10 MG/ML IV EMUL,100,mL,99.465
PROPOFOL 10 MG/ML IV EMUL,100,mL,101.908
PROPOFOL INFUSION,20,mL,6.816
PROPOFOL INFUSION,20,mL,16.188
PROPOFOL INFUSION,20,mL,16.586
PROPOFOL INFUSION,50,mL,20.94
PROPOFOL INFUSION,100,mL,41.88
PROPOFOL INFUSION,50,mL,50.954
PROPOFOL INFUSION,100,mL,99.465
PROPOFOL INFUSION,100,mL,101.908
PROPRANOLOL 1 MG/ML IV,1,mL,22.72
PROPRANOLOL 10 MG TAB,100,Each,0.699
PROPRANOLOL 10 MG TAB,100,Each,1.023
PROPRANOLOL 10 MG TAB,100,Each,1.171
PROPRANOLOL 10 MG TAB,100,Each,1.202
PROPRANOLOL 120 MG 24 HR SUSTAINED ACTION CAP,100,Each,10.584
PROPRANOLOL 120 MG 24 HR SUSTAINED ACTION CAP,100,Each,10.65
PROPRANOLOL 120 MG 24 HR SUSTAINED ACTION CAP,30,Each,14.237
PROPRANOLOL 20 MG TAB,100,Each,0.874
PROPRANOLOL 20 MG TAB,100,Each,1.503
PROPRANOLOL 20 MG TAB,100,Each,1.503
PROPRANOLOL 20 MG TAB,100,Each,4.23
PROPRANOLOL 20 MG TAB,1,Each,4.231
PROPRANOLOL 20 MG/5 ML ORAL SOLN,500,mL,211.945
PROPRANOLOL 40 MG TAB,100,Each,0.31
PROPRANOLOL 40 MG TAB,100,Each,2.111
PROPRANOLOL 40 MG TAB,100,Each,2.111
