"Facility","Description","Price"
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 18F 2W 5CC",142.21
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,ENDO 8.0MM",27.96
"DLP TWIN COUNTY REGIONAL HOSP","EXTENSION SET, BAXTER",42
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY ALL",144.11
"DLP TWIN COUNTY REGIONAL HOSP","BLOOD SET W/LGE STD BLOOD FILTER Y TYPE",65.65
"DLP TWIN COUNTY REGIONAL HOSP","SHOE, DARCO-MENS LARGE,POST OP",46.2
"DLP TWIN COUNTY REGIONAL HOSP","CATHETER, 3-WAY 30CC FOLEY 18F",119.12
"DLP TWIN COUNTY REGIONAL HOSP","OSTOMY BARRIER W/FLANGE 4""",328.19
"DLP TWIN COUNTY REGIONAL HOSP","GOWN, WARMING, SM ADULT",200.56
"DLP TWIN COUNTY REGIONAL HOSP","CATHETER, SUCTION",23.1
"DLP TWIN COUNTY REGIONAL HOSP","BONE MARROW TRAY, BAK4511",426.65
"DLP TWIN COUNTY REGIONAL HOSP","IV EXT SET,MICRO",63.26
"DLP TWIN COUNTY REGIONAL HOSP","HEEL CUSHION",408.15
"DLP TWIN COUNTY REGIONAL HOSP","WOUND VAC DRESSING,MED",635.71
"DLP TWIN COUNTY REGIONAL HOSP","CATHETER, SUCTION 18F STRT",9.72
"DLP TWIN COUNTY REGIONAL HOSP","RESTRAINT,VEST,MED M217-M",164.09
"DLP TWIN COUNTY REGIONAL HOSP","VESSEL CATH KIT",249.18
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 12F 2W 30CC",53.49
"DLP TWIN COUNTY REGIONAL HOSP","CATH KIT,SUCTION 14F",9.72
"DLP TWIN COUNTY REGIONAL HOSP","BIOPSY TRAY-STEREOTACTIC BREAST, CUSTOM",268.62
"DLP TWIN COUNTY REGIONAL HOSP","HYFRECATOR TIP, DISP, BLUNT 710112BX",8.52
"DLP TWIN COUNTY REGIONAL HOSP","IV SET,PRIMARY",70.09
"DLP TWIN COUNTY REGIONAL HOSP","CENTRAL VEIN CATH KIT",252.83
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 12F-2W-5CC",142.21
"DLP TWIN COUNTY REGIONAL HOSP","SHOE, DARCO-MENS MED POST OP",128.85
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,ENDO CUFFED 6.0MM",31.61
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 3WAY 30CC 24F",237.03
"DLP TWIN COUNTY REGIONAL HOSP","NEEDLE SET, LARGE ADULT, 45mm, V9079",1368.66
"DLP TWIN COUNTY REGIONAL HOSP","RIB BELT,FE 6"" UNIV TX9915-02",44.97
"DLP TWIN COUNTY REGIONAL HOSP","NEEDLE SET, PED, ST, V9018",1303.02
"DLP TWIN COUNTY REGIONAL HOSP","TURP IRRIG SET",133.35
"DLP TWIN COUNTY REGIONAL HOSP","SHOE, MENS X-LRG,DARCO POST OP",69.28
"DLP TWIN COUNTY REGIONAL HOSP","SHOE, WOMENS SMALL,POST OP DARCO",271.06
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH 10 FENESTRATED",712.69
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 22F 2W 30CC",151.94
"DLP TWIN COUNTY REGIONAL HOSP","IV EXT SET,W/ FILTER",95.91
"DLP TWIN COUNTY REGIONAL HOSP","FEMORAL ARTERY CATHETER KIT",266.81
"DLP TWIN COUNTY REGIONAL HOSP","TUBE, ENDOTRACH 5.0, CUFFED",31.61
"DLP TWIN COUNTY REGIONAL HOSP","FOLEY CATHETER TRAY 16F 900016",289.3
"DLP TWIN COUNTY REGIONAL HOSP","EYE CARE KIT",105.76
"DLP TWIN COUNTY REGIONAL HOSP","RIB BELT 6"" MALE",59.56
"DLP TWIN COUNTY REGIONAL HOSP","DOUBLE LUMEN CATHETER KIT 8F AK25802",918.92
"DLP TWIN COUNTY REGIONAL HOSP","IMPAD UNDER CAST INFLATION PAD,LT FOOT",184.76
"DLP TWIN COUNTY REGIONAL HOSP","BLOOD SET, PUMP,Y TYPE",133.71
"DLP TWIN COUNTY REGIONAL HOSP","PERITONEAL DIALYSIS TRAY",623.55
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 26F 2W 30CC",151.94
"DLP TWIN COUNTY REGIONAL HOSP","COLLAR, CERVICAL, LOW CONTRD SM 20202",47.41
"DLP TWIN COUNTY REGIONAL HOSP","TUBE, ENDOTRACHEAL, 4.5mm, CUFFED",30.39
"DLP TWIN COUNTY REGIONAL HOSP","VEST RESTRAINT,SM",115.48
"DLP TWIN COUNTY REGIONAL HOSP","SPLINT, CLAVICAL, PED",103.32
"DLP TWIN COUNTY REGIONAL HOSP","IV PA BRIDGE DEVICE",389.55
"DLP TWIN COUNTY REGIONAL HOSP","CATH KIT, STR, INF, 5FR 035630",19.45
"DLP TWIN COUNTY REGIONAL HOSP","SHOE, WOMENS LARGE,DARCO POST OP",46.2
"DLP TWIN COUNTY REGIONAL HOSP","NU TRACH,ARM STRNG,CAST",2333.77
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH,3.0 PED CUFFLESS",387.98
"DLP TWIN COUNTY REGIONAL HOSP","GOWN, WARMING, XL ADULT",290.51
"DLP TWIN COUNTY REGIONAL HOSP","FOOT STABILIZER",312.39
"DLP TWIN COUNTY REGIONAL HOSP","COLLAR,CERVICAL,LOW CONTRD LG 20204",64.42
"DLP TWIN COUNTY REGIONAL HOSP","SHOE,POST OP FE LGE 2021-03",59.56
"DLP TWIN COUNTY REGIONAL HOSP","TUBING SET, BREAST STEREOTAXIS",58.35
"DLP TWIN COUNTY REGIONAL HOSP","TRAY, CATH COUDE, 16F W/DRAIN BAG",258.9
"DLP TWIN COUNTY REGIONAL HOSP","PULSE OX DISPOSABLE PROBE",205.28
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH,FENE 04",534.45
"DLP TWIN COUNTY REGIONAL HOSP","SHOE POST-OP, MALE, SM",80.23
"DLP TWIN COUNTY REGIONAL HOSP","IMPAD UNDER CAST INFLATION PAD-RT FOOT",184.76
"DLP TWIN COUNTY REGIONAL HOSP","IV SET,PRIMARY,SPIKE",90.56
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH 4.0 PED CUFFLESS",387.98
"DLP TWIN COUNTY REGIONAL HOSP","SLEEVE,COMP, SCD,THIGH,MED,DVT30",403.55
"DLP TWIN COUNTY REGIONAL HOSP","WAIST BELT CATH HOLDER",52.27
"DLP TWIN COUNTY REGIONAL HOSP","SHOE,POST OP MALE MED 2020-02",59.56
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 28F 2W 30CC",151.94
"DLP TWIN COUNTY REGIONAL HOSP","EPIDURAL PUMP TUBING SET",86.46
"DLP TWIN COUNTY REGIONAL HOSP","CUFF, BP, CRTKN, 2TU, ADULT, DISP 2603",47.41
"DLP TWIN COUNTY REGIONAL HOSP","CATH TRAY, W/URINE METER, 16F 303316A",300.24
"DLP TWIN COUNTY REGIONAL HOSP","COLLAR,CERVICAL,LOW CONTRD MED 20203",64.42
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH,CUFFLESS 04",570.07
"DLP TWIN COUNTY REGIONAL HOSP","TUBE, ENDOTRACHEAL, 4.0mm, CUFFED",30.39
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 16F 2W 5CC",142.21
"DLP TWIN COUNTY REGIONAL HOSP","SHOE,POST OP FE SM 2021-01",59.56
"DLP TWIN COUNTY REGIONAL HOSP","PREMIUM BARRIER 4X4 (ST)",34.03
"DLP TWIN COUNTY REGIONAL HOSP","TRU-CUT DISP. BIOPSY NEEDLE",106.96
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 24F 2W 30CC",151.94
"DLP TWIN COUNTY REGIONAL HOSP","IV EXT SET",64.75
"DLP TWIN COUNTY REGIONAL HOSP","CLEANSER,SKIN,8 OZ SKIN,DERMAL WOUND",72.93
"DLP TWIN COUNTY REGIONAL HOSP","CATH TRAY W/URINE METER",303.88
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 3 WAY 30CC 22F",237.03
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY",89.95
"DLP TWIN COUNTY REGIONAL HOSP","UNIV CATH ACCESS PART",89.95
"DLP TWIN COUNTY REGIONAL HOSP","IMPAD UNDER CAST INFLATION PAD, R FOOT",143.44
"DLP TWIN COUNTY REGIONAL HOSP","TRAY,BLAKEMORE TUBE",549.41
"DLP TWIN COUNTY REGIONAL HOSP","FEMORAL PACING CATH KIT",1547.33
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 28F 2W 5CC",142.21
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH,FENE 08",712.69
"DLP TWIN COUNTY REGIONAL HOSP","CUTDOWN TRAY WITH CATHETER",133.71
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 20F 2W 5CC",143.44
"DLP TWIN COUNTY REGIONAL HOSP","OSTOMY BARRIER W/FLANGE 2""",224.87
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,ENDO CUFFED 8.5 MM ID",31.61
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH,PED 5.0",434.96
"DLP TWIN COUNTY REGIONAL HOSP","LOOP OSTOMY STARTER SET 3 1/2""-7347",319.68
"DLP TWIN COUNTY REGIONAL HOSP","ENTERAL FEEDING TUBE 8FR",173.82
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,ENDO CUFFED 6.5MM",27.96
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 18F 2W 30CC",150.73
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 3 WAY 30CC 20F",196.92
"DLP TWIN COUNTY REGIONAL HOSP","CATH 14F-13434,BARD COUDE",184.76
"DLP TWIN COUNTY REGIONAL HOSP","CATHETER, COUDE ALL SIZES",366.18
"DLP TWIN COUNTY REGIONAL HOSP","SET,CYSTO IRRIG",153.03
"DLP TWIN COUNTY REGIONAL HOSP","WOUND VAC DRESSING, SMALL",533.61
"DLP TWIN COUNTY REGIONAL HOSP","KIT, DRESSING CHANGE. CVC",223.65
"DLP TWIN COUNTY REGIONAL HOSP","TRAY,FOLEY W/O CATH",125.2
"DLP TWIN COUNTY REGIONAL HOSP","SLEEVE,COMP, SCD,THIGH LGE,DVT40",532.4
"DLP TWIN COUNTY REGIONAL HOSP","RESTRAINT,VEST L COTTON M217-L",164.09
"DLP TWIN COUNTY REGIONAL HOSP","CHEST TUBE TRAY",106.96
"DLP TWIN COUNTY REGIONAL HOSP","MED FOAM DRESSING SIMPLACE  M8275040/5",663.67
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH,FENE 06",712.69
"DLP TWIN COUNTY REGIONAL HOSP","NEEDLE SET, ADULT, ST, V9001",1447.07
"DLP TWIN COUNTY REGIONAL HOSP","CATHETER, DUAL LUMEN MIDLINE 18G",1017.38
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,ENDO CUFFED 9.0MM ID",31.61
"DLP TWIN COUNTY REGIONAL HOSP","CERVICAL COLLAR,LOW CONTRD,X-SM",77.79
"DLP TWIN COUNTY REGIONAL HOSP","HYPAFIX DRESSING WND 4"" X 10 YDS",220.01
"DLP TWIN COUNTY REGIONAL HOSP","KIT CATH ARTERIAL",428.66
"DLP TWIN COUNTY REGIONAL HOSP","SHOE,POST OP MALE XLGE 2020-04",83.86
"DLP TWIN COUNTY REGIONAL HOSP","COLLAR,CERVICAL,UNIV",36.47
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH,CUFFLESS 06",578.58
"DLP TWIN COUNTY REGIONAL HOSP","CUFF,BP,CRTKN, 2TU,XLONG,ADULT,DISP 2644",65.65
"DLP TWIN COUNTY REGIONAL HOSP","COLLAR,CERVICAL,LOW CONTRD XLG 20205",64.42
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,ENDO CUFFED 7.5MM",27.96
"DLP TWIN COUNTY REGIONAL HOSP","SHOE,POST OP FE MED 2021-02",83.86
"DLP TWIN COUNTY REGIONAL HOSP","CLOSED TRAC. SUCTION",126.26
"DLP TWIN COUNTY REGIONAL HOSP","SLEEVE, COMPRESSION,SCD, THIGH SMALL",512.95
"DLP TWIN COUNTY REGIONAL HOSP","TRACH TUBE HOLDER",35.25
"DLP TWIN COUNTY REGIONAL HOSP","TOPICAL,WOUND CARE",203.08
"DLP TWIN COUNTY REGIONAL HOSP","SHOE,POST OP MALE LG 2020-03",59.56
"DLP TWIN COUNTY REGIONAL HOSP","TUBE, ENDOTRACH 5.5, CUFFED",31.61
"DLP TWIN COUNTY REGIONAL HOSP","LUNG BIOPSY TRAY",113.04
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 22F 2W 5CC",143.44
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,ENDO CUFFED 7.0MM",27.96
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 20F 2W 30CC",150.73
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 24F 2W 5CC",143.44
"DLP TWIN COUNTY REGIONAL HOSP","TUBE,TRACH,CUFFLESS 08",486.2
"DLP TWIN COUNTY REGIONAL HOSP","CATHETER, COUDE LTX 18F 5cc",188.4
"DLP TWIN COUNTY REGIONAL HOSP","CATH,FOLEY 26F 2W 5CC",143.44
"DLP TWIN COUNTY REGIONAL HOSP","CATHETER, SUCTION 50\BOX",328.19
"DLP TWIN COUNTY REGIONAL HOSP","IV EXT SET CONTROL A FLO",84.79
"DLP TWIN COUNTY REGIONAL HOSP","SUTURE REMOVAL KIT",9.72
"DLP TWIN COUNTY REGIONAL HOSP","CATH 16F-#13161,BARD COUDE",121.55
"DLP TWIN COUNTY REGIONAL HOSP","SHOE,POST OP DARCO-WOMENS MED",46.2
"DLP TWIN COUNTY REGIONAL HOSP","PCA PUMP TUBING SET",255.17
"DLP TWIN COUNTY REGIONAL HOSP","CATHETER, FOLEY,PED 8F-2W-3CC",125.2
"DLP TWIN COUNTY REGIONAL HOSP","OT-COCKUP WRIST SPLINT",171.38
"DLP TWIN COUNTY REGIONAL HOSP","SPLINT, WRIST, COMFORT COOL(09611)",212.72
"DLP TWIN COUNTY REGIONAL HOSP","OT/PT/ST-SCHOOL VISIT",82.66
"DLP TWIN COUNTY REGIONAL HOSP","OT SCHOOL VISIT--PER DAY",546.99
"DLP TWIN COUNTY REGIONAL HOSP","REHAB SERVICE-SPECIAL RATE",204.2
"DLP TWIN COUNTY REGIONAL HOSP","EMPLOYEE PHYSICAL--LISA OUSLEY",103.32
"DLP TWIN COUNTY REGIONAL HOSP","EMPLOYEE MASK FIT TESTING--RESP THERAPY",48.63
"DLP TWIN COUNTY REGIONAL HOSP","NEW IV TUBING SET SOURCE Z1741",79
"DLP TWIN COUNTY REGIONAL HOSP","IV PA BRIDGE DEVICE",264.99
"DLP TWIN COUNTY REGIONAL HOSP","IV CATH, INTROCAN, SAFETY",24.31
"DLP TWIN COUNTY REGIONAL HOSP","CENTRAL VENOUS CATHETER KIT-ANEST",200.56
"DLP TWIN COUNTY REGIONAL HOSP","ARROW RADIAL ARTERY CATHETER KIT",172.61
"DLP TWIN COUNTY REGIONAL HOSP","DOUBLE LUMEN ENDO BRONCHIAL TUBE",613.83
"DLP TWIN COUNTY REGIONAL HOSP","BREATHING CIRCUITS 60"" (ANEST)",74.14
"DLP TWIN COUNTY REGIONAL HOSP","LATEX FREE BREATHING BAG",98.46
"DLP TWIN COUNTY REGIONAL HOSP","MINOR SURGERY-ENDO-1.5 HR TO 2 HR",5484.36
"DLP TWIN COUNTY REGIONAL HOSP","MINOR SURGERY-ENDO-SECONDARY PROC",1.22
"DLP TWIN COUNTY REGIONAL HOSP","MINOR SURGERY-ENDO-30 MIN TO 1 HR",3691.49
"DLP TWIN COUNTY REGIONAL HOSP","MINOR SURGERY-ENDO-30 MIN OR LESS",2149.01
"DLP TWIN COUNTY REGIONAL HOSP","MINOR SURGERY-ENDO-2 TO 2.5 HRS",4731.96
"DLP TWIN COUNTY REGIONAL HOSP","MINOR SURGERY-ENDO-1 HR TO 1.5 HR",4618.93
"DLP TWIN COUNTY REGIONAL HOSP","MEGESTROL ACETATE TABLET",1.28
"DLP TWIN COUNTY REGIONAL HOSP","LIDOCAINE HCL 5% OINT.",31.25
"DLP TWIN COUNTY REGIONAL HOSP","FUROSEMIDE 40mg/5ml SOLUTION",10.14
"DLP TWIN COUNTY REGIONAL HOSP","DALTEPARIN SODIUM INJ 5,000 UNIT SYRINGE",98.58
"DLP TWIN COUNTY REGIONAL HOSP","OXYCODONE HCL TABLET 10mg",10
"DLP TWIN COUNTY REGIONAL HOSP","CALCITONIN,SALMON,SYNTHETIC 200 U/DOSE",147.25
"DLP TWIN COUNTY REGIONAL HOSP","MILK OF MAGNESIA SUSP",1.25
"DLP TWIN COUNTY REGIONAL HOSP","DIPHENHYDRAMINE CAPSULE 25mg",4.14
"DLP TWIN COUNTY REGIONAL HOSP","INSULIN NPL/LISPRO 75-25v/ml",3.96
"DLP TWIN COUNTY REGIONAL HOSP","WARFARIN SODIUM TABLET 4.5 mg",5.31
"DLP TWIN COUNTY REGIONAL HOSP","DAPIPRAZOLE HCL 0.5%",119
"DLP TWIN COUNTY REGIONAL HOSP","SODIUM CHL INJ. 2.5 MEg",64.97
"DLP TWIN COUNTY REGIONAL HOSP","ACETAZOLAMIDE SEQUEL",4
"DLP TWIN COUNTY REGIONAL HOSP","SOD BICARB/MG TRIS/ALOH3 TAB",1
"DLP TWIN COUNTY REGIONAL HOSP","PROCHLORPERAZINE SUPPOS. 25mg",9.75
"DLP TWIN COUNTY REGIONAL HOSP","MOXIFLOXACIN HCL, 0.5%ml DROPS (OPTHALMI",210.25
"DLP TWIN COUNTY REGIONAL HOSP","SENNA/DOCUSATE SODIUM TABLET",1
"DLP TWIN COUNTY REGIONAL HOSP","LIDOCAINE 1% STER-PAK",64
"DLP TWIN COUNTY REGIONAL HOSP","MAGNESIUM GLUCONATE 250mg TAB",3.87
"DLP TWIN COUNTY REGIONAL HOSP","TETRACYCLINE CAPSULE",1
"DLP TWIN COUNTY REGIONAL HOSP","PERGOLIDE MESYLATE 0.05mg TABLET",5.5
"DLP TWIN COUNTY REGIONAL HOSP","IBUPROFEN SUSPENSION U/D",1
"DLP TWIN COUNTY REGIONAL HOSP","GENTAMICIN OPH SOLN 3MG/ML",55.77
"DLP TWIN COUNTY REGIONAL HOSP","BROMPHENIRAMINE ELIXIR",6.75
"DLP TWIN COUNTY REGIONAL HOSP","PROCHLORPERAZINE SUPPOS. 5mg",9
"DLP TWIN COUNTY REGIONAL HOSP","RANITIDINE 150mg TABLET",9.94
"DLP TWIN COUNTY REGIONAL HOSP","DALTEPARIN SODIUM INJ 7,500 UNIT SYRINGE",147.87
"DLP TWIN COUNTY REGIONAL HOSP","PREDNISOLONE SOD PHOS ODT TAB",32.2
"DLP TWIN COUNTY REGIONAL HOSP","LIDOCAINE HCL INJ. 2%",8.75
"DLP TWIN COUNTY REGIONAL HOSP","DICLOFENAC SODIUM TOPICAL GEL 3%",10
"DLP TWIN COUNTY REGIONAL HOSP","LEVETIRACETAM, 500mg/5ml ORAL SOLUTION",20
"DLP TWIN COUNTY REGIONAL HOSP","NICOTINE TRANSDERMAL PATCH",30.18
"DLP TWIN COUNTY REGIONAL HOSP","CROMOLYN SODIUM FOR INHAL.",2.25
"DLP TWIN COUNTY REGIONAL HOSP","HYDROCORTISONE 0.5% CREAM",7.5
"DLP TWIN COUNTY REGIONAL HOSP","METOCLOPRAMIDE HCL 10mg TABLET",1
"DLP TWIN COUNTY REGIONAL HOSP","NA POLYSTYRENE SULFATE SUSP",28.25
"DLP TWIN COUNTY REGIONAL HOSP","CHLORDIAZEPOXIDE HCL 10mg CAPSULE",2
"DLP TWIN COUNTY REGIONAL HOSP","BACLOFEN TABS.",5.46
"DLP TWIN COUNTY REGIONAL HOSP","METHOCARBAMOL 750mg TABLET",1
"DLP TWIN COUNTY REGIONAL HOSP","MORPHINE SULFATE 60mg/10ml ORAL SOLUTION",4
"DLP TWIN COUNTY REGIONAL HOSP","XOPENEX",12
"DLP TWIN COUNTY REGIONAL HOSP","AZTREONAM INJ 500mg",201.75
"DLP TWIN COUNTY REGIONAL HOSP","WARFARIN SODIUM TABLET 3.5 mg",5.31
"DLP TWIN COUNTY REGIONAL HOSP","ISOPROTERENOL IV",63.75
"DLP TWIN COUNTY REGIONAL HOSP","GENTAMICIN OPHT. SOLN. U/D",10.75
"DLP TWIN COUNTY REGIONAL HOSP","DEXTROSE 25% SYRINGE 10ml",19.5
"DLP TWIN COUNTY REGIONAL HOSP","CIPROFLOXACIN TABLET",30
"DLP TWIN COUNTY REGIONAL HOSP","BECLOMETHASONE DIP INHALER",79.75
"DLP TWIN COUNTY REGIONAL HOSP","TRIMETHOBENZAMIDE SUPPOSITORY",3.25
"DLP TWIN COUNTY REGIONAL HOSP","FOLIC ACID INJ 5MG/ML",5.5
"DLP TWIN COUNTY REGIONAL HOSP","PROPRANOLOL 40mg TABLET",1.25
"DLP TWIN COUNTY REGIONAL HOSP","DIGOXIN TABLET 0.25mg",1
"DLP TWIN COUNTY REGIONAL HOSP","AZTREONAM INJ. P/B",55.5
"DLP TWIN COUNTY REGIONAL HOSP","PULMICORT 0.5mg",23.25
"DLP TWIN COUNTY REGIONAL HOSP","LIDOCAINE INJ FOR IV PER 10MG",47.25
"DLP TWIN COUNTY REGIONAL HOSP","OXYCODONE HCL TABLET 5mg",8
"DLP TWIN COUNTY REGIONAL HOSP","NALDELATE PED SYRUP",1
"DLP TWIN COUNTY REGIONAL HOSP","SODIUM CHLORIDE TABLET",1
"DLP TWIN COUNTY REGIONAL HOSP","ALBUTEROL 2.5mg SOLN/INHAL U/D-PROVENTIL",25.41
"DLP TWIN COUNTY REGIONAL HOSP","BECLOMETHASONE NASAL INHALER",80.25
"DLP TWIN COUNTY REGIONAL HOSP","AMPICILLIN CAPSULE 250mg",8
"DLP TWIN COUNTY REGIONAL HOSP","LEVOFLOXACIN 750mg TABLET",78.8
"DLP TWIN COUNTY REGIONAL HOSP","BISMUTH SUBSALICYLATE SUSP",8.5
"DLP TWIN COUNTY REGIONAL HOSP","ZANAMIVIR INHALATION POWDER",44.19
"DLP TWIN COUNTY REGIONAL HOSP","MIDAZOLAM SYRUP 5ml",27.95
"DLP TWIN COUNTY REGIONAL HOSP","TRIAMCINOLONE CREAM 0.1%",6.75
"DLP TWIN COUNTY REGIONAL HOSP","ALENDRONATE SODIUM TABLET",16.7
"DLP TWIN COUNTY REGIONAL HOSP","OSELTAMIVIR 6mg/ml",11.66
"DLP TWIN COUNTY REGIONAL HOSP","SODIUM BICARBONATE INJ. (VIAL)",7.5
"DLP TWIN COUNTY REGIONAL HOSP","CLINDAMYCIN INJ 300mg/50ml 5% DEXTROSE",65
"DLP TWIN COUNTY REGIONAL HOSP","LIDOCAINE 5% PATCH",42.26
"DLP TWIN COUNTY REGIONAL HOSP","PAROXETINE HCL, 12.5mg TABLET",13
"DLP TWIN COUNTY REGIONAL HOSP","WARFARIN SODIUM TABLET 10 mg",5.31
"DLP TWIN COUNTY REGIONAL HOSP","LEVOTHYROXINE SODIUM 112mcg TABLET",5.74
"DLP TWIN COUNTY REGIONAL HOSP","GLYCOPYRROLATE INJ. 20ML.",25
"DLP TWIN COUNTY REGIONAL HOSP","MONTELUKAST SODIUM, 5mg TABLET",18.26
"DLP TWIN COUNTY REGIONAL HOSP","PENICILLIN V POTASSIUM 250mg/5ml SUSP",16.75
"DLP TWIN COUNTY REGIONAL HOSP","FUROSEMIDE 20mg TAB",10
"DLP TWIN COUNTY REGIONAL HOSP","INSULIN ASPART, PER UNIT",3.96
"DLP TWIN COUNTY REGIONAL HOSP","DOXYCYCLINE HCL CAPSULE",62.7
"DLP TWIN COUNTY REGIONAL HOSP","AMPICILLIN CAPSULE 500mg",8
"DLP TWIN COUNTY REGIONAL HOSP","RANITIDINE HCL 15mg/ml SYRUP PER ml",15
"DLP TWIN COUNTY REGIONAL HOSP","DEMECLOCYCLINE HYDROCHLORIDE TAB 300mg",99.95
"DLP TWIN COUNTY REGIONAL HOSP","METOCLOPRAMIDE HCL 5mg TABLET",5
"DLP TWIN COUNTY REGIONAL HOSP","LIDOCAINE 2% W/EPINEPHRINE CARTRIDGE",24.65
"DLP TWIN COUNTY REGIONAL HOSP","IBUPROFEN TABLET 200mg",3.98
"DLP TWIN COUNTY REGIONAL HOSP","PHENYLEPHRINE SYR PER 1 ML",27
"DLP TWIN COUNTY REGIONAL HOSP","AMOXICILLIN SUSP UD-PER ml",7
"DLP TWIN COUNTY REGIONAL HOSP","HALOPERIDOL CONC 2MG/ML",162.75
"DLP TWIN COUNTY REGIONAL HOSP","DEXAMETHASONE OP SOL 0.1%",52
"DLP TWIN COUNTY REGIONAL HOSP","THEOPHYLLINE 200mg SA TABLET",1.25
"DLP TWIN COUNTY REGIONAL HOSP","CROMOLYN INHALER",159.5
"DLP TWIN COUNTY REGIONAL HOSP","CLINDAMYCIN INJ 600mg/50ml 5% DEXTROSE",65
"DLP TWIN COUNTY REGIONAL HOSP","MAG HYD/AL HYD/SIM SUSP",2.25
"DLP TWIN COUNTY REGIONAL HOSP","LIDOCAINE C EPI 2/0.001",9.75
"DLP TWIN COUNTY REGIONAL HOSP","GONISOL OPHTH SOLN",52.5
"DLP TWIN COUNTY REGIONAL HOSP","INSULIN, HUMAN REGULAR-PER UNIT",2.63
"DLP TWIN COUNTY REGIONAL HOSP","NAPROXEN SOD TABLET",7.06
"DLP TWIN COUNTY REGIONAL HOSP","THEOPHYLLINE 300mg SA TABLET",1.75
"DLP TWIN COUNTY REGIONAL HOSP","DYPHYLLINE TABLET",5.25
"DLP TWIN COUNTY REGIONAL HOSP","FAMOTIDINE 20mg IV 50ml",50
"DLP TWIN COUNTY REGIONAL HOSP","FLURBIPROFEN OPHTH SOLN.",28.75
"DLP TWIN COUNTY REGIONAL HOSP","MAGNESIUM CHLORIDE SR, 64mg TABLET",4.18
"DLP TWIN COUNTY REGIONAL HOSP","HYDROXYUREA CAP",1.52
"DLP TWIN COUNTY REGIONAL HOSP","METOPROLOL ER TABLET 25mg",5
"DLP TWIN COUNTY REGIONAL HOSP","PHENYTOIN TABLET",1.25
"DLP TWIN COUNTY REGIONAL HOSP","WARFARIN SODIUM TABLET 6.5 mg",5.31
"DLP TWIN COUNTY REGIONAL HOSP","ONDANSETRON HCL TABLET 4mg",7
"DLP TWIN COUNTY REGIONAL HOSP","METHYLPHENIDATE HCL TABLET",8
"DLP TWIN COUNTY REGIONAL HOSP","DONEPEZIL HCL TABLET",30.26
"DLP TWIN COUNTY REGIONAL HOSP","FOLIC ACID TABLET",4.62
"DLP TWIN COUNTY REGIONAL HOSP","BETAMETHASONE CREAM 0.1%",43.85
"DLP TWIN COUNTY REGIONAL HOSP","ACETAMINOPHEN DROPS U/D",4.25
"DLP TWIN COUNTY REGIONAL HOSP","METRONIDAZOLE VAGINA GEL",133.5
"DLP TWIN COUNTY REGIONAL HOSP","PAROXETINE HCL, 25mg TABLET",10
"DLP TWIN COUNTY REGIONAL HOSP","PREDNISONE TABLET 10mg",5
"DLP TWIN COUNTY REGIONAL HOSP","PHENYLEPHRINE  2.5 % OPHTH SOLN U\D",27.75
"DLP TWIN COUNTY REGIONAL HOSP","PHENYLEPHRINE NASAL 1% SOLN.",13.5
"DLP TWIN COUNTY REGIONAL HOSP","LEVOTHYROXINE  SODIUM 125mcg TABLET",6.66
