"Description","Price"
"menthol 0.44 %-zinc oxide 20.6 % topical ointment",18.65
"meperidine (PF) 100 mg/mL injection syringe",5.4
"meperidine (PF) 25 mg/mL injection solution",7.88
"meperidine (PF) 25 mg/mL injection solution",7.88
"meperidine (PF) 50 mg/mL injection solution",8.21
"meperidine (PF) 50 mg/mL injection solution",8.21
"meperidine (PF) 50 mg/mL injection syringe",5.77
"meperidine (PF) 75 mg/mL injection syringe",7.2
"meperidine 50 mg tablet",3.14
"meperidine 50 mg/5 mL oral solution",1.58
"mepivacaine (PF) 10 mg/mL (1 %) injection solution",20.03
"mepivacaine (PF) 10 mg/mL (1 %) injection solution",25.54
"mepivacaine (PF) 15 mg/mL (1.5 %) injection solution",34.54
"mepivacaine (PF) 20 mg/mL (2 %) injection solution",18.75
"mepivacaine (PF) 20 mg/mL (2 %) injection solution",28.35
"mepolizumab 100 mg subcutaneous solution",10757.51
"mercaptopurine 50 mg tablet",5.94
"mercaptopurine 50 mg tablet",5.35
"meropenem 1 gram intravenous solution",45
"meropenem 500 mg intravenous solution",22.5
"meropenem 500 mg intravenous solution",22.13
"mesalamine 1,000 mg rectal suppository",66.31
"mesalamine 4 gram/60 mL enema",50.18
"mesalamine 4 gram/60 mL enema",49.73
"mesalamine 4 gram/60 mL enema",50.18
"mesalamine 400 mg capsule (with delayed release tablets inside)",13.29
"mesalamine CR 250 mg capsule,controlled release",22.77
"mesna 100 mg/mL intravenous solution",123.75
"mesna 100 mg/mL intravenous solution",123.75
"mesna 100 mg/mL intravenous solution",75
"metaxalone 800 mg tablet",8.99
"metaxalone 800 mg tablet",10.5
"metaxalone 800 mg tablet",10.5
"metFORMIN 500 mg tablet",0.24
"metFORMIN 500 mg tablet",0.45
"metFORMIN 500 mg tablet",0.21
"metFORMIN 500 mg tablet",0.26
"metFORMIN 500 mg tablet",0.24
"metFORMIN 850 mg tablet",0.22
"metFORMIN 850 mg tablet",0.17
"metFORMIN ER 500 mg tablet,extended release 24 hr",0.36
"metFORMIN ER 500 mg tablet,extended release 24 hr",0.85
"metFORMIN ER 500 mg tablet,extended release 24 hr",0.75
"methadone 10 mg tablet",0.62
"methadone 10 mg tablet",0.49
"methadone 10 mg tablet",0.54
"methadone 10 mg tablet",0.48
"methadone 10 mg/mL injection solution",1350
"methadone 10 mg/mL injection solution",67.5
"methadone 10 mg/mL oral concentrate",2.54
"methadone 10 mg/mL oral concentrate",76.05
"methadone 5 mg/5 mL oral solution",0.12
"methadone 5 mg/5 mL oral solution",1.2
"methadone 5 mg/5 mL oral solution",120
"methIMAzole 10 mg tablet",0.91
"methIMAzole 5 mg tablet",1.38
"methocarbamol 500 mg tablet",0.78
"methocarbamol 500 mg tablet",0.42
"methocarbamol 500 mg tablet",0.77
"methocarbamol 500 mg tablet",0.69
"methocarbamol 500 mg tablet",0.29
"methocarbamol 500 mg tablet",0.44
"methocarbamol 750 mg tablet",0.54
"methocarbamol 750 mg tablet",0.26
"methocarbamol 750 mg tablet",0.54
"methocarbamol 750 mg tablet",0.73
"methotrexate sodium (PF) 25 mg/mL injection solution",14.25
"methotrexate sodium (PF) 25 mg/mL injection solution",14.25
"methotrexate sodium (PF) 25 mg/mL injection solution",33.86
"methotrexate sodium (PF) 25 mg/mL injection solution",14.7
"methotrexate sodium 2.5 mg tablet",10.39
"methotrexate sodium 2.5 mg tablet",11.43
"methyl salicylate-menthol topical ointment",5.15
"methylcellulose 1500cps (bulk) 27.5 % to 31.5 % (USP) powder",110.63
"methyldopa 250 mg tablet",0.68
"methyldopa 250 mg tablet",0.43
"methylene blue (antidote) 1 % (10 mg/mL) intravenous solution",671.18
"methylene blue (antidote) 1 % (10 mg/mL) intravenous solution",23.44
"methylene blue (antidote) 5 mg/mL (0.5 %) intravenous solution",671.18
"methylene blue (antidote) 5 mg/mL (0.5 %) intravenous solution",67.12
"methylergonovine 0.2 mg tablet",233.3
"methylergonovine 0.2 mg tablet",233.44
"methylergonovine 0.2 mg tablet",201.69
"methylergonovine 0.2 mg/mL (1 mL) injection solution",74.1
"methylergonovine 0.2 mg/mL (1 mL) injection solution",92.63
"methylnaltrexone 12 mg/0.6 mL subcutaneous solution",272.5
"methylnaltrexone 12 mg/0.6 mL subcutaneous syringe",272.5
"methylphenidate 10 mg tablet",1.56
"methylphenidate 10 mg tablet",0.53
"methylphenidate 5 mg tablet",2.19
"methylphenidate 5 mg tablet",0.56
"methylphenidate ER 18 mg tablet,extended release 24 hr",29.19
"methylphenidate ER 18 mg tablet,extended release 24 hr",29.19
"methylphenidate ER 27 mg tablet,extended release 24 hr",19.12
"methylphenidate ER 36 mg tablet,extended release 24 hr",15.43
"methylphenidate ER 36 mg tablet,extended release 24 hr",15.43
"methylphenidate ER 36 mg tablet,extended release 24 hr",19.41
"methylPREDNISolone 4 mg tablet",3.13
"methylPREDNISolone 4 mg tablet",3.84
"methylPREDNISolone 4 mg tablet",0.6
"methylPREDNISolone 8 mg tablet",1.51
"methylPREDNISolone acetate 40 mg/mL suspension for injection",9.91
"methylPREDNISolone acetate 80 mg/mL suspension for injection",68.78
"methylPREDNISolone acetate 80 mg/mL suspension for injection",68.83
"methylPREDNISolone acetate 80 mg/mL suspension for injection",68.78
"methylPREDNISolone sod succ (PF) 1,000 mg/8 mL intravenous solution",213
"methylPREDNISolone sod succ (PF) 125 mg/2 mL solution for injection",36.33
"methylPREDNISolone sod succ (PF) 125 mg/2 mL solution for injection",36.33
"methylPREDNISolone sod succ (PF) 40 mg/mL solution for injection",22.56
"methylPREDNISolone sod succ (PF) 40 mg/mL solution for injection",22.56
"methylPREDNISolone sodium succinate 1,000 mg intravenous solution",157.09
"methylPREDNISolone sodium succinate 500 mg intravenous solution",86.7
"metoclopramide 10 mg tablet",0.2
"metoclopramide 10 mg tablet",0.24
"metoclopramide 10 mg tablet",0.14
"metoclopramide 5 mg tablet",0.42
"metoclopramide 5 mg tablet",0.27
"metoclopramide 5 mg/5 mL oral solution",6.94
"metoclopramide 5 mg/5 mL oral solution",20.25
"metoclopramide 5 mg/mL injection solution",4.16
"metoclopramide 5 mg/mL injection solution",3.38
"metoclopramide 5 mg/mL injection solution",3.34
"metOLazone 2.5 mg tablet",6.22
"metOLazone 2.5 mg tablet",10.27
"metOLazone 2.5 mg tablet",6.22
"metOLazone 5 mg tablet",5.83
"metoprolol succinate ER 100 mg tablet,extended release 24 hr",1.14
"metoprolol succinate ER 100 mg tablet,extended release 24 hr",1.31
"metoprolol succinate ER 25 mg tablet,extended release 24 hr",2.67
"metoprolol succinate ER 25 mg tablet,extended release 24 hr",3.28
"metoprolol succinate ER 50 mg tablet,extended release 24 hr",1.4
"metoprolol succinate ER 50 mg tablet,extended release 24 hr",1.34
"metoprolol succinate ER 50 mg tablet,extended release 24 hr",1.97
"metoprolol tartrate 25 mg tablet",0.18
"metoprolol tartrate 25 mg tablet",0.11
"metoprolol tartrate 5 mg/5 mL intravenous solution",3.94
"metoprolol tartrate 5 mg/5 mL intravenous solution",5.63
"metoprolol tartrate 5 mg/5 mL intravenous solution",6.75
"metoprolol tartrate 5 mg/5 mL intravenous solution",3.68
"metoprolol tartrate 5 mg/5 mL intravenous solution",3.68
"metoprolol tartrate 5 mg/5 mL intravenous solution",3.94
"metoprolol tartrate 50 mg tablet",0.04
"metoprolol tartrate 50 mg tablet",0.05
"metroNIDAZOLE 0.75 % topical cream",569.19
"metroNIDAZOLE 0.75 % topical gel",512.49
"metroNIDAZOLE 0.75 % vaginal gel",458.59
"metroNIDAZOLE 250 mg tablet",1.51
"metroNIDAZOLE 500 mg tablet",1.45
"metroNIDAZOLE 500 mg/100 mL-sodium chloride(iso) intravenous piggyback",5.63
"metroNIDAZOLE 500 mg/100 mL-sodium chloride(iso) intravenous piggyback",7.5
"metroNIDAZOLE 500 mg/100 mL-sodium chloride(iso) intravenous piggyback",6.75
"metroNIDAZOLE 500 mg/100 mL-sodium chloride(iso) intravenous piggyback",6.75
"mexiletine 150 mg capsule",4.85
"mexiletine 200 mg capsule",4.42
"micafungin 100 mg intravenous solution",701.25
"midazolam (PF) 1 mg/mL injection solution",3.62
"midazolam (PF) 1 mg/mL injection solution",3.45
"midazolam (PF) 1 mg/mL injection solution",2.06
"midazolam (PF) 5 mg/mL injection solution",3.86
"midazolam 1 mg/mL in 0.9 % sodium chloride intravenous",53.42
"midazolam 1 mg/mL injection solution",10.65
"midazolam 1 mg/mL injection solution",2.44
"midazolam 1 mg/mL injection solution",5.21
"midazolam 1 mg/mL injection solution",2.44
"midazolam 10 mg/5 mL (2 mg/mL) syrup,midazolam 2 mg/mL syrup",22.91
"midazolam 2 mg/mL syrup",20.66
"midazolam 2 mg/mL syrup",487.64
"midazolam 5 mg/mL injection solution",25.39
"midazolam 5 mg/mL injection solution",25.88
"midazolam 5 mg/mL injection solution",25.88
"midazolam 5 mg/mL injection solution",25.88
"midazolam 5 mg/mL injection solution",4.5
"midazolam 5 mg/mL injection solution",126.94
"midodrine 2.5 mg tablet",3.91
"midodrine 2.5 mg tablet",2.79
"midodrine 2.5 mg tablet",3.67
"midodrine 5 mg tablet",3.93
"midodrine 5 mg tablet",2.3
"midodrine 5 mg tablet",2.14
"midodrine 5 mg tablet",2.21
"midodrine 5 mg tablet",2.06
"milrinone 1 mg/mL intravenous solution",150
"milrinone 20 mg/100 mL(200 mcg/mL) in 5 % dextrose intravenous piggybk",59.25
"milrinone 20 mg/100 mL(200 mcg/mL) in 5 % dextrose intravenous piggybk",108.38
"milrinone 20 mg/100 mL(200 mcg/mL) in 5 % dextrose intravenous piggybk",57
"mineral oil",52.2
"mineral oil enema",6.48
"mineral oil enema",6.58
"mineral oil oral",0.62
"mineral oil oral",1.52
"mineral oil oral",0.62
"mineral oil oral",0.62
"mineral oil-isopropyl myristat lotion",11.51
"minocycline 100 mg capsule",2.09
"minocycline 100 mg capsule",4.13
"minocycline 100 mg capsule",4.13
"minocycline 100 mg intravenous solution",579.05
"minoxidil 10 mg tablet",0.6
"minoxidil 2.5 mg tablet",1.95
"minoxidil 2.5 mg tablet",0.8
"mirtazapine 15 mg disintegrating tablet",6.62
"mirtazapine 15 mg disintegrating tablet",6.62
"mirtazapine 15 mg tablet",0.42
"mirtazapine 15 mg tablet",0.56
"mirtazapine 15 mg tablet",0.29
"miSOPROStol 100 mcg tablet",0.62
"miSOPROStol 100 mcg tablet",1.28
"miSOPROStol 100 mcg tablet",1.28
"miSOPROStol 100 mcg tablet",2.56
"miSOPROStol 200 mcg tablet",1.81
"miSOPROStol 200 mcg tablet",3
"mitoMYcin 40 mg intravenous solution",4739.85
"mitoMYcin 5 mg intravenous solution",912.26
"mitoMYcin 5 mg intravenous solution",912.26
"mitoXANTRONE 2 mg/mL concentrate,intravenous",948.53
"modafinil 200 mg tablet",26.45
"modafinil 200 mg tablet",32.28
"modafinil 200 mg tablet",5.94
"modafinil 200 mg tablet",5.94
"mometasone 0.1 % topical cream",65.64
"montelukast 10 mg tablet",1.15
"montelukast 10 mg tablet",0.94
"montelukast 10 mg tablet",0.62
"montelukast 10 mg tablet",0.47
"montelukast 4 mg chewable tablet",3.92
"montelukast 4 mg chewable tablet",1.96
"montelukast 5 mg chewable tablet",2.55
"montelukast 5 mg chewable tablet",2.82
"montelukast 5 mg chewable tablet",1.57
"morphine (PF) 0.5 mg/mL injection solution",0.69
"morphine (PF) 0.5 mg/mL injection solution",4.61
"morphine (PF) 0.5 mg/mL injection solution",2.83
"morphine (PF) 0.5 mg/mL injection solution",2.83
"morphine (PF) 0.5 mg/mL injection solution",2.83
"morphine (PF) 0.5 mg/mL injection solution",2.57
"morphine (PF) 0.5 mg/mL injection solution",2.57
"morphine (PF) 1 mg/mL injection solution",64.95
"morphine (PF) 25 mg/mL injection solution",1264.28
"morphine 10 mg/5 mL oral solution",34.13
"morphine 10 mg/5 mL oral solution",86.25
"morphine 10 mg/5 mL oral solution",0.86
"morphine 10 mg/5 mL oral solution",0.09
"morphine 10 mg/mL intravenous cartridge",3.53
"morphine 10 mg/mL intravenous cartridge,morphine 10 mg/ml injection syringe,morphine 10 mg/mlL intravenous solution,morphine 10 mg/mL injection solution",4.93
"morphine 10 mg/mL intravenous cartridge,morphine 10 mg/ml injection syringe,morphine 10 mg/mlL intravenous solution,morphine 10 mg/mL injection solution",3.6
"morphine 10 mg/mL intravenous cartridge,morphine 10 mg/ml injection syringe,morphine 10 mg/mlL intravenous solution,morphine 10 mg/mL injection solution",5.25
"morphine 15 mg immediate release tablet",1.46
"morphine 15 mg immediate release tablet",0.83
"morphine 2 mg/mL injection syringe",9.86
"morphine 2 mg/mL injection syringe",9.86
"morphine 2 mg/mL intravenous cartridge",7.05
"morphine 2 mg/mL intravenous cartridge",7.05
"morphine 2 mg/mL intravenous cartridge,morphine 2 mg/mL injection syringe,morphine 2 mg/mL injection solution",9.86
"morphine 2 mg/mL intravenous cartridge,morphine 2 mg/mL injection syringe,morphine 2 mg/mL injection solution",9.86
"morphine 4 mg/mL intravenous cartridge,morphine 4 mg/ml intravenous solution,morphine 4 mg/ml injection syringe,morphine 4 mg/ml injection solution",7.05
"morphine 4 mg/mL intravenous cartridge,morphine 4 mg/ml intravenous solution,morphine 4 mg/ml injection syringe,morphine 4 mg/ml injection solution",9.86
"morphine 4 mg/mL intravenous cartridge,morphine 4 mg/ml intravenous solution,morphine 4 mg/ml injection syringe,morphine 4 mg/ml injection solution",7.05
"morphine 4 mg/mL intravenous cartridge,morphine 4 mg/ml intravenous solution,morphine 4 mg/ml injection syringe,morphine 4 mg/ml injection solution",7.05
"morphine 4 mg/mL intravenous cartridge,morphine 4 mg/ml intravenous solution,morphine 4 mg/ml injection syringe,morphine 4 mg/ml injection solution",9.86
"morphine 50 mg/mL intravenous solution",43.43
"morphine 50 mg/mL intravenous solution",92.25
"morphine 55 mg/55 ml in 0.9 % sodium chloride injectable pca syringe",0.92
"morphine 55 mg/55 ml in 0.9 % sodium chloride injectable pca syringe",0.92
"morphine 55 mg/55 mL in 0.9 % sodium chloride injectable PCA syringe",11.44
"morphine 550 mg/55 mL (10 mg/mL) in 0.9 % sodium chloride PCA syringe",16.5
"morphine 8 mg/mL intravenous cartridge,morphine 8 mg/mL injection syringe",7.05
"morphine 8 mg/mL intravenous cartridge,morphine 8 mg/mL injection syringe",9.86
"morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution",1.07
"morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution",1.07
"morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution",1.07
"morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution",1.07
"morphine ER 100 mg tablet,extended release",17.25
"morphine ER 100 mg tablet,extended release",13.14
"morphine ER 15 mg tablet,extended release",3.15
"morphine ER 15 mg tablet,extended release",4.29
"morphine ER 15 mg tablet,extended release",2.29
"morphine ER 30 mg tablet,extended release",2.32
"morphine ER 30 mg tablet,extended release",2.98
"morphine ER 30 mg tablet,extended release",2.35
"moxifloxacin 400 mg tablet",40.01
"moxifloxacin 400 mg tablet",67.5
"moxifloxacin 400 mg/250 mL-sodium chloride(iso) intravenous piggyback",191.25
"moxifloxacin 400 mg/250 mL-sodium chloride(iso) intravenous piggyback",191.25
"moxifloxacin 400 mg/250 mL-sodium chloride(iso) intravenous piggyback",165
"multivitamin with folic acid 400 mcg tablet",0.09
"multivitamin with folic acid 400 mcg tablet",0.14
"multivitamin,tx-minerals tablet,MULTIVITAMIN-IRON 9 MG-FOLIC ACID",0.1
"multivitamin,tx-minerals tablet,MULTIVITAMIN-IRON 9 MG-FOLIC ACID",0.17
"mupirocin 2 % topical ointment",74.99
"mupirocin 2 % topical ointment",51.13
"mvi, pedi no.1 with vit K 80 mg-400 unit-200 mcg/5 mL intravenous soln",1212.94
"mvi, pedi no.1 with vit K 80 mg-400 unit-200 mcg/5 mL intravenous soln",118.59
"mvi,adult no.4 with vit K 3300 unit-150 mcg/10 mL intravenous solution",75.86
"mvi,adult no.4 with vit K 3300 unit-150 mcg/10 mL intravenous solution",75.86
"mycophenolate 500 mg intravenous solution",809.84
"mycophenolate 500 mg intravenous solution",809.84
"mycophenolate mofetil 250 mg capsule",1.49
"mycophenolate mofetil 250 mg capsule",1.71
"mycophenolate mofetil 250 mg capsule",2.81
"nabumetone 500 mg tablet",1.71
"nabumetone 500 mg tablet",0.95
"nabumetone 500 mg tablet",2.47
"nadolol 20 mg tablet",10.94
"nadolol 20 mg tablet",10.94
"nadolol 20 mg tablet",19.35
"nadolol 40 mg tablet",11.29
"nafcillin 1 gram solution for injection",43.79
"nafcillin 1 gram solution for injection",43.8
"nafcillin 1 gram solution for injection",42.19
"nafcillin 1 gram solution for injection",43.88
"nafcillin 2 gram solution for injection",84.97
"nafcillin 2 gram solution for injection",108.34
"nafcillin 2 gram solution for injection",85.13
"nafcillin 2 gram solution for injection",85.13
"nalbuphine 10 mg/mL injection solution",13.46
"naloxone 0.4 mg/mL injection solution",445.28
"naloxone 0.4 mg/mL injection solution",56.93
"naloxone 0.4 mg/mL injection solution",58.46
"naloxone 1 mg/mL injection syringe",123.75
"naltrexone 50 mg tablet",4.04
"naltrexone 50 mg tablet",1.62
"naltrexone 50 mg tablet",3.94
"naltrexone ER 380 mg intramuscular suspension,extended release",4908.75
"naproxen 250 mg tablet",0.32
"naproxen 250 mg tablet",0.97
"naproxen 500 mg tablet,delayed release",2.21
"naproxen 500 mg tablet,delayed release",3.3
"natalizumab 300 mg/15 mL intravenous solution",23175
"nateglinide 120 mg tablet",3.73
"nateglinide 120 mg tablet",2.55
"nateglinide 60 mg tablet",7.09
"nateglinide 60 mg tablet",4.91
"nebivolol 10 mg tablet",4.09
"nebivolol 10 mg tablet",4.09
"nebivolol 2.5 mg tablet",16.35
"nebivolol 2.5 mg tablet",16.65
"nebivolol 5 mg tablet",8.18
"nebivolol 5 mg tablet",8.33
"neomycin 1.75 mg-polymyxin 10,000 unit-gramicidin 0.025mg/mL eye drops",191.44
"neomycin 3.5 mg/g-polymyxin B 10,000 unit/g-dexameth 0.1 % eye oint",62.44
"neomycin 3.5 mg/g-polymyxin B 10,000 unit/g-dexameth 0.1 % eye oint",730.84
"neomycin 40 mg-polymyxin B 200,000 unit/mL GU irrigation solution",38.54
"neomycin 40 mg-polymyxin B 200,000 unit/mL GU irrigation solution",40.97
"neomycin 500 mg tablet",2.54
"neomycin 500 mg tablet",1.91
"neomycin-bacitracn Zn-polymyx 3.5 mg-400 unit-5,000 unit/gram top oint",7.88
"neomycin-bacitracn Zn-polymyx 3.5 mg-400 unit-5,000 unit/gram top oint",10.33
"neomycin-bacitracn Zn-polymyxn 3.5 mg-400 unit-5,000 unit top oint pkt",0.73
"neomycin-bacitracn Zn-polymyxn 3.5 mg-400 unit-5,000 unit top oint pkt",0.55
"neomycin-polymyxin-dexameth 3.5 mg/mL-10,000 unit/mL-0.1% eye drops",423.86
"neomycin-polymyxin-dexameth 3.5 mg/mL-10,000 unit/mL-0.1% eye drops",59.59
"neomycin-polymyxin-dexameth 3.5 mg/mL-10,000 unit/mL-0.1% eye drops",67.5
"neomycin-polymyxin-hydrocort 3.5 mg-10,000 unit/mL-1 % ear drops,susp",281.33
"neomycin-polymyxin-hydrocort 3.5 mg-10,000 unit/mL-1 % ear drops,susp",314.63
"neostigmine methylsulfate 1 mg/mL intravenous solution",301.8
"nesiritide 1.5 mg intravenous solution",3969.41
"nevirapine 50 mg/5 mL oral suspension",693.9
"niacin ER 250 mg tablet,extended release,niacin ER 250 mg capsule,extended release",0.13
"niacin ER 500 mg tablet,extended release 24 hr,niacin ER 500 mg capsule,extended release,niacin ER 500 mg tablet,extended release",0.08
"niacin ER 500 mg tablet,extended release 24 hr,niacin ER 500 mg capsule,extended release,niacin ER 500 mg tablet,extended release",3
"niacin ER 750 mg tablet,extended release 24 hr,niacin ER 750 mg tablet,extended release",2.86
"niCARdipine 20 mg capsule",6.65
"niCARdipine 25 mg/10 mL intravenous solution",83.03
"niCARdipine 40 mg/200 mL in sodium chloride(iso) intravenous piggyback",762.75
"nicotine (polacrilex) 2 mg gum",0.63
"nicotine (polacrilex) 2 mg gum",1.11
"nicotine (polacrilex) 2 mg gum",1.69
"nicotine 14 mg/24 hr daily transdermal patch",6.43
"nicotine 14 mg/24 hr daily transdermal patch",6.43
"nicotine 21 mg/24 hr daily transdermal patch",6.43
"nicotine 7 mg/24 hr daily transdermal patch",6.43
"nicotine 7 mg/24 hr daily transdermal patch",6.43
"NIFEdipine 10 mg capsule",2.69
"NIFEdipine 10 mg capsule",4.31
"NIFEdipine 10 mg capsule",5.61
"NIFEdipine ER 30 mg tablet,extended release,NIFEdipine ER 30 mg tablet,extended release 24 hour",4.31
"NIFEdipine ER 30 mg tablet,extended release,NIFEdipine ER 30 mg tablet,extended release 24 hour",3.24
"NIFEdipine ER 30 mg tablet,extended release,NIFEdipine ER 30 mg tablet,extended release 24 hour",1.5
"NIFEdipine ER 30 mg tablet,extended release,NIFEdipine ER 30 mg tablet,extended release 24 hour",4.97
"NIFEdipine ER 60 mg tablet,extended release,NIFEdipine ER 60 mg tablet,extended release 24 hr",3.05
"NIFEdipine ER 60 mg tablet,extended release,NIFEdipine ER 60 mg tablet,extended release 24 hr",0.84
"NIFEdipine ER 60 mg tablet,extended release,NIFEdipine ER 60 mg tablet,extended release 24 hr",3.36
"NIFEdipine ER 90 mg tablet,extended release,NIFEdipine ER 90 mg tablet,extended release 24 hr",2.4
"NIFEdipine ER 90 mg tablet,extended release,NIFEdipine ER 90 mg tablet,extended release 24 hr",2.4
"NIFEdipine ER 90 mg tablet,extended release,NIFEdipine ER 90 mg tablet,extended release 24 hr",1
"NIFEdipine ER 90 mg tablet,extended release,NIFEdipine ER 90 mg tablet,extended release 24 hr",2.93
"niMODipine 30 mg capsule",34.5
"niMODipine 30 mg capsule",50.86
"nisoldipine ER 8.5 mg tablet,extended release 24 hr",17.27
"nisoldipine ER 8.5 mg tablet,extended release 24 hr",19.19
"nitazoxanide 500 mg tablet",359
"nitrofurantoin 25 mg/5 mL oral suspension",1825.91
"nitrofurantoin 25 mg/5 mL oral suspension",39.69
"nitrofurantoin macrocrystal 100 mg capsule",10.31
"nitrofurantoin macrocrystal 50 mg capsule",6.66
"nitrofurantoin macrocrystal 50 mg capsule",8.64
"nitrofurantoin monohydrate/macrocrystals 100 mg capsule",11.03
"nitrofurantoin monohydrate/macrocrystals 100 mg capsule",5.87
"nitroglycerin 0.1 mg/hr transdermal 24 hour patch",2.29
"nitroglycerin 0.1 mg/hr transdermal 24 hour patch",2.29
"nitroglycerin 0.2 mg/hr transdermal 24 hour patch",2.65
"nitroglycerin 0.2 mg/hr transdermal 24 hour patch",2.65
"nitroglycerin 0.3 mg/hr transdermal 24 hour patch",20.85
"nitroglycerin 0.4 mg sublingual tablet",3.08
"nitroglycerin 0.4 mg sublingual tablet",3.17
"nitroglycerin 0.4 mg sublingual tablet",4.67
"nitroglycerin 0.4 mg/hr transdermal 24 hour patch",3.06
"nitroglycerin 0.4 mg/hr transdermal 24 hour patch",3.06
"nitroglycerin 0.4 mg/hr transdermal 24 hour patch",3.06
"nitroglycerin 0.6 mg/hr transdermal 24 hour patch",3.53
"nitroglycerin 0.6 mg/hr transdermal 24 hour patch",3.53
"nitroglycerin 2 % transdermal ointment",7.52
"nitroglycerin 2 % transdermal ointment",116.21
"nitroglycerin 25 mg/250 mL (100 mcg/mL) in 5 % dextrose  intravenous",65.63
"nitroglycerin 25 mg/250 mL (100 mcg/mL) in 5 % dextrose  intravenous",2.63
"nitroglycerin 400 mcg/spray translingual",701.48
"nitroglycerin 400 mcg/spray translingual",1047.38
"nitroglycerin 50 mg/10 mL (5 mg/mL) intravenous solution",48.75
"nitroglycerin 50 mg/250 mL (200 mcg/mL) in 5 % dextrose intravenous",72.19
"nitroglycerin 50 mg/250 mL (200 mcg/mL) in 5 % dextrose intravenous",2.89
"nitroglycerin ER 2.5 mg capsule,extended release",1.11
"nivolumab 100 mg/10 mL intravenous solution",9687.49
"nivolumab 240 mg/24 mL intravenous solution",23249.97
"nivolumab 40 mg/4 mL intravenous solution",3875
"norepinephrine bitartrate 1 mg/mL intravenous solution",67.58
"norepinephrine bitartrate 1 mg/mL intravenous solution",32.82
"norepinephrine bitartrate 1 mg/mL intravenous solution",74.75
"norepinephrine bitartrate 1 mg/mL intravenous solution",67.58
"norepinephrine bitartrate 1 mg/mL intravenous solution",32.82
"norepinephrine bitartrate 8 mg/250 mL (32 mcg/mL) in 0.9 % NaCl IV",199.69
"norepinephrine bitartrate 8 mg/250 mL (32 mcg/mL) in 0.9 % NaCl IV",152.87
"norepinephrine bitartrate 8 mg/250 mL (32 mcg/mL) in 0.9 % NaCl IV",151.9
"norepinephrine bitartrate 8 mg/250 mL (32 mcg/mL) in 0.9 % NaCl IV",93.75
"norethindrone acetate 5 mg tablet",3.81
"nortriptyline 25 mg capsule",0.53
"nortriptyline 25 mg capsule",1
"nortriptyline 25 mg capsule",1.85
"nortriptyline 25 mg capsule",1.58
"nystatin 100,000 unit/gram topical cream",51.98
"nystatin 100,000 unit/gram topical cream",52.48
"nystatin 100,000 unit/gram topical ointment",52.48
"nystatin 100,000 unit/gram topical powder",81.73
"nystatin 100,000 unit/mL oral suspension",138.35
"nystatin 100,000 unit/mL oral suspension",3.15
"nystatin 100,000 unit/mL oral suspension",333.47
"nystatin 100,000 unit/mL oral suspension",47.7
"nystatin-triamcinolone 100,000 unit/g-0.1 % topical cream",187.14
"nystatin-triamcinolone 100,000 unit/g-0.1 % topical cream",251.83
"obinutuzumab 1,000 mg/40 mL intravenous solution",23272.35
"ocrelizumab 30 mg/mL intravenous solution",60937.5
"octreotide acetate 100 mcg/mL injection solution",27.96
"octreotide acetate 200 mcg/mL injection solution",37.27
"octreotide acetate 200 mcg/mL injection solution",25.5
"octreotide acetate 50 mcg/mL injection solution",25.95
"octreotide acetate 50 mcg/mL injection solution",8.44
"octreotide,microspheres ER 20 mg intramuscular susp, extended release",15304.09
"octreotide,microspheres ER 30 mg intramuscular susp, extended release",19853.06
"octreotide,microspheres ER 30 mg intramuscular susp, extended release",22916.78
"ofloxacin 0.3 % eye drops",219.86
"OLANZapine 10 mg disintegrating tablet",8.75
"OLANZapine 10 mg tablet",0.65
"OLANZapine 10 mg tablet",0.9
"OLANZapine 2.5 mg tablet",1.29
"OLANZapine 2.5 mg tablet",2.1
"OLANZapine 2.5 mg tablet",0.74
"OLANZapine 2.5 mg tablet",1.25
"OLANZapine 5 mg disintegrating tablet",13.75
"OLANZapine 5 mg tablet",0.87
"OLANZapine 5 mg tablet",2.48
"OLANZapine 5 mg tablet",1.35
"olive oil",20.93
"omega 3-dha-epa-fish oil 60 mg-90 mg-500 mg capsule",0.11
"omega-3 acid ethyl esters 1 gram capsule",5.75
"omega-3 acid ethyl esters 1 gram capsule",6.2
"onabotulinumtoxinA 100 unit solution for injection",2253.75
"ondansetron 4 mg disintegrating tablet",2.3
"ondansetron 4 mg disintegrating tablet",2.3
"ondansetron 4 mg disintegrating tablet",2.3
"ondansetron 4 mg disintegrating tablet",2.3
"ondansetron 8 mg disintegrating tablet",2.16
"ondansetron 8 mg disintegrating tablet",1.58
"ondansetron 8 mg disintegrating tablet",3.38
"ondansetron HCl (PF) 4 mg/2 mL injection solution",3.56
"ondansetron HCl (PF) 4 mg/2 mL injection solution",3.56
"ondansetron HCl (PF) 4 mg/2 mL injection solution",3.56
"ondansetron HCl (PF) 4 mg/2 mL injection solution",4.31
"ondansetron HCl (PF) 4 mg/2 mL injection solution",1.35
"ondansetron HCl 2 mg/mL intravenous solution",1.47
"ondansetron HCl 2 mg/mL intravenous solution",3.8
"ondansetron HCl 2 mg/mL intravenous solution",0.47
"ondansetron HCl 2 mg/mL intravenous solution",0.94
