"PROC
#",Procedure Description,"IP
Price","OP
Price",
3506,CARBACHOL 0.01 % INTRAOCULAR SOLUTION,179,179,*
3507,HEPARIN (PORCINE) IN NACL (PF) 2000 UNIT/1000 ML IV SOLP (CATH LAB),36,36,*
3508,PREGABALIN 100 MG CAPSULE,89,89,*
3509,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,81,81,*
3510,IRON SUCROSE 100 MG IRON/5 ML INTRAVENOUS SOLUTION,347,347,*
3511,HOLD METFORMIN (GLUCOPHAGE) MESSAGE - PATIENT HAS RECEIVED CONTRAST,0,0,*
3512,FLUTICASONE 44 MCG/ACTUATION HFA AEROSOL INHALER,282,282,*
3513,CONJUGATED ESTROGENS 0.625 MG TABLET,8,8,*
3514,LOSARTAN 25 MG TABLET,3,3,*
3515,DIGOXIN IMMUNE FAB 40 MG INTRAVENOUS SOLUTION,"12,003","12,003",*
3516,ALTEPLASE (ACTIVASE) BOLUS FROM BAG,0,0,*
3517,CALCIUM POLYCARBOPHIL 625 MG TABLET,3,3,*
3518,SALMETEROL 50 MCG/DOSE BLISTER POWDER FOR INHALATION,352,352,*
3519,OLANZAPINE 10 MG DISINTEGRATING TABLET,3,3,*
3520,"DINOPROSTONE ER 10 MG VAGINAL INSERT,CONTROLLED RELEASE","2,112","2,112",*
3521,"PANTOPRAZOLE 40 MG TABLET,DELAYED RELEASE",3,3,*
3522,PRALIDOXIME 1 GRAM SOLUTION FOR INJECTION,810,810,*
3523,"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT TABLET",3,3,*
3524,NITROGLYCERIN 400 MCG/SPRAY TRANSLINGUAL,286,286,*
3525,MUPIROCIN 2 % TOPICAL CREAM,502,502,*
3526,GLUCAGON (HUMAN RECOMBINANT) 1 MG/ML SOLUTION FOR INJECTION,992,992,*
3527,RISPERIDONE 2 MG DISINTEGRATING TABLET,4,4,*
3528,ACETYLCHOLINE CHLORIDE 1 % (10 MG/ML) INTRAOCULAR KIT,553,553,*
3529,"OXYBUTYNIN CHLORIDE ER 5 MG TABLET,EXTENDED RELEASE 24 HR",4,4,*
3530,PRAMIPEXOLE 0.25 MG TABLET,3,3,*
3531,MAGNESIUM SULFATE 4 GRAM/100 ML (4 %) IN WATER INTRAVENOUS PIGGYBACK,60,60,*
3532,CHLOROTHIAZIDE SODIUM 500 MG INTRAVENOUS SOLUTION,935,935,*
3533,BUDESONIDE 0.25 MG/2 ML SUSPENSION FOR NEBULIZATION,96,96,*
3534,FLUPHENAZINE 5 MG TABLET,3,3,*
3535,LIDOCAINE 2 % MUCOSAL SOLUTION,3,3,*
3536,BUDESONIDE 0.5 MG/2 ML SUSPENSION FOR NEBULIZATION,61,61,*
3537,RALOXIFENE 60 MG TABLET,11,11,*
3538,CALENDULA CREAM,12,12,*
3539,"NEOMYCIN-POLYMYXIN-HYDROCORT 3.5 MG/G-10,000 UNIT/G-0.5 %TOPICAL CREAM",699,699,*
3540,CHONDROITIN-SOD HYALURON 4 %-3 % (40 MG-30 MG/ML) INTRAOCULAR SYRINGE,569,569,*
3541,NITROGLYCERIN 2 % TRANSDERMAL OINTMENT,4,4,*
3542,SODIUM DI- AND MONOPHOSPHATE-POTASSIUM PHOS MONOBASIC 250 MG TABLET,3,3,*
3543,"DEXTROAMPHETAMINE-AMPHETAMINE ER 10 MG 24HR CAPSULE,EXTEND RELEASE",7,7,*
3544,MONTELUKAST 10 MG TABLET,3,3,*
3545,ZINC OXIDE-COD LIVER OIL 40 % TOPICAL PASTE,7,7,*
3546,HEPATITIS B VIRUS VACCINE RECOMB (PF) 10 MCG/0.5 ML IM SYRINGE,59,59,*
3547,CLONIDINE 0.3 MG/24 HR WEEKLY TRANSDERMAL PATCH,75,75,*
3548,"PENICILLIN G BENZATHINE 600,000 UNIT/ML INTRAMUSCULAR SYRINGE",542,542,*
3549,ZOLPIDEM 5 MG TABLET,3,3,*
3550,ZIPRASIDONE 40 MG CAPSULE,6,6,*
3551,"METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
3552,RIFAMPIN (RIFADIN) SUSPENSION 25 MG/ML,9,9,*
3553,GELATIN ABSORBABLE 12 MM-7 MM TOPICAL SPONGE,59,59,*
3554,WARFARIN  1.25 MG PO TAB,3,3,*
3555,AZTREONAM 1 GRAM SOLUTION FOR INJECTION,333,333,*
3556,AZELASTINE 137 MCG (0.1 %) NASAL SPRAY AEROSOL,28,28,*
3557,IPRATROPIUM 20 MCG-ALBUTEROL 100 MCG/ACTUATION MIST FOR INHALATION,507,507,*
3558,"PENICILLIN G BENZATHINE,PROCAIN 900,000 UNIT-300K UNIT/2 ML IM SYRINGE",562,562,*
3559,"EPINEPHRINE 0.3 MG/0.3 ML INJECTION, AUTO-INJECTOR","1,083","1,083",*
3560,"RFP 456 (4K, 0CA, 25HCO3) DIALYSIS SOLN",0,0,*
3561,PROCAINAMIDE 500 MG/ML INJECTION SOLUTION,583,583,*
3562,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,53,53,*
3563,LEVONORGESTREL 1.5 MG TABLET,39,39,*
3564,TRIAMCINOLONE ACETONIDE 10 MG/ML SUSPENSION FOR INJECTION,155,155,*
3565,PRASUGREL 10 MG TABLET,22,22,*
3566,FLU VACCINE QS 2018-19(6 MOS UP)(PF)60 MCG(15 MCGX4)/0.5 ML IM SYRINGE,20,20,*
3567,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS PIGGYBACK,24,24,*
3568,SEPSIS PHASE 1 PROTOCOL,0,0,*
3569,SCOPOLAMINE 1 MG OVER 3 DAYS TRANSDERMAL PATCH,37,37,*
3570,HYDROCODONE 10 MG-CHLORPHENIRAMINE 8 MG/5 ML ORAL SUSP EXTEND.REL 12HR,22,22,*
3571,METHOHEXITAL 500 MG SOLUTION FOR INJECTION,590,590,*
3572,IBUTILIDE FUMARATE 0.1 MG/ML INTRAVENOUS SOLUTION,388,388,*
3573,NALOXONE 0.4 MG/ML INJECTION SOLUTION,"1,201","1,201",*
3574,CELECOXIB 100 MG CAPSULE,10,10,*
3575,DEXTRAN 40 10 % IN 5 % DEXTROSE INTRAVENOUS,300,300,*
3576,ZIPRASIDONE 60 MG CAPSULE,10,10,*
3577,APRACLONIDINE 1 % EYE DROPS IN A DROPPERETTE,365,365,*
3578,TOPIRAMATE 100 MG TABLET,3,3,*
3579,"EPOETIN ALFA 10,000 UNIT/ML INJECTION SOLUTION",853,853,*
3580,"DIVALPROEX 125 MG CAPSULE,DELAYED RELEASE SPRINKLE",3,3,*
3581,BUPIVACAINE LIPOSOME(PF) 1.3 %(13.3 MG/ML) SUSPENSION FOR INFILTRATION,"2,363","2,363",*
3582,"RITUXIMAB 10 MG/ML CONCENTRATE,INTRAVENOUS","3,120","3,120",*
3583,RISPERIDONE 1 MG TABLET,3,3,*
3584,INDOCYANINE GREEN 25 MG SOLUTION FOR INJECTION,716,716,*
3585,ALTEPLASE 2 MG INTRA-CATHETER SOLUTION,978,978,*
3586,NAPHAZOLINE 0.025 %-PHENIRAMINE 0.3 % EYE DROPS,11,11,*
3587,COLESTIPOL 1 GRAM TABLET,3,3,*
3588,TACROLIMUS 1 MG CAPSULE,12,12,*
3589,CALCIUM GLUCONATE 1 G/50 ML NS LOADABLE MIXTURE,109,109,*
3590,GADOBUTROL 15 MMOL/15 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
3591,HYDROXOCOBALAMIN 5 GRAM INTRAVENOUS SOLUTION,"3,750","3,750",*
3592,FERROUS FUM 110 MG IRON-B12-INT.FACTOR-VIT C-FOLIC ACID 0.5 MG CAPSULE,3,3,*
3593,LAMOTRIGINE 100 MG TABLET,3,3,*
3594,DARUNAVIR ETHANOLATE 600 MG TABLET,40,40,*
3595,RAMIPRIL 5 MG CAPSULE,3,3,*
3596,PNEUMOCOCCAL 23 POLYVALENT VACCINE 25 MCG/0.5 ML INJECTION SOLUTION,190,190,*
3597,RISPERIDONE 0.5 MG TABLET,3,3,*
3598,FLUTICASONE 110 MCG/ACTUATION HFA AEROSOL INHALER,377,377,*
3599,ZIDOVUDINE 10 MG/ML INTRAVENOUS SOLUTION,331,331,*
3600,SODIUM HYPOCHLORITE 0.125 % SOLUTION,15,15,*
3601,CONJUGATED ESTROGENS 25 MG SOLUTION FOR INJECTION,"1,556","1,556",*
3602,VANCOMYCIN 1 G/250 ML NS LOADABLE MIXTURE,98,98,*
3603,BIVALIRUDIN (ANGIOMAX) 250 MG IN 50 ML NS LOADABLE MIXTURE FOR CATHLAB,"7,888","7,888",*
3604,CONJUGATED ESTROGENS 0.3 MG TABLET,8,8,*
3605,CARBOPROST TROMETHAMINE 250 MCG/ML INTRAMUSCULAR SOLUTION,"1,651","1,651",*
3606,PHYTONADIONE (VITAMIN K1) 5 MG TABLET,549,549,*
3607,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",526,526,*
3608,OLANZAPINE 5 MG DISINTEGRATING TABLET,3,3,*
3609,VALSARTAN 160 MG TABLET,3,3,*
3610,DILTIAZEM (CARDIZEM) SUSPENSION 12 MG/ML,120,120,*
3611,CALCITONIN (SALMON) 200 UNIT/ML INJECTION SOLUTION,"4,268","4,268",*
3612,CIPROFLOXACIN IN 5 % DEXTROSE 200 MG/100 ML IV (MIXTURE),27,27,*
3613, TC 99M TILMANOCEPT,"3,653","3,653",*
3614,AMIKACIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
3615,PIPERACILLIN/TAZOBACTAM 3.375 GM IVPB NS LOADABLE MIXTURE,139,139,*
3616,SODIUM HYPOCHLORITE 0.25 % SOLUTION,15,15,*
3617,SODIUM HYPOCHLORITE 0.5 % SOLUTION,15,15,*
3618,PAROXETINE 10 MG TABLET,3,3,*
3619,"PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION",398,398,*
3620,ACTIVATED CHARCOAL 25 GRAM ORAL SUSPENSION,27,27,*
3621,ERTAPENEM 1 G IN 50ML NS LOADABLE MIXTURE,858,858,*
3622,ENOXAPARIN 30 MG/0.3 ML SUBCUTANEOUS SYRINGE,52,52,*
3623,ENOXAPARIN 60 MG/0.6 ML SUBCUTANEOUS SYRINGE,129,129,*
3624,ENOXAPARIN 80 MG/0.8 ML SUBCUTANEOUS SYRINGE,106,106,*
3625,ENOXAPARIN 100 MG/ML SUBCUTANEOUS SYRINGE,132,132,*
3626,ENOXAPARIN 40 MG/0.4 ML SUBCUTANEOUS SYRINGE,56,56,*
3627,"DEXTROAMPHETAMINE-AMPHETAMINE ER 15 MG 24HR CAPSULE,EXTEND RELEASE",7,7,*
3628,DIGOXIN 250 MCG/ML INJECTION SOLUTION,245,245,*
3629,"VIT A 1,000 UNIT-C 200 MG-E 60 UNIT-LUTEIN 2 MG AND MINERALS TABLET",3,3,*
3630,"RABIES VACCINE,HUMAN DIPLOID (PF) 2.5 UNIT INTRAMUSCULAR SOLUTION",670,670,*
3631,CALCIUM CHLORIDE 100 MG/ML (10 %) INTRAVENOUS SYRINGE,105,105,*
3632,ZIPRASIDONE 20 MG/ML (FINAL CONCENTRATION) INTRAMUSCULAR SOLUTION,421,421,*
3633,DEXTROSE 10 % IN WATER (D10W) INTRAVENOUS SOLUTION,43,43,*
3634,LINEZOLID IN 5% DEXTROSE IN WATER 600 MG/300 ML INTRAVENOUS PIGGYBACK,511,511,*
3635,DIAZEPAM 5 MG/ML INJECTION SYRINGE,213,213,*
3636,SODIUM BICARBONATE 4.2 % (0.5 MEQ/ML) INTRAVENOUS SYRINGE,125,125,*
3637,SODIUM BICARBONATE 8.4 % (1 MEQ/ML) INTRAVENOUS SYRINGE,65,65,*
3638,SODIUM CHLORIDE 0.9 % INJECTION SYRINGE,0,0,*
3639,MORPHINE 30 MG/30 ML (1 MG/ML) INTRAVENOUS PCA SYRINGE,141,141,*
3640,MORPHINE 10 MG/ML INTRAVENOUS SYRINGE,34,34,*
3641,MORPHINE 4 MG/ML INTRAVENOUS SYRINGE,25,25,*
3642,FENOFIBRATE MICRONIZED 67 MG CAPSULE,3,3,*
3643,"IMMUNE GLOB,GAMM(IGG) 10 %-PRO-IGA 0 TO 50 MCG/ML INTRAVENOUS SOLUTION","2,888","2,888",*
3644,"PENICILLIN G BENZATHINE 1,200,000 UNIT/2 ML INTRAMUSCULAR SYRINGE",900,900,*
3645,"PENICILLIN G BENZATHINE AND PROCAINE 1,200,000 UNIT/2 ML IM SYRINGE",753,753,*
3646,OSELTAMIVIR 6 MG/ML ORAL SUSPENSION,19,19,*
3647,LABETALOL 20 MG/4 ML (5 MG/ML) INTRAVENOUS SYRINGE,84,84,*
3648,ESCITALOPRAM 10 MG TABLET,3,3,*
3649,ESCITALOPRAM 20 MG TABLET,3,3,*
3650,VALSARTAN 40 MG TABLET,3,3,*
3651,BALANCED SALT SOLUTION NON-SURGICAL NO.3 EYE WASH,390,390,*
3652,METAXALONE 800 MG TABLET,9,9,*
3653,DOCETAXEL 80 MG/4 ML (20 MG/ML) INTRAVENOUS SOLUTION,752,752,*
3654,EZETIMIBE 10 MG TABLET,12,12,*
3655,DUTASTERIDE 0.5 MG CAPSULE,11,11,*
3656,BENZOCAINE-MENTHOL 20 %-0.5 % TOPICAL AEROSOL,308,308,*
3657,ARIPIPRAZOLE 10 MG TABLET,31,31,*
3658,ARIPIPRAZOLE 15 MG TABLET,57,57,*
3659,ARIPIPRAZOLE 30 MG TABLET,80,80,*
3660,PARENTERAL AMINO ACID 10 % COMBINATION NO.6 INTRAVENOUS SOLUTION,1,1,*
3661,ATOMOXETINE 25 MG CAPSULE,20,20,*
3662,ATOMOXETINE 40 MG CAPSULE,21,21,*
3663,METHYLPREDNISOLONE SOD SUCC (PF) 125 MG/2 ML SOLUTION FOR INJECTION,92,92,*
3664,"METHYLPREDNISOLONE SOD SUCC (PF) 1,000 MG/8 ML INTRAVENOUS SOLUTION",213,213,*
3665,HYDROCORTISONE SODIUM SUCCINATE 100 MG SOLUTION FOR INJECTION,79,79,*
3666,NOREPINEPHRINE INFUSION 4MG/250ML LOADABLE MIXTURE,115,115,*
3667,BUPRENORPHINE 2 MG-NALOXONE 0.5 MG SUBLINGUAL TABLET,34,34,*
3668,BUPRENORPHINE 8 MG-NALOXONE 2 MG SUBLINGUAL TABLET,54,54,*
3669,BUPRENORPHINE HCL 2 MG SUBLINGUAL TABLET,47,47,*
3670,BUPRENORPHINE HCL 8 MG SUBLINGUAL TABLET,85,85,*
3671,METHOTREXATE SODIUM (PF) 25 MG/ML INJECTION SOLUTION,9,9,*
3672,AGALSIDASE BETA 5 MG INTRAVENOUS SOLUTION,"3,362","3,362",*
3673,"ESMOLOL 2,000 MG/100 ML (20 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV","1,629","1,629",*
3674,MOXIFLOXACIN 0.5 % EYE DROPS,93,93,*
3675,"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 INJECTION SOLUTION",32,32,*
3676,"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJECTION SOLUTION",35,35,*
3677,BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJECTION SOLUTION,18,18,*
3678,BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJECTION SOLUTION,19,19,*
3679,SIMETHICONE  80 MG PO CHEW BULK BOTTLE,3,3,*
3680,PHENOL 1.4 % MUCOSAL AEROSOL SPRAY,4,4,*
3681,PHENYLEPHRINE 0.25 % NASAL SPRAY,8,8,*
3682,PHENYLEPHRINE 0.5 % NASAL SPRAY,7,7,*
3683,"LANSOPRAZOLE 30 MG DELAYED RELEASE,DISINTEGRATING TABLET",21,21,*
3684,"LANSOPRAZOLE 15 MG DELAYED RELEASE,DISINTEGRATING TABLET",22,22,*
3685,"NEOMYCIN-BACITRACN ZN-POLYMYXN 3.5 MG-400 UNIT-5,000 UNIT TOP OINT PKT",5,5,*
3686,"CLONIDINE (PF) 1,000 MCG/10 ML (100 MCG/ML) EPIDURAL SOLUTION",394,394,*
3687,POTASSIUM CHLORIDE 2 MEQ/ML INTRAVENOUS SOLUTION,12,12,*
3688,"CIPROFLOXACIN 0.3 %-DEXAMETHASONE 0.1 % EAR DROPS,SUSPENSION",358,358,*
3689,CHOLESTYRAMINE-ASPARTAME 4 GRAM ORAL POWDER FOR SUSP IN A PACKET,3,3,*
3690,"BARIUM SULFATE 0.1 % (W/V), 0.1 % (W/W) ORAL SUSPENSION",0,0,*
3691,AMINOPHYLLINE 500 MG/20 ML INTRAVENOUS SOLUTION,164,164,*
3692,"BUPROPION HCL XL 150 MG 24 HR TABLET, EXTENDED RELEASE",3,3,*
3693,RISPERIDONE MICROSPHERES 25 MG/2 ML INTRAMUSCULAR SYRINGE,"2,368","2,368",*
3694,RISPERIDONE MICROSPHERES 37.5 MG/2 ML INTRAMUSCULAR SYRINGE,"3,552","3,552",*
3695,RISPERIDONE MICROSPHERES 50 MG/2 ML INTRAMUSCULAR SYRINGE,"3,157","3,157",*
3696,INSULIN PUMP (PT'S OWN) USING ASPART INSULIN (100 UNITS/ML),0,0,*
3697,ACETIC ACID 5% (FOR CLINICS),44,44,*
3698,"DOBUTAMINE 500 MG/250 ML (2,000 MCG/ML) IN 5 % DEXTROSE IV",153,153,*
3699,SODIUM CHLORIDE-ALOE VERA NASAL GEL,36,36,*
3700,CINACALCET 30 MG TABLET,280,280,*
3701,OLANZAPINE 10 MG INTRAMUSCULAR SOLUTION,336,336,*
3702,ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION,934,934,*
3703,RACEPINEPHRINE 2.25 % SOLUTION FOR NEBULIZATION,18,18,*
3704,ALBUTEROL SULFATE CONCENTRATE 2.5 MG/0.5 ML SOLUTION FOR NEBULIZATION,5,5,*
3705,IODINE STRONG (LUGOLS) 5 % ORAL SOLUTION,1,1,*
3706,RIFAXIMIN 200 MG TABLET,28,28,*
3707,DILTIAZEM 125 MG/125 ML NS (LOADABLE MIXTURE),54,54,*
3708,CALCIUM ACETATE 667 MG TABLET,3,3,*
3709,"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",3,3,*
3710,"DULOXETINE 30 MG CAPSULE,DELAYED RELEASE",4,4,*
3711,"DULOXETINE 60 MG CAPSULE,DELAYED RELEASE",4,4,*
3712,CANDIDA ALBICANS SKIN TEST FDA STANDARD INTRADERMAL,25,25,*
3713,BECLOMETHASONE DIPROP 40 MCG/ACTUATION HFA BREATH ACTIVATED AEROSOL,"1,153","1,153",*
3714,INSULIN LISPRO BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
3715,OMEGA-3 ACID ETHYL ESTERS 1 GRAM CAPSULE,3,3,*
3716,OXYTOCIN 20 UNIT/1000 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,71,71,*
3717,ELECTROLYTE-R INTRAVENOUS SOLUTION,44,44,*
3718,FENTANYL 12 MCG/HR TRANSDERMAL PATCH,168,168,*
3719,PARICALCITOL 1 MCG CAPSULE,15,15,*
3720,BUPRENORPHINE HCL 0.3 MG/ML INJECTION SOLUTION,127,127,*
3721,INSULIN REGULAR 100 UNITS/ML VIAL FOR PUMP REFILL,3,3,*
3722,PREGABALIN 25 MG CAPSULE,75,75,*
3723,PREGABALIN 50 MG CAPSULE,89,89,*
3724,PREGABALIN 75 MG CAPSULE,89,89,*
3725,MORPHINE 30 MG/30 ML PCA (COMFORT CARE OPIOID NAIVE),141,141,*
3726,MORPHINE 30 MG/30 ML (1 MG/ML) IV SPCA OPIOID TOLERANT,141,141,*
3727,"MORPHINE 30 MG/30 ML PED PCA (>6 MONTHS, >10KG)",141,141,*
3728,ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL SOLUTION,0,0,*
3729,LOPINAVIR-RITONAVIR 200 MG-50 MG TABLET,14,14,*
3730,BRIMONIDINE 0.2 % EYE DROPS,43,43,*
3731,"RHO(D) IMMUNE GLOBULIN 1,500 UNIT (300 MCG)/2 ML INJECTION SYRINGE",755,755,*
3732,"RANOLAZINE ER 500 MG TABLET,EXTENDED RELEASE,12 HR",9,9,*
3733,WHITE PETROLATUM-MINERAL OIL 83 %-15 % EYE OINTMENT,30,30,*
3734,SELEGILINE 6 MG/24 HR TRANSDERMAL 24 HOUR PATCH,69,69,*
3735,SELEGILINE 9 MG/24 HR TRANSDERMAL 24 HOUR PATCH,87,87,*
3736,SACCHAROMYCES BOULARDII 250 MG CAPSULE,3,3,*
3737,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,11,11,*
3738,GI COCKTAIL WITH DICYCLOMINE,3,3,*
3739,LIDOCAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,55,55,*
3740,LIDOCAINE (PF) 4 MG/ML (0.4 %) IN 5 % DEXTROSE INTRAVENOUS SOLUTION,74,74,*
3741,VARENICLINE 1 MG TABLET,10,10,*
3742,VARENICLINE 0.5 MG TABLET,10,10,*
3743,LIDOCAINE 4 % LARYNGOTRACHEAL SOLUTION,246,246,*
3744,GLYCERIN 99.5 % TOPICAL SOLUTION,5,5,*
3745,ZINC SULFATE 220 MG (50 MG) CAPSULE,3,3,*
3746,METHYL SALICYLATE-MENTHOL 30 %-10 % TOPICAL CREAM,9,9,*
3747,ONDANSETRON HCL (PF) 4 MG/2 ML INJECTION SOLUTION,10,10,*
3748,"CALCIUM CARBONATE 600 MG (1,500 MG)-VITAMIN D3 400 UNIT TABLET",3,3,*
3749,EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) INJECTION SOLUTION,123,123,*
3750,INSULIN ASPART BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
3751,SILVER NITRATE APPLICATORS 75 %-25 % TOPICAL STICK,55,55,*
3752,TICAGRELOR 90 MG TABLET,10,10,*
3753,PEG 3350-ELECTROLYTES 236 GRAM-22.74 GRAM-6.74 GRAM-5.86 GRAM SOLUTION,18,18,*
3754,"NEOMYCIN 1.75 MG-POLYMYXIN 10,000 UNIT-GRAMICIDIN 0.025MG/ML EYE DROPS",500,500,*
3755,BENZOIN-ALOE VERA-STORAX-TOLU BALSAM 10 %-2 %-8 %-4 % TOPICAL TINCTURE,3,3,*
3756,HYDROMORPHONE 1 MG/ML INJECTION SYRINGE,28,28,*
3757,INSULIN GLARGINE (U-100) 100 UNIT/ML (3 ML) SUBCUTANEOUS PEN,46,46,*
3758,VENLAFAXINE 25 MG TABLET,3,3,*
3759,GENTAMICIN SULFATE (PEDIATRIC) (PF) 20 MG/2 ML INJECTION SOLUTION,22,22,*
3760,FAMOTIDINE (PF) 20 MG/2 ML INTRAVENOUS SOLUTION,11,11,*
3761,MAGNESIUM SULFATE 2 GRAM/50 ML (4 %) IN WATER INTRAVENOUS PIGGYBACK,206,206,*
3762,FLUTICASONE 200 MCG-VILANTEROL 25 MCG/DOSE POWDER FOR INHALATION,221,221,*
3763,SEVELAMER CARBONATE 800 MG TABLET,67,67,*
3764,SEPSIS PHASE 2 PROTOCOL,0,0,*
3765,MAGNESIUM SULFATE 20 GRAM/500 ML (4 %) IN WATER INTRAVENOUS SOLUTION,54,54,*
3766,CLOPIDOGREL 300 MG TABLET,25,25,*
3767,"TETANUS,DIPHTHERIA TOXOID PED (PF) 5 LF UNIT-25 LF UNIT/0.5 ML IM SUSP",558,558,*
3768,FOSPHENYTOIN 100 MG PE/2 ML INJECTION SOLUTION,80,80,*
3769,FOSPHENYTOIN 500 MG PE/10 ML INJECTION SOLUTION,295,295,*
3770,BCG LIVE 50 MG INTRAVESICAL SUSPENSION,726,726,*
3771,COSYNTROPIN 0.25 MG SOLUTION FOR INJECTION,"1,547","1,547",*
3772,"MENINGOC VAC A,C,Y,W-135 DIP (PF) 4 MCG/0.5 ML INTRAMUSCULAR SOLUTION",322,322,*
3773,"MEASLES,MUMPS,RUBELLA VACCINE LIVE(PF)1,000-12,500TCID50/0.5 ML SUBCUT",136,136,*
3774,CETIRIZINE 1 MG/ML ORAL SOLUTION,5,5,*
3775,PHENYTOIN 100 MG/4 ML ORAL SUSPENSION,3,3,*
3776,HEPATITIS B VIRUS VACCINE RECOMB (PF) 5 MCG/0.5 ML INTRAMUSCULAR SUSP,67,67,*
3777,REGADENOSON 0.4 MG/5 ML INTRAVENOUS SYRINGE,"1,504","1,504",*
3778,PROPOFOL 10 MG/ML IV EMUL 20ML,33,33,*
3779,LACOSAMIDE 200 MG TABLET,172,172,*
3780,AMIODARONE 150 MG IN 100 ML D5W LOADABLE MIXTURE,86,86,*
3781,KIT FOR THE PREPARATION OF GA-68-DOTATATE 40 MCG INTRAVENOUS SOLN,"14,691","14,691",*
3782,ONDANSETRON HCL 4 MG/5 ML ORAL SOLUTION,16,16,*
3783,"ERGOCALCIFEROL (VITAMIN D2) 50,000 UNIT CAPSULE",3,3,*
3784,METRONIDAZOLE IV PEDIATRIC (MIXTURE),24,24,*
3785,CEFTAZIDIME 2 GRAM SOLUTION FOR INJECTION,104,104,*
3786,SUCCINYLCHOLINE CHLORIDE 100 MG/5 ML (20 MG/ML) INTRAVENOUS SYRINGE,21,21,*
3787,TPN MESSAGE - THIS PATIENT IS ON TPN/LIPIDS PER PHARMACY,0,0,*
3788,PPN MESSAGE - THIS PATIENT IS ON PPN/LIPIDS PER PHARMACY,0,0,*
3789,METHYLNALTREXONE 12 MG/0.6 ML SUBCUTANEOUS SOLUTION,136,136,*
3790,ARIPIPRAZOLE 5 MG TABLET,32,32,*
3791,HYDROMORPHONE 2 MG/ML INJECTION SYRINGE,52,52,*
3792,CHOLECYSTOKININ (CCK) IN 50 ML NS IVPB,700,700,*
3793,METHYLPREDNISOLONE 16 MG TABLET,29,29,*
3794,L.E.T(LIDOCAINE/EPI/TETRA) SOLUTION,22,22,*
3795,ONDANSETRON 4 MG DISINTEGRATING TABLET,3,3,*
3796,NICARDIPINE 20 MG/200 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,810,810,*
3797,RABIES IMMUNE GLOBULIN (PF) 150 UNIT/ML INTRAMUSCULAR SOLUTION,"1,812","1,812",*
3798,"DIPH,PERTUS(ACEL),TET PEDI (PF) 25 LF UNIT-58 MCG-10 LF/0.5ML IM SUSP",296,296,*
3799,GLYCOPYRROLATE 0.2 MG/ML IJ SOLN 2 ML VIAL (FOR ANES USE ONLY),197,197,*
3800,PHENYLEPHRINE IN 0.9% NACL(PF) 50 MG/250 ML (200 MCG/ML) IV SOLN(CATH LAB ONLY),177,177,*
3801,METRONIDAZOLE IN SODIUM CHLORIDE 250 MG/50 ML IVPB (MIXTURE),12,12,*
3802,PROPOFOL 10 MG/ML INTRAVENOUS EMULSION,143,143,*
3803,"CAMPHOR-PHENOL-PETROLATUM,HYDROPHILIC TOPICAL OINTMENT",12,12,*
3804,BEER,0,0,*
3805,DICLOFENAC 1 % TOPICAL GEL,86,86,*
3806,DINOPROSTONE 3.3MG/10ML VAGINAL GEL,"2,881","2,881",*
3807,HYDROMORPHONE IN NS 25 MG/25 ML IJ PCA,124,124,*
3808,HYDROXYZINE HCL 50 MG/ML INTRAMUSCULAR SOLUTION,59,59,*
3809,MAGIC MOUTHWASH  90 ML,10,10,*
3810,MAGIC MOUTHWASH W/ NYSTATIN 120 ML,11,11,*
3811,LIDOCAINE 2 % MUCOSAL JELLY,3,3,*
3812,METOCLOPRAMIDE 5 MG/ML INJECTION SOLUTION,11,11,*
3813,METRONIDAZOLE(FLAGYL) SUSPENSION 50 MG/ML,51,51,*
3814,MULTIVITAMIN WITH FOLIC ACID 400 MCG TABLET,3,3,*
