PROC #,Procedure Description,IP Price,OP Price,Note (*)
3425,"DIVALPROEX 500 MG TABLET,DELAYED RELEASE",3,3,*
3426,"RFP 401 (4K, 3CA, 35HCO3) DIALYSIS SOLN",0,0,*
3427,VALACYCLOVIR 500 MG TABLET,4.5,4.5,*
3428,OLANZAPINE 2.5 MG TABLET,3,3,*
3429,OLANZAPINE 7.5 MG TABLET,3,3,*
3430,INDIGOTINDISULFONATE SODIUM 8 MG/ML (0.8 %) INJECTION SOLUTION,309.5,309.5,*
3431,QUETIAPINE 100 MG TABLET,3,3,*
3432,DEXAMETHASONE 1 MG/ML DROPS (CONCENTRATE),0.5,0.5,*
3433,RISPERIDONE 3 MG TABLET,3,3,*
3434,CHONDROITIN-SOD HYALURON 3 %-4 %(0.35 ML)1 %(0.4 ML)INTRAOCULAR SYRING,783.5,783.5,*
3435,SINCALIDE 5 MCG SOLUTION FOR INJECTION,826.5,826.5,*
3436,PRENATAL VITAMIN WITH CALCIUM NO.72-IRON 27 MG-FOLIC ACID 1 MG TABLET,3,3,*
3437,SILDENAFIL (ANTIHYPERTENSIVE) 20 MG TABLET,3,3,*
3438,CARVEDILOL 3.125 MG TABLET,3,3,*
3439,FLUORESCEIN 1 MG EYE STRIPS,5,5,*
3440,LAMOTRIGINE 25 MG TABLET,3,3,*
3441,MELATONIN 3 MG TABLET,5,5,*
3442,ROPIVACAINE (PF) 2 MG/ML (0.2 %) INJECTION SOLUTION,67,67,*
3443,DISULFIRAM 250 MG TABLET,3.5,3.5,*
3444,PARICALCITOL 2 MCG/ML INTRAVENOUS SOLUTION,55.5,55.5,*
3445,TL201 MCI - THALLIUM INJECTION,740.5,740.5,*
3446,KETOROLAC 0.5 % EYE DROPS,42.5,42.5,*
3447,"WATER FOR INJECTION, STERILE INJECTION SOLUTION",7.5,7.5,*
3448,SODIUM CITRATE 4% 5 ML VIAL,94,94,*
3449,RISPERIDONE 2 MG TABLET,3,3,*
3450,LAMIVUDINE 150 MG-ZIDOVUDINE 300 MG TABLET,25.5,25.5,*
3451,METHYLERGONOVINE 0.2 MG/ML (1 ML) INJECTION SOLUTION,45.5,45.5,*
3452,BETAMETHASONE ACETATE AND SODIUM PHOS 6 MG/ML SUSPENSION FOR INJECTION,98.5,98.5,*
3453,MESALAMINE 400 MG CAPSULE (WITH DELAYED RELEASE TABLETS INSIDE),45.5,45.5,*
3454,TETANUS IMMUNE GLOBULIN (PF) 250 UNIT INTRAMUSCULAR SYRINGE,2839.5,2839.5,*
3455,TERBINAFINE HCL 250 MG TABLET,3,3,*
3456,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,29.5,29.5,*
3457,POTASSIUM IODIDE 1 GRAM/ML ORAL SOLUTION,5,5,*
3458,SUMATRIPTAN 6 MG/0.5 ML SUBCUTANEOUS SOLUTION,17,17,*
3459,ALTEPLASE 100 MG INTRAVENOUS SOLUTION,18017.5,18017.5,*
3460,ZIPRASIDONE 20 MG CAPSULE,6,6,*
3461,HYOSCYAMINE 0.5 MG/ML INJECTION SOLUTION,514,514,*
3462,"EPOETIN ALFA 20,000 UNIT/ML INJECTION SOLUTION",2703.5,2703.5,*
3463,"LIDOCAINE-EPINEPHRINE (PF) 1.5 %-1:200,000 IJ SOLN (ANES NO CHARGE)",0,0,*
3464,MODAFINIL 200 MG TABLET,217.5,217.5,*
3465,MAGNESIUM HYDROXIDE 400 MG/5 ML ORAL SUSPENSION,0,0,*
3466,PEDIATRIC MULTIVITAMINS-IRON ORAL SYRINGE (PEDS/NICU),3,3,*
3467,TAMSULOSIN 0.4 MG CAPSULE,3,3,*
3468,LINEZOLID 600 MG TABLET,124.5,124.5,*
3469,THEOPHYLLINE 80 MG/15 ML ORAL ELIXIR,4.5,4.5,*
3470,ROPINIROLE 0.25 MG TABLET,3,3,*
3471,RISPERIDONE MICROSPHERES 12.5 MG/2 ML INTRAMUSCULAR SYRINGE,1184.5,1184.5,*
3472,RISPERIDONE 1 MG/ML ORAL SOLUTION,0.5,0.5,*
3473,HEPATITIS B IMMUNE GLOBULIN GREATR THAN 312 UNIT/ML INTRAMUSCULAR SOLN,1035.5,1035.5,*
3474,CALCITONIN (SALMON) 200 UNIT/ACTUATION NASAL SPRAY,46,46,*
3475,"VITAMIN E (DL, ACETATE) 200 UNIT CAPSULE",3,3,*
3476,FOMEPIZOLE 1 GRAM/ML INTRAVENOUS SOLUTION,3029,3029,*
3477,AMLODIPINE 10 MG TABLET,3,3,*
3478,SODIUM HYALURONATE 10 MG/ML INTRAOCULAR SYRINGE,785,785,*
3479,BIVALIRUDIN 250 MG INTRAVENOUS SOLUTION,7845.5,7845.5,*
3480,HYDROMORPHONE 3 MCG/ML + BUPIV 0.0625% IN NS LOADABLE EPIDURAL,330,330,*
3481,TRIAMCINOLONE ACETONIDE 40 MG/ML SUSPENSION FOR INJECTION,120,120,*
3482,INSULIN ASPART U-100  100 UNIT/ML SUBCUTANEOUS SOLUTION,1,1,*
3483,GELATIN ABSORBABLE IMPLANT FILM,8637.5,8637.5,*
3484,ROPINIROLE 2 MG TABLET,3,3,*
3485,ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION,5,5,*
3486,OSELTAMIVIR 75 MG CAPSULE,25,25,*
3487,"CALCIUM ACETATE-ALUMINUM 952 MG-1,347 MG TOPICAL POWDER IN PACKET",8,8,*
3488,CONJUGATED ESTROGENS 0.625 MG/GRAM VAGINAL CREAM,645.5,645.5,*
3489,SIROLIMUS 0.5 MG TABLET,37,37,*
3490,DICLOFENAC 0.1 % EYE DROPS,33,33,*
3491,CROTALIDAE POLYVAL IMMUNE FAB SOLUTION FOR INJECTION,12090,12090,*
3492,BISMUTH SUBSALICYLATE 262 MG/15 ML ORAL SUSPENSION,0.5,0.5,*
3493,CISATRACURIUM 2 MG/ML INTRAVENOUS SOLUTION,108,108,*
3494,ROPINIROLE 0.5 MG TABLET,3,3,*
3495,HYDROCORTISONE 1 %-PRAMOXINE 1 % RECTAL FOAM,211,211,*
3496,CYCLOPENTOLATE 2 % EYE DROPS,110.5,110.5,*
3497,RAMIPRIL 2.5 MG CAPSULE,3,3,*
3498,MEROPENEM 1 GRAM INTRAVENOUS SOLUTION,326.5,326.5,*
3499,INSULIN U-100 REGULAR HUMAN 100 UNIT/ML INJECTION SOLUTION,3,3,*
3500,INFLIXIMAB 100 MG INTRAVENOUS SOLUTION,4592,4592,*
3501,MORPHINE 4 MG/ML INTRAVENOUS SOLUTION,13.5,13.5,*
3502,POVIDONE-IODINE 5 % EYE SOLUTION,89,89,*
3503,ISOSULFAN BLUE 1 % SUBCUTANEOUS SOLUTION,1997.5,1997.5,*
3504,"POLYMYXIN B SULFATE 10,000 UNIT-TRIMETHOPRIM 1 MG/ML EYE DROPS",28,28,*
3505,FERROUS SULFATE 15 MG IRON (75 MG)/ML ORAL DROPS,3,3,*
3506,CARBACHOL 0.01 % INTRAOCULAR SOLUTION,178.5,178.5,*
3507,HEPARIN (PORCINE) IN NACL (PF) 2000 UNIT/1000 ML IV SOLP (CATH LAB),35.5,35.5,*
3508,PREGABALIN 100 MG CAPSULE,88.5,88.5,*
3509,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,80.5,80.5,*
3510,IRON SUCROSE 100 MG IRON/5 ML INTRAVENOUS SOLUTION,347,347,*
3511,HOLD METFORMIN (GLUCOPHAGE) MESSAGE - PATIENT HAS RECEIVED CONTRAST,0,0,*
3512,FLUTICASONE 44 MCG/ACTUATION HFA AEROSOL INHALER,281.5,281.5,*
3513,CONJUGATED ESTROGENS 0.625 MG TABLET,7.5,7.5,*
3514,LOSARTAN 25 MG TABLET,3,3,*
3515,DIGOXIN IMMUNE FAB 40 MG INTRAVENOUS SOLUTION,12003,12003,*
3516,ALTEPLASE (ACTIVASE) BOLUS FROM BAG,0,0,*
3517,CALCIUM POLYCARBOPHIL 625 MG TABLET,3,3,*
3518,SALMETEROL 50 MCG/DOSE BLISTER POWDER FOR INHALATION,352,352,*
3519,OLANZAPINE 10 MG DISINTEGRATING TABLET,3,3,*
3520,"DINOPROSTONE ER 10 MG VAGINAL INSERT,CONTROLLED RELEASE",2112,2112,*
3521,"PANTOPRAZOLE 40 MG TABLET,DELAYED RELEASE",3,3,*
3522,PRALIDOXIME 1 GRAM SOLUTION FOR INJECTION,810,810,*
3523,"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT TABLET",3,3,*
3524,NITROGLYCERIN 400 MCG/SPRAY TRANSLINGUAL,285.5,285.5,*
3525,MUPIROCIN 2 % TOPICAL CREAM,502,502,*
3526,GLUCAGON (HUMAN RECOMBINANT) 1 MG/ML SOLUTION FOR INJECTION,992,992,*
3527,RISPERIDONE 2 MG DISINTEGRATING TABLET,3.5,3.5,*
3528,ACETYLCHOLINE CHLORIDE 1 % (10 MG/ML) INTRAOCULAR KIT,553,553,*
3529,"OXYBUTYNIN CHLORIDE ER 5 MG TABLET,EXTENDED RELEASE 24 HR",3.5,3.5,*
3530,PRAMIPEXOLE 0.25 MG TABLET,3,3,*
3531,MAGNESIUM SULFATE 4 GRAM/100 ML (4 %) IN WATER INTRAVENOUS PIGGYBACK,60,60,*
3532,CHLOROTHIAZIDE SODIUM 500 MG INTRAVENOUS SOLUTION,934.5,934.5,*
3533,BUDESONIDE 0.25 MG/2 ML SUSPENSION FOR NEBULIZATION,96,96,*
3534,FLUPHENAZINE 5 MG TABLET,3,3,*
3535,LIDOCAINE 2 % MUCOSAL SOLUTION,3,3,*
3536,BUDESONIDE 0.5 MG/2 ML SUSPENSION FOR NEBULIZATION,60.5,60.5,*
3537,RALOXIFENE 60 MG TABLET,11,11,*
3538,CALENDULA CREAM,12,12,*
3539,"NEOMYCIN-POLYMYXIN-HYDROCORT 3.5 MG/G-10,000 UNIT/G-0.5 %TOPICAL CREAM",698.5,698.5,*
3540,CHONDROITIN-SOD HYALURON 4 %-3 % (40 MG-30 MG/ML) INTRAOCULAR SYRINGE,568.5,568.5,*
3541,NITROGLYCERIN 2 % TRANSDERMAL OINTMENT,4,4,*
3542,SODIUM DI- AND MONOPHOSPHATE-POTASSIUM PHOS MONOBASIC 250 MG TABLET,3,3,*
3543,"DEXTROAMPHETAMINE-AMPHETAMINE ER 10 MG 24HR CAPSULE,EXTEND RELEASE",7,7,*
3544,MONTELUKAST 10 MG TABLET,3,3,*
3545,ZINC OXIDE-COD LIVER OIL 40 % TOPICAL PASTE,6.5,6.5,*
3546,HEPATITIS B VIRUS VACCINE RECOMB (PF) 10 MCG/0.5 ML IM SYRINGE,59,59,*
3547,CLONIDINE 0.3 MG/24 HR WEEKLY TRANSDERMAL PATCH,75,75,*
3548,"PENICILLIN G BENZATHINE 600,000 UNIT/ML INTRAMUSCULAR SYRINGE",541.5,541.5,*
3549,ZOLPIDEM 5 MG TABLET,3,3,*
3550,ZIPRASIDONE 40 MG CAPSULE,5.5,5.5,*
3551,"METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
3552,RIFAMPIN (RIFADIN) SUSPENSION 25 MG/ML,9,9,*
3553,GELATIN ABSORBABLE 12 MM-7 MM TOPICAL SPONGE,58.5,58.5,*
3554,WARFARIN  1.25 MG PO TAB,3,3,*
3555,AZTREONAM 1 GRAM SOLUTION FOR INJECTION,332.5,332.5,*
3556,AZELASTINE 137 MCG (0.1 %) NASAL SPRAY AEROSOL,28,28,*
3557,IPRATROPIUM 20 MCG-ALBUTEROL 100 MCG/ACTUATION MIST FOR INHALATION,506.5,506.5,*
3558,"PENICILLIN G BENZATHINE,PROCAIN 900,000 UNIT-300K UNIT/2 ML IM SYRINGE",561.5,561.5,*
3559,"EPINEPHRINE 0.3 MG/0.3 ML INJECTION, AUTO-INJECTOR",1083,1083,*
3560,"RFP 456 (4K, 0CA, 25HCO3) DIALYSIS SOLN",0,0,*
3561,PROCAINAMIDE 500 MG/ML INJECTION SOLUTION,582.5,582.5,*
3562,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,53,53,*
3563,LEVONORGESTREL 1.5 MG TABLET,38.5,38.5,*
3564,TRIAMCINOLONE ACETONIDE 10 MG/ML SUSPENSION FOR INJECTION,154.5,154.5,*
3565,PRASUGREL 10 MG TABLET,21.5,21.5,*
3566,FLU VACCINE QS 2018-19(6 MOS UP)(PF)60 MCG(15 MCGX4)/0.5 ML IM SYRINGE,20,20,*
3567,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS PIGGYBACK,24,24,*
3568,SEPSIS PHASE 1 PROTOCOL,0,0,*
3569,SCOPOLAMINE 1 MG OVER 3 DAYS TRANSDERMAL PATCH,37,37,*
3570,HYDROCODONE 10 MG-CHLORPHENIRAMINE 8 MG/5 ML ORAL SUSP EXTEND.REL 12HR,21.5,21.5,*
3571,METHOHEXITAL 500 MG SOLUTION FOR INJECTION,590,590,*
3572,IBUTILIDE FUMARATE 0.1 MG/ML INTRAVENOUS SOLUTION,387.5,387.5,*
3573,NALOXONE 0.4 MG/ML INJECTION SOLUTION,1200.5,1200.5,*
3574,CELECOXIB 100 MG CAPSULE,10,10,*
3575,DEXTRAN 40 10 % IN 5 % DEXTROSE INTRAVENOUS,300,300,*
3576,ZIPRASIDONE 60 MG CAPSULE,9.5,9.5,*
3577,APRACLONIDINE 1 % EYE DROPS IN A DROPPERETTE,364.5,364.5,*
3578,TOPIRAMATE 100 MG TABLET,3,3,*
3579,"EPOETIN ALFA 10,000 UNIT/ML INJECTION SOLUTION",853,853,*
3580,"DIVALPROEX 125 MG CAPSULE,DELAYED RELEASE SPRINKLE",3,3,*
3581,BUPIVACAINE LIPOSOME(PF) 1.3 %(13.3 MG/ML) SUSPENSION FOR INFILTRATION,2362.5,2362.5,*
3582,"RITUXIMAB 10 MG/ML CONCENTRATE,INTRAVENOUS",3119.5,3119.5,*
3583,RISPERIDONE 1 MG TABLET,3,3,*
3584,INDOCYANINE GREEN 25 MG SOLUTION FOR INJECTION,716,716,*
3585,ALTEPLASE 2 MG INTRA-CATHETER SOLUTION,978,978,*
3586,NAPHAZOLINE 0.025 %-PHENIRAMINE 0.3 % EYE DROPS,10.5,10.5,*
3587,COLESTIPOL 1 GRAM TABLET,3,3,*
3588,TACROLIMUS 1 MG CAPSULE,12,12,*
3589,CALCIUM GLUCONATE 1 G/50 ML NS LOADABLE MIXTURE,108.5,108.5,*
3590,GADOBUTROL 15 MMOL/15 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
3591,HYDROXOCOBALAMIN 5 GRAM INTRAVENOUS SOLUTION,3750,3750,*
3592,FERROUS FUM 110 MG IRON-B12-INT.FACTOR-VIT C-FOLIC ACID 0.5 MG CAPSULE,3,3,*
3593,LAMOTRIGINE 100 MG TABLET,3,3,*
3594,DARUNAVIR ETHANOLATE 600 MG TABLET,40,40,*
3595,RAMIPRIL 5 MG CAPSULE,3,3,*
3596,PNEUMOCOCCAL 23 POLYVALENT VACCINE 25 MCG/0.5 ML INJECTION SOLUTION,189.5,189.5,*
3597,RISPERIDONE 0.5 MG TABLET,3,3,*
3598,FLUTICASONE 110 MCG/ACTUATION HFA AEROSOL INHALER,376.5,376.5,*
3599,ZIDOVUDINE 10 MG/ML INTRAVENOUS SOLUTION,330.5,330.5,*
3600,SODIUM HYPOCHLORITE 0.125 % SOLUTION,14.5,14.5,*
3601,CONJUGATED ESTROGENS 25 MG SOLUTION FOR INJECTION,1556,1556,*
3602,VANCOMYCIN 1 G/250 ML NS LOADABLE MIXTURE,97.5,97.5,*
3603,BIVALIRUDIN (ANGIOMAX) 250 MG IN 50 ML NS LOADABLE MIXTURE FOR CATHLAB,7888,7888,*
3604,CONJUGATED ESTROGENS 0.3 MG TABLET,7.5,7.5,*
3605,CARBOPROST TROMETHAMINE 250 MCG/ML INTRAMUSCULAR SOLUTION,1651,1651,*
3606,PHYTONADIONE (VITAMIN K1) 5 MG TABLET,549,549,*
3607,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",526,526,*
3608,OLANZAPINE 5 MG DISINTEGRATING TABLET,3,3,*
3609,VALSARTAN 160 MG TABLET,3,3,*
3610,DILTIAZEM (CARDIZEM) SUSPENSION 12 MG/ML,120,120,*
3611,CALCITONIN (SALMON) 200 UNIT/ML INJECTION SOLUTION,4267.5,4267.5,*
3612,CIPROFLOXACIN IN 5 % DEXTROSE 200 MG/100 ML IV (MIXTURE),27,27,*
3613, TC 99M TILMANOCEPT,3652.5,3652.5,*
3614,AMIKACIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
3615,PIPERACILLIN/TAZOBACTAM 3.375 GM IVPB NS LOADABLE MIXTURE,139,139,*
3616,SODIUM HYPOCHLORITE 0.25 % SOLUTION,14.5,14.5,*
3617,SODIUM HYPOCHLORITE 0.5 % SOLUTION,14.5,14.5,*
3618,PAROXETINE 10 MG TABLET,3,3,*
3619,"PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION",398,398,*
3620,ACTIVATED CHARCOAL 25 GRAM ORAL SUSPENSION,27,27,*
3621,ERTAPENEM 1 G IN 50ML NS LOADABLE MIXTURE,857.5,857.5,*
3622,ENOXAPARIN 30 MG/0.3 ML SUBCUTANEOUS SYRINGE,52,52,*
3623,ENOXAPARIN 60 MG/0.6 ML SUBCUTANEOUS SYRINGE,129,129,*
3624,ENOXAPARIN 80 MG/0.8 ML SUBCUTANEOUS SYRINGE,105.5,105.5,*
3625,ENOXAPARIN 100 MG/ML SUBCUTANEOUS SYRINGE,131.5,131.5,*
3626,ENOXAPARIN 40 MG/0.4 ML SUBCUTANEOUS SYRINGE,55.5,55.5,*
3627,"DEXTROAMPHETAMINE-AMPHETAMINE ER 15 MG 24HR CAPSULE,EXTEND RELEASE",6.5,6.5,*
3628,DIGOXIN 250 MCG/ML INJECTION SOLUTION,244.5,244.5,*
3629,"VIT A 1,000 UNIT-C 200 MG-E 60 UNIT-LUTEIN 2 MG AND MINERALS TABLET",3,3,*
3630,"RABIES VACCINE,HUMAN DIPLOID (PF) 2.5 UNIT INTRAMUSCULAR SOLUTION",669.5,669.5,*
3631,CALCIUM CHLORIDE 100 MG/ML (10 %) INTRAVENOUS SYRINGE,104.5,104.5,*
3632,ZIPRASIDONE 20 MG/ML (FINAL CONCENTRATION) INTRAMUSCULAR SOLUTION,421,421,*
3633,DEXTROSE 10 % IN WATER (D10W) INTRAVENOUS SOLUTION,42.5,42.5,*
3634,LINEZOLID IN 5% DEXTROSE IN WATER 600 MG/300 ML INTRAVENOUS PIGGYBACK,511,511,*
3635,DIAZEPAM 5 MG/ML INJECTION SYRINGE,212.5,212.5,*
3636,SODIUM BICARBONATE 4.2 % (0.5 MEQ/ML) INTRAVENOUS SYRINGE,124.5,124.5,*
3637,SODIUM BICARBONATE 8.4 % (1 MEQ/ML) INTRAVENOUS SYRINGE,64.5,64.5,*
3638,SODIUM CHLORIDE 0.9 % INJECTION SYRINGE,0,0,*
3639,MORPHINE 30 MG/30 ML (1 MG/ML) INTRAVENOUS PCA SYRINGE,140.5,140.5,*
3640,MORPHINE 10 MG/ML INTRAVENOUS SYRINGE,34,34,*
3641,MORPHINE 4 MG/ML INTRAVENOUS SYRINGE,24.5,24.5,*
3642,FENOFIBRATE MICRONIZED 67 MG CAPSULE,3,3,*
3643,"IMMUNE GLOB,GAMM(IGG) 10 %-PRO-IGA 0 TO 50 MCG/ML INTRAVENOUS SOLUTION",2887.5,2887.5,*
3644,"PENICILLIN G BENZATHINE 1,200,000 UNIT/2 ML INTRAMUSCULAR SYRINGE",900,900,*
3645,"PENICILLIN G BENZATHINE AND PROCAINE 1,200,000 UNIT/2 ML IM SYRINGE",752.5,752.5,*
3646,OSELTAMIVIR 6 MG/ML ORAL SUSPENSION,19,19,*
3647,LABETALOL 20 MG/4 ML (5 MG/ML) INTRAVENOUS SYRINGE,83.5,83.5,*
3648,ESCITALOPRAM 10 MG TABLET,3,3,*
3649,ESCITALOPRAM 20 MG TABLET,3,3,*
3650,VALSARTAN 40 MG TABLET,3,3,*
3651,BALANCED SALT SOLUTION NON-SURGICAL NO.3 EYE WASH,390,390,*
3652,METAXALONE 800 MG TABLET,9,9,*
3653,DOCETAXEL 80 MG/4 ML (20 MG/ML) INTRAVENOUS SOLUTION,752,752,*
3654,EZETIMIBE 10 MG TABLET,11.5,11.5,*
3655,DUTASTERIDE 0.5 MG CAPSULE,10.5,10.5,*
3656,BENZOCAINE-MENTHOL 20 %-0.5 % TOPICAL AEROSOL,308,308,*
3657,ARIPIPRAZOLE 10 MG TABLET,31,31,*
3658,ARIPIPRAZOLE 15 MG TABLET,56.5,56.5,*
3659,ARIPIPRAZOLE 30 MG TABLET,79.5,79.5,*
3660,PARENTERAL AMINO ACID 10 % COMBINATION NO.6 INTRAVENOUS SOLUTION,0.5,0.5,*
3661,ATOMOXETINE 25 MG CAPSULE,19.5,19.5,*
3662,ATOMOXETINE 40 MG CAPSULE,21,21,*
3663,METHYLPREDNISOLONE SOD SUCC (PF) 125 MG/2 ML SOLUTION FOR INJECTION,91.5,91.5,*
3664,"METHYLPREDNISOLONE SOD SUCC (PF) 1,000 MG/8 ML INTRAVENOUS SOLUTION",213,213,*
3665,HYDROCORTISONE SODIUM SUCCINATE 100 MG SOLUTION FOR INJECTION,78.5,78.5,*
3666,NOREPINEPHRINE INFUSION 4MG/250ML LOADABLE MIXTURE,115,115,*
3667,BUPRENORPHINE 2 MG-NALOXONE 0.5 MG SUBLINGUAL TABLET,33.5,33.5,*
3668,BUPRENORPHINE 8 MG-NALOXONE 2 MG SUBLINGUAL TABLET,54,54,*
3669,BUPRENORPHINE HCL 2 MG SUBLINGUAL TABLET,47,47,*
3670,BUPRENORPHINE HCL 8 MG SUBLINGUAL TABLET,84.5,84.5,*
3671,METHOTREXATE SODIUM (PF) 25 MG/ML INJECTION SOLUTION,8.5,8.5,*
3672,AGALSIDASE BETA 5 MG INTRAVENOUS SOLUTION,3361.5,3361.5,*
3673,"ESMOLOL 2,000 MG/100 ML (20 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV",1628.5,1628.5,*
3674,MOXIFLOXACIN 0.5 % EYE DROPS,92.5,92.5,*
3675,"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 INJECTION SOLUTION",31.5,31.5,*
3676,"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJECTION SOLUTION",34.5,34.5,*
3677,BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJECTION SOLUTION,18,18,*
3678,BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJECTION SOLUTION,18.5,18.5,*
3679,SIMETHICONE  80 MG PO CHEW BULK BOTTLE,3,3,*
3680,PHENOL 1.4 % MUCOSAL AEROSOL SPRAY,4,4,*
3681,PHENYLEPHRINE 0.25 % NASAL SPRAY,8,8,*
3682,PHENYLEPHRINE 0.5 % NASAL SPRAY,7,7,*
3683,"LANSOPRAZOLE 30 MG DELAYED RELEASE,DISINTEGRATING TABLET",21,21,*
3684,"LANSOPRAZOLE 15 MG DELAYED RELEASE,DISINTEGRATING TABLET",21.5,21.5,*
3685,"NEOMYCIN-BACITRACN ZN-POLYMYXN 3.5 MG-400 UNIT-5,000 UNIT TOP OINT PKT",5,5,*
3686,"CLONIDINE (PF) 1,000 MCG/10 ML (100 MCG/ML) EPIDURAL SOLUTION",394,394,*
3687,POTASSIUM CHLORIDE 2 MEQ/ML INTRAVENOUS SOLUTION,11.5,11.5,*
3688,"CIPROFLOXACIN 0.3 %-DEXAMETHASONE 0.1 % EAR DROPS,SUSPENSION",358,358,*
3689,CHOLESTYRAMINE-ASPARTAME 4 GRAM ORAL POWDER FOR SUSP IN A PACKET,3,3,*
3690,"BARIUM SULFATE 0.1 % (W/V), 0.1 % (W/W) ORAL SUSPENSION",0,0,*
3691,AMINOPHYLLINE 500 MG/20 ML INTRAVENOUS SOLUTION,164,164,*
3692,"BUPROPION HCL XL 150 MG 24 HR TABLET, EXTENDED RELEASE",3,3,*
3693,RISPERIDONE MICROSPHERES 25 MG/2 ML INTRAMUSCULAR SYRINGE,2368,2368,*
3694,RISPERIDONE MICROSPHERES 37.5 MG/2 ML INTRAMUSCULAR SYRINGE,3552,3552,*
3695,RISPERIDONE MICROSPHERES 50 MG/2 ML INTRAMUSCULAR SYRINGE,3157,3157,*
3696,INSULIN PUMP (PT'S OWN) USING ASPART INSULIN (100 UNITS/ML),0,0,*
3697,ACETIC ACID 5% (FOR CLINICS),43.5,43.5,*
3698,"DOBUTAMINE 500 MG/250 ML (2,000 MCG/ML) IN 5 % DEXTROSE IV",153,153,*
3699,SODIUM CHLORIDE-ALOE VERA NASAL GEL,36,36,*
3700,CINACALCET 30 MG TABLET,280,280,*
3701,OLANZAPINE 10 MG INTRAMUSCULAR SOLUTION,336,336,*
3702,ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION,933.5,933.5,*
3703,RACEPINEPHRINE 2.25 % SOLUTION FOR NEBULIZATION,17.5,17.5,*
3704,ALBUTEROL SULFATE CONCENTRATE 2.5 MG/0.5 ML SOLUTION FOR NEBULIZATION,5,5,*
3705,IODINE STRONG (LUGOLS) 5 % ORAL SOLUTION,1,1,*
3706,RIFAXIMIN 200 MG TABLET,28,28,*
3707,DILTIAZEM 125 MG/125 ML NS (LOADABLE MIXTURE),53.5,53.5,*
3708,CALCIUM ACETATE 667 MG TABLET,3,3,*
3709,"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",3,3,*
3710,"DULOXETINE 30 MG CAPSULE,DELAYED RELEASE",4,4,*
3711,"DULOXETINE 60 MG CAPSULE,DELAYED RELEASE",3.5,3.5,*
3712,CANDIDA ALBICANS SKIN TEST FDA STANDARD INTRADERMAL,25,25,*
3713,BECLOMETHASONE DIPROP 40 MCG/ACTUATION HFA BREATH ACTIVATED AEROSOL,1153,1153,*
3714,INSULIN LISPRO BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
3715,OMEGA-3 ACID ETHYL ESTERS 1 GRAM CAPSULE,3,3,*
3716,OXYTOCIN 20 UNIT/1000 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,70.5,70.5,*
3717,ELECTROLYTE-R INTRAVENOUS SOLUTION,43.5,43.5,*
3718,FENTANYL 12 MCG/HR TRANSDERMAL PATCH,167.5,167.5,*
3719,PARICALCITOL 1 MCG CAPSULE,15,15,*
3720,BUPRENORPHINE HCL 0.3 MG/ML INJECTION SOLUTION,127,127,*
3721,INSULIN REGULAR 100 UNITS/ML VIAL FOR PUMP REFILL,3,3,*
3722,PREGABALIN 25 MG CAPSULE,74.5,74.5,*
3723,PREGABALIN 50 MG CAPSULE,88.5,88.5,*
3724,PREGABALIN 75 MG CAPSULE,88.5,88.5,*
3725,MORPHINE 30 MG/30 ML PCA (COMFORT CARE OPIOID NAIVE),140.5,140.5,*
3726,MORPHINE 30 MG/30 ML (1 MG/ML) IV SPCA OPIOID TOLERANT,140.5,140.5,*
3727,"MORPHINE 30 MG/30 ML PED PCA (>6 MONTHS, >10KG)",140.5,140.5,*
3728,ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL SOLUTION,0,0,*
3729,LOPINAVIR-RITONAVIR 200 MG-50 MG TABLET,14,14,*
3730,BRIMONIDINE 0.2 % EYE DROPS,43,43,*
3731,"RHO(D) IMMUNE GLOBULIN 1,500 UNIT (300 MCG)/2 ML INJECTION SYRINGE",755,755,*
3732,"RANOLAZINE ER 500 MG TABLET,EXTENDED RELEASE,12 HR",9,9,*
