PROC #,Procedure Description,IP Price,OP Price,Note (*)
1369,CAPTOPRIL 25 MG TABLET,3,3,*
1370,CAPTOPRIL 50 MG TABLET,4.5,4.5,*
1371,CARBIDOPA 10 MG-LEVODOPA 100 MG TABLET,3,3,*
1372,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,3,3,*
1373,CARBIDOPA 25 MG-LEVODOPA 250 MG TABLET,3,3,*
1374,CARTEOLOL 1 % EYE DROPS,53.5,53.5,*
1375,CEFPODOXIME 100 MG TABLET,8,8,*
1376,CEFTRIAXONE 250 MG SOLUTION FOR INJECTION,17.5,17.5,*
1377,CEFTRIAXONE 500 MG SOLUTION FOR INJECTION,26,26,*
1378,"METHYLPREDNISOLONE SOD SUCC (PF) 1,000 MG/8 ML INTRAVENOUS SOLUTION",213,213,*
1379,MORPHINE 30 MG PER 30 ML PCA(OPIOID TOLERANT),12,12,*
1380,CEFUROXIME AXETIL 250 MG TABLET,3,3,*
1381,CEFUROXIME AXETIL 500 MG TABLET,4.5,4.5,*
1382,CEPHALEXIN 250 MG CAPSULE,3,3,*
1383,CEPHALEXIN 500 MG CAPSULE,3,3,*
1384,CEPHALEXIN 250 MG/5 ML ORAL SUSPENSION,25,25,*
1385,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",259.5,259.5,*
1386,NICARDIPINE 20 MG/200 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,809.5,809.5,*
1387,CIPROFLOXACIN 0.3 % EYE DROPS,5.5,5.5,*
1388,CLARITHROMYCIN 500 MG TABLET,3,3,*
1389,METHYLPREDNISOLONE 500 MG/100 ML NS LOADABLE MIXTURE,382,382,*
1390,"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",321,321,*
1391,CLINDAMYCIN IN NS 900 MG/50 ML IVPB (LOADABLE MIXTURE),212,212,*
1392,CLOBETASOL 0.05 % TOPICAL CREAM,127.5,127.5,*
1393,CLOBETASOL 0.05 % TOPICAL OINTMENT,14,14,*
1394,CLONAZEPAM 0.5 MG TABLET,3,3,*
1395,CLONAZEPAM 1 MG TABLET,3,3,*
1396,CLONAZEPAM 2 MG TABLET,5,5,*
1397,CLOTRIMAZOLE 10 MG TROCHE,3,3,*
1398,CODEINE 10 MG-GUAIFENESIN 100 MG/5 ML ORAL LIQUID,6,6,*
1399,CROMOLYN 20 MG/2 ML SOLUTION FOR NEBULIZATION,46.5,46.5,*
1400,CYCLOSPORINE 100 MG CAPSULE,43,43,*
1401,CYCLOSPORINE 25 MG CAPSULE,6,6,*
1402,DEFEROXAMINE 500 MG SOLUTION FOR INJECTION,105.5,105.5,*
1403,DEMECLOCYCLINE 150 MG TABLET,8,8,*
1404,DESMOPRESSIN 4 MCG/ML INJECTION SOLUTION,408,408,*
1405,DEXTROSE 5 % AND LACTATED RINGERS INTRAVENOUS SOLUTION,42.5,42.5,*
1406,DIHYDROERGOTAMINE 1 MG/ML INJECTION SOLUTION,808.5,808.5,*
1407,DILTIAZEM 5 MG/ML INTRAVENOUS SOLUTION,22,22,*
1408,DOBUTAMINE 250 MG/20 ML (12.5 MG/ML) INTRAVENOUS SOLUTION,63,63,*
1409,DOXAZOSIN 2 MG TABLET,3,3,*
1410,DOXAZOSIN 4 MG TABLET,3,3,*
1411,EDROPHONIUM CHLORIDE 10 MG/ML INJECTION SOLUTION,577.5,577.5,*
1412,ENALAPRIL MALEATE 10 MG TABLET,3,3,*
1413,ENALAPRIL MALEATE 2.5 MG TABLET,3,3,*
1414,ENALAPRIL MALEATE 5 MG TABLET,3,3,*
1415,ENALAPRILAT 1.25 MG/ML INTRAVENOUS SOLUTION,16.5,16.5,*
1416,ESMOLOL 100 MG/10 ML (10 MG/ML) INTRAVENOUS SOLUTION,4.5,4.5,*
1417,FLUTICASONE FUROATE 200 MCG/ACTUATION BLISTER POWDER FOR INHALATION,156,156,*
1418,ETHAMBUTOL 400 MG TABLET,3,3,*
1419,DESFLURANE 100 % INHALATION LIQUID,0,0,*
1420,FAMOTIDINE 20 MG TABLET,3,3,*
1421,FINASTERIDE 5 MG TABLET,3,3,*
1422,FLECAINIDE 100 MG TABLET,3,3,*
1423,FLUCONAZOLE 100 MG TABLET,3,3,*
1424,FLUCONAZOLE 200 MG/100 ML IN SOD. CHLORIDE (ISO) INTRAVENOUS PIGGYBACK,54,54,*
1425,FLUDROCORTISONE 0.1 MG TABLET,3,3,*
1426,FLUMAZENIL 0.1 MG/ML INTRAVENOUS SOLUTION,42.5,42.5,*
1427,FLUOXETINE 10 MG CAPSULE,3,3,*
1428,FLUOXETINE 20 MG CAPSULE,3,3,*
1429,GLIPIZIDE 5 MG TABLET,3,3,*
1430,GLYBURIDE 2.5 MG TABLET,3,3,*
1431,"HEPARIN (PORCINE) 5,000 UNIT/ML INJECTION SOLUTION",15.5,15.5,*
1432,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,28.5,28.5,*
1433,HYDROCORTISONE 100 MG/60 ML ENEMA,18.5,18.5,*
1434,HYDROMORPHONE (PF) 10 MG/ML INJECTION SOLUTION,59.5,59.5,*
1435,HYDROXYCHLOROQUINE 200 MG TABLET,3,3,*
1436,IBUPROFEN 100 MG/5 ML ORAL SUSPENSION,3,3,*
1437,ISOSORBIDE MONONITRATE 20 MG TABLET,3,3,*
1438,KETOCONAZOLE 2 % TOPICAL CREAM,31.5,31.5,*
1439,KETOCONAZOLE 200 MG TABLET,3,3,*
1440,KETOROLAC 60 MG/2 ML INTRAMUSCULAR SOLUTION,9.5,9.5,*
1441,KETOROLAC 10 MG TABLET,3,3,*
1442,LABETALOL 5 MG/ML INTRAVENOUS SOLUTION,2.5,2.5,*
1443,LABETALOL 100 MG TABLET,3,3,*
1444,AMMONIUM LACTATE 12 % LOTION,6,6,*
1445,LEVOTHYROXINE 88 MCG TABLET,3,3,*
1446,LEVOTHYROXINE 112 MCG TABLET,3,3,*
1447,INSULIN PROTOCOL: LANTUS OR LEVEMIR BASAL,0,0,*
1448,MAR MESSAGE - INSULIN U500,0,0,*
1449,LISINOPRIL 10 MG TABLET,3,3,*
1450,LISINOPRIL 5 MG TABLET,3,3,*
1451,LORATADINE 10 MG TABLET,3,3,*
1452,MAGNESIUM OXIDE 400 MG (241.3 MG MAGNESIUM) TABLET,3,3,*
1453,VANCOMYCIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
1454,MEGESTROL 400 MG/10 ML (10 ML) ORAL SUSPENSION,4,4,*
1455,MESALAMINE 4 GRAM/60 ML ENEMA,22,22,*
1456,METFORMIN 500 MG TABLET,3,3,*
1457,METHYLPREDNISOLONE SOD SUCC (PF) 40 MG/ML SOLUTION FOR INJECTION,57.5,57.5,*
1458,METOLAZONE 2.5 MG TABLET,3,3,*
1459,"VANCOMYCIN 1,250 MG IN 300 ML NS IV (PREMIX)",327,327,*
1460,MEXILETINE 150 MG CAPSULE,3,3,*
1461,MEXILETINE 200 MG CAPSULE,3,3,*
1462,HYDROXOCOBALAMIN 5 GRAM INTRAVENOUS SOLUTION,3750,3750,*
1463,MIDAZOLAM 5 MG/ML INJECTION SOLUTION,34.5,34.5,*
1464,MISOPROSTOL 100 MCG TABLET,3,3,*
1465,MITOMYCIN 5 MG INTRAVENOUS SOLUTION,638,638,*
1466,MORPHINE CONCENTRATE 100 MG/5 ML (20 MG/ML) ORAL SOLUTION,1,1,*
1467,MUPIROCIN 2 % TOPICAL OINTMENT,112,112,*
1468,NABUMETONE 500 MG TABLET,3,3,*
1469,NICARDIPINE 20 MG CAPSULE,3,3,*
1470,NICARDIPINE 30 MG CAPSULE,3,3,*
1471,NICOTINE (POLACRILEX) 2 MG GUM,3,3,*
1472,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP 250 ML (FOR ANESTH ONLY),42.5,42.5,*
1473,NOREPINEPHRINE BITARTRATE 1 MG/ML INTRAVENOUS SOLUTION,252,252,*
1474,DEXTROSE 5%-0.2% NS IV SOLP 1000 ML(FOR ANES USE ONLY),73,73,*
1475,OXYCODONE 5 MG/5 ML ORAL SOLUTION,26,26,*
1476,OXYCODONE 5 MG TABLET,5,5,*
1477,PAROXETINE 20 MG TABLET,3,3,*
1478,PERMETHRIN 5 % TOPICAL CREAM,91.5,91.5,*
1479,PHENTOLAMINE 5 MG INJECTION SOLUTION,388.5,388.5,*
1480,POLYSACCHARIDE IRON COMPLEX 150 MG IRON CAPSULE,3,3,*
1481,POTASSIUM CHLORIDE 20 MEQ/100ML IN STERILE WATER INTRAVENOUS PIGGYBACK,34,34,*
1482,PRAVASTATIN 20 MG TABLET,3,3,*
1483,PRIMIDONE 50 MG TABLET,3,3,*
1484,PROCHLORPERAZINE 25 MG RECTAL SUPPOSITORY,10.5,10.5,*
1485,FENTANYL(PF) (SUBLIMAZE) 1500 MCG IN NS 30 ML PCA (COMFORT CARE OPIOII,300,300,*
1486,PROMETHAZINE 25 MG RECTAL SUPPOSITORY,12.5,12.5,*
1487,PROPAFENONE 150 MG TABLET,3,3,*
1488,PROPOFOL 10 MG/ML INTRAVENOUS EMULSION,143,143,*
1489,PYRIDOSTIGMINE BROMIDE 60 MG TABLET,3,3,*
1490,TOBRAMYCIN MESSAGE - DOSING BY INFECTIOUS DISEASE BASED ON LEVELS,0,0,*
1491,RANITIDINE 150 MG TABLET,3,3,*
1492,RIFAMPIN 300 MG CAPSULE,3,3,*
1493,SENNOSIDES 8.6 MG TABLET,3,3,*
1494,SERTRALINE 100 MG TABLET,3,3,*
1495,SERTRALINE 50 MG TABLET,3,3,*
1496,OCRELIZUMAB 30 MG/ML INTRAVENOUS SOLUTION,40462.5,40462.5,*
1497,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION,42.5,42.5,*
1498,SOTALOL 80 MG TABLET,3,3,*
1499,VANCOMYCIN 50 MG/ML ORAL SOLUTION,112,112,*
1500,SUCRALFATE 1 GRAM TABLET,3,3,*
1501,VANCOMYCIN MESSAGE - DOSING BY INFECTIOUS DISEASE BASED ON LEVELS,0,0,*
1502,TEMAZEPAM 7.5 MG CAPSULE,56,56,*
1503,TERBUTALINE 1 MG/ML SUBCUTANEOUS SOLUTION,22,22,*
1504,TERBUTALINE 2.5 MG TABLET,3,3,*
1505,IOHEXOL 300 MG IODINE/ML INTRAVENOUS SOLUTION,1.5,1.5,*
1506,TIMOLOL MALEATE 0.25 % EYE DROPS,32.5,32.5,*
1507,TIMOLOL MALEATE 0.5 % EYE DROPS,255,255,*
1508,TRIFLURIDINE 1 % EYE DROPS,213.5,213.5,*
1509,URSODIOL 300 MG CAPSULE,7.5,7.5,*
1510,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,91,91,*
1511,WARFARIN 1 MG TABLET,3,3,*
1512,ZIDOVUDINE 100 MG CAPSULE,3.5,3.5,*
1513,INSULIN PROTOCOL: HYPOGLYCEMIA ,5,5,*
1514,MECLIZINE 12.5 MG TABLET,3,3,*
1515,MECLIZINE 25 MG TABLET,3,3,*
1516,MIDAZOLAM (PF) 5 MG/ML INJECTION SOLUTION,14.5,14.5,*
1517,MULTIVIT AND MINERALS-FERROUS GLUCONATE 9 MG IRON/15 ML ORAL LIQUID,5,5,*
1518,INSULIN LISPRO BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
1519,IPRATROPIUM BROMIDE 0.02 % SOLUTION FOR INHALATION,5,5,*
1520,MICONAZOLE 2 % BARRIER CREAM,6.5,6.5,*
1521,"VERAPAMIL ER (SR) 240 MG TABLET,EXTENDED RELEASE",3,3,*
1522,LIDOCAINE 2 % MUCOSAL JELLY IN APPLICATOR,9.5,9.5,*
1523,"VERAPAMIL ER (SR) 120 MG TABLET,EXTENDED RELEASE",3,3,*
1524,METAXALONE 800 MG TABLET,9,9,*
1525,"BISACODYL 5 MG TABLET,DELAYED RELEASE",3,3,*
1526,"ASPIRIN 325 MG TABLET,DELAYED RELEASE",3,3,*
1527," ALBUMIN, HUMAN 5 % 5 % IV SOLP 250 ML (FOR ANESTH ONLY)",419.5,419.5,*
1528,ARIPIPRAZOLE 5 MG TABLET,32,32,*
1529,"ASPIRIN 81 MG TABLET,DELAYED RELEASE",3,3,*
1530,SWFI DILUENT FOR ALTEPLASE,0,0,*
1531,LEVETIRACETAM (KEPPRA) 500 MG/100ML NS LOADABLE MIXTURE,71,71,*
1532,GENTAMICIN 80 MG/NS 100 ML (LOADABLE MIXTURE),52,52,*
1533,MEROPENEM 500 MG/50 ML NS LOADABLE MIXTURE,369,369,*
1534,MEROPENEM 1 G/50 ML NS LOADABLE MIXTURE,369,369,*
1535,TRAMADOL 50 MG TABLET,3,3,*
1536,INSULIN PROTOCOL: ENDOTOOL-DIRECTED HYPOGLYCEMIA MANAGEMENT,0,0,*
1537,METFORMIN 850 MG TABLET,3,3,*
1538,GLYBURIDE MICRONIZED 3 MG TABLET,3,3,*
1539,TIZANIDINE 4 MG TABLET,3,3,*
1540,MICAFUNGIN 100 MG INTRAVENOUS SOLUTION,689,689,*
1541,POTASSIUM CHLORIDE 20 MEQ/L IN D5-0.9 % SODIUM CHLORIDE INTRAVENOUS,20,20,*
1542,POTASSIUM CHLORIDE 40 MEQ/L IN D5-0.9 % SODIUM CHLORIDE INTRAVENOUS,22.5,22.5,*
1543,POTASSIUM CHLORIDE 10 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15.5,15.5,*
1544,POTASSIUM CHLORIDE 20 MEQ/L IN DEXTROSE 5 %-0.2 % SODIUM CHLORIDE IV,15,15,*
1545,POTASSIUM CHLORIDE 20 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15,15,*
1546,UMECLIDINIUM 62.5 MCG/ACTUATION BLISTER POWDER FOR INHALATION,96.5,96.5,*
1547,POTASSIUM CHLORIDE 40 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15.5,15.5,*
1548,"LIDOCAINE-EPINEPHRINE 0.5 %-1:200,000 INJECTION SOLUTION",47.5,47.5,*
1549,MEROPENEM 1 GRAM/50 ML IN 0.9% SODIUM CHLORIDE INTRAVENOUS PIGGYBACK,308.5,308.5,*
1550,POTASSIUM CHLORIDE 20 MEQ/L IN 5 % DEXTROSE INTRAVENOUS SOLUTION,30.5,30.5,*
1551,MEGESTROL 10 MG PO TAB,3,3,*
1552,MEMANTINE 5 MG TABLET,10.5,10.5,*
1553,GLYCERIN (ADULT) RECTAL SUPPOSITORY,3,3,*
1554,SEVOFLURANE INHALATION LIQUID,0,0,*
1555,DEXTROMETHORPHAN-GUAIFENESIN 30 MG-600 MG TABLET EXTENDED RELEASE12 HR,3,3,*
1556,"HEPARIN, PORCINE (PF) 100 UNIT/ML INTRAVENOUS SYRINGE",5,5,*
1557,SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLUTION,3,3,*
1558,AZITHROMYCIN 200 MG/5 ML ORAL SUSPENSION,1,1,*
1559,PEDIATRIC MULTIVITAMIN CHEWABLE TABLET,3,3,*
1560,DEXTROMETHORPHAN-GUAIFENESIN 10 MG-100 MG/5 ML SYRUP,3,3,*
1561,"HEPARIN (PORCINE) 25,000 UNIT/500 ML IN 0.45 % SODIUM CHLORIDE IV SOLN",50,50,*
1562,MORPHINE (PF) 1 MG/ML INJECTION SOLUTION,147,147,*
1563,NITROGLYCERIN 25 MG/250 ML (100 MCG/ML) IN 5 % DEXTROSE  INTRAVENOUS,112.5,112.5,*
1564,DEXTROSE 5 % AND 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,42.5,42.5,*
1565,DEXTROSE 5 % AND 0.2 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,42.5,42.5,*
1566,SULFACETAMIDE SODIUM 10 % EYE OINTMENT,507.5,507.5,*
1567,DEXTROSE 5 % AND 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,42,42,*
1568,"LIDOCAINE 20 MG/ML (2 %)-EPINEPHRINE 1:100,000 INJECTION SOLUTION",23,23,*
1569,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",38.5,38.5,*
1570,"DOBUTAMINE 500 MG/250 ML (2,000 MCG/ML) IN 5 % DEXTROSE IV",153,153,*
1571,INSULIN PROTOCOL: BEDTIME CORRECTIVE COVERAGE,5,5,*
1572,POTASSIUM CHLORIDE 20 MEQ/L-LACTATED RINGERS-5 % DEXTROSE INTRAVENOUS,20,20,*
1573,LEVETIRACETAM 250 MG TABLET,3,3,*
1574,IPRATROPIUM BROMIDE 0.03 % NASAL SPRAY,22.5,22.5,*
1575,GLIMEPIRIDE 2 MG TABLET,3,3,*
1576,POTASSIUM CHLORIDE 20 MEQ/L IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,18.5,18.5,*
1577,POTASSIUM CHLORIDE 40 MEQ/L IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,18.5,18.5,*
1578,PAROXETINE 10 MG TABLET,3,3,*
1579,REGULAR INSULIN 100UNITS IN 100ML NS LOADABLE MIXTURE,49.5,49.5,*
1580,HYOSCYAMINE 0.125 MG SUBLINGUAL TABLET,3,3,*
1581,MIRTAZAPINE 15 MG TABLET,3,3,*
1582,HEPATITIS B VIRUS VACCINE RECOMB (PF) 20 MCG/ML INTRAMUSCULAR SUSP,114.5,114.5,*
1583,MAGNESIUM SULFATE 1 GRAM/100 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,61,61,*
1584,TORSEMIDE 20 MG TABLET,3,3,*
1585,TORSEMIDE 100 MG TABLET,3,3,*
1586,TORSEMIDE 5 MG TABLET,3,3,*
1587,GABAPENTIN 400 MG CAPSULE,3,3,*
1588,GABAPENTIN 300 MG CAPSULE,3,3,*
1589,GABAPENTIN 100 MG CAPSULE,3,3,*
1590,"BUPROPION HCL SR 100 MG TABLET,12 HR SUSTAINED-RELEASE",3,3,*
1591,"BUPROPION HCL SR 150 MG TABLET,12 HR SUSTAINED-RELEASE",3,3,*
1592,ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL SOLUTION,0,0,*
1593,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,2776,2776,*
1594,HYDROCHLOROTHIAZIDE 12.5 MG CAPSULE,3,3,*
1595,WARFARIN 3 MG TABLET,3,3,*
1596,WARFARIN 6 MG TABLET,3,3,*
1597,"RHO(D) IMMUNE GLOBULIN 1,500 UNIT (300 MCG)/2 ML INJECTION SYRINGE",755,755,*
1598,"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG/ML-10,000 UNIT/ML-0.1% EYE DROPS",205.5,205.5,*
1599,IODINE-SODIUM IODIDE 2 % TOPICAL TINCTURE,15,15,*
1600,"HEPARIN, PORCINE (PF) 10 UNIT/ML INTRAVENOUS SYRINGE",5,5,*
1601,PHENYLEPHRINE 10 % EYE DROPS,452.5,452.5,*
1602,ETOMIDATE 2 MG/ML INTRAVENOUS SOLUTION,74.5,74.5,*
1603,MELOXICAM 7.5 MG TABLET,3,3,*
1604,PEDIATRIC MULTIVITAMIN-IRON CHEWABLE TABLET,3,3,*
1605,"MORPHINE ER 15 MG TABLET,EXTENDED RELEASE",5,5,*
1606,"MORPHINE ER 30 MG TABLET,EXTENDED RELEASE",7,7,*
1607,AZITHROMYCIN 250 MG TABLET,3,3,*
1608,CITALOPRAM 20 MG TABLET,3,3,*
1609,AZITHROMYCIN 500 MG INTRAVENOUS SOLUTION,48,48,*
1610,"PENTOXIFYLLINE ER 400 MG TABLET,EXTENDED RELEASE",3,3,*
1611,AZATHIOPRINE 25 MG PO TAB,5,5,*
1612,WARFARIN 4 MG TABLET,3,3,*
1613,LIDOCAINE (PF) 100 MG/5 ML (2 %) INTRAVENOUS SYRINGE,35,35,*
1614,FEXOFENADINE 60 MG TABLET,3,3,*
1615,IDARUCIZUMAB 2.5 GRAM/50 ML INTRAVENOUS SOLUTION,8706.5,8706.5,*
1616,KETOROLAC 15 MG/ML INJECTION SOLUTION,11.5,11.5,*
1617,KETOROLAC 30 MG/ML (1 ML) INJECTION SOLUTION,10,10,*
1618,SULFAMETHOXAZOLE 200 MG-TRIMETHOPRIM 40 MG/5 ML ORAL SUSPENSION,7,7,*
1619,AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 125 MG TABLET,6.5,6.5,*
1620,ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION,71.5,71.5,*
1621,"VERAPAMIL ER 180 MG 24 HR CAPSULE,EXTENDED RELEASE",17,17,*
1622,MIDAZOLAM 2 MG/ML SYRUP,3.5,3.5,*
1623,"ISOSORBIDE MONONITRATE ER 60 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1624,"METFORMIN 1,000 MG TABLET",3,3,*
1625,"ISOSORBIDE MONONITRATE ER 30 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1626,CYANOCOBALAMIN (VIT B-12) 500 MCG TABLET,3,3,*
1627,CIPROFLOXACIN 250 MG TABLET,3,3,*
1628,CIPROFLOXACIN 500 MG TABLET,3,3,*
1629,CIPROFLOXACIN 750 MG TABLET,3,3,*
1630,OCTREOTIDE ACETATE 200 MCG/ML INJECTION SOLUTION,61,61,*
1631,MICAFUNGIN 50 MG INTRAVENOUS SOLUTION,52.5,52.5,*
1632,PHENYLEPHRINE 10 MG/100 ML INFUSION (ANESTHESIA USE ONLY),90,90,*
1633,POLYETHYLENE GLYCOL 3350 17 GRAM ORAL POWDER PACKET,3,3,*
1634,PRAVASTATIN 10 MG TABLET,3,3,*
1635,"CARBIDOPA ER 50 MG-LEVODOPA 200 MG TABLET,EXTENDED RELEASE",3,3,*
1636,VITAMINS A AND D-WHITE PETROLATUM-LANOLIN TOPICAL OINTMENT,4,4,*
1637,"BARIUM SULFATE 0.1 % (W/V), 0.1 % (W/W) ORAL SUSPENSION",0,0,*
1638,NAFCILLIN 1 GRAM INTRAVENOUS SOLUTION,178,178,*
1639,NAFCILLIN 2 GRAM INTRAVENOUS SOLUTION,345,345,*
1640,MILRINONE 1 MG/ML INTRAVENOUS SOLUTION,51,51,*
1641,NITROGLYCERIN 0.1 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1642,NITROGLYCERIN 0.2 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1643,NITROGLYCERIN 0.4 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1644,NITROGLYCERIN 0.6 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1645,"FELODIPINE ER 5 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1646,"NIFEDIPINE ER 60 MG TABLET,EXTENDED RELEASE 24 HR",6.5,6.5,*
1647,TROLAMINE SALICYLATE 10 % TOPICAL CREAM,24.5,24.5,*
1648,DESMOPRESSIN 10 MCG/SPRAY (0.1 ML) NASAL SPRAY,199.5,199.5,*
1649,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,16.5,16.5,*
1650,NICOTINE 7 MG/24 HR DAILY TRANSDERMAL PATCH,4,4,*
1651,NICOTINE 14 MG/24 HR DAILY TRANSDERMAL PATCH,3,3,*
1652,NICOTINE 21 MG/24 HR DAILY TRANSDERMAL PATCH,3,3,*
1653,POVIDONE-IODINE 10 % TOPICAL SWAB,5,5,*
1654,FENTANYL 25 MCG/HR TRANSDERMAL PATCH,39.5,39.5,*
1655,FENTANYL 50 MCG/HR TRANSDERMAL PATCH,64,64,*
1656,FENTANYL 75 MCG/HR TRANSDERMAL PATCH,118,118,*
1657,FENTANYL 100 MCG/HR TRANSDERMAL PATCH,146,146,*
1658,"OXYCODONE ER 10 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",35.5,35.5,*
1659,"OXYCODONE ER 20 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",66,66,*
1660,POLYVINYL ALCOHOL 1.4 % EYE DROPS,4.5,4.5,*
1661,SODIUM POLYSTYRENE SULFONATE 15 GRAM/60 ML ORAL SUSPENSION,12,12,*
1662,"CARBIDOPA ER 25 MG-LEVODOPA 100 MG TABLET,EXTENDED RELEASE",3,3,*
1663,"WATER FOR INJECTION, STERILE INTRAVENOUS SOLUTION",0.5,0.5,*
1664,"NIFEDIPINE ER 30 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1665,WHITE PETROLATUM TOPICAL OINTMENT IN PACKET,3,3,*
1666,"NEOMYCIN-POLYMYXIN-HYDROCORT 3.5 MG-10,000 UNIT/ML-1 % EAR DROPS,SUSP",36,36,*
1667,HYDROCORTISONE 2.5 % TOPICAL CREAM WITH PERINEAL APPLICATOR,50.5,50.5,*
1668,CYCLOSPORINE MODIFIED 25 MG CAPSULE,6,6,*
1669,CYCLOSPORINE MODIFIED 100 MG CAPSULE,9,9,*
1670,"METFORMIN ER 500 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1671,"DILTIAZEM CD 120 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1672,"DILTIAZEM CD 180 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1673,PROPRANOLOL 1 MG/ML INTRAVENOUS SOLUTION,28.5,28.5,*
1674,CLOTRIMAZOLE-BETAMETHASONE 1 %-0.05 % TOPICAL CREAM,28.5,28.5,*
1675,SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL,3,3,*
1676,ROSUVASTATIN 5 MG TABLET,14,14,*
1677,LIDOCAINE (PF) 20 MG/ML (2 %) INTRAVENOUS SOLUTION,20.5,20.5,*
1678,PIPERACILLIN/TAZOBACTAM 3.375 GM IVPB D5W LOADABLE MIXTURE,139,139,*
1679,CARVEDILOL 12.5 MG TABLET,3,3,*
1680,OXYCODONE-ACETAMINOPHEN 10 MG-325 MG TABLET,8.5,8.5,*
1681,VANCOMYCIN 750 MG INTRAVENOUS SOLUTION,135.5,135.5,*
1682,MILRINONE 20 MG/100 ML(200 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS PIGGYBK,209,209,*
1683,AMOXICILLIN 500 MG-POTASSIUM CLAVULANATE 125 MG TABLET,3,3,*
1684,AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET,3,3,*
1685,AMOXICILLIN 400 MG-POTASSIUM CLAVULANATE 57 MG/5 ML ORAL SUSPENSION,1,1,*
1686,HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET,5,5,*
1687,"HEPARIN (PORCINE) 25,000 UNIT/500 ML (50 UNIT/ML) IN DEXTROSE 5 % IV",105,105,*
1688,NALOXONE 0.4 MG/10 ML FOR NON-RESP ARREST OPIOID REVERSAL,1200.5,1200.5,*
1689,INSULIN ASPART 100 UNITS/ML VIAL FOR PUMP REFILL,1,1,*
1690,"POTASSIUM CHLORIDE ER 20 MEQ TABLET,EXTENDED RELEASE(PART/CRYST)",3,3,*
1691,POTASSIUM CHLORIDE 20 MEQ/L IN 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLN,24,24,*
1692,"THEOPHYLLINE ER 400 MG TABLET,EXTENDED RELEASE 24 HR",10.5,10.5,*
1693,BALANCED SALT SOLUTION COMBINATION NO.2 INTRAOCULAR IRRIGATION,36.5,36.5,*
1694,METOPROLOL TARTRATE 25 MG TABLET,3,3,*
1695,"GLIPIZIDE ER 2.5 MG TABLET, EXTENDED RELEASE 24 HR",3,3,*
1696,"GLIPIZIDE ER 5 MG TABLET, EXTENDED RELEASE 24 HR",3,3,*
1697,MEPERIDINE (PF) 50 MG/ML INJECTION SOLUTION,13.5,13.5,*
