PROC #,Procedure Description,IP Price,OP Price,Note (*)
1354,METOLAZONE 2.5 MG TABLET,3,3,*
1355,MIDAZOLAM 1 MG/ML INJECTION SOLUTION,9,9,*
1356,MIDAZOLAM (PF) 1 MG/ML INJECTION SOLUTION,25.5,25.5,*
1357,MISOPROSTOL 100 MCG TABLET,3,3,*
1358,MORPHINE CONCENTRATE 100 MG/5 ML (20 MG/ML) ORAL SOLUTION,1,1,*
1359,MUPIROCIN 2 % TOPICAL OINTMENT,112,112,*
1360,NABUMETONE 500 MG TABLET,3,3,*
1361,ZINC OXIDE-COD LIVER OIL 40 % TOPICAL PASTE,6.5,6.5,*
1362,GADOXETATE 2.5 MMOL/10 ML (181.43 MG/ML) INTRAVENOUS SOLUTION,143.5,143.5,*
1363,NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 100 MG CAPSULE,3.5,3.5,*
1364,NOREPINEPHRINE BITARTRATE 1 MG/ML INTRAVENOUS SOLUTION,252,252,*
1365,OXYCODONE 5 MG TABLET,5,5,*
1366,NEOSTIGMINE METHYLSULFATE 1 MG/ML INTRAVENOUS SOLUTION,100,100,*
1367,PAROXETINE 20 MG TABLET,3,3,*
1368,PHENTOLAMINE 5 MG INJECTION SOLUTION,388.5,388.5,*
1369,POLYSACCHARIDE IRON COMPLEX 150 MG IRON CAPSULE,3,3,*
1370,POTASSIUM CHLORIDE 20 MEQ/100ML IN STERILE WATER INTRAVENOUS PIGGYBACK,34,34,*
1371,PRAVASTATIN 10 MG TABLET,3,3,*
1372,PRAVASTATIN 20 MG TABLET,3,3,*
1373,PRIMIDONE 50 MG TABLET,3,3,*
1374,PROMETHAZINE 12.5 MG RECTAL SUPPOSITORY,16.5,16.5,*
1375,PROMETHAZINE 25 MG RECTAL SUPPOSITORY,12.5,12.5,*
1376,PROPAFENONE 150 MG TABLET,3,3,*
1377,INSULIN PROTOCOL: DIABETIC KETOACIDOSIS,0,0,*
1378,PYRIDOSTIGMINE BROMIDE 60 MG TABLET,3,3,*
1379,FLUVOXAMINE 50 MG TABLET,3,3,*
1380,RANITIDINE 150 MG TABLET,3,3,*
1381,RIFAMPIN 150 MG CAPSULE,3,3,*
1382,RIFAMPIN 300 MG CAPSULE,3,3,*
1383,SENNOSIDES 8.6 MG TABLET,3,3,*
1384,SERTRALINE 100 MG TABLET,3,3,*
1385,SERTRALINE 50 MG TABLET,3,3,*
1386,SIMVASTATIN 10 MG TABLET,3,3,*
1387,SIMVASTATIN 20 MG TABLET,3,3,*
1388,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION,42.5,42.5,*
1389,SOTALOL 80 MG TABLET,3,3,*
1390,VANCOMYCIN 1 G IN 250 ML D5W LOADABLE MIXTURE,75,75,*
1391,SUCRALFATE 1 GRAM TABLET,3,3,*
1392,SUFENTANIL CITRATE 50 MCG/ML INTRAVENOUS SOLUTION,27,27,*
1393,TERBUTALINE 1 MG/ML SUBCUTANEOUS SOLUTION,22,22,*
1394,"RABIES VACCINE,HUMAN DIPLOID (PF) 2.5 UNIT INTRAMUSCULAR SOLUTION",669.5,669.5,*
1395,DRONEDARONE 400 MG TABLET,14.5,14.5,*
1396,TERCONAZOLE 0.4 % VAGINAL CREAM,319,319,*
1397,TETRACAINE HCL (PF) 1 % (10 MG/ML) INJECTION SOLUTION,337.5,337.5,*
1398,"LEVETIRACETAM 1,000 MG/100 ML IN SODIUM CHLORIDE(ISO-OSM) IV PIGGYBACK",335.5,335.5,*
1399,TIMOLOL MALEATE 0.25 % EYE DROPS,32.5,32.5,*
1400,TIMOLOL MALEATE 0.5 % EYE DROPS,255,255,*
1401,URSODIOL 300 MG CAPSULE,7.5,7.5,*
1402,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,91,91,*
1403,WARFARIN 1 MG TABLET,3,3,*
1404,MECLIZINE 12.5 MG TABLET,3,3,*
1405,MECLIZINE 25 MG TABLET,3,3,*
1406,SACUBITRIL 49 MG-VALSARTAN 51 MG TABLET,12,12,*
1407,HYDROXYUREA (SICKLE CELL) 200 MG CAPSULE,3,3,*
1408,IPRATROPIUM BROMIDE 0.02 % SOLUTION FOR INHALATION,5,5,*
1409,"VERAPAMIL ER (SR) 240 MG TABLET,EXTENDED RELEASE",3,3,*
1410,LISINOPRIL 2.5 MG TABLET,3,3,*
1411,"VERAPAMIL ER (SR) 120 MG TABLET,EXTENDED RELEASE",3,3,*
1412,PROMETHAZINE 6.25 MG/50 ML NS IVPB,11.5,11.5,*
1413,PROMETHAZINE 12.5 MG/50 ML NS IVPB,22,22,*
1414,"BISACODYL 5 MG TABLET,DELAYED RELEASE",3,3,*
1415,"ASPIRIN 325 MG TABLET,DELAYED RELEASE",3,3,*
1416,PROPOFOL 10 MG/ML IV EMUL 20 ML(FOR ANESTH USE ONLY),31,31,*
1417,"ASPIRIN 81 MG TABLET,DELAYED RELEASE",3,3,*
1418,SWFI DILUENT FOR ALTEPLASE,0,0,*
1419,"VERAPAMIL ER (SR) 180 MG TABLET,EXTENDED RELEASE",3,3,*
1420,TRAMADOL 50 MG TABLET,3,3,*
1421,CYANOCOBALAMIN (VIT B-12) 500 MCG TABLET,3,3,*
1422,METFORMIN 850 MG TABLET,3,3,*
1423,GLYBURIDE MICRONIZED 3 MG TABLET,3,3,*
1424,TIZANIDINE 4 MG TABLET,3,3,*
1425,"DOPAMINE 800 MG/500 ML (1,600 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS SOLN",245.5,245.5,*
1426,POTASSIUM CHLORIDE 20 MEQ/L IN D5-0.9 % SODIUM CHLORIDE INTRAVENOUS,20,20,*
1427,POTASSIUM CHLORIDE 10 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15.5,15.5,*
1428,POTASSIUM CHLORIDE 20 MEQ/L IN DEXTROSE 5 %-0.2 % SODIUM CHLORIDE IV,15,15,*
1429,POTASSIUM CHLORIDE 20 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15,15,*
1430,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",259.5,259.5,*
1431,"THROMBIN (BOVINE) 5,000 UNIT TOPICAL SOLUTION",528.5,528.5,*
1432,EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) INJECTION SOLUTION,123,123,*
1433,GLYCERIN (ADULT) RECTAL SUPPOSITORY,3,3,*
1434,DEXTROMETHORPHAN-GUAIFENESIN 30 MG-600 MG TABLET EXTENDED RELEASE12 HR,3,3,*
1435,WARFARIN  0.5 MG PO TAB,3,3,*
1436,"DICLOFENAC SODIUM 25 MG TABLET,DELAYED RELEASE",3,3,*
1437,SULFASALAZINE 500 MG TABLET,3,3,*
1438,SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLUTION,3,3,*
1439,AZITHROMYCIN 200 MG/5 ML ORAL SUSPENSION,1,1,*
1440,DEXTROMETHORPHAN-GUAIFENESIN 10 MG-100 MG/5 ML SYRUP,3,3,*
1441,INSULIN LISPRO BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
1442,NITROGLYCERIN 25 MG/250 ML (100 MCG/ML) IN 5 % DEXTROSE  INTRAVENOUS,112.5,112.5,*
1443,DEXTROSE 5 % AND 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,42.5,42.5,*
1444,DEXTROSE 5 % AND 0.2 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,42.5,42.5,*
1445,DEXTROSE 5% AND 0.3 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,27.5,27.5,*
1446,DEXTROSE 5 % AND 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,42,42,*
1447,MORPHINE 4 MG/ML INTRAVENOUS SOLUTION,13.5,13.5,*
1448,PENICILLIN G 5 MILLION UNITS/D5W 100 ML (LOADABLE MIXTURE),126,126,*
1449,"DOBUTAMINE 500 MG/250 ML (2,000 MCG/ML) IN 5 % DEXTROSE IV",153,153,*
1450,DOBUTAMINE 250 MG/250 ML (1 MG/ML) IN 5 % DEXTROSE INTRAVENOUS,75,75,*
1451,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",38.5,38.5,*
1452,POTASSIUM CHLORIDE 20 MEQ/L-LACTATED RINGERS-5 % DEXTROSE INTRAVENOUS,20,20,*
1453,GLIMEPIRIDE 2 MG TABLET,3,3,*
1454,GLIMEPIRIDE 4 MG TABLET,3,3,*
1455,POTASSIUM CHLORIDE 20 MEQ/L IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,18.5,18.5,*
1456,POTASSIUM CHLORIDE 40 MEQ/L IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,18.5,18.5,*
1457,PAROXETINE 10 MG TABLET,3,3,*
1458,RANITIDINE 75 MG TABLET,3,3,*
1459,LIDOCAINE 4 % TOPICAL CREAM,45.5,45.5,*
1460,HYOSCYAMINE 0.125 MG SUBLINGUAL TABLET,3,3,*
1461,SELEGILINE 5 MG CAPSULE,3,3,*
1462,BUSPIRONE 10 MG TABLET,3,3,*
1463,MIRTAZAPINE 15 MG TABLET,3,3,*
1464,BISOPROLOL FUMARATE 5 MG TABLET,3,3,*
1465,BISOPROLOL 10 MG-HYDROCHLOROTHIAZIDE 6.25 MG TABLET,3,3,*
1466,BISOPROLOL 5 MG-HYDROCHLOROTHIAZIDE 6.25 MG TABLET,3,3,*
1467,BISOPROLOL 2.5 MG-HYDROCHLOROTHIAZIDE 6.25 MG TABLET,3,3,*
1468,TORSEMIDE 20 MG TABLET,3,3,*
1469,TORSEMIDE 5 MG TABLET,3,3,*
1470,GABAPENTIN 400 MG CAPSULE,3,3,*
1471,GABAPENTIN 300 MG CAPSULE,3,3,*
1472,GABAPENTIN 100 MG CAPSULE,3,3,*
1473,"BUPROPION HCL SR 150 MG TABLET,12 HR SUSTAINED-RELEASE",3,3,*
1474,PNEUMOCOCCAL 13-VAL CONJ VACCINE-DIP CRM (PF) 0.5 ML IM SYRINGE,691.5,691.5,*
1475,WARFARIN 3 MG TABLET,3,3,*
1476,WARFARIN 6 MG TABLET,3,3,*
1477,"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG/ML-10,000 UNIT/ML-0.1% EYE DROPS",205.5,205.5,*
1478,"NEOMYCIN 3.5 MG/G-POLYMYXIN B 10,000 UNIT/G-DEXAMETH 0.1 % EYE OINT",255,255,*
1479,PRASUGREL 10 MG TABLET,21.5,21.5,*
1480,DEFEROXAMINE 500 MG SOLUTION FOR INJECTION,105.5,105.5,*
1481,OFLOXACIN 0.3 % EYE DROPS,13.5,13.5,*
1482,MIDAZOLAM (PF) 5 MG/ML INJECTION SOLUTION,14.5,14.5,*
1483,SODIUM CHLORIDE 1 GRAM TABLET,3,3,*
1484,ETOMIDATE 2 MG/ML INTRAVENOUS SOLUTION,74.5,74.5,*
1485,MELOXICAM 7.5 MG TABLET,3,3,*
1486,KIT PREPARATION OF TC-99M-SODIUM PYROPHOSPHATE 12 MG IV SOLUTION,900,900,*
1487,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,34.5,34.5,*
1488,"MORPHINE ER 15 MG TABLET,EXTENDED RELEASE",5,5,*
1489,"MORPHINE ER 30 MG TABLET,EXTENDED RELEASE",7,7,*
1490,AZITHROMYCIN 250 MG TABLET,3,3,*
1491,CITALOPRAM 20 MG TABLET,3,3,*
1492,"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",321,321,*
1493,"PENTOXIFYLLINE ER 400 MG TABLET,EXTENDED RELEASE",3,3,*
1494,WARFARIN 4 MG TABLET,3,3,*
1495,LIDOCAINE (PF) 100 MG/5 ML (2 %) INTRAVENOUS SYRINGE,35,35,*
1496,FEXOFENADINE 60 MG TABLET,3,3,*
1497,TERBINAFINE HCL 250 MG TABLET,3,3,*
1498,KETOROLAC 15 MG/ML INJECTION SOLUTION,11.5,11.5,*
1499,KETOROLAC 30 MG/ML (1 ML) INJECTION SOLUTION,10,10,*
1500,SULFAMETHOXAZOLE 200 MG-TRIMETHOPRIM 40 MG/5 ML ORAL SUSPENSION,7,7,*
1501,AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 125 MG TABLET,6.5,6.5,*
1502,ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION,71.5,71.5,*
1503,"ANTIVENIN LATRODECTUS MACTANS 6,000 UNIT SOLUTION FOR INJECTION",364.5,364.5,*
1504,"ISOSORBIDE MONONITRATE ER 60 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1505,CILOSTAZOL 50 MG TABLET,3,3,*
1506,"ISOSORBIDE MONONITRATE ER 30 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1507,TIMOLOL MALEATE 0.25 % EYE GEL FORMING SOLUTION,765.5,765.5,*
1508,TIMOLOL MALEATE 0.5 % EYE GEL FORMING SOLUTION,472.5,472.5,*
1509,CIPROFLOXACIN 250 MG TABLET,3,3,*
1510,CIPROFLOXACIN 500 MG TABLET,3,3,*
1511,OCTREOTIDE ACETATE 100 MCG/ML INJECTION SOLUTION,11.5,11.5,*
1512,NAFCILLIN 1 GRAM SOLUTION FOR INJECTION,90,90,*
1513,HETASTARCH 6 % IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,172.5,172.5,*
1514,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION,3,3,*
1515,CEFAZOLIN 1 G/50 ML NS (LOADABLE MIXTURE),63,63,*
1516,POLYETHYLENE GLYCOL 3350 17 GRAM ORAL POWDER PACKET,3,3,*
1517,INSULIN ASPART U-100  100 UNIT/ML SUBCUTANEOUS SOLUTION,1,1,*
1518,LEVONORGESTREL 20 MCG/24 HR (5 YEARS) INTRAUTERINE DEVICE,3691,3691,*
1519,NAFCILLIN 2 GRAM INTRAVENOUS SOLUTION,345,345,*
1520,NITROGLYCERIN 0.1 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1521,NITROGLYCERIN 0.2 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1522,NITROGLYCERIN 0.4 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1523,NITROGLYCERIN 0.6 MG/HR TRANSDERMAL 24 HOUR PATCH,3,3,*
1524,"FELODIPINE ER 5 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1525,ZONISAMIDE 100 MG CAPSULE,3,3,*
1526,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,16.5,16.5,*
1527,NICOTINE 7 MG/24 HR DAILY TRANSDERMAL PATCH,4,4,*
1528,NICOTINE 14 MG/24 HR DAILY TRANSDERMAL PATCH,3,3,*
1529,NICOTINE 21 MG/24 HR DAILY TRANSDERMAL PATCH,3,3,*
1530,FENTANYL 25 MCG/HR TRANSDERMAL PATCH,39.5,39.5,*
1531,FENTANYL 50 MCG/HR TRANSDERMAL PATCH,64,64,*
1532,FENTANYL 75 MCG/HR TRANSDERMAL PATCH,118,118,*
1533,FENTANYL 100 MCG/HR TRANSDERMAL PATCH,146,146,*
1534,"OXYCODONE ER 10 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",35.5,35.5,*
1535,"OXYCODONE ER 20 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",66,66,*
1536,"OXYCODONE ER 40 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",112.5,112.5,*
1537,POLYVINYL ALCOHOL 1.4 % EYE DROPS,4.5,4.5,*
1538,SODIUM POLYSTYRENE SULFONATE 15 GRAM/60 ML ORAL SUSPENSION,12,12,*
1539,"CARBIDOPA ER 25 MG-LEVODOPA 100 MG TABLET,EXTENDED RELEASE",3,3,*
1540,THYROID (PORK) 30 MG TABLET,3,3,*
1541,"WATER FOR INJECTION, STERILE INTRAVENOUS SOLUTION",0.5,0.5,*
1542,ESTRADIOL 0.05 MG/24 HR WEEKLY TRANSDERMAL PATCH,21,21,*
1543,ESTRADIOL 0.1 MG/24 HR WEEKLY TRANSDERMAL PATCH,21,21,*
1544,"NIFEDIPINE ER 30 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1545,BUDESONIDE-FORMOTEROL HFA 160 MCG-4.5 MCG/ACTUATION AEROSOL INHALER,267.5,267.5,*
1546,WHITE PETROLATUM TOPICAL OINTMENT IN PACKET,3,3,*
1547,"NEOMYCIN-POLYMYXIN-HYDROCORT 3.5 MG-10,000 UNIT/ML-1 % EAR DROPS,SUSP",36,36,*
1548,HYDROCORTISONE 2.5 % TOPICAL CREAM WITH PERINEAL APPLICATOR,50.5,50.5,*
1549,"METFORMIN ER 500 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1550,"DILTIAZEM CD 120 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1551,"DILTIAZEM CD 180 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1552,"DILTIAZEM CD 240 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1553,"DILTIAZEM CD 300 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1554,PREDNISOLONE SODIUM PHOSPHATE 15 MG/5 ML (3 MG/ML) ORAL SOLUTION,5.5,5.5,*
1555,CLOTRIMAZOLE-BETAMETHASONE 1 %-0.05 % TOPICAL CREAM,28.5,28.5,*
1556,SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL,3,3,*
1557,GOLIMUMAB 12.5 MG/ML INTRAVENOUS SOLUTION,6260,6260,*
1558,SUGAMMADEX 100 MG/ML INTRAVENOUS SOLUTION,887,887,*
1559,AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION,24.5,24.5,*
1560,MILRINONE 20 MG/100 ML(200 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS PIGGYBK,209,209,*
1561,AMOXICILLIN 500 MG-POTASSIUM CLAVULANATE 125 MG TABLET,3,3,*
1562,AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET,3,3,*
1563,AMOXICILLIN 400 MG-POTASSIUM CLAVULANATE 57 MG/5 ML ORAL SUSPENSION,1,1,*
1564,HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET,5,5,*
1565,"NEOMYCIN 3.5 MG-POLYMYXIN 10,000 UNIT-HYDROCORT 10 MG/ML EYE DROP,SUSP",956,956,*
1566,TRANEXAMIC ACID 2 G IN NS 100 ML (LOADABLE MIXTURE),298,298,*
1567,POTASSIUM CHLORIDE 20 MEQ/L IN 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLN,24,24,*
1568,"THEOPHYLLINE ER 400 MG TABLET,EXTENDED RELEASE 24 HR",10.5,10.5,*
1569,"GLIPIZIDE ER 2.5 MG TABLET, EXTENDED RELEASE 24 HR",3,3,*
1570,"GLIPIZIDE ER 5 MG TABLET, EXTENDED RELEASE 24 HR",3,3,*
1571,"GLIPIZIDE ER 10 MG TABLET, EXTENDED RELEASE 24 HR",3,3,*
1572,CYANOCOBALAMIN (VIT B-12) 100 MCG TABLET,3,3,*
1573,"GUAIFENESIN ER 600 MG TABLET, EXTENDED RELEASE 12 HR",3,3,*
1574,"PROPRANOLOL ER 60 MG CAPSULE,24 HR,EXTENDED RELEASE",3,3,*
1575,"PROPRANOLOL ER 80 MG CAPSULE,24 HR,EXTENDED RELEASE",3.5,3.5,*
1576,LACTULOSE 10 GRAM/15 ML ORAL SOLUTION,5.5,5.5,*
1577,FERROUS SULFATE 15 MG IRON (75 MG)/ML ORAL DROPS,1,1,*
1578,ALUMINUM-MAG HYDROXIDE-SIMETHICONE 200 MG-200 MG-20 MG/5 ML ORAL SUSP,3,3,*
1579,"NEOMYCIN-BACITRACIN-POLYMYXN 3.5 MG-400 UNIT-10,000 UNIT/GRAM EYE OINT",130,130,*
1580,"NYSTATIN 100,000 UNIT/GRAM TOPICAL POWDER",14,14,*
1581,ALBUTEROL SULFATE HFA 90 MCG/ACTUATION AEROSOL INHALER,37,37,*
1582,SENNOSIDES 8.6 MG-DOCUSATE SODIUM 50 MG TABLET,3,3,*
1583,"DIPHTH,PERTUS(ACEL)TETANUS(PF)2LF-(2.5-5-3-5MCG)-5 LF/0.5 ML IM SUSP",192.5,192.5,*
1584,"FLUTICASONE 50 MCG/ACTUATION NASAL SPRAY,SUSPENSION",11.5,11.5,*
1585,ERYTHROMYCIN LACTOBIONATE 500 MG INTRAVENOUS SOLUTION,584,584,*
1586,RANITIDINE 15 MG/ML SYRUP,5,5,*
1587,LOSARTAN 50 MG TABLET,3,3,*
1588,QUETIAPINE 25 MG TABLET,3,3,*
1589,OLANZAPINE 5 MG DISINTEGRATING TABLET,3,3,*
1590,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",7,7,*
1591,SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLUTION,112,112,*
1592,AZTREONAM 1 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,395.5,395.5,*
1593,PRAMIPEXOLE 1 MG TABLET,3,3,*
1594,DAPSONE 25 MG TABLET,3,3,*
1595,RIVASTIGMINE 1.5 MG CAPSULE,3,3,*
1596,LATANOPROST 0.005 % EYE DROPS,78,78,*
1597,TRACE ELEMENTS CR-CU-MN-ZN 4 MCG-0.4 MG-0.1 MG-1 MG/ML IV SOLUTION,93,93,*
1598,PIOGLITAZONE 15 MG TABLET,3,3,*
1599,EPTIFIBATIDE 2 MG/ML INTRAVENOUS SOLUTION,932,932,*
1600,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,49,49,*
1601,ANASTROZOLE 1 MG TABLET,3,3,*
1602,"MESALAMINE CR 250 MG CAPSULE,CONTROLLED RELEASE",3,3,*
1603,BICALUTAMIDE 50 MG TABLET,3,3,*
1604,BREEZA FOR NEUTRAL ABDOMINAL/PELVIC IMAGING 500 ML BOTTLE,97.5,97.5,*
1605,"ASPIRIN 25 MG-DIPYRIDAMOLE 200 MG CAPSULE,EXT.RELEASE 12 HR MULTIPHASE",12,12,*
1606,"VENLAFAXINE ER 37.5 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1607,EPINEPHRINE 1 MG/ML NASAL SOLUTION,32.5,32.5,*
1608,CARVEDILOL 6.25 MG TABLET,3,3,*
1609,"VENLAFAXINE ER 75 MG CAPSULE,EXTENDED RELEASE 24 HR",3,3,*
1610,ATORVASTATIN 20 MG TABLET,3,3,*
1611,TRIAMCINOLONE ACETONIDE 0.1 % LOTION,59,59,*
1612,CARVEDILOL 12.5 MG TABLET,3,3,*
1613,ROPINIROLE 1 MG TABLET,3,3,*
1614,LIDOCAINE (PF) 40 MG/ML (4 %) INJECTION SOLUTION,48,48,*
1615,DONEPEZIL 5 MG TABLET,3,3,*
1616,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,62.5,62.5,*
1617,CLONIDINE 0.1 MG/24 HR WEEKLY TRANSDERMAL PATCH,32,32,*
1618,VODKA,0,0,*
1619,"DIVALPROEX 250 MG TABLET,DELAYED RELEASE",3,3,*
1620,IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML NEBULIZATION SOLN,5,5,*
1621,PHYTONADIONE (VITAMIN K1) 10 MG/ML INJECTION SOLUTION,339,339,*
1622,CETIRIZINE 10 MG TABLET,3,3,*
1623,ATORVASTATIN 10 MG TABLET,3,3,*
1624,DANTROLENE 20 MG INTRAVENOUS SOLUTION,647.5,647.5,*
1625,CLONIDINE 0.2 MG/24 HR WEEKLY TRANSDERMAL PATCH,54.5,54.5,*
1626,TBO-FILGRASTIM 480 MCG/0.8 ML SUBCUTANEOUS SYRINGE,2538.5,2538.5,*
1627,BENZTROPINE 1 MG TABLET,3,3,*
1628,"METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1629,TENECTEPLASE 50 MG INTRAVENOUS KIT,21356,21356,*
1630,AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 62.5 MG/5 ML ORAL SUSPENSION,1,1,*
1631,MICROFIBRILLAR COLLAGEN HEMOSTAT POWDER,2047,2047,*
1632,"TOLTERODINE ER 4 MG CAPSULE,EXTENDED RELEASE 24 HR",12,12,*
1633,IMIPENEM-CILASTATIN 500 MG INTRAVENOUS SOLUTION,134.5,134.5,*
1634,"EPINEPHRINE 0.15 MG/0.3 ML INJECTION,AUTO-INJECTOR",550.5,550.5,*
1635,"BUDESONIDE DR - ER 3 MG CAPSULE,DELAYED,EXTENDED RELEASE",20,20,*
1636,"CARBAMAZEPINE ER 100 MG TABLET,EXTENDED RELEASE,12 HR",3,3,*
1637,CEFEPIME 2 GRAM SOLUTION FOR INJECTION,124,124,*
1638,VENLAFAXINE 25 MG TABLET,3,3,*
1639,SUMATRIPTAN 25 MG TABLET,3,3,*
1640,RADIOPAQUE PVC MARKERS-BARIUM SULFATE 24 MARKERS CAPSULE,1221,1221,*
1641,RIFAXIMIN 550 MG TABLET,53,53,*
1642,NITROGLYCERIN 0.3 MG/HR TRANSDERMAL 24 HOUR PATCH,9.5,9.5,*
1643,"ESMOLOL 2,500 MG/250 ML (10 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV",1511.5,1511.5,*
1644,CIPROFLOXACIN 400 MG/200 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,28.5,28.5,*
1645,METOPROLOL TARTRATE 25 MG TABLET,3,3,*
1646,PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM ORAL POWDER PACKET,3,3,*
1647,OLANZAPINE 5 MG TABLET,3,3,*
1648,DRONABINOL 2.5 MG CAPSULE,58,58,*
1649,LEVONORGESTREL 1.5 MG TABLET,38.5,38.5,*
1650,GALANTAMINE 4 MG TABLET,3,3,*
1651,ACARBOSE 50 MG TABLET,3,3,*
1652,BUTAMBEN-TETRACAINE-BENZOCAINE 2 %-2 %-14 % (200 MG/SEC) TOPICAL SPRAY,15,15,*
1653,ROFLUMILAST 500 MCG TABLET,11.5,11.5,*
1654,"POTASSIUM, SODIUM PHOSPHATES 280 MG-160 MG-250 MG ORAL POWDER PACKET",3,3,*
1655,"DOPAMINE 400 MG/250 ML (1,600 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS SOLN",100.5,100.5,*
1656,DOXYLAMINE SUCCINATE 25 MG TABLET,3,3,*
1657,VALSARTAN 80 MG TABLET,3,3,*
1658,NALOXONE 0.4 MG/10 ML FOR NON-RESP ARREST OPIOID REVERSAL,1200.5,1200.5,*
1659,TOBRAMYCIN-DEXAMETHASONE 0.3 %-0.1 % EYE OINTMENT,1363,1363,*
1660,TOPIRAMATE 25 MG TABLET,3,3,*
1661,COSYNTROPIN 0.25 MG SOLUTION FOR INJECTION,1547,1547,*
1662,ROCURONIUM 10 MG/ML INTRAVENOUS SOLUTION,44,44,*
1663,ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,90,90,*
1664,RISPERIDONE 0.25 MG TABLET,3,3,*
1665,"ERYTHROMYCIN 250 MG TABLET,DELAYED RELEASE",11,11,*
1666,VANCOMYCIN 1.5 GRAM/250 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,175.5,175.5,*
1667,AMLODIPINE 2.5 MG TABLET,3,3,*
1668,MORPHINE 4 MG/ML INJECTION SYRINGE,20,20,*
1669,FILGRASTIM 300 MCG/ML INJECTION SOLUTION,2097,2097,*
1670,PHENYTOIN SODIUM EXTENDED 100 MG CAPSULE,3,3,*
1671,PHENYTOIN 50 MG CHEWABLE TABLET,3,3,*
