"Dept Num","Dept Desc","Charge Code","Description","Rev Code","CPT","Description","Price"
"011"," PHARMACY",11004140,"FAMOTIDINE (PEPCID) IVPB 20MG/50ML NS",636,"S0028","Injection, famotidine, 20 mg",51
"011"," PHARMACY",11004141,"VITAMIN D3 (CHOLECALCIFEROL) 1000 TAB",250,,,3.6
"011"," PHARMACY",11004158,"OLANZAPINE (zyPREXA) 5MG ODT",250,,,77.5
"011"," PHARMACY",11004160,"ORPHENADRINE (NORFLEX) 60MG/2ML INJ",636,"J2360","Orphenadrine injection",113
"011"," PHARMACY",11004166,"MAG-AL-PLUS XS/LIDO VISC 40ML KIT",250,,,17.75
"011"," PHARMACY",11004170,"CLARIFICATION REQUIRED!!!",250,,,0
"011"," PHARMACY",11004284,"SODIUM CHLORIDE (NORMAL SALT) 1GM TAB",250,,,3.6
"011"," PHARMACY",11004316,"MOISTURIZING REPAIR CREME (EUCERIN) 57GM",250,,,7.8
"011"," PHARMACY",11004346,"LIRAGLUTIDE (VICTOZA) 0.6MG/0.1ML PEN",636,,,297.73
"011"," PHARMACY",11004370,"PREDNISONE (DELTASONE)  1MG TAB",250,,,11.5
"011"," PHARMACY",11004389,"SILVER SULFADIAZINE (SILVADENE) 1% CREAM",250,,,30
"011"," PHARMACY",11004390,"DENOSUMAB (PROLIA) 60MG/ML INJ--CLINIC",636,"J0897","Denosumab injection",2694
"011"," PHARMACY",11004394,"GLYCERIN SUPPOSITORY - ADULT",250,,,4.3
"011"," PHARMACY",11004419,"CLINDAMYCIN (CLEOCIN)IVPB 600MG/50ML D5W",250,,,106.75
"011"," PHARMACY",11004435,"APIXABAN (ELIQUIS) 2.5MG TAB",250,,,37.12
"011"," PHARMACY",11004459,"LOVASTATIN (MEVACOR) 40MG TABLET",250,,,11.5
"011"," PHARMACY",11004460,"LOVASTATIN (MEVACOR) 10MG TABLET",250,,,11.5
"011"," PHARMACY",11004466,"HALOPERIDOL (HALDOL) 5MG TAB",250,,,11.5
"011"," PHARMACY",11004474,"ACARBOSE (PRECOSE) 50MG TABLET",250,,,11.5
"011"," PHARMACY",11004475,"NAPROXEN (ANAPROX) 275MG TABLET",250,,,11.5
"011"," PHARMACY",11004480,"MORPHINE  15MG (IMMEDIATE RELEASE) TAB",250,,,11.5
"011"," PHARMACY",11004507,"DAPTOMYCIN (CUBICIN) 500MG VIAL-SPEC ORD",636,"J0878","Daptomycin injection",1721.5
"011"," PHARMACY",11004510,"TRIAMCINOLONE (ORABASE) 0.1% DENT PASTE",250,,,266
"011"," PHARMACY",11004532,"TOBRAMYCIN (NEBCIN) IVPB 160MG/100ML NS",250,,,0
"011"," PHARMACY",11004533,"HYDROCORTISONE SOD SUCC 1000MG/8ML VIAL",636,"J1720","Hydrocortisone sodium succ i",282.25
"011"," PHARMACY",11004540,"NICARDIPINE (CARDENE) IVPB 20MG/200ML D5",250,,,367.25
"011"," PHARMACY",11004549,"ZOLEDRONIC ACID (RECLAST) 5MG/100ML INJ",636,"J3489","Zoledronic acid 1mg",2237
"011"," PHARMACY",11004557,"MELOXICAM (MOBIC) 15MG TAB",250,,,25.5
"011"," PHARMACY",11004575,"CLINDAMYCIN (CLEOCIN)IVPB 300MG/50ML D5W",250,,,74.25
"011"," PHARMACY",11004601,"DICLOFENAC (VOLTAREN) 1% GEL 100GM",250,,,30
"011"," PHARMACY",11004617,"VANCOMYCIN (VANCOCIN)  750MG ADV VIAL",636,"J3370","Vancomycin hcl injection",59.25
"011"," PHARMACY",11004623,"CHLORTHALIDONE (HYGROTIN) 25MG TAB",250,,,11.5
"011"," PHARMACY",11004630,"TRANEXAMIC ACID (TXA) 1000MG/10ML INJ",250,,,294.5
"011"," PHARMACY",11004637,"IRON SUCROSE IVPB 200MG FE/100ML NS",258,,,0
"011"," PHARMACY",11004695,"HYDROMORPHONE (DILAUDID) 1MG/ML CJ INJ",636,"J1170","Hydromorphone injection",40.25
"011"," PHARMACY",11004720,"MAGNESIUM SULFATE IVPB 1GM/100ML D5W",636,"J3475","Inj magnesium sulfate",53.25
"011"," PHARMACY",11004741,"NEOMYCIN/POLYB/DEX (MAXITROL) OPTH SUSP",250,,,145.25
"011"," PHARMACY",11004742,"TETRACAINE 0.5% 2ML OPTH SOL",250,,,36.5
"011"," PHARMACY",11004743,"TROPICAMIDE (MYDRIACYL) 0.5% OPTH SOL",250,,,82.5
"011"," PHARMACY",11004746,"LEVOFLOXACIN IVPB 750MG/D5W 150ML",636,"J1956","Levofloxacin injection",71.75
"011"," PHARMACY",11004748,"TETRACAINE 0.5% 4ML OPTH SOL",250,,,38.25
"011"," PHARMACY",11004749,"PHENYLEPHRINE (NEO-SYN) 10% OPTH SOL-OOR",250,,,158.5
"011"," PHARMACY",11004756,"LIDOCAINE 2% VIAL 10ML",250,,,40.25
"011"," PHARMACY",11004757,"LIDOCAINE 1% VIAL 10ML",258,,,40.25
"011"," PHARMACY",11004762,"LIDOCAINE 2%/EPI 1:200,000 VIAL 10ML",258,,,58.25
"011"," PHARMACY",11004804,"PROPOFOL (DIPRIVAN) 500MG/50ML INJECTION",250,,,40.25
"011"," PHARMACY",11004805,"LIDOCAINE 1%/EPI 1:100,000 VIAL",250,,,40.25
"011"," PHARMACY",11004815,"PROTEIN SUPPLEMENT (JUVEN) UNFLAV SF PKT",250,,,13.5
"011"," PHARMACY",11004829,"MAGNESIUM SULFATE IVPB 2GM/50ML H20",636,"J3475","Inj magnesium sulfate",40.25
"011"," PHARMACY",11004849,"PRAMIPEXOLE (MIRAPEX) 0.25MG TAB",250,,,15.75
"011"," PHARMACY",11004855,"CARVEDILOL (COREG) 25MG TABLET",250,,,11.5
"011"," PHARMACY",11004856,"SODIUM BICARBONATE (NEUT) 4% 2.4mEq/5ml",258,,,41.25
"011"," PHARMACY",11004857,"KETAMINE (KETALAR) 200MG/20ML INJ",250,,,105
"011"," PHARMACY",11004871,"EPInephRINE (ADRENALIN) 1MG/ML AMPULES",636,"J0171","Adrenalin epinephrine inject",97.5
"011"," PHARMACY",11004898,"AMPICILLIN (OMNIPEN) 2GM INJ PWD VIAL",636,"J0290","Ampicillin 500 mg inj",91
"011"," PHARMACY",11004899,"RANOLAZINE (RANEXA) 500MG ER TAB",250,,,33
"011"," PHARMACY",11004900,"SODIUM CHLORIDE 3% INH SOLN  4ML",250,,,28.75
"011"," PHARMACY",11004907,"BUPIVACAINE (SENSORCAINE) 0.5% INJ 10ML",258,,,40.25
"011"," PHARMACY",11004912,"BUMETANIDE (BUMEX) 1MG TAB",250,,,11.5
"011"," PHARMACY",11004931,"RIVAROXABAN (XARELTO) 10MG TAB",250,,,68.5
"011"," PHARMACY",11004938,"BACITRACIN OINTMENT 0.9GM UD PKT",250,,,3.6
"011"," PHARMACY",11004939,"THY/MNT/GLY/CALA (CALMOSEPTINE) OINT UD",250,,,3.9
"011"," PHARMACY",11004956,"LEVETIRACETAM (KEPPRA) IVPB 500MG/100ML",258,,,167.25
"011"," PHARMACY",11004964,"PNEUMOCOCCAL 13 (PREVNAR 13) 0.5ML VACC",636,"90670","PCV13 VACCINE IM",653
"011"," PHARMACY",11004970,"WARFARIN (COUMADIN) 1.5MG TABLET",250,,,12.25
"011"," PHARMACY",11004971,"WARFARIN (COUMADIN) 4MG TABLET",250,,,12.25
"011"," PHARMACY",11005029,"VANCOMYCIN (VANCOCIN)  750MG PWD VIAL",636,"J3370","Vancomycin hcl injection",42.75
"011"," PHARMACY",11005066,"TO-GO HYDROCODONE/APAP 5/325MG TAB (4)",637,,,46
"011"," PHARMACY",11005067,"TO-GO OXYCODONE/APAP 5/325MG TAB (4)",637,,,46
"011"," PHARMACY",11005068,"TO-GO TRAMADOL 50MG TAB (4)",637,,,46
"011"," PHARMACY",11005070,"TO-GO ONDANSETRON  4MG ODT (2)",637,,,23
"011"," PHARMACY",11005071,"TO-GO CLINDAMYCIN 150MG CAP (6)",637,,,46
"011"," PHARMACY",11005072,"TO-GO SULFAM/TMP 800/160MG TAB (2)",637,,,46
"011"," PHARMACY",11005073,"TO-GO CEPHALEXIN 500MG CAP (4)",637,,,46
"011"," PHARMACY",11005074,"TO-GO PHENAZOPYRIDINE 200MG TAB (4)",637,,,87
"011"," PHARMACY",11005075,"TO-GO AMOXICILLIN 500MG CAP (4)",637,,,46
"011"," PHARMACY",11005076,"TO-GO AMOX/CLAV 875/125MG TAB (2)",637,,,46
"011"," PHARMACY",11005077,"TO-GO CYCLOBENZAPRINE 10MG TAB (3)",637,,,46
"011"," PHARMACY",11005078,"TO-GO CIPROFLOXACIN 500MG TAB (4)",637,,,135
"011"," PHARMACY",11005079,"TO-GO metRONIDAZOLE 250MG TAB (4)",637,,,46
"011"," PHARMACY",11005142,"LEVETIRACETAM (KEPPRA) 500MG/5ML LIQUID",250,,,11.5
"011"," PHARMACY",11005157,"MEROPENEM IVPB 1GM/50ML NS (PREMIXED)",636,"J2185","Meropenem",134.5
"011"," PHARMACY",11005210,"QUETIAPINE (SEROQUEL) 100MG TAB",250,,,37.25
"011"," PHARMACY",11005211,"LONG RANGE SEDATION BAG FOR BCAS",250,,,0
"011"," PHARMACY",11005251,"MORPHINE  10MG/0.5ML ORAL CONC",250,,,13.75
"011"," PHARMACY",11005254,"ACETAMINOPHEN/CODEINE LIQ 120MG/12MG/5ML",250,,,11.5
"011"," PHARMACY",11005387,"LIDOCAINE 1% VIAL  5ML",258,,,40.25
"011"," PHARMACY",11005394,"SILDENAFIL (REVATIO) 20MG TAB (SPEC ORD)",250,,,104
"011"," PHARMACY",11005398,"WITCH HAZEL (PREP H) 50%  WIPES",250,,,10
"011"," PHARMACY",11005581,"CEFDINIR (OMNICEF) 250MG/5ML SUSP",250,,,277.5
"011"," PHARMACY",11005658,"HEPARIN IVPB 25,000UNITS/500ML 0.45% NS",636,"J1644","Inj heparin sodium per 1000u",41.5
"011"," PHARMACY",11005674,"GUAIFENESIN DM (ROBIT DM) 100/10MG/5ML",250,,,4
"011"," PHARMACY",11005679,"PENICILLIN G LA 1,200,000 UNITS/2ML PFS",636,"J0561","Penicillin g benzathine inj",464
"011"," PHARMACY",11005737,"ACET/BUT/CAFF (FIORICET) 325/50/40MG TAB",250,,,11.5
"011"," PHARMACY",11005740,"LINEZOLID (ZYVOX) 600MG TAB",250,,,452.25
"011"," PHARMACY",11005744,"ACETAMINOPHEN (OFIRMEV) IV 1000MG/100ML",250,,,229.25
"011"," PHARMACY",11005882,"INFLUENZA VACCINE (FLUCELAX) PFS 17-18",636,"90674","CCIIV4 VAC NO PRSV 0.5 ML IM",20
"011"," PHARMACY",11005894,"QUINIPRIL (ACCUPRIL) 20MG TABLET",250,,,18.5
"011"," PHARMACY",11005896,"RIFAMPIN (RIFADIN) 150MG CAPSULE",250,,,11.5
"011"," PHARMACY",11005902,"SODIUM HYPOCHLORIDE(DAKIN'S) 1/ 4 SOLN",250,,,20
"011"," PHARMACY",11005940,"HYDROMORPHONE(DILAUDID) 0.5MG/0.5ML INJ",250,"J1170","Hydromorphone injection",43.5
"011"," PHARMACY",11005946,"TO-GO AZITHROMYCIN 250MG TABS(6)",637,,,46.7
"011"," PHARMACY",11005947,"VITAMIN D3 (CHOLECALCIFEROL) 5000 TAB",250,,,3.45
"011"," PHARMACY",11005973,"BACLOFEN (LIORESAL) 10MG TABLET",250,,,11.5
"011"," PHARMACY",11005982,"DIPHENHYDRAMINE 12.5MG/5ML 120 ML BTL",250,,,11.5
"011"," PHARMACY",11005984,"CALCIUM GLUCONATE 10% (100MG/ML) 100ML",636,"J0610","Calcium gluconate injection",111.73
"011"," PHARMACY",11005991,"AMINO ACID3% &GLYCERINE/LYTES 1000ML BTL",258,,,155.42
"011"," PHARMACY",11005994,"CLONAZEPAM (KLONOPIN) 1MG TABLET",250,,,11.5
"011"," PHARMACY",11006003,"PREGABALIN (LYRICA) 50MG CAPSULE",250,,,43.41
"011"," PHARMACY",11006028,"ROFLUMILAST (DALIRESP) 500MCG TAB",250,,,62.12
"011"," PHARMACY",11006030,"MORPHINE  4MG/ML VIAL",636,"J2270","Morphine sulfate injection",40.25
"011"," PHARMACY",11006036,"NS 0.9% 10ML SYRINGE",258,,,40.25
"011"," PHARMACY",11006038,"DIAZEPAM 5MG/ML 10 ML VIAL INJ.",259,,,162.16
"011"," PHARMACY",11006039,"DILTIAZEM  (for bolus) 25MG/5 ML INJ",258,,,40.25
"011"," PHARMACY",11006055,"APIXABAN (ELIQUIS) 5MG TAB",250,,,37.12
"011"," PHARMACY",11006082,"ENSURE NUTRITION SUPPLEMENT",250,,,0
"011"," PHARMACY",11006128,"INFLUENZA VACCINE (FLUZONE) PFS 18-19",636,"90686","IIV4 VACC NO PRSV 0.5 ML IM",20
"011"," PHARMACY",11006149,"INFLUENZA VACCINE HIGH DOSE PFS 18-19",636,"90662","IIV NO PRSV INCREASED AG IM",55
"011"," PHARMACY",11006163,"INFLUENZA VACCINE (FLUCELVAX ) PFS 18-19",636,"90686","IIV4 VACC NO PRSV 0.5 ML IM",25
"011"," PHARMACY",11006167,"GLUCERNA NUTRITION SUPPLEMENT",250,,,0
"011"," PHARMACY",11006185,"VANCOMYCIN   25MG/ML SUSP FOR ORAL USE",250,,,85
"011"," PHARMACY",11009900,"GLYBURIDE (MICRONASE) 2.5MG TAB",250,,,11.5
"011"," PHARMACY",11010820,"MIDAZOLAM (VERSED) 2MG/2ML INJ",636,"J2250","Inj midazolam hydrochloride",40.25
"011"," PHARMACY",11010827,"PROBIOTIC (FLORAjen3) CAPSULE",250,,,3.9
"011"," PHARMACY",11020122,"ONDANSETRON (ZOFRAN) 4MG ODT",250,,,109
"011"," PHARMACY",11020327,"CALCIUM 600MG + VIT D 400 (CALTRATE) TAB",250,,,4.2
"011"," PHARMACY",11020410,"HEMOSTAT ( SURGICEL) 4X8 CELLULOSE",250,,,270
"011"," PHARMACY",11020506,"PANTOPRAZOLE (PROTONIX) 40MG TABLET",250,,,11.5
"011"," PHARMACY",11020529,"PANTOPRAZOLE (PROTONIX) ORAL SUSP 40 MG",250,,,65.25
"011"," PHARMACY",11020629,"IRON SUCROSE (VENOFER) 100MG FE/5ML INJ",258,"J1756","Iron sucrose injection",282.75
"011"," PHARMACY",11020710,"PANTOPRAZOLE (PROTONIX IV) 40MG VIAL",250,"S0164","Injection pantroprazole",40.25
"011"," PHARMACY",11020722,"CEFEPIME (MAXIPIME) 1GM PWD VIAL",636,"J0692","Cefepime HCl for injection",40.25
"011"," PHARMACY",11020729,"AMOXICILLIN (AMOXIL) 500 MG CAP",250,,,11.5
"011"," PHARMACY",11020926,"HYDROMORPHONE (DILAUDID) 2MG TABLET",250,,,11.5
"011"," PHARMACY",11030302,"ARTIFICIAL TEARS (PF) 0.015ML 4/PK",250,,,5.5
"011"," PHARMACY",11030303,"ARTIFICIAL TEARS (PF) 1ML UD OPTH SOL",250,,,3.75
"011"," PHARMACY",11030305,"DICYCLOMINE (BENTYL) 20MG/2ML INJ",636,"J0500","Dicyclomine injection",260
"011"," PHARMACY",11030310,"TERBUTALINE (BRETHINE) 1MG/ML VIAL",636,"J3105","Terbutaline sulfate inj",110
"011"," PHARMACY",11030322,"HYDROMORPHONE (DILAUDID)2MG/ML INJECTION",250,"J1170","Hydromorphone injection",43.2
"011"," PHARMACY",11030429,"VALPROIC ACID (DEPAKENE) 250MG/5ML SYRUP",250,,,11.5
"011"," PHARMACY",11030517,"ROSUVASTATIN (CRESTOR) 10MG TAB",250,,,11.5
"011"," PHARMACY",11030602,"DOPAMINE  400MG/250ML IVPB",636,"J1265","Dopamine injection",84.5
"011"," PHARMACY",11030607,"ATROPINE 1MG/10ML SYRINGE",636,"J0461","Atropine sulfate injection",58.75
"011"," PHARMACY",11030615,"CEFAZOLIN (ANCEF) 1GM/50ML D5W DUPLEX",636,"J0690","Cefazolin sodium injection",40.25
"011"," PHARMACY",11030616,"EPInephRINE (ADRENALIN) 1MG/10ML SYR",636,"J0171","Adrenalin epinephrine inject",40.25
"011"," PHARMACY",11030702,"PIPERACILLIN/TAZOBACTAM (ZOSYN) 4.5GM",636,"J2543","Piperacillin/tazobactam",49.75
"011"," PHARMACY",11030703,"SULFAM/TMP (SULFATRIM) 800/160/20ML SUSP",250,,,26.75
"011"," PHARMACY",11030704,"PIPERACILLIN/TAZOBACTAM (ZOSYN) 2.25GM",636,"J2543","Piperacillin/tazobactam",40.25
"011"," PHARMACY",11030706,"PIPERACILLIN/TAZOBACTAM (ZOSYN) 3.375GM",636,"J2543","Piperacillin/tazobactam",72.75
"011"," PHARMACY",11030710,"KETOROLAC (TORADOL) 60MG/2ML INJ",636,"J1885","Ketorolac tromethamine inj",40.25
"011"," PHARMACY",11030714,"MULTIVITAMIN (INFUVITE) 2x5ML INJ",250,,,679.75
"011"," PHARMACY",11030715,"CARBAMIDE PEROXIDE (DEBROX) 6.5% SOL",250,,,4.5
"011"," PHARMACY",11030717,"RABIES IMMUNE GLOBULIN (HyperRAB) 10ML",636,"90375","RABIES IG IM/SC",3235.55
"011"," PHARMACY",11030718,"NOREPINEPHRINE (LEVOPHED)1MG/ML 4ML INJ",250,,,40.25
"011"," PHARMACY",11030725,"DICYCLOMINE (BENTYL) 10MG CAPSULE",250,,,11.5
"011"," PHARMACY",11030726,"CHLORDIAZ/CLIDINIUM (LIBRAX) 5/2.5MG CAP",250,,,28
"011"," PHARMACY",11030801,"RAPID SEQUENCE INTUBATION KIT",250,,,0
"011"," PHARMACY",11030806,"DILTIAZEM (CARDIZEM) 30MG TABLET",250,,,11.5
"011"," PHARMACY",11030921,"LOSARTAN (COZAAR) 25MG TABLET",250,,,11.5
"011"," PHARMACY",11030926,"LIPASE/AMYLAS/PROT (PANCRELIPASE) ER CAP",250,,,11.5
"011"," PHARMACY",11031014,"BUPROPRION XL (WELLBUTRIN) 150MG 24H TAB",250,,,26
"011"," PHARMACY",11031019,"BUDESONIDE (PULMICORT) 0.25MG/2ML NEB",636,"J7633","Budesonide non-comp con",31.25
"011"," PHARMACY",11031106,"NS 0.9% + 40MEQ KCL/1000 ML",636,"J3480","Inj potassium chloride",120.75
"011"," PHARMACY",11031122,"NYSTATIN (NYSTOP) 100MU/GM TOPICAL PWD",250,,,90.75
"011"," PHARMACY",11031207,"RABIES IMMUNE GLOBULIN (HyperRAB)  2ML",636,"90375","RABIES IG IM/SC",1159.57
"011"," PHARMACY",11031208,"AMOXICILLIN (AMOXIL) 250MG CAP",250,,,11.5
"011"," PHARMACY",11031214,"DULOXETINE (CYMBALTA) 30MG CAP",250,,,32.25
"011"," PHARMACY",11031225,"TRIMETHOPRIM (TRIMPEX) 100MG TAB",250,,,11.5
"011"," PHARMACY",11031228,"MAGNESIUM CITRATE 300ML 10OZ BOTTLE",250,,,5
"011"," PHARMACY",11040104,"POTASSIUM PHOSPHATES (KPHOS) 22mEq/5ML",250,,,40.25
"011"," PHARMACY",11040214,"NITROGLYCERIN IVPB 50MG/250ML D5W BTL",250,,,78.25
"011"," PHARMACY",11040217,"MOUTH MOISTURIZING (BIOTENE) SPRAY",250,,,8.9
"011"," PHARMACY",11040308,"LORAZEPAM (ATIVAN) 2MG/ML ORAL SOLUTION",250,,,11.5
"011"," PHARMACY",11040601,"MEROPENUM (MERREM)  1GM PWD VIAL",636,"J2185","Meropenem",62.75
"011"," PHARMACY",11040602,"VENLAFAXINE ER (EFFEXOR XR) 37.5MG CAP",250,,,20.5
"011"," PHARMACY",11040613,"DEXAMETHASONE (DECADRON)  1MG TABLET",250,,,11.5
"011"," PHARMACY",11040724,"RENAGEL (SEVELAMER) 800MG TAB (SPEC ORD)",250,,,34.75
"011"," PHARMACY",11041011,"CEFOXITIN (MEFOXIN) IVPB 1GM/50ML D5W",636,"J0694","Cefoxitin sodium injection",73
"011"," PHARMACY",11041129,"PREGABALIN (LYRICA) 75MG CAPSULE",250,,,34.5
"011"," PHARMACY",11041220,"SODIUM CHLORIDE 3% 500ML IV BAG",258,,,117
"011"," PHARMACY",11050114,"AZITHROMYCIN (ZITHR) 200MG/5ML SUSP 15ML",250,,,164.5
"011"," PHARMACY",11050226,"LINEZOLID (ZYVOX) IVPB 600MG/300ML",636,"J2020","Linezolid injection",267.12
"011"," PHARMACY",11050301,"DULOXETINE (CYMBALTA)  20MG CAPSULE",250,,,44.5
"011"," PHARMACY",11050320,"LIDOCAINE (LIDODERM) 5% PATCH",250,,,34
"011"," PHARMACY",11050406,"TAMOXIFEN (NOLVADEX) 10MG TAB",250,,,11.5
"011"," PHARMACY",11050504,"ENALAPRILAT (VASOTEC) 1.25 MG/ML INJ",258,,,40.25
"011"," PHARMACY",11050611,"hydrALAzine (APRESOLINE) 25MG TABLET",250,,,11.5
"011"," PHARMACY",11050824,"VANCOMYCIN (VANCOCIN)  500MG PWD VIAL",636,"J3370","Vancomycin hcl injection",45.75
"011"," PHARMACY",11060114,"NS 0.9% 100ML MINI BAG PLUS",258,,,87.4
"011"," PHARMACY",11060120,"FILGRASTIM (NEUPOGEN) 300MCG/0.5ML PFS",636,"J1442","Inj filgrastim excl biosimil",1253.25
"011"," PHARMACY",11300134,"CIPROFLOXACIN IVPB 200MG/D5W 100ML",636,"J0744","Ciprofloxacin iv",79.5
"015"," LABORATORY",150002,"ALBUMIN",301,"82040","ASSAY OF SERUM ALBUMIN",49.1
"015"," LABORATORY",150005,"AMMONIA     PLASMA",301,"82140","ASSAY OF AMMONIA",144.6
"015"," LABORATORY",150006,"AMYLASE",301,"82150","ASSAY OF AMYLASE",64.3
"015"," LABORATORY",150007,"LEAD PEDIATRIC VENOUS 717009",301,"83655","ASSAY OF LEAD",77.97
"015"," LABORATORY",150008,".BB ANTIBODY SCREEN",302,"86850","RBC ANTIBODY SCREEN",70.14
"015"," LABORATORY",150009,"ASO ANTISTREPTOLYSIN O ANTIBODIES 006031",300,"86060","ANTISTREPTOLYSIN O TITER",45.37
"015"," LABORATORY",1500010,"BILIRUBIN TOTAL",301,"82247","BILIRUBIN TOTAL",47.88
"015"," LABORATORY",1500011,"BILIRUBIN DIRECT",301,"82248","BILIRUBIN DIRECT",49.75
"015"," LABORATORY",1500013,"BUN",301,"84520","ASSAY OF UREA NITROGEN",47.13
"015"," LABORATORY",1500015,"CALCIUM",301,"82310","ASSAY OF CALCIUM",32.57
"015"," LABORATORY",1500017,"CALCULI URINARY 120790",301,"82360","CALCULUS ASSAY QUANT",74.45
"015"," LABORATORY",1500018,"CBC WITH DIFFERENTIAL",300,"85025","COMPLETE CBC W/AUTO DIFF WBC",58.79
"015"," LABORATORY",1500022,"CARCINOEMBRYONIC ANTIGEN    CEA   002139",301,"82378","CARCINOEMBRYONIC ANTIGEN",143.55
"015"," LABORATORY",1500026,"CARBON DIOXIDE      BICARBONATE",301,"82374","ASSAY BLOOD CARBON DIOXIDE",46.69
"015"," LABORATORY",1500027,"CK TOTAL      CREATINE KINASE     CPK",301,"82550","ASSAY OF CK (CPK)",64.59
"015"," LABORATORY",1500028,"CKMB WITH TOTAL CK",301,"82553","CREATINE MB FRACTION",114.56
"015"," LABORATORY",1500029,"CREATININE BLOOD",301,"82565","ASSAY OF CREATININE",50.84
"015"," LABORATORY",1500030,".BB CROSSMATCH/UNIT *LAB ONLY*",300,"86920","COMPATIBILITY TEST SPIN",278.89
"015"," LABORATORY",1500031,"CULTURE BLOOD",306,"87040","BLOOD CULTURE FOR BACTERIA",77.92
"015"," LABORATORY",1500032,"CULTURE THROAT",306,"87081","CULTURE SCREEN ONLY",65.83
"015"," LABORATORY",1500033,"CULTURE SPUTUM",306,"87070","CULTURE OTHR SPECIMN AEROBIC",71.51
"015"," LABORATORY",1500034,"CULTURE URINE",300,"87086","URINE CULTURE/COLONY COUNT",74.82
"015"," LABORATORY",1500035,"CULTURE WOUND      AEROBIC",306,"87070","CULTURE OTHR SPECIMN AEROBIC",70.33
"015"," LABORATORY",1500037,"AFB CULTURE and SMEAR W SUSCEPT  183764",300,,,0
"015"," LABORATORY",1500038,".CULTURE FUNGUS ISOLATION",300,"87101","SKIN FUNGI CULTURE",50.02
"015"," LABORATORY",1500039,"CULTURE GENITAL 008334",300,"87070","CULTURE OTHR SPECIMN AEROBIC",55.84
"015"," LABORATORY",1500040,"THYROTROPIN RECEPTOR ANTIBODY 010314",301,"83520","IMMUNOASSAY QUANT NOS NONAB",232.5
"015"," LABORATORY",1500042,"WET PREP",306,"87210","SMEAR WET MOUNT SALINE/INK",42.33
"015"," LABORATORY",1500043,"DEPAKOTE 007260",301,"80164","ASSAY DIPROPYLACETIC ACD TOT",120.58
"015"," LABORATORY",1500044,"DIGOXIN",301,"80162","ASSAY OF DIGOXIN TOTAL",131.8
"015"," LABORATORY",1500045,"PHENYTOIN TOTAL",301,"80185","ASSAY OF PHENYTOIN TOTAL",131.58
"015"," LABORATORY",1500047,"FUNGUS STAIN 008136",300,"87206","SMEAR FLUORESCENT/ACID STAI",36.26
"015"," LABORATORY",1500048,"CORTISOL SERUM 004051",301,"82533","TOTAL CORTISOL",108.78
"015"," LABORATORY",1500049,"C REACTIVE PROTEIN 006627 QUANTITATIVE",300,"86140","C-REACTIVE PROTEIN",50.89
"015"," LABORATORY",1500050,"ELECTROLYTES",301,"80051","ELECTROLYTE PANEL",66.99
"015"," LABORATORY",1500054,"ALCOHOL (ETHANOL) BLOOD",301,"80320","DRUG SCREEN QUANTALCOHOLS",107.21
"015"," LABORATORY",1500055,"17-OH-PROGESTERONE 070085",301,"83498","ASSAY OF PROGESTERONE 17-D",174.49
"015"," LABORATORY",1500058,"FERRITIN 004598",301,"82728","ASSAY OF FERRITIN",102.7
"015"," LABORATORY",1500064,"GLUCOSE",301,"82947","ASSAY GLUCOSE BLOOD QUANT",38.81
"015"," LABORATORY",1500065,"GLUCOSE TOL 3HR",301,"82951","GLUCOSE TOLERANCE TEST (GTT)",100
"015"," LABORATORY",1500066,"GLUCOSE TOL 5HR",301,"82951","GLUCOSE TOLERANCE TEST (GTT)",150
"015"," LABORATORY",1500067,"GAMMA GLUTAMYL TRANSFERASE(GGT)",301,"82977","ASSAY OF GGT",68.74
"015"," LABORATORY",1500068,"GRAM STAIN",306,"87205","SMEAR GRAM STAIN",40.74
"015"," LABORATORY",1500069,"HCG QUANTITATIVE 004416",301,"84702","CHORIONIC GONADOTROPIN TEST",96.55
"015"," LABORATORY",1500070,"GENTAMICIN TROUGH",301,"80170","ASSAY OF GENTAMICIN",156.32
"015"," LABORATORY",1500071,"CULTURE VIRAL 008573",300,"87252","VIRUS INOCULATION TISSUE",167.51
"015"," LABORATORY",1500075,"FLUID CELL COUNT WITH DIFFERENTIAL",300,"89051","BODY FLUID CELL COUNT",64
"015"," LABORATORY",1500077,"INSULIN LEVEL 004333",301,"83525","ASSAY OF INSULIN",99.85
"015"," LABORATORY",1500082,"LEAD LEVEL ADULT TEST 007625",301,"83655","ASSAY OF LEAD",77.94
"015"," LABORATORY",1500083,"LDH",301,"83615","LACTATE (LD) (LDH) ENZYME",59.86
"015"," LABORATORY",1500086,"LIPID PANEL",300,"80061","LIPID PANEL",86.08
"015"," LABORATORY",1500087,"MAGNESIUM",301,"83735","ASSAY OF MAGNESIUM",49
"015"," LABORATORY",1500088,"MONO SCREEN WHOLE BLOOD",302,"86308","HETEROPHILE ANTIBODY SCREEN",44.33
"015"," LABORATORY",1500091,"MYCOPLASMA PNEUM ABS,IGG & IGM 163758",300,,,0
"015"," LABORATORY",1500092,".CONCENTRATION FOR INFECTIOUS AGENTS",306,"87015","SPECIMEN INFECT AGNT CONCNTJ",37.22
"015"," LABORATORY",1500093,"PHOSPHORUS",301,"84100","ASSAY OF PHOSPHORUS",46.99
"015"," LABORATORY",1500094,"PHENOBARBITAL    LUMINAL    SERUM 007823",301,"80184","ASSAY OF PHENOBARBITAL",73.28
